Date,mining_profitability14sma
2014/04/21,36.541
2014/04/22,36.451
2014/04/23,36.181
2014/04/24,36.252
2014/04/25,36.384
2014/04/26,36.092
2014/04/27,36.121
2014/04/28,35.436
2014/04/29,35.137
2014/04/30,33.976
2014/05/01,33.46
2014/05/02,32.772
2014/05/03,32.167
2014/05/04,31.396
2014/05/05,30.741
2014/05/06,30.641
2014/05/07,29.888
2014/05/08,29.595
2014/05/09,28.862
2014/05/10,28.783
2014/05/11,28.064
2014/05/12,28.047
2014/05/13,27.319
2014/05/14,27.349
2014/05/15,26.83
2014/05/16,26.833
2014/05/17,26.715
2014/05/18,26.622
2014/05/19,26.612
2014/05/20,26.151
2014/05/21,26.445
2014/05/22,26.427
2014/05/23,26.546
2014/05/24,26.278
2014/05/25,26.554
2014/05/26,26.486
2014/05/27,26.615
2014/05/28,26.95
2014/05/29,26.95
2014/05/30,27.265
2014/05/31,27.616
2014/06/01,27.989
2014/06/02,28.581
2014/06/03,28.883
2014/06/04,29.012
2014/06/05,29.099
2014/06/06,28.831
2014/06/07,29.108
2014/06/08,28.894
2014/06/09,29.117
2014/06/10,29.243
2014/06/11,29.095
2014/06/12,29.244
2014/06/13,28.848
2014/06/14,28.561
2014/06/15,28.067
2014/06/16,27.505
2014/06/17,27.158
2014/06/18,26.496
2014/06/19,26.081
2014/06/20,25.873
2014/06/21,25.334
2014/06/22,24.968
2014/06/23,24.474
2014/06/24,24.062
2014/06/25,23.634
2014/06/26,23.092
2014/06/27,22.974
2014/06/28,22.736
2014/06/29,22.169
2014/06/30,21.635
2014/07/01,21.222
2014/07/02,21.096
2014/07/03,20.774
2014/07/04,20.594
2014/07/05,20.289
2014/07/06,20.16
2014/07/07,19.872
2014/07/08,19.612
2014/07/09,19.482
2014/07/10,19.287
2014/07/11,18.926
2014/07/12,18.714
2014/07/13,18.841
2014/07/14,18.75
2014/07/15,18.812
2014/07/16,18.565
2014/07/17,18.579
2014/07/18,18.419
2014/07/19,18.476
2014/07/20,18.327
2014/07/21,18.279
2014/07/22,18.182
2014/07/23,18.12
2014/07/24,18.029
2014/07/25,18.033
2014/07/26,17.733
2014/07/27,17.556
2014/07/28,17.564
2014/07/29,17.221
2014/07/30,17.266
2014/07/31,16.907
2014/08/01,16.728
2014/08/02,16.562
2014/08/03,16.444
2014/08/04,16.144
2014/08/05,16.055
2014/08/06,15.997
2014/08/07,15.905
2014/08/08,15.676
2014/08/09,15.777
2014/08/10,15.676
2014/08/11,15.572
2014/08/12,15.437
2014/08/13,15.161
2014/08/14,15.188
2014/08/15,14.931
2014/08/16,14.64
2014/08/17,14.553
2014/08/18,14.475
2014/08/19,14.12
2014/08/20,13.615
2014/08/21,13.284
2014/08/22,12.93
2014/08/23,12.567
2014/08/24,12.208
2014/08/25,11.872
2014/08/26,11.759
2014/08/27,11.646
2014/08/28,11.327
2014/08/29,11.191
2014/08/30,11.136
2014/08/31,10.905
2014/09/01,10.475
2014/09/02,10.344
2014/09/03,10.265
2014/09/04,10.086
2014/09/05,9.961
2014/09/06,9.885
2014/09/07,9.77
2014/09/08,9.585
2014/09/09,9.366
2014/09/10,9.237
2014/09/11,9.162
2014/09/12,8.964
2014/09/13,8.819
2014/09/14,8.616
2014/09/15,8.685
2014/09/16,8.623
2014/09/17,8.514
2014/09/18,8.439
2014/09/19,8.31
2014/09/20,8.113
2014/09/21,7.989
2014/09/22,7.922
2014/09/23,7.747
2014/09/24,7.607
2014/09/25,7.431
2014/09/26,7.239
2014/09/27,7.012
2014/09/28,6.859
2014/09/29,6.663
2014/09/30,6.51
2014/10/01,6.344
2014/10/02,6.204
2014/10/03,6.123
2014/10/04,5.983
2014/10/05,5.854
2014/10/06,5.678
2014/10/07,5.514
2014/10/08,5.368
2014/10/09,5.282
2014/10/10,5.283
2014/10/11,5.194
2014/10/12,5.2
2014/10/13,5.203
2014/10/14,5.156
2014/10/15,5.18
2014/10/16,5.198
2014/10/17,5.191
2014/10/18,5.227
2014/10/19,5.265
2014/10/20,5.327
2014/10/21,5.471
2014/10/22,5.48
2014/10/23,5.437
2014/10/24,5.421
2014/10/25,5.44
2014/10/26,5.36
2014/10/27,5.355
2014/10/28,5.296
2014/10/29,5.253
2014/10/30,5.207
2014/10/31,5.166
2014/11/01,5.065
2014/11/02,5.007
2014/11/03,4.968
2014/11/04,4.844
2014/11/05,4.726
2014/11/06,4.702
2014/11/07,4.653
2014/11/08,4.616
2014/11/09,4.646
2014/11/10,4.56
2014/11/11,4.542
2014/11/12,4.555
2014/11/13,4.612
2014/11/14,4.626
2014/11/15,4.647
2014/11/16,4.703
2014/11/17,4.697
2014/11/18,4.736
2014/11/19,4.809
2014/11/20,4.787
2014/11/21,4.788
2014/11/22,4.797
2014/11/23,4.775
2014/11/24,4.804
2014/11/25,4.813
2014/11/26,4.764
2014/11/27,4.702
2014/11/28,4.66
2014/11/29,4.686
2014/11/30,4.667
2014/12/01,4.614
2014/12/02,4.629
2014/12/03,4.618
2014/12/04,4.642
2014/12/05,4.688
2014/12/06,4.661
2014/12/07,4.675
2014/12/08,4.715
2014/12/09,4.717
2014/12/10,4.663
2014/12/11,4.663
2014/12/12,4.637
2014/12/13,4.598
2014/12/14,4.573
2014/12/15,4.581
2014/12/16,4.531
2014/12/17,4.486
2014/12/18,4.409
2014/12/19,4.368
2014/12/20,4.342
2014/12/21,4.299
2014/12/22,4.28
2014/12/23,4.246
2014/12/24,4.266
2014/12/25,4.201
2014/12/26,4.209
2014/12/27,4.166
2014/12/28,4.156
2014/12/29,4.133
2014/12/30,4.1
2014/12/31,4.088
2015/01/01,4.102
2015/01/02,4.072
2015/01/03,4.057
2015/01/04,4.032
2015/01/05,3.897
2015/01/06,3.862
2015/01/07,3.792
2015/01/08,3.785
2015/01/09,3.713
2015/01/10,3.692
2015/01/11,3.64
2015/01/12,3.577
2015/01/13,3.491
2015/01/14,3.39
2015/01/15,3.281
2015/01/16,3.16
2015/01/17,3.063
2015/01/18,2.983
2015/01/19,2.914
2015/01/20,2.83
2015/01/21,2.8
2015/01/22,2.695
2015/01/23,2.644
2015/01/24,2.589
2015/01/25,2.534
2015/01/26,2.552
2015/01/27,2.588
2015/01/28,2.657
2015/01/29,2.679
2015/01/30,2.699
2015/01/31,2.756
2015/02/01,2.752
2015/02/02,2.805
2015/02/03,2.823
2015/02/04,2.83
2015/02/05,2.868
2015/02/06,2.886
2015/02/07,2.871
2015/02/08,2.854
2015/02/09,2.822
2015/02/10,2.751
2015/02/11,2.706
2015/02/12,2.655
2015/02/13,2.681
2015/02/14,2.662
2015/02/15,2.692
2015/02/16,2.672
2015/02/17,2.677
2015/02/18,2.676
2015/02/19,2.657
2015/02/20,2.647
2015/02/21,2.66
2015/02/22,2.677
2015/02/23,2.652
2015/02/24,2.664
2015/02/25,2.675
2015/02/26,2.702
2015/02/27,2.687
2015/02/28,2.672
2015/03/01,2.654
2015/03/02,2.687
2015/03/03,2.711
2015/03/04,2.699
2015/03/05,2.725
2015/03/06,2.749
2015/03/07,2.76
2015/03/08,2.779
2015/03/09,2.811
2015/03/10,2.873
2015/03/11,2.884
2015/03/12,2.916
2015/03/13,2.958
2015/03/14,2.97
2015/03/15,3.007
2015/03/16,3
2015/03/17,2.996
2015/03/18,3.027
2015/03/19,2.997
2015/03/20,2.979
2015/03/21,2.98
2015/03/22,2.971
2015/03/23,2.962
2015/03/24,2.929
2015/03/25,2.903
2015/03/26,2.879
2015/03/27,2.842
2015/03/28,2.824
2015/03/29,2.794
2015/03/30,2.765
2015/03/31,2.749
2015/04/01,2.7
2015/04/02,2.731
2015/04/03,2.717
2015/04/04,2.704
2015/04/05,2.682
2015/04/06,2.652
2015/04/07,2.641
2015/04/08,2.631
2015/04/09,2.615
2015/04/10,2.612
2015/04/11,2.593
2015/04/12,2.558
2015/04/13,2.568
2015/04/14,2.529
2015/04/15,2.502
2015/04/16,2.455
2015/04/17,2.432
2015/04/18,2.41
2015/04/19,2.388
2015/04/20,2.396
2015/04/21,2.36
2015/04/22,2.371
2015/04/23,2.362
2015/04/24,2.342
2015/04/25,2.373
2015/04/26,2.371
2015/04/27,2.339
2015/04/28,2.363
2015/04/29,2.371
2015/04/30,2.383
2015/05/01,2.408
2015/05/02,2.41
2015/05/03,2.423
2015/05/04,2.416
2015/05/05,2.448
2015/05/06,2.453
2015/05/07,2.45
2015/05/08,2.462
2015/05/09,2.444
2015/05/10,2.469
2015/05/11,2.503
2015/05/12,2.498
2015/05/13,2.532
2015/05/14,2.534
2015/05/15,2.519
2015/05/16,2.513
2015/05/17,2.526
2015/05/18,2.531
2015/05/19,2.498
2015/05/20,2.492
2015/05/21,2.506
2015/05/22,2.491
2015/05/23,2.462
2015/05/24,2.489
2015/05/25,2.455
2015/05/26,2.469
2015/05/27,2.448
2015/05/28,2.439
2015/05/29,2.448
2015/05/30,2.458
2015/05/31,2.443
2015/06/01,2.426
2015/06/02,2.45
2015/06/03,2.43
2015/06/04,2.428
2015/06/05,2.42
2015/06/06,2.467
2015/06/07,2.413
2015/06/08,2.43
2015/06/09,2.413
2015/06/10,2.427
2015/06/11,2.401
2015/06/12,2.405
2015/06/13,2.41
2015/06/14,2.394
2015/06/15,2.405
2015/06/16,2.38
2015/06/17,2.434
2015/06/18,2.442
2015/06/19,2.449
2015/06/20,2.422
2015/06/21,2.44
2015/06/22,2.453
2015/06/23,2.458
2015/06/24,2.452
2015/06/25,2.483
2015/06/26,2.476
2015/06/27,2.46
2015/06/28,2.481
2015/06/29,2.503
2015/06/30,2.537
2015/07/01,2.494
2015/07/02,2.524
2015/07/03,2.543
2015/07/04,2.563
2015/07/05,2.571
2015/07/06,2.597
2015/07/07,2.603
2015/07/08,2.634
2015/07/09,2.637
2015/07/10,2.685
2015/07/11,2.719
2015/07/12,2.744
2015/07/13,2.778
2015/07/14,2.785
2015/07/15,2.825
2015/07/16,2.801
2015/07/17,2.818
2015/07/18,2.819
2015/07/19,2.837
2015/07/20,2.819
2015/07/21,2.819
2015/07/22,2.82
2015/07/23,2.823
2015/07/24,2.819
2015/07/25,2.809
2015/07/26,2.801
2015/07/27,2.777
2015/07/28,2.765
2015/07/29,2.768
2015/07/30,2.77
2015/07/31,2.779
2015/08/01,2.777
2015/08/02,2.766
2015/08/03,2.772
2015/08/04,2.767
2015/08/05,2.767
2015/08/06,2.779
2015/08/07,2.74
2015/08/08,2.752
2015/08/09,2.731
2015/08/10,2.722
2015/08/11,2.705
2015/08/12,2.655
2015/08/13,2.657
2015/08/14,2.622
2015/08/15,2.616
2015/08/16,2.603
2015/08/17,2.583
2015/08/18,2.579
2015/08/19,2.529
2015/08/20,2.487
2015/08/21,2.483
2015/08/22,2.429
2015/08/23,2.393
2015/08/24,2.354
2015/08/25,2.312
2015/08/26,2.31
2015/08/27,2.258
2015/08/28,2.242
2015/08/29,2.209
2015/08/30,2.185
2015/08/31,2.145
2015/09/01,2.136
2015/09/02,2.128
2015/09/03,2.123
2015/09/04,2.096
2015/09/05,2.087
2015/09/06,2.09
2015/09/07,2.103
2015/09/08,2.12
2015/09/09,2.116
2015/09/10,2.136
2015/09/11,2.117
2015/09/12,2.107
2015/09/13,2.119
2015/09/14,2.106
2015/09/15,2.099
2015/09/16,2.076
2015/09/17,2.082
2015/09/18,2.076
2015/09/19,2.064
2015/09/20,2.065
2015/09/21,2.037
2015/09/22,2.039
2015/09/23,2.021
2015/09/24,1.999
2015/09/25,2.007
2015/09/26,1.998
2015/09/27,1.983
2015/09/28,1.996
2015/09/29,1.995
2015/09/30,1.996
2015/10/01,1.984
2015/10/02,1.99
2015/10/03,2.002
2015/10/04,1.996
2015/10/05,2.001
2015/10/06,1.994
2015/10/07,1.991
2015/10/08,2.004
2015/10/09,1.984
2015/10/10,2.023
2015/10/11,2.011
2015/10/12,2.007
2015/10/13,2.001
2015/10/14,2.022
2015/10/15,2.04
2015/10/16,2.033
2015/10/17,2.05
2015/10/18,2.073
2015/10/19,2.092
2015/10/20,2.097
2015/10/21,2.124
2015/10/22,2.128
2015/10/23,2.165
2015/10/24,2.159
2015/10/25,2.198
2015/10/26,2.234
2015/10/27,2.249
2015/10/28,2.27
2015/10/29,2.305
2015/10/30,2.364
2015/10/31,2.373
2015/11/01,2.395
2015/11/02,2.429
2015/11/03,2.503
2015/11/04,2.602
2015/11/05,2.679
2015/11/06,2.727
2015/11/07,2.783
2015/11/08,2.821
2015/11/09,2.875
2015/11/10,2.916
2015/11/11,2.927
2015/11/12,2.916
2015/11/13,2.898
2015/11/14,2.901
2015/11/15,2.91
2015/11/16,2.891
2015/11/17,2.834
2015/11/18,2.773
2015/11/19,2.708
2015/11/20,2.684
2015/11/21,2.646
2015/11/22,2.606
2015/11/23,2.545
2015/11/24,2.504
2015/11/25,2.471
2015/11/26,2.477
2015/11/27,2.445
2015/11/28,2.464
2015/11/29,2.44
2015/11/30,2.469
2015/12/01,2.476
2015/12/02,2.453
2015/12/03,2.457
2015/12/04,2.451
2015/12/05,2.472
2015/12/06,2.484
2015/12/07,2.48
2015/12/08,2.52
2015/12/09,2.55
2015/12/10,2.581
2015/12/11,2.597
2015/12/12,2.607
2015/12/13,2.617
2015/12/14,2.642
2015/12/15,2.676
2015/12/16,2.685
2015/12/17,2.723
2015/12/18,2.75
2015/12/19,2.724
2015/12/20,2.718
2015/12/21,2.706
2015/12/22,2.683
2015/12/23,2.668
2015/12/24,2.607
2015/12/25,2.646
2015/12/26,2.611
2015/12/27,2.602
2015/12/28,2.511
2015/12/29,2.479
2015/12/30,2.452
2015/12/31,2.392
2016/01/01,2.327
2016/01/02,2.309
2016/01/03,2.277
2016/01/04,2.284
2016/01/05,2.25
2016/01/06,2.229
2016/01/07,2.225
2016/01/08,2.186
2016/01/09,2.171
2016/01/10,2.163
2016/01/11,2.175
2016/01/12,2.16
2016/01/13,2.121
2016/01/14,2.112
2016/01/15,2.089
2016/01/16,2.053
2016/01/17,2.043
2016/01/18,1.998
2016/01/19,1.963
2016/01/20,1.947
2016/01/21,1.925
2016/01/22,1.898
2016/01/23,1.879
2016/01/24,1.843
2016/01/25,1.806
2016/01/26,1.773
2016/01/27,1.764
2016/01/28,1.74
2016/01/29,1.732
2016/01/30,1.73
2016/01/31,1.712
2016/02/01,1.693
2016/02/02,1.708
2016/02/03,1.692
2016/02/04,1.66
2016/02/05,1.646
2016/02/06,1.64
2016/02/07,1.603
2016/02/08,1.571
2016/02/09,1.553
2016/02/10,1.523
2016/02/11,1.515
2016/02/12,1.489
2016/02/13,1.464
2016/02/14,1.45
2016/02/15,1.446
2016/02/16,1.415
2016/02/17,1.415
2016/02/18,1.42
2016/02/19,1.387
2016/02/20,1.363
2016/02/21,1.364
2016/02/22,1.377
2016/02/23,1.37
2016/02/24,1.368
2016/02/25,1.37
2016/02/26,1.365
2016/02/27,1.372
2016/02/28,1.358
2016/02/29,1.354
2016/03/01,1.365
2016/03/02,1.351
2016/03/03,1.335
2016/03/04,1.338
2016/03/05,1.329
2016/03/06,1.331
2016/03/07,1.317
2016/03/08,1.332
2016/03/09,1.341
2016/03/10,1.326
2016/03/11,1.335
2016/03/12,1.321
2016/03/13,1.328
2016/03/14,1.335
2016/03/15,1.329
2016/03/16,1.317
2016/03/17,1.32
2016/03/18,1.312
2016/03/19,1.313
2016/03/20,1.311
2016/03/21,1.319
2016/03/22,1.302
2016/03/23,1.299
2016/03/24,1.295
2016/03/25,1.291
2016/03/26,1.293
2016/03/27,1.286
2016/03/28,1.291
2016/03/29,1.28
2016/03/30,1.277
2016/03/31,1.268
2016/04/01,1.281
2016/04/02,1.274
2016/04/03,1.276
2016/04/04,1.278
2016/04/05,1.276
2016/04/06,1.277
2016/04/07,1.276
2016/04/08,1.277
2016/04/09,1.279
2016/04/10,1.284
2016/04/11,1.266
2016/04/12,1.27
2016/04/13,1.278
2016/04/14,1.284
2016/04/15,1.262
2016/04/16,1.264
2016/04/17,1.262
2016/04/18,1.25
2016/04/19,1.25
2016/04/20,1.253
2016/04/21,1.25
2016/04/22,1.249
2016/04/23,1.242
2016/04/24,1.238
2016/04/25,1.242
2016/04/26,1.26
2016/04/27,1.249
2016/04/28,1.251
2016/04/29,1.271
2016/04/30,1.275
2016/05/01,1.276
2016/05/02,1.287
2016/05/03,1.285
2016/05/04,1.282
2016/05/05,1.287
2016/05/06,1.289
2016/05/07,1.294
2016/05/08,1.302
2016/05/09,1.301
2016/05/10,1.283
2016/05/11,1.277
2016/05/12,1.271
2016/05/13,1.259
2016/05/14,1.256
2016/05/15,1.244
2016/05/16,1.24
2016/05/17,1.233
2016/05/18,1.231
2016/05/19,1.219
2016/05/20,1.211
2016/05/21,1.204
2016/05/22,1.197
2016/05/23,1.186
2016/05/24,1.174
2016/05/25,1.179
2016/05/26,1.172
2016/05/27,1.176
2016/05/28,1.175
2016/05/29,1.188
2016/05/30,1.204
2016/05/31,1.21
2016/06/01,1.228
2016/06/02,1.242
2016/06/03,1.259
2016/06/04,1.265
2016/06/05,1.3
2016/06/06,1.327
2016/06/07,1.348
2016/06/08,1.37
2016/06/09,1.401
2016/06/10,1.412
2016/06/11,1.438
2016/06/12,1.458
2016/06/13,1.488
2016/06/14,1.513
2016/06/15,1.542
2016/06/16,1.584
2016/06/17,1.621
2016/06/18,1.68
2016/06/19,1.695
2016/06/20,1.722
2016/06/21,1.741
2016/06/22,1.741
2016/06/23,1.735
2016/06/24,1.746
2016/06/25,1.762
2016/06/26,1.756
2016/06/27,1.731
2016/06/28,1.732
2016/06/29,1.707
2016/06/30,1.686
2016/07/01,1.656
2016/07/02,1.628
2016/07/03,1.608
2016/07/04,1.59
2016/07/05,1.592
2016/07/06,1.595
2016/07/07,1.597
2016/07/08,1.596
2016/07/09,1.564
2016/07/10,1.512
2016/07/11,1.457
2016/07/12,1.4
2016/07/13,1.339
2016/07/14,1.288
2016/07/15,1.237
2016/07/16,1.173
2016/07/17,1.11
2016/07/18,1.053
2016/07/19,0.985
2016/07/20,0.938
2016/07/21,0.888
2016/07/22,0.831
2016/07/23,0.796
2016/07/24,0.795
2016/07/25,0.797
2016/07/26,0.798
2016/07/27,0.803
2016/07/28,0.802
2016/07/29,0.801
2016/07/30,0.794
2016/07/31,0.801
2016/08/01,0.8
2016/08/02,0.796
2016/08/03,0.789
2016/08/04,0.784
2016/08/05,0.783
2016/08/06,0.775
2016/08/07,0.773
2016/08/08,0.772
2016/08/09,0.761
2016/08/10,0.761
2016/08/11,0.761
2016/08/12,0.756
2016/08/13,0.758
2016/08/14,0.75
2016/08/15,0.74
2016/08/16,0.739
2016/08/17,0.733
2016/08/18,0.736
2016/08/19,0.732
2016/08/20,0.73
2016/08/21,0.727
2016/08/22,0.72
2016/08/23,0.721
2016/08/24,0.716
2016/08/25,0.7
2016/08/26,0.697
2016/08/27,0.696
2016/08/28,0.691
2016/08/29,0.689
2016/08/30,0.693
2016/08/31,0.69
2016/09/01,0.685
2016/09/02,0.682
2016/09/03,0.679
2016/09/04,0.687
2016/09/05,0.683
2016/09/06,0.686
2016/09/07,0.687
2016/09/08,0.694
2016/09/09,0.697
2016/09/10,0.698
2016/09/11,0.703
2016/09/12,0.704
2016/09/13,0.704
2016/09/14,0.707
2016/09/15,0.709
2016/09/16,0.705
2016/09/17,0.713
2016/09/18,0.703
2016/09/19,0.706
2016/09/20,0.707
2016/09/21,0.708
2016/09/22,0.7
2016/09/23,0.697
2016/09/24,0.701
2016/09/25,0.692
2016/09/26,0.688
2016/09/27,0.685
2016/09/28,0.68
2016/09/29,0.676
2016/09/30,0.679
2016/10/01,0.673
2016/10/02,0.666
2016/10/03,0.671
2016/10/04,0.666
2016/10/05,0.661
2016/10/06,0.665
2016/10/07,0.661
2016/10/08,0.651
2016/10/09,0.65
2016/10/10,0.645
2016/10/11,0.642
2016/10/12,0.647
2016/10/13,0.646
2016/10/14,0.643
2016/10/15,0.645
2016/10/16,0.647
2016/10/17,0.639
2016/10/18,0.641
2016/10/19,0.631
2016/10/20,0.636
2016/10/21,0.643
2016/10/22,0.635
2016/10/23,0.64
2016/10/24,0.649
2016/10/25,0.648
2016/10/26,0.652
2016/10/27,0.663
2016/10/28,0.667
2016/10/29,0.671
2016/10/30,0.682
2016/10/31,0.683
2016/11/01,0.686
2016/11/02,0.703
2016/11/03,0.706
2016/11/04,0.7
2016/11/05,0.716
2016/11/06,0.72
2016/11/07,0.724
2016/11/08,0.732
2016/11/09,0.734
2016/11/10,0.732
2016/11/11,0.733
2016/11/12,0.735
2016/11/13,0.725
2016/11/14,0.736
2016/11/15,0.734
2016/11/16,0.732
2016/11/17,0.728
2016/11/18,0.733
2016/11/19,0.725
2016/11/20,0.719
2016/11/21,0.721
2016/11/22,0.715
2016/11/23,0.711
2016/11/24,0.712
2016/11/25,0.71
2016/11/26,0.706
2016/11/27,0.706
2016/11/28,0.703
2016/11/29,0.7
2016/11/30,0.695
2016/12/01,0.692
2016/12/02,0.694
2016/12/03,0.7
2016/12/04,0.699
2016/12/05,0.697
2016/12/06,0.7
2016/12/07,0.703
2016/12/08,0.694
2016/12/09,0.694
2016/12/10,0.696
2016/12/11,0.707
2016/12/12,0.7
2016/12/13,0.705
2016/12/14,0.703
2016/12/15,0.702
2016/12/16,0.697
2016/12/17,0.696
2016/12/18,0.694
2016/12/19,0.694
2016/12/20,0.689
2016/12/21,0.688
2016/12/22,0.693
2016/12/23,0.699
2016/12/24,0.702
2016/12/25,0.7
2016/12/26,0.702
2016/12/27,0.709
2016/12/28,0.72
2016/12/29,0.73
2016/12/30,0.74
2016/12/31,0.738
2017/01/01,0.753
2017/01/02,0.77
2017/01/03,0.781
2017/01/04,0.795
2017/01/05,0.8
2017/01/06,0.806
2017/01/07,0.801
2017/01/08,0.806
2017/01/09,0.803
2017/01/10,0.804
2017/01/11,0.791
2017/01/12,0.781
2017/01/13,0.763
2017/01/14,0.762
2017/01/15,0.748
2017/01/16,0.728
2017/01/17,0.717
2017/01/18,0.697
2017/01/19,0.696
2017/01/20,0.688
2017/01/21,0.689
2017/01/22,0.679
2017/01/23,0.671
2017/01/24,0.658
2017/01/25,0.658
2017/01/26,0.655
2017/01/27,0.66
2017/01/28,0.652
2017/01/29,0.655
2017/01/30,0.651
2017/01/31,0.647
2017/02/01,0.653
2017/02/02,0.64
2017/02/03,0.642
2017/02/04,0.639
2017/02/05,0.638
2017/02/06,0.641
2017/02/07,0.648
2017/02/08,0.65
2017/02/09,0.657
2017/02/10,0.654
2017/02/11,0.655
2017/02/12,0.653
2017/02/13,0.66
2017/02/14,0.658
2017/02/15,0.65
2017/02/16,0.657
2017/02/17,0.651
2017/02/18,0.652
2017/02/19,0.645
2017/02/20,0.654
2017/02/21,0.647
2017/02/22,0.651
2017/02/23,0.657
2017/02/24,0.668
2017/02/25,0.677
2017/02/26,0.683
2017/02/27,0.682
2017/02/28,0.694
2017/03/01,0.703
2017/03/02,0.713
2017/03/03,0.724
2017/03/04,0.727
2017/03/05,0.743
2017/03/06,0.748
2017/03/07,0.759
2017/03/08,0.758
2017/03/09,0.755
2017/03/10,0.755
2017/03/11,0.755
2017/03/12,0.753
2017/03/13,0.757
2017/03/14,0.759
2017/03/15,0.759
2017/03/16,0.758
2017/03/17,0.743
2017/03/18,0.736
2017/03/19,0.725
2017/03/20,0.71
2017/03/21,0.699
2017/03/22,0.699
2017/03/23,0.69
2017/03/24,0.68
2017/03/25,0.661
2017/03/26,0.655
2017/03/27,0.641
2017/03/28,0.63
2017/03/29,0.619
2017/03/30,0.608
2017/03/31,0.6
2017/04/01,0.601
2017/04/02,0.6
2017/04/03,0.606
2017/04/04,0.598
2017/04/05,0.6
2017/04/06,0.602
2017/04/07,0.609
2017/04/08,0.616
2017/04/09,0.621
2017/04/10,0.632
2017/04/11,0.636
2017/04/12,0.639
2017/04/13,0.637
2017/04/14,0.648
2017/04/15,0.651
2017/04/16,0.65
2017/04/17,0.646
2017/04/18,0.656
2017/04/19,0.652
2017/04/20,0.653
2017/04/21,0.655
2017/04/22,0.659
2017/04/23,0.658
2017/04/24,0.65
2017/04/25,0.658
2017/04/26,0.663
2017/04/27,0.671
2017/04/28,0.672
2017/04/29,0.682
2017/04/30,0.686
2017/05/01,0.695
2017/05/02,0.703
2017/05/03,0.709
2017/05/04,0.73
2017/05/05,0.73
2017/05/06,0.749
2017/05/07,0.763
2017/05/08,0.789
2017/05/09,0.794
2017/05/10,0.808
2017/05/11,0.816
2017/05/12,0.837
2017/05/13,0.846
2017/05/14,0.864
2017/05/15,0.875
2017/05/16,0.874
2017/05/17,0.901
2017/05/18,0.9
2017/05/19,0.931
2017/05/20,0.941
2017/05/21,0.954
2017/05/22,0.972
2017/05/23,0.996
2017/05/24,1.02
2017/05/25,1.056
2017/05/26,1.07
2017/05/27,1.09
2017/05/28,1.099
2017/05/29,1.119
2017/05/30,1.152
2017/05/31,1.153
2017/06/01,1.179
2017/06/02,1.18
2017/06/03,1.208
2017/06/04,1.218
2017/06/05,1.219
2017/06/06,1.218
2017/06/07,1.235
2017/06/08,1.227
2017/06/09,1.232
2017/06/10,1.236
2017/06/11,1.255
2017/06/12,1.259
2017/06/13,1.262
2017/06/14,1.267
2017/06/15,1.253
2017/06/16,1.245
2017/06/17,1.221
2017/06/18,1.214
2017/06/19,1.209
2017/06/20,1.197
2017/06/21,1.181
2017/06/22,1.18
2017/06/23,1.169
2017/06/24,1.161
2017/06/25,1.13
2017/06/26,1.129
2017/06/27,1.105
2017/06/28,1.102
2017/06/29,1.09
2017/06/30,1.101
2017/07/01,1.093
2017/07/02,1.086
2017/07/03,1.076
2017/07/04,1.074
2017/07/05,1.053
2017/07/06,1.037
2017/07/07,1.034
2017/07/08,1.029
2017/07/09,1.025
2017/07/10,1.02
2017/07/11,1.011
2017/07/12,0.996
2017/07/13,0.989
2017/07/14,0.958
2017/07/15,0.947
2017/07/16,0.927
2017/07/17,0.907
2017/07/18,0.894
2017/07/19,0.88
2017/07/20,0.869
2017/07/21,0.859
2017/07/22,0.855
2017/07/23,0.86
2017/07/24,0.847
2017/07/25,0.846
2017/07/26,0.839
2017/07/27,0.84
2017/07/28,0.845
2017/07/29,0.847
2017/07/30,0.857
2017/07/31,0.87
2017/08/01,0.871
2017/08/02,0.879
2017/08/03,0.878
2017/08/04,0.88
2017/08/05,0.877
2017/08/06,0.877
2017/08/07,0.883
2017/08/08,0.9
2017/08/09,0.909
2017/08/10,0.921
2017/08/11,0.94
2017/08/12,0.962
2017/08/13,0.99
2017/08/14,1.015
2017/08/15,1.057
2017/08/16,1.089
2017/08/17,1.142
2017/08/18,1.161
2017/08/19,1.183
2017/08/20,1.199
2017/08/21,1.218
2017/08/22,1.231
2017/08/23,1.291
2017/08/24,1.299
2017/08/25,1.337
2017/08/26,1.376
2017/08/27,1.409
2017/08/28,1.414
2017/08/29,1.44
2017/08/30,1.459
2017/08/31,1.463
2017/09/01,1.49
2017/09/02,1.504
2017/09/03,1.527
2017/09/04,1.536
2017/09/05,1.556
2017/09/06,1.514
2017/09/07,1.535
2017/09/08,1.517
2017/09/09,1.481
2017/09/10,1.437
2017/09/11,1.445
2017/09/12,1.411
2017/09/13,1.38
2017/09/14,1.334
2017/09/15,1.29
2017/09/16,1.265
2017/09/17,1.236
2017/09/18,1.196
2017/09/19,1.167
2017/09/20,1.143
2017/09/21,1.114
2017/09/22,1.07
2017/09/23,1.054
2017/09/24,1.035
2017/09/25,0.998
2017/09/26,0.977
2017/09/27,0.965
2017/09/28,0.976
2017/09/29,0.977
2017/09/30,0.96
2017/10/01,0.963
2017/10/02,0.985
2017/10/03,0.982
2017/10/04,0.978
2017/10/05,0.98
2017/10/06,1.009
2017/10/07,1.013
2017/10/08,1.034
2017/10/09,1.045
2017/10/10,1.053
2017/10/11,1.065
2017/10/12,1.071
