Date,transactions7trx
2013/11/16,1.385
2013/11/17,0.844
2013/11/18,1.14
2013/11/19,2.09
2013/11/20,2.667
2013/11/21,2.782
2013/11/22,2.775
2013/11/23,2.559
2013/11/24,1.968
2013/11/25,1.565
2013/11/26,1.551
2013/11/27,1.947
2013/11/28,2.474
2013/11/29,2.707
2013/11/30,2.407
2013/12/01,1.849
2013/12/02,1.327
2013/12/03,0.928
2013/12/04,0.667
2013/12/05,0.568
2013/12/06,0.317
2013/12/07,-0.05
2013/12/08,-0.813
2013/12/09,-1.299
2013/12/10,-1.499
2013/12/11,-1.532
2013/12/12,-1.656
2013/12/13,-1.742
2013/12/14,-1.909
2013/12/15,-2.104
2013/12/16,-1.873
2013/12/17,-1.491
2013/12/18,-0.75
2013/12/19,-0.218
2013/12/20,0.021
2013/12/21,-0.118
2013/12/22,-0.469
2013/12/23,-0.818
2013/12/24,-1.066
2013/12/25,-1.231
2013/12/26,-1.422
2013/12/27,-1.544
2013/12/28,-1.715
2013/12/29,-1.778
2013/12/30,-1.647
2013/12/31,-1.606
2014/01/01,-1.746
2014/01/02,-1.601
2014/01/03,-1.152
2014/01/04,-0.869
2014/01/05,-0.5
2014/01/06,0.108
2014/01/07,0.59
2014/01/08,0.887
2014/01/09,0.972
2014/01/10,0.805
2014/01/11,0.595
2014/01/12,0.244
2014/01/13,-0.031
2014/01/14,-0.123
2014/01/15,-0.007
2014/01/16,0.045
2014/01/17,0.125
2014/01/18,-0.004
2014/01/19,-0.299
2014/01/20,-0.2
2014/01/21,0.32
2014/01/22,0.742
2014/01/23,0.977
2014/01/24,1.134
2014/01/25,0.897
2014/01/26,0.518
2014/01/27,0.419
2014/01/28,0.482
2014/01/29,0.434
2014/01/30,0.369
2014/01/31,0.288
2014/02/01,0.067
2014/02/02,-0.241
2014/02/03,-0.401
2014/02/04,-0.149
2014/02/05,0.183
2014/02/06,0.56
2014/02/07,0.895
2014/02/08,0.997
2014/02/09,0.756
2014/02/10,0.662
2014/02/11,0.642
2014/02/12,0.518
2014/02/13,0.491
2014/02/14,0.688
2014/02/15,0.613
2014/02/16,0.323
2014/02/17,0.066
2014/02/18,-0.028
2014/02/19,0.076
2014/02/20,0.271
2014/02/21,0.427
2014/02/22,0.274
2014/02/23,0.047
2014/02/24,0.153
2014/02/25,0.532
2014/02/26,0.788
2014/02/27,0.881
2014/02/28,0.865
2014/03/01,0.631
2014/03/02,0.181
2014/03/03,0.277
2014/03/04,0.658
2014/03/05,0.804
2014/03/06,0.772
2014/03/07,0.701
2014/03/08,0.44
2014/03/09,0.081
2014/03/10,-0.069
2014/03/11,0.011
2014/03/12,0.178
2014/03/13,0.274
2014/03/14,0.272
2014/03/15,-0.003
2014/03/16,-0.372
2014/03/17,-0.562
2014/03/18,-0.914
2014/03/19,-0.829
2014/03/20,-0.618
2014/03/21,-0.327
2014/03/22,-0.189
2014/03/23,-0.339
2014/03/24,-0.28
2014/03/25,-0.114
2014/03/26,-0.01
2014/03/27,0.13
2014/03/28,0.154
2014/03/29,-0.197
2014/03/30,-0.564
2014/03/31,-0.687
2014/04/01,-0.699
2014/04/02,-0.584
2014/04/03,-0.422
2014/04/04,-0.288
2014/04/05,-0.419
2014/04/06,-0.776
2014/04/07,-0.784
2014/04/08,-0.579
2014/04/09,-0.37
2014/04/10,-0.115
2014/04/11,0.065
2014/04/12,-0.26
2014/04/13,-0.661
2014/04/14,-0.553
2014/04/15,-0.168
2014/04/16,0.173
2014/04/17,0.353
2014/04/18,0.225
2014/04/19,-0.1
2014/04/20,-0.568
2014/04/21,-0.793
2014/04/22,-0.367
2014/04/23,0.178
2014/04/24,0.65
2014/04/25,1
2014/04/26,0.714
2014/04/27,0.215
2014/04/28,-0.004
2014/04/29,-0.06
2014/04/30,-0.072
2014/05/01,-0.161
2014/05/02,-0.259
2014/05/03,-0.485
2014/05/04,-0.784
2014/05/05,-0.659
2014/05/06,-0.122
2014/05/07,0.325
2014/05/08,0.631
2014/05/09,0.752
2014/05/10,0.517
2014/05/11,0.072
2014/05/12,0.146
2014/05/13,0.299
2014/05/14,0.467
2014/05/15,0.73
2014/05/16,0.745
2014/05/17,0.356
2014/05/18,-0.228
2014/05/19,-0.461
2014/05/20,-0.325
2014/05/21,-0.11
2014/05/22,0.215
2014/05/23,0.518
2014/05/24,0.272
2014/05/25,-0.054
2014/05/26,-0.136
2014/05/27,-0.062
2014/05/28,0.158
2014/05/29,0.235
2014/05/30,0.229
2014/05/31,-0.124
2014/06/01,-0.495
2014/06/02,-0.589
2014/06/03,-0.413
2014/06/04,-0.256
2014/06/05,-0.079
2014/06/06,-0.033
2014/06/07,-0.322
2014/06/08,-0.775
2014/06/09,-0.936
2014/06/10,-0.849
2014/06/11,-0.666
2014/06/12,-0.41
2014/06/13,-0.156
2014/06/14,-0.224
2014/06/15,-0.408
2014/06/16,-0.239
2014/06/17,0.105
2014/06/18,0.309
2014/06/19,0.378
2014/06/20,0.245
2014/06/21,-0.114
2014/06/22,-0.538
2014/06/23,-0.66
2014/06/24,-0.505
2014/06/25,-0.259
2014/06/26,-0.084
2014/06/27,0.073
2014/06/28,-0.025
2014/06/29,-0.353
2014/06/30,-0.171
2014/07/01,0.182
2014/07/02,0.477
2014/07/03,0.59
2014/07/04,0.512
2014/07/05,0.115
2014/07/06,-0.297
2014/07/07,-0.329
2014/07/08,-0.047
2014/07/09,0.282
2014/07/10,0.473
2014/07/11,0.426
2014/07/12,0.137
2014/07/13,-0.237
2014/07/14,-0.32
2014/07/15,-0.019
2014/07/16,0.226
2014/07/17,0.421
2014/07/18,0.5
2014/07/19,0.396
2014/07/20,0.037
2014/07/21,-0.066
2014/07/22,0.023
2014/07/23,0.179
2014/07/24,0.321
2014/07/25,0.308
2014/07/26,0.099
2014/07/27,-0.27
2014/07/28,-0.327
2014/07/29,-0.316
2014/07/30,-0.159
2014/07/31,0.13
2014/08/01,0.38
2014/08/02,0.242
2014/08/03,-0.075
2014/08/04,-0.058
2014/08/05,0.222
2014/08/06,0.755
2014/08/07,1.029
2014/08/08,1.092
2014/08/09,0.852
2014/08/10,0.45
2014/08/11,0.463
2014/08/12,0.672
2014/08/13,0.887
2014/08/14,1.131
2014/08/15,1.189
2014/08/16,1.02
2014/08/17,0.595
2014/08/18,0.407
2014/08/19,0.385
2014/08/20,0.41
2014/08/21,0.428
2014/08/22,0.296
2014/08/23,-0.091
2014/08/24,-0.543
2014/08/25,-0.654
2014/08/26,-0.531
2014/08/27,-0.274
2014/08/28,-0.129
2014/08/29,-0.054
2014/08/30,-0.188
2014/08/31,-0.466
2014/09/01,-0.466
2014/09/02,-0.306
2014/09/03,-0.098
2014/09/04,0.075
2014/09/05,0.141
2014/09/06,0.041
2014/09/07,-0.183
2014/09/08,-0.066
2014/09/09,0.317
2014/09/10,0.533
2014/09/11,0.484
2014/09/12,0.38
2014/09/13,0.101
2014/09/14,-0.064
2014/09/15,0.097
2014/09/16,0.561
2014/09/17,0.91
2014/09/18,1.07
2014/09/19,0.933
2014/09/20,0.551
2014/09/21,0.043
2014/09/22,-0.152
2014/09/23,-0.091
2014/09/24,0.02
2014/09/25,0.211
2014/09/26,0.273
2014/09/27,0.062
2014/09/28,-0.246
2014/09/29,-0.209
2014/09/30,-0.025
2014/10/01,0.209
2014/10/02,0.278
2014/10/03,0.327
2014/10/04,0.172
2014/10/05,-0.032
2014/10/06,0.007
2014/10/07,0.165
2014/10/08,0.34
2014/10/09,0.574
2014/10/10,0.746
2014/10/11,0.512
2014/10/12,0.109
2014/10/13,0
2014/10/14,0.104
2014/10/15,0.172
2014/10/16,0.2
2014/10/17,0.102
2014/10/18,-0.128
2014/10/19,-0.443
2014/10/20,-0.331
2014/10/21,-0.071
2014/10/22,0.178
2014/10/23,0.393
2014/10/24,0.494
2014/10/25,0.411
2014/10/26,0.222
2014/10/27,0.29
2014/10/28,0.533
2014/10/29,0.917
2014/10/30,1.257
2014/10/31,1.357
2014/11/01,0.999
2014/11/02,0.65
2014/11/03,0.608
2014/11/04,0.636
2014/11/05,0.713
2014/11/06,0.879
2014/11/07,0.841
2014/11/08,0.5
2014/11/09,0.072
2014/11/10,-0.011
2014/11/11,-0.001
2014/11/12,0.235
2014/11/13,0.474
2014/11/14,0.544
2014/11/15,0.281
2014/11/16,-0.031
2014/11/17,-0.087
2014/11/18,-0.041
2014/11/19,0.001
2014/11/20,0.11
2014/11/21,0.096
2014/11/22,-0.108
2014/11/23,-0.312
2014/11/24,-0.321
2014/11/25,-0.235
2014/11/26,-0.137
2014/11/27,-0.055
2014/11/28,0.031
2014/11/29,-0.023
2014/11/30,-0.017
2014/12/01,0.251
2014/12/02,0.615
2014/12/03,0.947
2014/12/04,1.175
2014/12/05,1.165
2014/12/06,0.867
2014/12/07,0.373
2014/12/08,0.154
2014/12/09,0.071
2014/12/10,0.031
2014/12/11,-0.069
2014/12/12,-0.226
2014/12/13,-0.47
2014/12/14,-0.646
2014/12/15,-0.492
2014/12/16,-0.092
2014/12/17,0.304
2014/12/18,0.571
2014/12/19,0.734
2014/12/20,0.663
2014/12/21,0.357
2014/12/22,0.305
2014/12/23,0.414
2014/12/24,0.267
2014/12/25,-0.22
2014/12/26,-0.626
2014/12/27,-0.921
2014/12/28,-1.131
2014/12/29,-1.121
2014/12/30,-0.97
2014/12/31,-0.905
2015/01/01,-1.208
2015/01/02,-1.24
2015/01/03,-1.076
2015/01/04,-0.766
2015/01/05,-0.237
2015/01/06,0.159
2015/01/07,0.471
2015/01/08,1.02
2015/01/09,1.462
2015/01/10,1.805
2015/01/11,1.75
2015/01/12,1.668
2015/01/13,1.619
2015/01/14,1.605
2015/01/15,1.848
2015/01/16,1.85
2015/01/17,1.486
2015/01/18,0.896
2015/01/19,0.545
2015/01/20,0.346
2015/01/21,0.203
2015/01/22,0.051
2015/01/23,-0.109
2015/01/24,-0.382
2015/01/25,-0.608
2015/01/26,-0.421
2015/01/27,-0.221
2015/01/28,-0.275
2015/01/29,-0.333
2015/01/30,-0.537
2015/01/31,-0.681
2015/02/01,-0.89
2015/02/02,-0.967
2015/02/03,-0.863
2015/02/04,-0.699
2015/02/05,-0.596
2015/02/06,-0.542
2015/02/07,-0.509
2015/02/08,-0.534
2015/02/09,-0.185
2015/02/10,0.242
2015/02/11,0.524
2015/02/12,0.524
2015/02/13,0.853
2015/02/14,0.991
2015/02/15,0.78
2015/02/16,0.778
2015/02/17,0.82
2015/02/18,0.904
2015/02/19,0.793
2015/02/20,0.674
2015/02/21,0.384
2015/02/22,0.017
2015/02/23,-0.058
2015/02/24,0.062
2015/02/25,0.248
2015/02/26,0.354
2015/02/27,0.415
2015/02/28,0.249
2015/03/01,-0.002
2015/03/02,0.009
2015/03/03,0.225
2015/03/04,0.291
2015/03/05,0.32
2015/03/06,0.208
2015/03/07,0.015
2015/03/08,-0.246
2015/03/09,-0.206
2015/03/10,-0.041
2015/03/11,0.076
2015/03/12,0.094
2015/03/13,0.05
2015/03/14,-0.118
2015/03/15,-0.384
2015/03/16,-0.321
2015/03/17,-0.213
2015/03/18,-0.099
2015/03/19,0.109
2015/03/20,0.275
2015/03/21,0.223
2015/03/22,0.049
2015/03/23,0.097
2015/03/24,0.02
2015/03/25,-0.031
2015/03/26,0.002
2015/03/27,0.039
2015/03/28,-0.123
2015/03/29,-0.291
2015/03/30,-0.178
2015/03/31,0.18
2015/04/01,0.649
2015/04/02,0.96
2015/04/03,1.017
2015/04/04,0.712
2015/04/05,0.38
2015/04/06,0.277
2015/04/07,0.299
2015/04/08,0.396
2015/04/09,0.593
2015/04/10,0.73
2015/04/11,0.606
2015/04/12,0.199
2015/04/13,0.16
2015/04/14,0.2
2015/04/15,0.226
2015/04/16,0.11
2015/04/17,0.008
2015/04/18,-0.149
2015/04/19,-0.401
2015/04/20,-0.266
2015/04/21,-0.046
2015/04/22,0.166
2015/04/23,0.309
2015/04/24,0.379
2015/04/25,0.247
2015/04/26,-0.033
2015/04/27,-0.023
2015/04/28,0.1
2015/04/29,0.309
2015/04/30,0.453
2015/05/01,0.341
2015/05/02,0.07
2015/05/03,-0.38
2015/05/04,-0.548
2015/05/05,-0.394
2015/05/06,-0.174
2015/05/07,0.034
2015/05/08,0.175
2015/05/09,0.047
2015/05/10,-0.252
2015/05/11,-0.249
2015/05/12,-0.132
2015/05/13,-0.002
2015/05/14,0.005
2015/05/15,0.012
2015/05/16,-0.198
2015/05/17,-0.518
2015/05/18,-0.658
2015/05/19,-0.557
2015/05/20,-0.366
2015/05/21,-0.292
2015/05/22,-0.205
2015/05/23,-0.377
2015/05/24,-0.507
2015/05/25,-0.407
2015/05/26,-0.181
2015/05/27,0.062
2015/05/28,0.318
2015/05/29,0.735
2015/05/30,1.195
2015/05/31,1.129
2015/06/01,1.293
2015/06/02,1.491
2015/06/03,1.632
2015/06/04,1.563
2015/06/05,1.28
2015/06/06,0.691
2015/06/07,-0.062
2015/06/08,-0.427
2015/06/09,-0.381
2015/06/10,-0.026
2015/06/11,0.258
2015/06/12,0.548
2015/06/13,0.491
2015/06/14,0.253
2015/06/15,0.337
2015/06/16,0.429
2015/06/17,0.66
2015/06/18,0.789
2015/06/19,0.844
2015/06/20,0.535
2015/06/21,0.047
2015/06/22,-0.139
2015/06/23,-0.085
2015/06/24,-0.103
2015/06/25,-0.169
2015/06/26,-0.175
2015/06/27,-0.293
2015/06/28,-0.528
2015/06/29,-0.432
2015/06/30,0.229
2015/07/01,0.861
2015/07/02,1.331
2015/07/03,1.462
2015/07/04,1.081
2015/07/05,0.675
2015/07/06,1.072
2015/07/07,1.923
2015/07/08,2.899
2015/07/09,3.545
2015/07/10,3.88
2015/07/11,3.87
2015/07/12,3.898
2015/07/13,3.338
2015/07/14,2.232
2015/07/15,1.008
2015/07/16,-0.094
2015/07/17,-0.959
2015/07/18,-1.458
2015/07/19,-1.809
2015/07/20,-1.98
2015/07/21,-1.933
2015/07/22,-1.795
2015/07/23,-1.843
2015/07/24,-1.944
2015/07/25,-2.134
2015/07/26,-2.404
2015/07/27,-2.382
2015/07/28,-2.161
2015/07/29,-1.542
2015/07/30,-1.06
2015/07/31,-0.387
2015/08/01,0.272
2015/08/02,0.255
2015/08/03,0.157
2015/08/04,0.2
2015/08/05,0.307
2015/08/06,0.432
2015/08/07,0.243
2015/08/08,-0.173
2015/08/09,-0.755
2015/08/10,-0.983
2015/08/11,-1.039
2015/08/12,-0.955
2015/08/13,-0.813
2015/08/14,-0.738
2015/08/15,-0.906
2015/08/16,-1.215
2015/08/17,-1.183
2015/08/18,-0.923
2015/08/19,-0.583
2015/08/20,-0.276
2015/08/21,-0.09
2015/08/22,-0.096
2015/08/23,-0.335
2015/08/24,-0.202
2015/08/25,0.024
2015/08/26,0.267
2015/08/27,0.434
2015/08/28,0.539
2015/08/29,0.415
2015/08/30,0.083
2015/08/31,0.113
2015/09/01,0.33
2015/09/02,0.854
2015/09/03,1.113
2015/09/04,0.867
2015/09/05,0.713
2015/09/06,0.373
2015/09/07,0.257
2015/09/08,0.246
2015/09/09,0.291
2015/09/10,0.328
2015/09/11,1.066
2015/09/12,1.404
2015/09/13,1.6
2015/09/14,1.934
2015/09/15,2.18
2015/09/16,2.356
2015/09/17,3.504
2015/09/18,3.608
2015/09/19,2.718
2015/09/20,1.515
2015/09/21,0.603
2015/09/22,-0.008
2015/09/23,-0.461
2015/09/24,-0.836
2015/09/25,-1.084
2015/09/26,-1.359
2015/09/27,-1.665
2015/09/28,-1.593
2015/09/29,-1.318
2015/09/30,-0.98
2015/10/01,-0.714
2015/10/02,-0.445
2015/10/03,-0.444
2015/10/04,-0.737
2015/10/05,-0.847
2015/10/06,-0.624
2015/10/07,-0.395
2015/10/08,-0.128
2015/10/09,-0.191
2015/10/10,-0.234
2015/10/11,-0.528
2015/10/12,-0.517
2015/10/13,-0.364
2015/10/14,-0.081
2015/10/15,0.354
2015/10/16,0.653
2015/10/17,0.745
2015/10/18,0.531
2015/10/19,0.505
2015/10/20,0.582
2015/10/21,0.723
2015/10/22,0.823
2015/10/23,0.83
2015/10/24,0.746
2015/10/25,0.527
2015/10/26,0.108
2015/10/27,0.093
2015/10/28,0.321
2015/10/29,0.619
2015/10/30,0.949
2015/10/31,1.094
2015/11/01,1.089
2015/11/02,1.218
2015/11/03,1.511
2015/11/04,1.979
2015/11/05,2.173
2015/11/06,2.02
2015/11/07,1.57
2015/11/08,0.869
2015/11/09,0.432
2015/11/10,0.185
2015/11/11,0.023
2015/11/12,-0.09
2015/11/13,-0.192
2015/11/14,-0.313
2015/11/15,-0.488
2015/11/16,-0.508
2015/11/17,-0.465
2015/11/18,-0.311
2015/11/19,-0.234
2015/11/20,-0.187
2015/11/21,-0.203
2015/11/22,-0.453
2015/11/23,-0.603
2015/11/24,-0.607
2015/11/25,-0.545
2015/11/26,-0.324
2015/11/27,-0.109
2015/11/28,0.127
2015/11/29,-0.034
2015/11/30,0.203
2015/12/01,0.52
2015/12/02,0.864
2015/12/03,0.958
2015/12/04,1.006
2015/12/05,1.133
2015/12/06,1.188
2015/12/07,1.311
2015/12/08,1.438
2015/12/09,1.755
2015/12/10,1.982
2015/12/11,2.079
2015/12/12,2.015
2015/12/13,1.739
2015/12/14,1.752
2015/12/15,1.781
2015/12/16,1.75
2015/12/17,1.635
2015/12/18,1.459
2015/12/19,1.263
2015/12/20,0.917
2015/12/21,0.824
2015/12/22,0.785
2015/12/23,0.748
2015/12/24,0.625
2015/12/25,0.254
2015/12/26,-0.172
2015/12/27,-0.698
2015/12/28,-1.082
2015/12/29,-1.251
2015/12/30,-1.346
2015/12/31,-1.541
2016/01/01,-1.981
2016/01/02,-2.247
2016/01/03,-2.425
2016/01/04,-2.185
2016/01/05,-1.744
2016/01/06,-1.339
2016/01/07,-0.829
2016/01/08,-0.415
2016/01/09,-0.114
2016/01/10,-0.077
2016/01/11,0.115
2016/01/12,0.372
2016/01/13,0.548
2016/01/14,0.609
2016/01/15,0.606
2016/01/16,0.635
2016/01/17,0.774
2016/01/18,1.007
2016/01/19,0.989
2016/01/20,1.045
2016/01/21,1.219
2016/01/22,1.313
2016/01/23,1.144
2016/01/24,0.968
2016/01/25,0.97
2016/01/26,1.094
2016/01/27,1.221
2016/01/28,1.269
2016/01/29,1.251
2016/01/30,0.961
2016/01/31,0.453
2016/02/01,0.278
2016/02/02,0.408
2016/02/03,0.26
2016/02/04,0.087
2016/02/05,0.113
2016/02/06,0.206
2016/02/07,0.222
2016/02/08,0.292
2016/02/09,0.416
2016/02/10,0.568
2016/02/11,0.59
2016/02/12,0.411
2016/02/13,0.043
2016/02/14,-0.337
2016/02/15,-0.413
2016/02/16,-0.373
2016/02/17,-0.202
2016/02/18,-0.102
2016/02/19,-0.014
2016/02/20,0.043
2016/02/21,0.011
2016/02/22,0.173
2016/02/23,0.441
2016/02/24,0.557
2016/02/25,0.52
2016/02/26,0.325
2016/02/27,-0.063
2016/02/28,-0.103
2016/02/29,0.241
2016/03/01,0.772
2016/03/02,1.229
2016/03/03,1.213
2016/03/04,0.889
2016/03/05,0.669
2016/03/06,0.015
2016/03/07,-0.571
2016/03/08,-0.919
2016/03/09,-1.171
2016/03/10,-1.341
2016/03/11,-1.426
2016/03/12,-1.598
2016/03/13,-1.899
2016/03/14,-1.883
2016/03/15,-1.617
2016/03/16,-1.177
2016/03/17,-0.735
2016/03/18,-0.366
2016/03/19,-0.307
2016/03/20,-0.381
2016/03/21,-0.327
2016/03/22,-0.173
2016/03/23,-0.145
2016/03/24,-0.146
2016/03/25,-0.3
2016/03/26,-0.598
2016/03/27,-0.896
2016/03/28,-0.844
2016/03/29,-0.625
2016/03/30,-0.326
2016/03/31,0.012
2016/04/01,0.358
2016/04/02,0.409
2016/04/03,0.279
2016/04/04,0.343
2016/04/05,0.531
2016/04/06,0.756
2016/04/07,0.94
2016/04/08,1.026
2016/04/09,0.898
2016/04/10,0.614
2016/04/11,0.641
2016/04/12,0.86
2016/04/13,0.977
2016/04/14,1.05
2016/04/15,0.956
2016/04/16,0.566
2016/04/17,0.188
2016/04/18,0.079
2016/04/19,0.143
2016/04/20,0.196
2016/04/21,0.202
2016/04/22,0.171
2016/04/23,-0.063
2016/04/24,-0.361
2016/04/25,-0.38
2016/04/26,-0.025
2016/04/27,0.35
2016/04/28,0.731
2016/04/29,1.139
2016/04/30,1.132
2016/05/01,0.763
2016/05/02,0.527
2016/05/03,0.459
2016/05/04,0.45
2016/05/05,0.43
2016/05/06,0.428
2016/05/07,0.209
2016/05/08,-0.16
2016/05/09,-0.273
2016/05/10,-0.12
2016/05/11,0.045
2016/05/12,0.146
2016/05/13,0.228
2016/05/14,0.139
2016/05/15,-0.087
2016/05/16,-0.058
2016/05/17,0.068
2016/05/18,0.188
2016/05/19,0.173
2016/05/20,0.033
2016/05/21,-0.263
2016/05/22,-0.626
2016/05/23,-0.686
2016/05/24,-0.428
2016/05/25,-0.056
2016/05/26,0.11
2016/05/27,0.126
2016/05/28,-0.083
2016/05/29,-0.455
2016/05/30,-0.601
2016/05/31,-0.592
2016/06/01,-0.372
2016/06/02,-0.112
2016/06/03,0.152
2016/06/04,0.098
2016/06/05,-0.132
2016/06/06,-0.173
2016/06/07,-0.053
2016/06/08,0.11
2016/06/09,0.309
2016/06/10,0.429
2016/06/11,0.38
2016/06/12,0.246
2016/06/13,0.383
2016/06/14,0.573
2016/06/15,0.832
2016/06/16,1.122
2016/06/17,1.258
2016/06/18,1.159
2016/06/19,0.848
2016/06/20,0.696
2016/06/21,0.615
2016/06/22,0.483
2016/06/23,0.381
2016/06/24,0.277
2016/06/25,-0.017
2016/06/26,-0.512
2016/06/27,-0.777
2016/06/28,-0.924
2016/06/29,-0.907
2016/06/30,-0.756
2016/07/01,-0.735
2016/07/02,-0.811
2016/07/03,-1.057
2016/07/04,-1.07
2016/07/05,-0.956
2016/07/06,-0.791
2016/07/07,-0.611
2016/07/08,-0.476
2016/07/09,-0.559
2016/07/10,-0.882
2016/07/11,-0.84
2016/07/12,-0.626
2016/07/13,-0.379
2016/07/14,-0.14
2016/07/15,0.047
2016/07/16,-0.073
2016/07/17,-0.388
2016/07/18,-0.339
2016/07/19,-0.144
2016/07/20,0.127
2016/07/21,0.309
2016/07/22,0.449
2016/07/23,0.348
2016/07/24,0.068
2016/07/25,0.175
2016/07/26,0.409
2016/07/27,0.636
2016/07/28,0.807
2016/07/29,0.886
2016/07/30,0.668
2016/07/31,0.299
2016/08/01,0.16
2016/08/02,0.322
2016/08/03,0.512
2016/08/04,0.604
2016/08/05,0.604
2016/08/06,0.326
2016/08/07,-0.051
2016/08/08,-0.108
2016/08/09,-0.047
2016/08/10,0.148
2016/08/11,0.436
2016/08/12,0.558
2016/08/13,0.452
2016/08/14,0.163
2016/08/15,-0.141
2016/08/16,-0.045
2016/08/17,0.091
2016/08/18,0.233
2016/08/19,0.395
2016/08/20,0.273
2016/08/21,-0.114
2016/08/22,-0.251
2016/08/23,-0.185
2016/08/24,-0.066
2016/08/25,0.05
2016/08/26,0.096
2016/08/27,-0.144
2016/08/28,-0.579
2016/08/29,-0.672
2016/08/30,-0.408
2016/08/31,-0.21
2016/09/01,0.017
2016/09/02,0.138
2016/09/03,-0.113
2016/09/04,-0.475
2016/09/05,-0.508
2016/09/06,-0.355
2016/09/07,-0.008
2016/09/08,0.198
2016/09/09,0.261
2016/09/10,0.057
2016/09/11,-0.319
2016/09/12,-0.507
2016/09/13,-0.354
2016/09/14,-0.131
2016/09/15,0.101
2016/09/16,0.138
2016/09/17,0.115
2016/09/18,-0.101
2016/09/19,-0.135
2016/09/20,0.064
2016/09/21,0.293
2016/09/22,0.436
2016/09/23,0.455
2016/09/24,0.309
2016/09/25,0.02
2016/09/26,-0.034
2016/09/27,0.086
2016/09/28,0.221
2016/09/29,0.393
2016/09/30,0.604
2016/10/01,0.527
2016/10/02,0.187
2016/10/03,0.248
2016/10/04,0.503
2016/10/05,0.803
2016/10/06,1.111
2016/10/07,1.294
2016/10/08,1.268
2016/10/09,0.875
2016/10/10,0.468
2016/10/11,0.374
2016/10/12,0.225
2016/10/13,0.047
2016/10/14,-0.05
2016/10/15,-0.287
2016/10/16,-0.624
2016/10/17,-0.689
2016/10/18,-0.524
2016/10/19,-0.621
2016/10/20,-0.336
2016/10/21,0.043
2016/10/22,0.077
2016/10/23,-0.21
2016/10/24,-0.348
2016/10/25,-0.33
2016/10/26,-0.335
2016/10/27,0.35
2016/10/28,0.704
2016/10/29,0.706
2016/10/30,0.408
2016/10/31,0.251
2016/11/01,0.204
2016/11/02,0.351
2016/11/03,0.573
2016/11/04,0.624
2016/11/05,0.522
2016/11/06,0.285
2016/11/07,0.337
2016/11/08,0.633
2016/11/09,0.807
2016/11/10,0.896
2016/11/11,0.815
2016/11/12,0.505
2016/11/13,0.087
2016/11/14,0
2016/11/15,0.125
2016/11/16,0.377
2016/11/17,0.558
2016/11/18,0.663
2016/11/19,0.548
2016/11/20,0.317
2016/11/21,0.321
2016/11/22,0.417
2016/11/23,0.477
2016/11/24,0.81
2016/11/25,1.109
2016/11/26,1.104
2016/11/27,0.726
2016/11/28,0.596
2016/11/29,0.528
2016/11/30,0.505
2016/12/01,0.199
2016/12/02,0.245
2016/12/03,0.273
2016/12/04,0.048
2016/12/05,-0.067
2016/12/06,0.115
2016/12/07,0.342
2016/12/08,0.389
2016/12/09,0.272
2016/12/10,-0.003
2016/12/11,-0.413
2016/12/12,-0.599
2016/12/13,-0.524
2016/12/14,-0.37
2016/12/15,-0.221
2016/12/16,-0.112
2016/12/17,-0.268
2016/12/18,-0.522
2016/12/19,-0.509
2016/12/20,-0.294
2016/12/21,0.147
2016/12/22,0.548
2016/12/23,0.801
2016/12/24,0.575
2016/12/25,-0.065
2016/12/26,-0.511
2016/12/27,-0.511
2016/12/28,-0.262
2016/12/29,0.056
2016/12/30,0.249
2016/12/31,0.148
2017/01/01,-0.458
2017/01/02,-0.552
2017/01/03,-0.344
2017/01/04,0.122
2017/01/05,0.392
2017/01/06,0.859
2017/01/07,0.949
2017/01/08,0.731
2017/01/09,0.465
2017/01/10,0.514
2017/01/11,0.562
2017/01/12,0.549
2017/01/13,0.381
2017/01/14,0.005
2017/01/15,-0.435
2017/01/16,-0.657
2017/01/17,-0.606
2017/01/18,-0.412
2017/01/19,-0.159
2017/01/20,0.068
2017/01/21,0.055
2017/01/22,-0.207
2017/01/23,-0.538
2017/01/24,-0.604
2017/01/25,-0.387
2017/01/26,-0.024
2017/01/27,0.058
2017/01/28,-0.087
2017/01/29,-0.332
2017/01/30,-0.545
2017/01/31,-0.36
2017/02/01,0.218
2017/02/02,0.347
2017/02/03,0.625
2017/02/04,0.689
2017/02/05,0.683
2017/02/06,0.293
2017/02/07,0.331
2017/02/08,0.441
2017/02/09,0.767
2017/02/10,0.87
2017/02/11,0.637
2017/02/12,0.16
2017/02/13,-0.074
2017/02/14,-0.026
2017/02/15,0.026
2017/02/16,0.008
2017/02/17,0.16
2017/02/18,0.176
2017/02/19,-0.055
2017/02/20,-0.186
2017/02/21,-0.273
2017/02/22,-0.306
2017/02/23,-0.07
2017/02/24,0.342
2017/02/25,0.662
2017/02/26,0.55
2017/02/27,0.373
2017/02/28,0.408
2017/03/01,0.468
2017/03/02,0.593
2017/03/03,0.756
2017/03/04,0.522
2017/03/05,0.232
2017/03/06,-0.003
2017/03/07,0.029
2017/03/08,0.008
2017/03/09,0.002
2017/03/10,0.029
2017/03/11,-0.08
2017/03/12,-0.534
2017/03/13,-0.791
2017/03/14,-0.72
2017/03/15,-0.6
2017/03/16,-0.286
2017/03/17,-0.116
2017/03/18,-0.186
2017/03/19,-0.313
2017/03/20,-0.4
2017/03/21,-0.39
2017/03/22,-0.181
2017/03/23,-0.072
2017/03/24,-0.012
