Date,difficulty7sma
2014/01/28,2042273225
2014/01/29,2100030499
2014/01/30,2157787773
2014/01/31,2193847870
2014/02/01,2193847870
2014/02/02,2193847870
2014/02/03,2193847870
2014/02/04,2193847870
2014/02/05,2233113271
2014/02/06,2294192782
2014/02/07,2355272294
2014/02/08,2416351806
2014/02/09,2477431318
2014/02/10,2538510830
2014/02/11,2599590342
2014/02/12,2621404453
2014/02/13,2621404453
2014/02/14,2621404453
2014/02/15,2621404453
2014/02/16,2621404453
2014/02/17,2693063268
2014/02/18,2765658800
2014/02/19,2838254331
2014/02/20,2910849863
2014/02/21,2983445395
2014/02/22,3056040926
2014/02/23,3128636458
2014/02/24,3129573175
2014/02/25,3129573175
2014/02/26,3129573175
2014/02/27,3129573175
2014/02/28,3173980713
2014/03/01,3272002231
2014/03/02,3370023748
2014/03/03,3468045266
2014/03/04,3566066784
2014/03/05,3664088302
2014/03/06,3762109819
2014/03/07,3815723799
2014/03/08,3815723799
2014/03/09,3815723799
2014/03/10,3815723799
2014/03/11,3815723799
2014/03/12,3815723799
2014/03/13,3873196566
2014/03/14,3935267155
2014/03/15,3997337744
2014/03/16,4059408332
2014/03/17,4121478921
2014/03/18,4183549510
2014/03/19,4245620098
2014/03/20,4250217920
2014/03/21,4250217920
2014/03/22,4250217920
2014/03/23,4250217920
2014/03/24,4253092702
2014/03/25,4361184512
2014/03/26,4469276322
2014/03/27,4577368132
2014/03/28,4685459942
2014/03/29,4793551752
2014/03/30,4901643561
2014/03/31,5006860589
2014/04/01,5006860589
2014/04/02,5006860589
2014/04/03,5006860589
2014/04/04,5006860589
2014/04/05,5085886126
2014/04/06,5244866912
2014/04/07,5403847697
2014/04/08,5562828483
2014/04/09,5721809269
2014/04/10,5880790054
2014/04/11,6039770840
2014/04/12,6119726089
2014/04/13,6119726089
2014/04/14,6119726089
2014/04/15,6119726089
2014/04/16,6119726089
2014/04/17,6149501050
2014/04/18,6272231987
2014/04/19,6394962925
2014/04/20,6517693862
2014/04/21,6640424799
2014/04/22,6763155736
2014/04/23,6885886673
2014/04/24,6978842650
2014/04/25,6978842650
2014/04/26,6978842650
2014/04/27,6978842650
2014/04/28,6978842650
2014/04/29,6985673256
2014/04/30,7131677468
2014/05/01,7277681681
2014/05/02,7423685893
2014/05/03,7569690105
2014/05/04,7715694318
2014/05/05,7861698530
2014/05/06,8000872136
2014/05/07,8000872136
2014/05/08,8000872136
2014/05/09,8000872136
2014/05/10,8000872136
2014/05/11,8000872136
2014/05/12,8052113902
2014/05/13,8173905927
2014/05/14,8295697952
2014/05/15,8417489977
2014/05/16,8539282001
2014/05/17,8661074026
2014/05/18,8782866051
2014/05/19,8853416309
2014/05/20,8853416309
2014/05/21,8853416309
2014/05/22,8853416309
2014/05/23,8853416309
2014/05/24,8961921114
2014/05/25,9190821661
2014/05/26,9419722208
2014/05/27,9648622755
2014/05/28,9877523302
2014/05/29,10106423849
2014/05/30,10335324396
2014/05/31,10455720138
2014/06/01,10455720138
2014/06/02,10455720138
2014/06/03,10455720138
2014/06/04,10455720138
2014/06/05,10474058932
2014/06/06,10659892044
2014/06/07,10845725155
2014/06/08,11031558266
2014/06/09,11217391377
2014/06/10,11403224488
2014/06/11,11589057600
2014/06/12,11756551917
2014/06/13,11756551917
2014/06/14,11756551917
2014/06/15,11756551917
2014/06/16,11756551917
2014/06/17,11756551917
2014/06/18,11958622165
2014/06/19,12202340478
2014/06/20,12446058792
2014/06/21,12689777106
2014/06/22,12933495420
2014/06/23,13177213734
2014/06/24,13420932048
2014/06/25,13462580115
2014/06/26,13462580115
2014/06/27,13462580115
2014/06/28,13462580115
2014/06/29,13743509210
2014/06/30,14222920818
2014/07/01,14702332426
2014/07/02,15181744034
2014/07/03,15661155642
2014/07/04,16140567250
2014/07/05,16619978858
2014/07/06,16818461371
2014/07/07,16818461371
2014/07/08,16818461371
2014/07/09,16818461371
2014/07/10,16818461371
2014/07/11,16818461371
2014/07/12,16820817402
2014/07/13,16894796775
2014/07/14,16968776147
2014/07/15,17042755520
2014/07/16,17116734892
2014/07/17,17190714265
2014/07/18,17264693637
2014/07/19,17336316979
2014/07/20,17336316979
2014/07/21,17336316979
2014/07/22,17336316979
2014/07/23,17336316979
2014/07/24,17336316979
2014/07/25,17351042215
2014/07/26,17551060012
2014/07/27,17751077809
2014/07/28,17951095606
2014/07/29,18151113404
2014/07/30,18351131201
2014/07/31,18551148998
2014/08/01,18736441558
2014/08/02,18736441558
2014/08/03,18736441558
2014/08/04,18736441558
2014/08/05,18736441558
2014/08/06,18736441558
2014/08/07,18736441558
2014/08/08,18850489439
2014/08/09,18992375780
2014/08/10,19134262120
2014/08/11,19276148460
2014/08/12,19418034801
2014/08/13,19559921141
2014/08/14,19701807481
2014/08/15,19729645941
2014/08/16,19729645941
2014/08/17,19729645941
2014/08/18,19729645941
2014/08/19,19818141082
2014/08/20,20406001668
2014/08/21,20993862253
2014/08/22,21581722839
2014/08/23,22169583424
2014/08/24,22757444010
2014/08/25,23345304595
2014/08/26,23844670039
2014/08/27,23844670039
2014/08/28,23844670039
2014/08/29,23844670039
2014/08/30,23844670039
2014/08/31,23852840162
2014/09/01,24364834571
2014/09/02,24876828980
2014/09/03,25388823390
2014/09/04,25900817799
2014/09/05,26412812208
2014/09/06,26924806617
2014/09/07,27428630902
2014/09/08,27428630902
2014/09/09,27428630902
2014/09/10,27428630902
2014/09/11,27428630902
2014/09/12,27428630902
2014/09/13,27481693935
2014/09/14,27824708538
2014/09/15,28167723141
2014/09/16,28510737744
2014/09/17,28853752347
2014/09/18,29196766950
2014/09/19,29539781553
2014/09/20,29829733124
2014/09/21,29829733124
2014/09/22,29829733124
2014/09/23,29829733124
2014/09/24,29829733124
2014/09/25,29914006836
2014/09/26,30604248664
2014/09/27,31294490493
2014/09/28,31984732321
2014/09/29,32674974150
2014/09/30,33365215978
2014/10/01,34055457807
2014/10/02,34661425924
2014/10/03,34661425924
2014/10/04,34661425924
2014/10/05,34661425924
2014/10/06,34661425924
2014/10/07,34661425924
2014/10/08,34661425924
2014/10/09,34675252523
2014/10/10,34723974823
2014/10/11,34772697123
2014/10/12,34821419424
2014/10/13,34870141724
2014/10/14,34918864024
2014/10/15,34967586325
2014/10/16,35002482026
2014/10/17,35002482026
2014/10/18,35002482026
2014/10/19,35002482026
2014/10/20,35002482026
2014/10/21,35002482026
2014/10/22,35002482026
2014/10/23,35093635770
2014/10/24,35234086947
2014/10/25,35374538124
2014/10/26,35514989301
2014/10/27,35655440478
2014/10/28,35795891655
2014/10/29,35936342832
2014/10/30,35985640265
2014/10/31,35985640265
2014/11/01,35985640265
2014/11/02,35985640265
2014/11/03,35985640265
2014/11/04,35985640265
2014/11/05,36412612276
2014/11/06,36929473131
2014/11/07,37446333987
2014/11/08,37963194842
2014/11/09,38480055697
2014/11/10,38996916553
2014/11/11,39513777408
2014/11/12,39603666252
2014/11/13,39603666252
2014/11/14,39603666252
2014/11/15,39603666252
2014/11/16,39603666252
2014/11/17,39603666252
2014/11/18,39613355920
2014/11/19,39712836502
2014/11/20,39812317084
2014/11/21,39911797666
2014/11/22,40011278248
2014/11/23,40110758831
2014/11/24,40210239413
2014/11/25,40300030328
2014/11/26,40300030328
2014/11/27,40300030328
2014/11/28,40300030328
2014/11/29,40300030328
2014/11/30,40300030328
2014/12/01,40300030328
2014/12/02,40299194442
2014/12/03,40257400148
2014/12/04,40215605854
2014/12/05,40173811561
2014/12/06,40132017267
2014/12/07,40090222973
2014/12/08,40048428679
2014/12/09,40007470271
2014/12/10,40007470271
2014/12/11,40007470271
2014/12/12,40007470271
2014/12/13,40007470271
2014/12/14,40007470271
2014/12/15,40007470271
2014/12/16,40007470271
2014/12/17,39943654320
2014/12/18,39865111611
2014/12/19,39786568902
2014/12/20,39708026193
2014/12/21,39629483483
2014/12/22,39550940774
2014/12/23,39472398065
2014/12/24,39457671307
2014/12/25,39457671307
2014/12/26,39457671307
2014/12/27,39457671307
2014/12/28,39457671307
2014/12/29,39457671307
2014/12/30,39498022918
2014/12/31,39667063447
2015/01/01,39836103977
2015/01/02,40005144507
2015/01/03,40174185037
2015/01/04,40343225567
2015/01/05,40512266097
2015/01/06,40640955017
2015/01/07,40640955017
2015/01/08,40640955017
2015/01/09,40640955017
2015/01/10,40640955017
2015/01/11,40640955017
2015/01/12,40714672879
2015/01/13,41190488170
2015/01/14,41666303461
2015/01/15,42142118753
2015/01/16,42617934044
2015/01/17,43093749335
2015/01/18,43569564627
2015/01/19,43971662056
2015/01/20,43971662056
2015/01/21,43971662056
2015/01/22,43971662056
2015/01/23,43971662056
2015/01/24,43971662056
2015/01/25,43971662056
2015/01/26,43971662056
2015/01/27,43826760678
2015/01/28,43441219512
2015/01/29,43055678346
2015/01/30,42670137181
2015/01/31,42284596015
2015/02/01,41899054849
2015/02/02,41513513683
2015/02/03,41272873895
2015/02/04,41272873895
2015/02/05,41272873895
2015/02/06,41272873895
2015/02/07,41272873895
2015/02/08,41272873895
2015/02/09,41442308255
2015/02/10,41896957122
2015/02/11,42351605989
2015/02/12,42806254855
2015/02/13,43260903722
2015/02/14,43715552589
2015/02/15,44170201456
2015/02/16,44455415962
2015/02/17,44455415962
2015/02/18,44455415962
2015/02/19,44455415962
2015/02/20,44455415962
2015/02/21,44455415962
2015/02/22,44457524723
2015/02/23,44775947631
2015/02/24,45094370539
2015/02/25,45412793447
2015/02/26,45731216354
2015/02/27,46049639262
2015/02/28,46368062170
2015/03/01,46684376317
2015/03/02,46684376317
2015/03/03,46684376317
2015/03/04,46684376317
2015/03/05,46684376317
2015/03/06,46684376317
2015/03/07,46684376317
2015/03/08,46705473879
2015/03/09,46811642255
2015/03/10,46917810631
2015/03/11,47023979008
2015/03/12,47130147384
2015/03/13,47236315760
2015/03/14,47342484136
2015/03/15,47427554951
2015/03/16,47427554951
2015/03/17,47427554951
2015/03/18,47427554951
2015/03/19,47427554951
2015/03/20,47427554951
2015/03/21,47427554951
2015/03/22,47426126369
2015/03/23,47324697039
2015/03/24,47223267710
2015/03/25,47121838380
2015/03/26,47020409051
2015/03/27,46918979721
2015/03/28,46817550392
2015/03/29,46717549645
2015/03/30,46717549645
2015/03/31,46717549645
2015/04/01,46717549645
2015/04/02,46717549645
2015/04/03,46717549645
2015/04/04,46717549645
2015/04/05,47041533668
2015/04/06,47431368103
2015/04/07,47821202538
2015/04/08,48211036973
2015/04/09,48600871407
2015/04/10,48990705842
2015/04/11,49380540277
2015/04/12,49446390688
2015/04/13,49446390688
2015/04/14,49446390688
2015/04/15,49446390688
2015/04/16,49446390688
2015/04/17,49446390688
2015/04/18,49446390688
2015/04/19,49364999380
2015/04/20,49102738498
2015/04/21,48840477616
2015/04/22,48578216734
2015/04/23,48315955852
2015/04/24,48053694969
2015/04/25,47791434087
2015/04/26,47610564513
2015/04/27,47610564513
2015/04/28,47610564513
2015/04/29,47610564513
2015/04/30,47610564513
2015/05/01,47610564513
2015/05/02,47610564513
2015/05/03,47611762088
2015/05/04,47616452589
2015/05/05,47621143089
2015/05/06,47625833590
2015/05/07,47630524091
2015/05/08,47635214591
2015/05/09,47639905092
2015/05/10,47643398018
2015/05/11,47643398018
2015/05/12,47643398018
2015/05/13,47643398018
2015/05/14,47643398018
2015/05/15,47643398018
2015/05/16,47643398018
2015/05/17,47727033501
2015/05/18,47893331962
2015/05/19,48059630423
2015/05/20,48225928884
2015/05/21,48392227345
2015/05/22,48558525806
2015/05/23,48724824267
2015/05/24,48807487245
2015/05/25,48807487245
2015/05/26,48807487245
2015/05/27,48807487245
2015/05/28,48807487245
2015/05/29,48807487245
2015/05/30,48807487245
2015/05/31,48768693257
2015/06/01,48594708101
2015/06/02,48420722945
2015/06/03,48246737790
2015/06/04,48072752634
2015/06/05,47898767478
2015/06/06,47724782322
2015/06/07,47589591154
2015/06/08,47589591154
2015/06/09,47589591154
2015/06/10,47589591154
2015/06/11,47589591154
2015/06/12,47589591154
2015/06/13,47589591154
2015/06/14,47808801464
2015/06/15,48109200779
2015/06/16,48409600093
2015/06/17,48709999408
2015/06/18,49010398722
2015/06/19,49310798037
2015/06/20,49611197351
2015/06/21,49692386355
2015/06/22,49692386355
2015/06/23,49692386355
2015/06/24,49692386355
2015/06/25,49692386355
2015/06/26,49692386355
2015/06/27,49692386355
2015/06/28,49663555150
2015/06/29,49622073518
2015/06/30,49580591886
2015/07/01,49539110254
2015/07/02,49497628622
2015/07/03,49456146990
2015/07/04,49414665358
2015/07/05,49402014931
2015/07/06,49402014931
2015/07/07,49402014931
2015/07/08,49402014931
2015/07/09,49402014931
2015/07/10,49402014931
2015/07/11,49437570655
2015/07/12,49676763709
2015/07/13,49915956762
2015/07/14,50155149815
2015/07/15,50394342868
2015/07/16,50633535921
2015/07/17,50872728974
2015/07/18,51076366303
2015/07/19,51076366303
2015/07/20,51076366303
2015/07/21,51076366303
2015/07/22,51076366303
2015/07/23,51076366303
2015/07/24,51076366303
2015/07/25,51152184319
2015/07/26,51323889825
2015/07/27,51495595331
2015/07/28,51667300837
2015/07/29,51839006343
2015/07/30,52010711849
2015/07/31,52182417355
2015/08/01,52278304846
2015/08/02,52278304846
2015/08/03,52278304846
2015/08/04,52278304846
2015/08/05,52278304846
2015/08/06,52278304846
2015/08/07,52278304846
2015/08/08,52312342040
2015/08/09,52372561692
2015/08/10,52432781344
2015/08/11,52493000996
2015/08/12,52553220648
2015/08/13,52613440300
2015/08/14,52673659952
2015/08/15,52699842409
2015/08/16,52699842409
2015/08/17,52699842409
2015/08/18,52699842409
2015/08/19,52699842409
2015/08/20,52699842409
2015/08/21,52699842409
2015/08/22,52915202763
2015/08/23,53137601037
2015/08/24,53359999312
2015/08/25,53582397586
2015/08/26,53804795860
2015/08/27,54027194134
2015/08/28,54249592408
2015/08/29,54256630328
2015/08/30,54256630328
2015/08/31,54256630328
2015/09/01,54256630328
2015/09/02,54256630328
2015/09/03,54256630328
2015/09/04,54496555931
2015/09/05,54882415663
2015/09/06,55268275396
2015/09/07,55654135128
2015/09/08,56039994861
2015/09/09,56425854593
2015/09/10,56811714325
2015/09/11,56957648455
2015/09/12,56957648455
2015/09/13,56957648455
2015/09/14,56957648455
2015/09/15,56957648455
2015/09/16,56957648455
2015/09/17,57009542762
2015/09/18,57349214587
2015/09/19,57688886413
2015/09/20,58028558238
2015/09/21,58368230064
2015/09/22,58707901889
2015/09/23,59047573715
2015/09/24,59335351234
2015/09/25,59335351234
2015/09/26,59335351234
2015/09/27,59335351234
2015/09/28,59335351234
2015/09/29,59335351234
2015/09/30,59335351234
2015/10/01,59430286496
2015/10/02,59641411182
2015/10/03,59852535869
2015/10/04,60063660555
2015/10/05,60274785242
2015/10/06,60485909928
2015/10/07,60697034615
2015/10/08,60813224039
2015/10/09,60813224039
2015/10/10,60813224039
2015/10/11,60813224039
2015/10/12,60813224039
2015/10/13,60813224039
2015/10/14,60813224039
2015/10/15,60818327758
2015/10/16,60828413678
2015/10/17,60838499598
2015/10/18,60848585518
2015/10/19,60858671438
2015/10/20,60868757359
2015/10/21,60878843279
2015/10/22,60883825480
2015/10/23,60883825480
2015/10/24,60883825480
2015/10/25,60883825480
2015/10/26,60883825480
2015/10/27,60883825480
2015/10/28,60883825480
2015/10/29,61049747989
2015/10/30,61245484699
2015/10/31,61441221409
2015/11/01,61636958119
2015/11/02,61832694829
2015/11/03,62028431539
2015/11/04,62224168249
2015/11/05,62253982450
2015/11/06,62253982450
2015/11/07,62253982450
2015/11/08,62253982450
2015/11/09,62253982450
2015/11/10,62253982450
2015/11/11,62532110697
2015/11/12,63045578230
2015/11/13,63559045762
2015/11/14,64072513295
2015/11/15,64585980828
2015/11/16,65099448361
2015/11/17,65612915894
2015/11/18,65848255180
2015/11/19,65848255180
2015/11/20,65848255180
2015/11/21,65848255180
2015/11/22,65848255180
2015/11/23,65848255180
2015/11/24,66735899951
2015/11/25,67717975017
2015/11/26,68700050083
2015/11/27,69682125149
2015/11/28,70664200215
2015/11/29,71646275282
2015/11/30,72628350348
2015/12/01,72722780643
2015/12/02,72722780643
2015/12/03,72722780643
2015/12/04,72722780643
2015/12/05,72722780643
2015/12/06,72745708227
2015/12/07,73657079692
2015/12/08,74568451157
2015/12/09,75479822623
2015/12/10,76391194088
2015/12/11,77302565553
2015/12/12,78213937019
2015/12/13,79102380900
2015/12/14,79102380900
2015/12/15,79102380900
2015/12/16,79102380900
2015/12/17,79102380900
2015/12/18,79381302851
2015/12/19,81430772836
2015/12/20,83480242821
2015/12/21,85529712806
2015/12/22,87579182791
2015/12/23,89628652777
2015/12/24,91678122762
2015/12/25,93448670796
2015/12/26,93448670796
2015/12/27,93448670796
2015/12/28,93448670796
2015/12/29,93448670796
2015/12/30,93448670796
2015/12/31,94267252548
2016/01/01,95757491122
2016/01/02,97247729697
2016/01/03,98737968271
2016/01/04,100228206845
2016/01/05,101718445419
2016/01/06,103208683993
2016/01/07,103880340815
2016/01/08,103880340815
2016/01/09,103880340815
2016/01/10,103880340815
2016/01/11,103880340815
2016/01/12,103880340815
2016/01/13,104794815621
2016/01/14,106148238333
2016/01/15,107501661046
2016/01/16,108855083758
2016/01/17,110208506470
2016/01/18,111561929182
2016/01/19,112915351895
2016/01/20,113354299801
2016/01/21,113354299801
2016/01/22,113354299801
2016/01/23,113354299801
2016/01/24,113354299801
2016/01/25,113354299801
2016/01/26,113801557001
2016/01/27,114755705694
2016/01/28,115709854387
2016/01/29,116664003080
2016/01/30,117618151773
2016/01/31,118572300465
2016/02/01,119526449158
2016/02/02,120033340651
2016/02/03,120033340651
2016/02/04,120033340651
2016/02/05,120033340651
2016/02/06,120033340651
2016/02/07,122945989168
2016/02/08,126386433053
2016/02/09,129826876938
2016/02/10,133267320823
2016/02/11,136707764708
2016/02/12,140148208593
2016/02/13,143588652479
2016/02/14,144116447847
2016/02/15,144116447847
2016/02/16,144116447847
2016/02/17,144116447847
2016/02/18,144116447847
2016/02/19,145357224654
2016/02/20,148125111377
2016/02/21,150892998100
2016/02/22,153660884824
2016/02/23,156428771547
2016/02/24,159196658270
2016/02/25,161964544993
2016/02/26,163491654909
2016/02/27,163491654909
2016/02/28,163491654909
2016/02/29,163491654909
2016/03/01,163491654909
2016/03/02,163491654909
2016/03/03,163491654909
2016/03/04,163468316424
2016/03/05,162744823404
2016/03/06,162021330384
2016/03/07,161297837364
2016/03/08,160574344344
2016/03/09,159850851323
2016/03/10,159127358303
2016/03/11,158427203767
2016/03/12,158427203767
2016/03/13,158427203767
2016/03/14,158427203767
2016/03/15,158427203767
2016/03/16,158427203767
2016/03/17,158427203767
2016/03/18,158991586102
2016/03/19,160001533438
2016/03/20,161011480774
2016/03/21,162021428110
2016/03/22,163031375445
2016/03/23,164041322781
2016/03/24,165051270117
2016/03/25,165496835118
2016/03/26,165496835118
2016/03/27,165496835118
2016/03/28,165496835118
2016/03/29,165496835118
2016/03/30,165496835118
2016/03/31,165496835118
2016/04/01,165643560298
2016/04/02,165837085750
2016/04/03,166030611202
2016/04/04,166224136654
2016/04/05,166417662106
2016/04/06,166611187558
2016/04/07,166804713010
2016/04/08,166851513283
2016/04/09,166851513283
2016/04/10,166851513283
2016/04/11,166851513283
2016/04/12,166851513283
2016/04/13,166851513283
2016/04/14,167943534367
2016/04/15,169633076423
2016/04/16,171322618479
2016/04/17,173012160534
2016/04/18,174701702590
2016/04/19,176391244645
2016/04/20,178080786701
2016/04/21,178678307672
2016/04/22,178678307672
2016/04/23,178678307672
2016/04/24,178678307672
2016/04/25,178678307672
2016/04/26,178678307672
2016/04/27,178678307672
2016/04/28,178676574030
2016/04/29,178673852616
2016/04/30,178671131202
2016/05/01,178668409788
2016/05/02,178665688373
2016/05/03,178662966959
2016/05/04,178660245545
2016/05/05,178659257773
2016/05/06,178659257773
2016/05/07,178659257773
2016/05/08,178659257773
2016/05/09,178659257773
2016/05/10,178659257773
2016/05/11,180351150161
2016/05/12,182579087662
2016/05/13,184807025164
2016/05/14,187034962666
2016/05/15,189262900167
2016/05/16,191490837669
2016/05/17,193718775170
2016/05/18,194254820283
2016/05/19,194254820283
2016/05/20,194254820283
2016/05/21,194254820283
2016/05/22,194254820283
2016/05/23,194254820283
2016/05/24,194328541089
2016/05/25,195051004981
2016/05/26,195773468874
2016/05/27,196495932766
2016/05/28,197218396659
2016/05/29,197940860552
2016/05/30,198663324444
2016/05/31,199312067531
2016/06/01,199312067531
2016/06/02,199312067531
2016/06/03,199312067531
2016/06/04,199312067531
2016/06/05,199312067531
2016/06/06,199312067531
2016/06/07,199312067531
2016/06/08,198899287393
2016/06/09,198434909737
2016/06/10,197970532081
2016/06/11,197506154425
2016/06/12,197041776769
2016/06/13,196577399113
2016/06/14,196113021457
2016/06/15,196061423940
2016/06/16,196061423940
2016/06/17,196061423940
2016/06/18,196061423940
2016/06/19,196061423940
2016/06/20,196061423940
2016/06/21,197525141821
2016/06/22,199438246772
2016/06/23,201351351723
2016/06/24,203264456674
2016/06/25,205177561625
2016/06/26,207090666576
2016/06/27,209003771526
2016/06/28,209453158595
2016/06/29,209453158595
2016/06/30,209453158595
2016/07/01,209453158595
2016/07/02,209453158595
2016/07/03,209453158595
2016/07/04,209468090541
2016/07/05,210031771504
2016/07/06,210595452466
2016/07/07,211159133428
2016/07/08,211722814391
2016/07/09,212286495353
2016/07/10,212850176315
2016/07/11,213398925331
2016/07/12,213398925331
2016/07/13,213398925331
2016/07/14,213398925331
2016/07/15,213398925331
2016/07/16,213398925331
2016/07/17,213398925331
2016/07/18,213399376952
2016/07/19,213412744920
2016/07/20,213426112888
2016/07/21,213439480856
2016/07/22,213452848824
2016/07/23,213466216792
2016/07/24,213479584760
2016/07/25,213492501108
2016/07/26,213492501108
2016/07/27,213492501108
2016/07/28,213492501108
2016/07/29,213492501108
2016/07/30,213492501108
2016/07/31,213492501108
2016/08/01,213492501108
2016/08/02,213115900775
2016/08/03,211458859310
2016/08/04,209801817845
2016/08/05,208144776380
2016/08/06,206487734915
2016/08/07,204830693450
2016/08/08,203173651985
2016/08/09,201893210853
2016/08/10,201893210853
2016/08/11,201893210853
2016/08/12,201893210853
2016/08/13,201893210853
2016/08/14,201893210853
2016/08/15,202120445764
2016/08/16,204332198893
2016/08/17,206543952022
2016/08/18,208755705151
2016/08/19,210967458280
2016/08/20,213179211409
2016/08/21,215390964539
2016/08/22,217375482757
2016/08/23,217375482757
2016/08/24,217375482757
2016/08/25,217375482757
2016/08/26,217375482757
2016/08/27,217375482757
2016/08/28,217375482757
2016/08/29,217527812577
2016/08/30,218010730516
2016/08/31,218493648455
2016/09/01,218976566394
2016/09/02,219459484333
2016/09/03,219942402272
2016/09/04,220425320211
2016/09/05,220755908330
2016/09/06,220755908330
2016/09/07,220755908330
2016/09/08,220755908330
2016/09/09,220755908330
2016/09/10,220755908330
2016/09/11,220755908330
2016/09/12,221303205923
2016/09/13,222028486473
2016/09/14,222753767023
2016/09/15,223479047573
2016/09/16,224204328123
2016/09/17,224929608673
2016/09/18,225654889222
2016/09/19,225832872179
2016/09/20,225832872179
2016/09/21,225832872179
2016/09/22,225832872179
2016/09/23,225832872179
2016/09/24,225832872179
2016/09/25,227104835964
2016/09/26,229304025686
2016/09/27,231503215407
2016/09/28,233702405129
2016/09/29,235901594850
2016/09/30,238100784572
2016/10/01,240299974293
2016/10/02,241227200230
2016/10/03,241227200230
2016/10/04,241227200230
2016/10/05,241227200230
2016/10/06,241227200230
2016/10/07,241227200230
2016/10/08,242557627013
2016/10/09,245028419609
2016/10/10,247499212205
2016/10/11,249970004802
2016/10/12,252440797398
2016/10/13,254911589994
2016/10/14,257382382591
2016/10/15,258522748405
2016/10/16,258522748405
2016/10/17,258522748405
2016/10/18,258522748405
2016/10/19,258522748405
2016/10/20,258522748405
2016/10/21,258522748405
2016/10/22,258381679322
2016/10/23,257681036213
2016/10/24,256980393104
2016/10/25,256279749995
2016/10/26,255579106886
2016/10/27,254878463777
2016/10/28,254177820668
2016/10/29,253618246641
2016/10/30,253618246641
2016/10/31,253618246641
2016/11/01,253618246641
2016/11/02,253618246641
2016/11/03,253618246641
2016/11/04,253618246641
2016/11/05,253667905508
2016/11/06,253811039889
2016/11/07,253954174269
2016/11/08,254097308649
2016/11/09,254240443030
2016/11/10,254383577410
2016/11/11,254526711790
2016/11/12,254620187304
2016/11/13,254620187304
2016/11/14,254620187304
2016/11/15,254620187304
2016/11/16,254620187304
2016/11/17,254620187304
2016/11/18,257165101203
2016/11/19,261048062616
2016/11/20,264931024028
2016/11/21,268813985441
2016/11/22,272696946854
2016/11/23,276579908267
2016/11/24,280462869679
2016/11/25,281800917193
2016/11/26,281800917193
2016/11/27,281800917193
2016/11/28,281800917193
2016/11/29,281800917193
2016/11/30,281800917193
2016/12/01,281800917193
2016/12/02,282425863300
2016/12/03,283135127533
2016/12/04,283844391765
2016/12/05,284553655998
2016/12/06,285262920230
2016/12/07,285972184463
2016/12/08,286681448695
2016/12/09,286765766821
2016/12/10,286765766821
2016/12/11,286765766821
2016/12/12,286765766821
2016/12/13,286765766821
2016/12/14,286765766821
2016/12/15,289843839261
2016/12/16,293184994815
2016/12/17,296526150370
2016/12/18,299867305925
2016/12/19,303208461479
2016/12/20,306549617034
2016/12/21,309890772589
2016/12/22,310153855703
2016/12/23,310153855703
2016/12/24,310153855703
2016/12/25,310153855703
2016/12/26,310153855703
2016/12/27,310153855703
2016/12/28,310429509776
2016/12/29,311505873298
2016/12/30,312582236819
2016/12/31,313658600341
2017/01/01,314734963862
2017/01/02,315811327384
2017/01/03,316887690905
2017/01/04,317688400354
2017/01/05,317688400354
2017/01/06,317688400354
2017/01/07,317688400354
2017/01/08,317688400354
2017/01/09,317688400354
2017/01/10,317945697664
2017/01/11,320690202298
2017/01/12,323434706933
2017/01/13,326179211567
2017/01/14,328923716202
2017/01/15,331668220836
2017/01/16,334412725471
2017/01/17,336899932796
2017/01/18,336899932796
2017/01/19,336899932796
2017/01/20,336899932796
2017/01/21,336899932796
2017/01/22,337268164845
2017/01/23,345277211924
2017/01/24,353286259002
2017/01/25,361295306080
2017/01/26,369304353159
2017/01/27,377313400237
2017/01/28,385322447316
2017/01/29,392963262344
2017/01/30,392963262344
2017/01/31,392963262344
2017/02/01,392963262344
2017/02/02,392963262344
2017/02/03,392963262344
2017/02/04,393050188846
2017/02/05,397222660923
2017/02/06,401395133000
2017/02/07,405567605077
2017/02/08,409740077154
2017/02/09,413912549231
2017/02/10,418085021308
2017/02/11,422170566884
2017/02/12,422170566884
2017/02/13,422170566884
2017/02/14,422170566884
2017/02/15,422170566884
2017/02/16,422170566884
2017/02/17,422170566884
2017/02/18,423702271879
2017/02/19,426360748365
2017/02/20,429019224851
2017/02/21,431677701337
2017/02/22,434336177824
2017/02/23,436994654310
2017/02/24,439653130796
2017/02/25,440779902287
2017/02/26,440779902287
2017/02/27,440779902287
2017/02/28,440779902287
2017/03/01,440779902287
2017/03/02,440779902287
2017/03/03,441460716297
2017/03/04,444316352840
2017/03/05,447171989384
2017/03/06,450027625927
2017/03/07,452883262471
2017/03/08,455738899014
2017/03/09,458594535558
2017/03/10,460769358091
2017/03/11,460769358091
2017/03/12,460769358091
2017/03/13,460769358091
2017/03/14,460769358091
2017/03/15,460769358091
2017/03/16,460769358091
2017/03/17,462071741778
2017/03/18,464205434203
2017/03/19,466339126627
2017/03/20,468472819052
2017/03/21,470606511476
2017/03/22,472740203900
2017/03/23,474873896325
2017/03/24,475705205062
2017/03/25,475705205062
2017/03/26,475705205062
2017/03/27,475705205062
2017/03/28,475705205062
2017/03/29,475705205062
2017/03/30,476726638435
2017/03/31,480145313400
2017/04/01,483563988365
2017/04/02,486982663330
2017/04/03,490401338295
2017/04/04,493820013260
2017/04/05,497238688225
2017/04/06,499635929817
