Date,hashrate7trx
2013/12/18,2.644
2013/12/19,2.815
2013/12/20,2.815
2013/12/21,2.541
2013/12/22,2.344
2013/12/23,2.245
2013/12/24,2.174
2013/12/25,2.051
2013/12/26,1.923
2013/12/27,1.89
2013/12/28,1.732
2013/12/29,1.414
2013/12/30,1.26
2013/12/31,1.206
2014/01/01,1.307
2014/01/02,1.497
2014/01/03,1.461
2014/01/04,1.364
2014/01/05,1.396
2014/01/06,1.67
2014/01/07,1.943
2014/01/08,2.147
2014/01/09,2.256
2014/01/10,2.409
2014/01/11,2.512
2014/01/12,2.452
2014/01/13,2.754
2014/01/14,2.706
2014/01/15,2.558
2014/01/16,2.605
2014/01/17,2.449
2014/01/18,2.084
2014/01/19,1.809
2014/01/20,1.627
2014/01/21,1.545
2014/01/22,1.444
2014/01/23,1.402
2014/01/24,1.508
2014/01/25,1.627
2014/01/26,1.629
2014/01/27,1.578
2014/01/28,1.584
2014/01/29,1.447
2014/01/30,1.242
2014/01/31,1.289
2014/02/01,1.515
2014/02/02,1.647
2014/02/03,1.801
2014/02/04,1.674
2014/02/05,1.675
2014/02/06,1.715
2014/02/07,1.759
2014/02/08,1.81
2014/02/09,1.733
2014/02/10,1.359
2014/02/11,1.166
2014/02/12,1.03
2014/02/13,1.091
2014/02/14,1.215
2014/02/15,1.329
2014/02/16,1.526
2014/02/17,1.805
2014/02/18,1.841
2014/02/19,2.089
2014/02/20,2.239
2014/02/21,2.178
2014/02/22,1.896
2014/02/23,1.743
2014/02/24,1.662
2014/02/25,1.566
2014/02/26,1.375
2014/02/27,1.319
2014/02/28,1.434
2014/03/01,1.502
2014/03/02,1.378
2014/03/03,1.141
2014/03/04,0.879
2014/03/05,0.799
2014/03/06,0.764
2014/03/07,0.918
2014/03/08,1.083
2014/03/09,1.163
2014/03/10,1.172
2014/03/11,1.077
2014/03/12,1.022
2014/03/13,1.239
2014/03/14,1.154
2014/03/15,1.116
2014/03/16,1.067
2014/03/17,1.194
2014/03/18,1.089
2014/03/19,0.868
2014/03/20,0.84
2014/03/21,0.927
2014/03/22,1.106
2014/03/23,1.432
2014/03/24,1.659
2014/03/25,1.89
2014/03/26,1.889
2014/03/27,1.791
2014/03/28,1.894
2014/03/29,1.874
2014/03/30,1.655
2014/03/31,1.404
2014/04/01,1.355
2014/04/02,1.31
2014/04/03,1.605
2014/04/04,1.828
2014/04/05,2.082
2014/04/06,1.969
2014/04/07,1.743
2014/04/08,1.382
2014/04/09,1.121
2014/04/10,1.027
2014/04/11,0.885
2014/04/12,0.847
2014/04/13,1.095
2014/04/14,1.39
2014/04/15,1.655
2014/04/16,1.622
2014/04/17,1.491
2014/04/18,1.372
2014/04/19,1.333
2014/04/20,1.344
2014/04/21,1.484
2014/04/22,1.449
2014/04/23,1.359
2014/04/24,1.193
2014/04/25,0.967
2014/04/26,0.924
2014/04/27,0.849
2014/04/28,0.777
2014/04/29,0.611
2014/04/30,0.664
2014/05/01,0.675
2014/05/02,0.915
2014/05/03,0.95
2014/05/04,0.851
2014/05/05,0.557
2014/05/06,0.507
2014/05/07,0.733
2014/05/08,0.836
2014/05/09,0.924
2014/05/10,1.031
2014/05/11,1.111
2014/05/12,1.025
2014/05/13,1.098
2014/05/14,1.081
2014/05/15,1.127
2014/05/16,1.269
2014/05/17,1.465
2014/05/18,1.456
2014/05/19,1.399
2014/05/20,1.428
2014/05/21,1.362
2014/05/22,1.27
2014/05/23,1.071
2014/05/24,0.967
2014/05/25,0.93
2014/05/26,1.013
2014/05/27,0.913
2014/05/28,0.916
2014/05/29,0.8
2014/05/30,0.735
2014/05/31,0.63
2014/06/01,0.74
2014/06/02,0.973
2014/06/03,1.332
2014/06/04,1.599
2014/06/05,1.506
2014/06/06,1.321
2014/06/07,1.094
2014/06/08,0.905
2014/06/09,0.671
2014/06/10,0.708
2014/06/11,0.641
2014/06/12,0.67
2014/06/13,0.765
2014/06/14,0.941
2014/06/15,1.227
2014/06/16,1.519
2014/06/17,1.721
2014/06/18,1.904
2014/06/19,1.858
2014/06/20,1.895
2014/06/21,2.052
2014/06/22,2.311
2014/06/23,2.177
2014/06/24,2.082
2014/06/25,2.01
2014/06/26,1.791
2014/06/27,1.593
2014/06/28,1.428
2014/06/29,1.482
2014/06/30,1.253
2014/07/01,0.897
2014/07/02,0.578
2014/07/03,0.316
2014/07/04,0.263
2014/07/05,0.427
2014/07/06,0.463
2014/07/07,0.427
2014/07/08,0.426
2014/07/09,0.535
2014/07/10,0.579
2014/07/11,0.632
2014/07/12,0.658
2014/07/13,0.71
2014/07/14,0.637
2014/07/15,0.466
2014/07/16,0.508
2014/07/17,0.551
2014/07/18,0.681
2014/07/19,0.9
2014/07/20,1.065
2014/07/21,0.934
2014/07/22,0.697
2014/07/23,0.377
2014/07/24,0.149
2014/07/25,0.018
2014/07/26,-0.017
2014/07/27,0.061
2014/07/28,0.051
2014/07/29,0.129
2014/07/30,0.338
2014/07/31,0.57
2014/08/01,0.677
2014/08/02,0.77
2014/08/03,0.865
2014/08/04,0.667
2014/08/05,0.315
2014/08/06,0.079
2014/08/07,0.102
2014/08/08,0.244
2014/08/09,0.548
2014/08/10,0.984
2014/08/11,1.346
2014/08/12,1.694
2014/08/13,1.693
2014/08/14,1.483
2014/08/15,1.316
2014/08/16,1.156
2014/08/17,0.954
2014/08/18,0.911
2014/08/19,1.208
2014/08/20,1.513
2014/08/21,1.751
2014/08/22,1.849
2014/08/23,1.737
2014/08/24,1.579
2014/08/25,1.156
2014/08/26,0.869
2014/08/27,0.798
2014/08/28,0.905
2014/08/29,0.995
2014/08/30,1.054
2014/08/31,1.247
2014/09/01,1.414
2014/09/02,1.299
2014/09/03,1.234
2014/09/04,1.299
2014/09/05,1.191
2014/09/06,1.09
2014/09/07,1.11
2014/09/08,0.997
2014/09/09,0.693
2014/09/10,0.459
2014/09/11,0.328
2014/09/12,0.394
2014/09/13,0.546
2014/09/14,0.846
2014/09/15,0.933
2014/09/16,1.048
2014/09/17,1.329
2014/09/18,1.604
2014/09/19,1.703
2014/09/20,1.626
2014/09/21,1.526
2014/09/22,1.258
2014/09/23,0.96
2014/09/24,0.642
2014/09/25,0.481
2014/09/26,0.489
2014/09/27,0.292
2014/09/28,0.147
2014/09/29,-0.014
2014/09/30,-0.096
2014/10/01,0.067
2014/10/02,0.151
2014/10/03,0.138
2014/10/04,0.168
2014/10/05,0.468
2014/10/06,0.738
2014/10/07,0.855
2014/10/08,0.688
2014/10/09,0.386
2014/10/10,0.311
2014/10/11,0.34
2014/10/12,0.275
2014/10/13,0.241
2014/10/14,0.145
2014/10/15,0.082
2014/10/16,0.061
2014/10/17,-0.024
2014/10/18,0.053
2014/10/19,0.065
2014/10/20,-0.048
2014/10/21,-0.191
2014/10/22,-0.025
2014/10/23,0.108
2014/10/24,0.325
2014/10/25,0.434
2014/10/26,0.417
2014/10/27,0.304
2014/10/28,0.266
2014/10/29,0.185
2014/10/30,0.325
2014/10/31,0.714
2014/11/01,0.986
2014/11/02,1.104
2014/11/03,1.041
2014/11/04,1.006
2014/11/05,1.088
2014/11/06,0.899
2014/11/07,0.803
2014/11/08,0.68
2014/11/09,0.507
2014/11/10,0.479
2014/11/11,0.335
2014/11/12,0.123
2014/11/13,-0.063
2014/11/14,-0.074
2014/11/15,-0.048
2014/11/16,-0.042
2014/11/17,0.003
2014/11/18,0.066
2014/11/19,0.077
2014/11/20,-0.004
2014/11/21,-0.184
2014/11/22,-0.191
2014/11/23,-0.134
2014/11/24,-0.079
2014/11/25,-0.035
2014/11/26,-0.093
2014/11/27,-0.181
2014/11/28,-0.104
2014/11/29,0.007
2014/11/30,0.222
2014/12/01,0.355
2014/12/02,0.298
2014/12/03,-0.008
2014/12/04,-0.195
2014/12/05,-0.197
2014/12/06,-0.091
2014/12/07,-0.179
2014/12/08,-0.208
2014/12/09,-0.199
2014/12/10,0.013
2014/12/11,0.022
2014/12/12,0.09
2014/12/13,0.099
2014/12/14,0.04
2014/12/15,0.036
2014/12/16,-0.068
2014/12/17,-0.197
2014/12/18,-0.349
2014/12/19,-0.567
2014/12/20,-0.592
2014/12/21,-0.566
2014/12/22,-0.543
2014/12/23,-0.228
2014/12/24,0.061
2014/12/25,0.429
2014/12/26,0.568
2014/12/27,0.727
2014/12/28,0.839
2014/12/29,1.008
2014/12/30,0.996
2014/12/31,0.997
2015/01/01,0.989
2015/01/02,1.004
2015/01/03,1.027
2015/01/04,1.018
2015/01/05,1.001
2015/01/06,0.874
2015/01/07,0.677
2015/01/08,0.313
2015/01/09,0.069
2015/01/10,-0.168
2015/01/11,-0.323
2015/01/12,-0.305
2015/01/13,-0.451
2015/01/14,-0.43
2015/01/15,-0.35
2015/01/16,-0.163
2015/01/17,-0.109
2015/01/18,-0.004
2015/01/19,0.233
2015/01/20,0.122
2015/01/21,-0.068
2015/01/22,0.002
2015/01/23,-0.108
2015/01/24,-0.345
2015/01/25,-0.535
2015/01/26,-0.69
2015/01/27,-0.69
2015/01/28,-0.494
2015/01/29,-0.129
2015/01/30,0.142
2015/01/31,0.249
2015/02/01,0.519
2015/02/02,0.57
2015/02/03,0.47
2015/02/04,0.366
2015/02/05,0.274
2015/02/06,0.405
2015/02/07,0.595
2015/02/08,0.483
2015/02/09,0.385
2015/02/10,0.426
2015/02/11,0.46
2015/02/12,0.38
2015/02/13,0.174
2015/02/14,0.196
2015/02/15,0.13
2015/02/16,0.214
2015/02/17,0.332
2015/02/18,0.456
2015/02/19,0.705
2015/02/20,0.885
2015/02/21,0.759
2015/02/22,0.573
2015/02/23,0.452
2015/02/24,0.227
2015/02/25,0.125
2015/02/26,0.165
2015/02/27,0.263
2015/02/28,0.28
2015/03/01,0.262
2015/03/02,0.192
2015/03/03,0.284
2015/03/04,0.373
2015/03/05,0.167
2015/03/06,0.049
2015/03/07,-0.063
2015/03/08,-0.045
2015/03/09,0.012
2015/03/10,0.005
2015/03/11,0.214
2015/03/12,0.209
2015/03/13,0.109
2015/03/14,-0.009
2015/03/15,-0.126
2015/03/16,-0.19
2015/03/17,-0.277
2015/03/18,-0.309
2015/03/19,-0.251
2015/03/20,-0.248
2015/03/21,-0.221
2015/03/22,-0.256
2015/03/23,-0.17
2015/03/24,0.116
2015/03/25,0.457
2015/03/26,0.608
2015/03/27,0.793
2015/03/28,0.84
2015/03/29,0.747
2015/03/30,0.518
2015/03/31,0.334
2015/04/01,0.094
2015/04/02,-0.05
2015/04/03,-0.039
2015/04/04,-0.02
2015/04/05,0.045
2015/04/06,0.041
2015/04/07,0.034
2015/04/08,-0.102
2015/04/09,-0.185
2015/04/10,-0.251
2015/04/11,-0.183
2015/04/12,-0.147
2015/04/13,-0.195
2015/04/14,0.006
2015/04/15,-0.027
2015/04/16,-0.088
2015/04/17,-0.223
2015/04/18,-0.301
2015/04/19,-0.251
2015/04/20,-0.164
2015/04/21,0.093
2015/04/22,0.207
2015/04/23,0.19
2015/04/24,-0.063
2015/04/25,-0.135
2015/04/26,-0.064
2015/04/27,-0.103
2015/04/28,-0.059
2015/04/29,-0.12
2015/04/30,-0.272
2015/05/01,-0.309
2015/05/02,-0.239
2015/05/03,-0.174
2015/05/04,-0.187
2015/05/05,-0.168
2015/05/06,-0.042
2015/05/07,0.156
2015/05/08,0.258
2015/05/09,0.159
2015/05/10,-0.052
2015/05/11,-0.119
2015/05/12,0.056
2015/05/13,0.24
2015/05/14,0.374
2015/05/15,0.5
2015/05/16,0.405
2015/05/17,0.451
2015/05/18,0.417
2015/05/19,0.304
2015/05/20,0.131
2015/05/21,0.15
2015/05/22,0.114
2015/05/23,-0.033
2015/05/24,-0.3
2015/05/25,-0.304
2015/05/26,-0.332
2015/05/27,-0.312
2015/05/28,-0.337
2015/05/29,-0.194
2015/05/30,-0.228
2015/05/31,-0.175
2015/06/01,-0.12
2015/06/02,-0.139
2015/06/03,-0.069
2015/06/04,-0.077
2015/06/05,-0.06
2015/06/06,0.077
2015/06/07,0.356
2015/06/08,0.44
2015/06/09,0.527
2015/06/10,0.607
2015/06/11,0.707
2015/06/12,0.506
2015/06/13,0.355
2015/06/14,0.374
2015/06/15,0.362
2015/06/16,0.154
2015/06/17,-0.082
2015/06/18,-0.032
2015/06/19,0.131
2015/06/20,0.128
2015/06/21,-0.067
2015/06/22,-0.196
2015/06/23,-0.21
2015/06/24,-0.088
2015/06/25,0.066
2015/06/26,0.24
2015/06/27,0.193
2015/06/28,0.095
2015/06/29,-0.056
2015/06/30,-0.118
2015/07/01,-0.102
2015/07/02,-0.154
2015/07/03,0.024
2015/07/04,0.161
2015/07/05,0.282
2015/07/06,0.47
2015/07/07,0.498
2015/07/08,0.468
2015/07/09,0.381
2015/07/10,0.225
2015/07/11,0.206
2015/07/12,0.133
2015/07/13,0.012
2015/07/14,0.004
2015/07/15,0.025
2015/07/16,0.031
2015/07/17,-0.004
2015/07/18,0.098
2015/07/19,0.183
2015/07/20,0.244
2015/07/21,0.192
2015/07/22,0.1
2015/07/23,0.102
2015/07/24,0.185
2015/07/25,0.37
2015/07/26,0.413
2015/07/27,0.44
2015/07/28,0.421
2015/07/29,0.299
2015/07/30,0.176
2015/07/31,0.037
2015/08/01,0.136
2015/08/02,0.272
2015/08/03,0.284
2015/08/04,0.338
2015/08/05,0.045
2015/08/06,-0.135
2015/08/07,-0.195
2015/08/08,-0.172
2015/08/09,-0.154
2015/08/10,0.027
2015/08/11,0.399
2015/08/12,0.406
2015/08/13,0.286
2015/08/14,0.17
2015/08/15,-0.015
2015/08/16,-0.152
2015/08/17,-0.291
2015/08/18,-0.311
2015/08/19,-0.2
2015/08/20,0.007
2015/08/21,0.138
2015/08/22,0.383
2015/08/23,0.451
2015/08/24,0.48
2015/08/25,0.48
2015/08/26,0.418
2015/08/27,0.391
2015/08/28,0.315
2015/08/29,0.427
2015/08/30,0.483
2015/08/31,0.561
2015/09/01,0.493
2015/09/02,0.488
2015/09/03,0.431
2015/09/04,0.436
2015/09/05,0.476
2015/09/06,0.493
2015/09/07,0.373
2015/09/08,0.253
2015/09/09,0.103
2015/09/10,0.232
2015/09/11,0.49
2015/09/12,0.509
2015/09/13,0.339
2015/09/14,0.364
2015/09/15,0.356
2015/09/16,0.382
2015/09/17,0.211
2015/09/18,0.127
2015/09/19,-0.013
2015/09/20,-0.299
2015/09/21,-0.49
2015/09/22,-0.434
2015/09/23,-0.223
2015/09/24,-0.045
2015/09/25,0.184
2015/09/26,0.442
2015/09/27,0.505
2015/09/28,0.39
2015/09/29,0.508
2015/09/30,0.657
2015/10/01,0.685
2015/10/02,0.452
2015/10/03,0.299
2015/10/04,0.292
2015/10/05,0.319
2015/10/06,0.298
2015/10/07,0.151
2015/10/08,-0.026
2015/10/09,-0.169
2015/10/10,-0.308
2015/10/11,-0.17
2015/10/12,-0.106
2015/10/13,-0.141
2015/10/14,-0.091
2015/10/15,0.086
2015/10/16,0.283
2015/10/17,0.24
2015/10/18,0.129
2015/10/19,0.218
2015/10/20,0.171
2015/10/21,0.018
2015/10/22,0.073
2015/10/23,0.082
2015/10/24,0.07
2015/10/25,0.135
2015/10/26,0.207
2015/10/27,0.323
2015/10/28,0.277
2015/10/29,0.162
2015/10/30,0.264
2015/10/31,0.47
2015/11/01,0.538
2015/11/02,0.547
2015/11/03,0.585
2015/11/04,0.547
2015/11/05,0.442
2015/11/06,0.284
2015/11/07,0.206
2015/11/08,0.097
2015/11/09,-0.093
2015/11/10,-0.135
2015/11/11,0.038
2015/11/12,0.273
2015/11/13,0.527
2015/11/14,0.653
2015/11/15,0.642
2015/11/16,0.832
2015/11/17,1.032
2015/11/18,0.821
2015/11/19,0.618
2015/11/20,0.466
2015/11/21,0.521
2015/11/22,0.744
2015/11/23,0.857
2015/11/24,0.919
2015/11/25,0.972
2015/11/26,1.009
2015/11/27,1.006
2015/11/28,0.836
2015/11/29,0.735
2015/11/30,0.577
2015/12/01,0.783
2015/12/02,0.805
2015/12/03,0.702
2015/12/04,0.51
2015/12/05,0.425
2015/12/06,0.502
2015/12/07,0.623
2015/12/08,0.729
2015/12/09,1.024
2015/12/10,1.423
2015/12/11,1.824
2015/12/12,1.815
2015/12/13,1.557
2015/12/14,1.361
2015/12/15,1.399
2015/12/16,1.362
2015/12/17,1.086
2015/12/18,0.841
2015/12/19,0.822
2015/12/20,0.955
2015/12/21,1.07
2015/12/22,0.944
2015/12/23,0.924
2015/12/24,0.835
2015/12/25,0.579
2015/12/26,0.661
2015/12/27,1.044
2015/12/28,1.311
2015/12/29,1.236
2015/12/30,1.117
2015/12/31,0.93
2016/01/01,0.67
2016/01/02,0.39
2016/01/03,0.293
2016/01/04,0.438
2016/01/05,0.642
2016/01/06,0.621
2016/01/07,0.528
2016/01/08,0.599
2016/01/09,0.67
2016/01/10,0.764
2016/01/11,0.941
2016/01/12,1.078
2016/01/13,1.168
2016/01/14,0.936
2016/01/15,0.518
2016/01/16,0.18
2016/01/17,-0.048
2016/01/18,0.208
2016/01/19,0.341
2016/01/20,0.378
2016/01/21,0.23
2016/01/22,0.274
2016/01/23,0.549
2016/01/24,0.817
2016/01/25,1.126
2016/01/26,1.255
2016/01/27,1.243
2016/01/28,1.107
2016/01/29,1.063
2016/01/30,1.16
2016/01/31,1.314
2016/02/01,1.434
2016/02/02,1.367
2016/02/03,1.32
2016/02/04,1.38
2016/02/05,1.33
2016/02/06,1.33
2016/02/07,1.65
2016/02/08,1.843
2016/02/09,1.84
2016/02/10,1.882
2016/02/11,1.9
2016/02/12,1.905
2016/02/13,1.646
2016/02/14,1.372
2016/02/15,1.046
2016/02/16,0.67
2016/02/17,0.225
2016/02/18,0.071
2016/02/19,0.051
2016/02/20,0.094
2016/02/21,0.032
2016/02/22,-0.152
2016/02/23,-0.263
2016/02/24,-0.418
2016/02/25,-0.472
2016/02/26,-0.264
2016/02/27,-0.191
2016/02/28,-0.032
2016/02/29,0.026
2016/03/01,-0.038
2016/03/02,0.063
2016/03/03,0.109
2016/03/04,0.239
2016/03/05,0.409
2016/03/06,0.421
2016/03/07,0.42
2016/03/08,0.211
2016/03/09,0.298
2016/03/10,0.418
2016/03/11,0.566
2016/03/12,0.543
2016/03/13,0.31
2016/03/14,0.085
2016/03/15,0.055
2016/03/16,0.163
2016/03/17,0.13
2016/03/18,0.054
2016/03/19,-0.073
2016/03/20,-0.126
2016/03/21,-0.197
2016/03/22,-0.172
2016/03/23,-0.091
2016/03/24,0.046
2016/03/25,0.14
2016/03/26,0.236
2016/03/27,0.318
2016/03/28,0.34
2016/03/29,0.55
2016/03/30,0.652
2016/03/31,0.455
2016/04/01,0.209
2016/04/02,0.152
2016/04/03,0.017
2016/04/04,0.124
2016/04/05,0.272
2016/04/06,0.362
2016/04/07,0.332
2016/04/08,0.223
2016/04/09,0.215
2016/04/10,0.435
2016/04/11,0.548
2016/04/12,0.531
2016/04/13,0.532
2016/04/14,0.598
2016/04/15,0.649
2016/04/16,0.543
2016/04/17,0.483
2016/04/18,0.366
2016/04/19,0.262
2016/04/20,0.222
2016/04/21,0.35
2016/04/22,0.302
2016/04/23,0.257
2016/04/24,0.107
2016/04/25,-0.175
2016/04/26,-0.325
2016/04/27,-0.376
2016/04/28,-0.49
2016/04/29,-0.461
2016/04/30,-0.307
2016/05/01,-0.097
2016/05/02,0.107
2016/05/03,0.304
2016/05/04,0.514
2016/05/05,0.647
2016/05/06,0.742
2016/05/07,0.709
2016/05/08,0.724
2016/05/09,0.884
2016/05/10,0.919
2016/05/11,0.833
2016/05/12,0.602
2016/05/13,0.48
2016/05/14,0.361
2016/05/15,0.289
2016/05/16,0.138
2016/05/17,0.101
2016/05/18,0.041
2016/05/19,-0.126
2016/05/20,-0.166
2016/05/21,-0.231
2016/05/22,0.084
2016/05/23,0.677
2016/05/24,0.932
2016/05/25,0.835
2016/05/26,0.611
2016/05/27,0.293
2016/05/28,0.106
2016/05/29,0.051
2016/05/30,-0.086
2016/05/31,-0.144
2016/06/01,-0.339
2016/06/02,-0.323
2016/06/03,-0.3
2016/06/04,-0.324
2016/06/05,-0.274
2016/06/06,0.084
2016/06/07,0.291
2016/06/08,0.353
2016/06/09,0.45
2016/06/10,0.451
2016/06/11,0.434
2016/06/12,0.408
2016/06/13,0.38
2016/06/14,0.341
2016/06/15,0.168
2016/06/16,0.12
2016/06/17,0.078
2016/06/18,0.004
2016/06/19,0.272
2016/06/20,0.567
2016/06/21,0.695
2016/06/22,0.614
2016/06/23,0.418
2016/06/24,0.118
2016/06/25,0.028
2016/06/26,0.065
2016/06/27,0.124
2016/06/28,0.162
2016/06/29,0.126
2016/06/30,0.173
2016/07/01,0.391
2016/07/02,0.404
2016/07/03,0.406
2016/07/04,0.407
2016/07/05,0.259
2016/07/06,0.194
2016/07/07,0.093
2016/07/08,-0.011
2016/07/09,-0.036
2016/07/10,0.062
2016/07/11,0.11
2016/07/12,0.107
2016/07/13,0.028
2016/07/14,-0.153
2016/07/15,-0.36
2016/07/16,-0.304
2016/07/17,-0.13
2016/07/18,0.032
2016/07/19,0.035
2016/07/20,0.014
2016/07/21,-0.088
2016/07/22,-0.229
2016/07/23,-0.452
2016/07/24,-0.632
2016/07/25,-0.72
2016/07/26,-0.782
2016/07/27,-0.834
2016/07/28,-0.815
2016/07/29,-0.611
2016/07/30,-0.476
2016/07/31,-0.326
2016/08/01,-0.096
2016/08/02,0.281
2016/08/03,0.531
2016/08/04,0.68
2016/08/05,0.823
2016/08/06,1.027
2016/08/07,0.973
2016/08/08,0.738
2016/08/09,0.472
2016/08/10,0.215
2016/08/11,-0.072
2016/08/12,-0.184
2016/08/13,-0.087
2016/08/14,0.048
2016/08/15,0.22
2016/08/16,0.194
2016/08/17,-0.004
2016/08/18,-0.1
2016/08/19,-0.041
2016/08/20,0.181
2016/08/21,0.438
2016/08/22,0.682
2016/08/23,0.806
2016/08/24,0.747
2016/08/25,0.615
2016/08/26,0.294
2016/08/27,-0.038
2016/08/28,-0.108
2016/08/29,0.051
2016/08/30,0.153
2016/08/31,0.164
2016/09/01,0.081
2016/09/02,0.104
2016/09/03,0.006
2016/09/04,0.044
2016/09/05,0.218
2016/09/06,0.166
2016/09/07,0.144
2016/09/08,0.131
2016/09/09,0.066
2016/09/10,0.058
2016/09/11,0.17
2016/09/12,0.522
2016/09/13,0.696
2016/09/14,0.849
2016/09/15,0.861
2016/09/16,0.809
2016/09/17,0.71
2016/09/18,0.533
2016/09/19,0.266
2016/09/20,0.061
2016/09/21,-0.024
2016/09/22,0.077
2016/09/23,-0.046
2016/09/24,-0.196
2016/09/25,0.316
2016/09/26,0.741
2016/09/27,0.921
2016/09/28,1.027
2016/09/29,0.914
2016/09/30,0.618
2016/10/01,0.53
2016/10/02,0.494
2016/10/03,0.248
2016/10/04,0.2
2016/10/05,0.275
2016/10/06,0.393
2016/10/07,0.398
2016/10/08,0.474
2016/10/09,0.661
2016/10/10,0.661
2016/10/11,0.445
2016/10/12,0.211
2016/10/13,-0.061
2016/10/14,-0.231
2016/10/15,-0.357
2016/10/16,-0.439
2016/10/17,-0.559
2016/10/18,-0.495
2016/10/19,-0.33
2016/10/20,-0.439
2016/10/21,-0.383
2016/10/22,0.034
2016/10/23,0.202
2016/10/24,0.285
2016/10/25,0.28
2016/10/26,0.13
2016/10/27,0.074
2016/10/28,0.178
2016/10/29,0.257
2016/10/30,0.367
2016/10/31,0.591
2016/11/01,0.583
2016/11/02,0.299
2016/11/03,0.174
2016/11/04,-0.065
2016/11/05,-0.302
2016/11/06,-0.314
2016/11/07,-0.22
2016/11/08,-0.016
2016/11/09,0.075
2016/11/10,0.286
2016/11/11,0.568
2016/11/12,0.768
2016/11/13,0.811
2016/11/14,0.799
2016/11/15,0.751
2016/11/16,0.797
2016/11/17,0.863
2016/11/18,0.814
2016/11/19,0.699
2016/11/20,0.48
2016/11/21,0.193
2016/11/22,-0.026
2016/11/23,-0.054
2016/11/24,-0.009
2016/11/25,0.187
2016/11/26,0.357
2016/11/27,0.476
2016/11/28,0.54
2016/11/29,0.57
2016/11/30,0.508
2016/12/01,0.487
2016/12/02,0.326
2016/12/03,0.362
2016/12/04,0.523
2016/12/05,0.558
2016/12/06,0.449
2016/12/07,0.505
2016/12/08,0.67
2016/12/09,0.563
2016/12/10,0.248
2016/12/11,0.194
2016/12/12,0.352
2016/12/13,0.565
2016/12/14,0.594
2016/12/15,0.387
2016/12/16,0.125
2016/12/17,-0.157
2016/12/18,-0.102
2016/12/19,-0.022
2016/12/20,0.006
2016/12/21,0.105
2016/12/22,0.33
2016/12/23,0.485
2016/12/24,0.45
2016/12/25,0.479
2016/12/26,0.568
2016/12/27,0.518
2016/12/28,0.611
2016/12/29,0.653
2016/12/30,0.675
2016/12/31,0.737
2017/01/01,0.703
2017/01/02,0.545
2017/01/03,0.601
2017/01/04,0.571
2017/01/05,0.552
2017/01/06,0.424
2017/01/07,0.285
2017/01/08,0.139
2017/01/09,0.132
2017/01/10,-0.003
2017/01/11,0.161
2017/01/12,0.39
2017/01/13,0.715
2017/01/14,0.85
2017/01/15,0.996
2017/01/16,1.131
2017/01/17,1.099
2017/01/18,1.008
2017/01/19,0.868
2017/01/20,0.895
2017/01/21,1.101
2017/01/22,1.204
2017/01/23,1.342
2017/01/24,1.181
2017/01/25,1.01
2017/01/26,0.953
2017/01/27,1.02
2017/01/28,1.049
2017/01/29,0.99
2017/01/30,0.909
2017/01/31,0.725
2017/02/01,0.792
2017/02/02,1.007
2017/02/03,0.754
2017/02/04,0.597
2017/02/05,0.501
2017/02/06,0.366
2017/02/07,0.111
2017/02/08,0.083
2017/02/09,0.198
2017/02/10,0.311
2017/02/11,0.293
2017/02/12,0.158
2017/02/13,0.143
2017/02/14,0.415
2017/02/15,0.445
2017/02/16,0.385
2017/02/17,0.291
2017/02/18,0.296
2017/02/19,0.276
2017/02/20,0.144
2017/02/21,0.046
2017/02/22,-0.049
2017/02/23,-0.148
2017/02/24,0.016
2017/02/25,0.313
2017/02/26,0.718
2017/02/27,0.97
2017/02/28,0.935
2017/03/01,0.796
2017/03/02,0.664
2017/03/03,0.456
2017/03/04,0.361
2017/03/05,0.2
2017/03/06,0.079
2017/03/07,0.034
2017/03/08,0.094
2017/03/09,0.102
2017/03/10,0.147
2017/03/11,0.145
2017/03/12,0.252
2017/03/13,0.334
2017/03/14,0.329
2017/03/15,0.271
2017/03/16,0.187
2017/03/17,0.283
2017/03/18,0.495
2017/03/19,0.548
2017/03/20,0.504
2017/03/21,0.356
2017/03/22,0.26
2017/03/23,0.214
2017/03/24,0.357
2017/03/25,0.458
2017/03/26,0.409
2017/03/27,0.374
2017/03/28,0.285
2017/03/29,0.12
2017/03/30,0.098
2017/03/31,0.12
2017/04/01,0.013
2017/04/02,0.018
2017/04/03,0.27
2017/04/04,0.36
2017/04/05,0.349
2017/04/06,0.344
2017/04/07,0.349
2017/04/08,0.444
2017/04/09,0.455
2017/04/10,0.388
2017/04/11,0.453
2017/04/12,0.45
2017/04/13,0.322
2017/04/14,0.042
2017/04/15,-0.024
2017/04/16,-0.009
2017/04/17,0.018
2017/04/18,-0.037
2017/04/19,-0.034
2017/04/20,-0.054
2017/04/21,0.055
2017/04/22,0.195
2017/04/23,0.304
2017/04/24,0.357
2017/04/25,0.15
2017/04/26,0.121
2017/04/27,0.131
2017/04/28,0.048
2017/04/29,0.151
2017/04/30,0.34
2017/05/01,0.467
2017/05/02,0.515
2017/05/03,0.435
2017/05/04,0.341
2017/05/05,0.26
2017/05/06,0.28
2017/05/07,0.4
2017/05/08,0.587
2017/05/09,0.755
2017/05/10,0.766
2017/05/11,0.75
2017/05/12,0.595
2017/05/13,0.54
2017/05/14,0.621
2017/05/15,0.83
2017/05/16,0.827
2017/05/17,0.613
2017/05/18,0.45
2017/05/19,0.281
2017/05/20,0.357
