Date,top100cap30std
2014/01/08,0.621
2014/01/09,0.636
2014/01/10,0.638
2014/01/11,0.633
2014/01/12,0.618
2014/01/13,0.606
2014/01/14,0.595
2014/01/15,0.572
2014/01/16,0.542
2014/01/17,0.503
2014/01/18,0.46
2014/01/19,0.412
2014/01/20,0.369
2014/01/21,0.326
2014/01/22,0.278
2014/01/23,0.203
2014/01/24,0.218
2014/01/25,0.229
2014/01/26,0.244
2014/01/27,0.265
2014/01/28,0.285
2014/01/29,0.299
2014/01/30,0.314
2014/01/31,0.324
2014/02/01,0.342
2014/02/02,0.358
2014/02/03,0.374
2014/02/04,0.411
2014/02/05,0.407
2014/02/06,0.404
2014/02/07,0.398
2014/02/08,0.391
2014/02/09,0.384
2014/02/10,0.38
2014/02/11,0.374
2014/02/12,0.365
2014/02/13,0.35
2014/02/14,0.343
2014/02/15,0.344
2014/02/16,0.347
2014/02/17,0.347
2014/02/18,0.346
2014/02/19,0.344
2014/02/20,0.343
2014/02/21,0.341
2014/02/22,0.338
2014/02/23,0.337
2014/02/24,0.337
2014/02/25,0.362
2014/02/26,0.369
2014/02/27,0.377
2014/02/28,0.387
2014/03/01,0.394
2014/03/02,0.398
2014/03/03,0.395
2014/03/04,0.376
2014/03/05,0.351
2014/03/06,0.271
2014/03/07,0.542
2014/03/08,0.7
2014/03/09,0.85
2014/03/10,1.099
2014/03/11,1.285
2014/03/12,1.431
2014/03/13,1.551
2014/03/14,1.649
2014/03/15,1.731
2014/03/16,1.798
2014/03/17,1.855
2014/03/18,1.898
2014/03/19,1.932
2014/03/20,1.945
2014/03/21,1.948
2014/03/22,1.935
2014/03/23,1.91
2014/03/24,1.869
2014/03/25,1.819
2014/03/26,1.767
2014/03/27,1.731
2014/03/28,1.668
2014/03/29,1.598
2014/03/30,1.522
2014/03/31,1.432
2014/04/01,1.324
2014/04/02,1.206
2014/04/03,1.042
2014/04/04,0.814
2014/04/05,0.443
2014/04/06,0.375
2014/04/07,0.278
2014/04/08,0.192
2014/04/09,0.19
2014/04/10,0.187
2014/04/11,0.186
2014/04/12,0.185
2014/04/13,0.185
2014/04/14,0.183
2014/04/15,0.183
2014/04/16,0.182
2014/04/17,0.183
2014/04/18,0.182
2014/04/19,0.183
2014/04/20,0.186
2014/04/21,0.19
2014/04/22,0.198
2014/04/23,0.196
2014/04/24,0.188
2014/04/25,0.18
2014/04/26,0.177
2014/04/27,0.176
2014/04/28,0.175
2014/04/29,0.175
2014/04/30,0.171
2014/05/01,0.164
2014/05/02,0.147
2014/05/03,0.137
2014/05/04,0.133
2014/05/05,0.131
2014/05/06,0.123
2014/05/07,0.113
2014/05/08,0.108
2014/05/09,0.104
2014/05/10,0.103
2014/05/11,0.103
2014/05/12,0.102
2014/05/13,0.102
2014/05/14,0.102
2014/05/15,0.102
2014/05/16,0.102
2014/05/17,0.102
2014/05/18,0.099
2014/05/19,0.096
2014/05/20,0.091
2014/05/21,0.084
2014/05/22,0.065
2014/05/23,0.063
2014/05/24,0.245
2014/05/25,0.335
2014/05/26,0.4
2014/05/27,0.455
2014/05/28,0.501
2014/05/29,0.539
2014/05/30,0.567
2014/05/31,0.594
2014/06/01,0.613
2014/06/02,0.628
2014/06/03,0.642
2014/06/04,0.656
2014/06/05,0.669
2014/06/06,0.671
2014/06/07,0.674
2014/06/08,0.672
2014/06/09,0.668
2014/06/10,0.662
2014/06/11,0.655
2014/06/12,0.643
2014/06/13,0.627
2014/06/14,0.61
2014/06/15,0.589
2014/06/16,0.562
2014/06/17,0.528
2014/06/18,0.487
2014/06/19,0.436
2014/06/20,0.372
2014/06/21,0.286
2014/06/22,0.124
2014/06/23,0.123
2014/06/24,0.185
2014/06/25,0.228
2014/06/26,0.263
2014/06/27,0.294
2014/06/28,0.322
2014/06/29,0.348
2014/06/30,0.369
2014/07/01,0.377
2014/07/02,0.384
2014/07/03,0.399
2014/07/04,0.411
2014/07/05,0.419
2014/07/06,0.428
2014/07/07,0.448
2014/07/08,0.467
2014/07/09,0.485
2014/07/10,0.499
2014/07/11,0.506
2014/07/12,0.509
2014/07/13,0.507
2014/07/14,0.498
2014/07/15,0.485
2014/07/16,0.47
2014/07/17,0.453
2014/07/18,0.431
2014/07/19,0.401
2014/07/20,0.361
2014/07/21,0.315
2014/07/22,0.247
2014/07/23,0.199
2014/07/24,0.202
2014/07/25,0.203
2014/07/26,0.202
2014/07/27,0.202
2014/07/28,0.2
2014/07/29,0.198
2014/07/30,0.194
2014/07/31,0.172
2014/08/01,0.145
2014/08/02,0.136
2014/08/03,0.124
2014/08/04,0.111
2014/08/05,0.101
2014/08/06,0.114
2014/08/07,0.126
2014/08/08,0.135
2014/08/09,0.144
2014/08/10,0.15
2014/08/11,0.155
2014/08/12,0.16
2014/08/13,0.166
2014/08/14,0.176
2014/08/15,0.186
2014/08/16,0.199
2014/08/17,0.209
2014/08/18,0.22
2014/08/19,0.232
2014/08/20,0.234
2014/08/21,0.252
2014/08/22,0.261
2014/08/23,0.271
2014/08/24,0.276
2014/08/25,0.281
2014/08/26,0.285
2014/08/27,0.287
2014/08/28,0.3
2014/08/29,0.307
2014/08/30,0.323
2014/08/31,0.339
2014/09/01,0.348
2014/09/02,0.353
2014/09/03,0.357
2014/09/04,0.36
2014/09/05,0.363
2014/09/06,0.362
2014/09/07,0.358
2014/09/08,0.352
2014/09/09,0.342
2014/09/10,0.327
2014/09/11,0.309
2014/09/12,0.29
2014/09/13,0.273
2014/09/14,0.254
2014/09/15,0.237
2014/09/16,0.217
2014/09/17,0.196
2014/09/18,0.177
2014/09/19,0.154
2014/09/20,0.149
2014/09/21,0.139
2014/09/22,0.132
2014/09/23,0.117
2014/09/24,0.103
2014/09/25,0.092
2014/09/26,0.079
2014/09/27,0.078
2014/09/28,0.078
2014/09/29,0.078
2014/09/30,0.076
2014/10/01,0.079
2014/10/02,0.083
2014/10/03,0.082
2014/10/04,0.082
2014/10/05,0.09
2014/10/06,0.122
2014/10/07,0.149
2014/10/08,0.17
2014/10/09,0.184
2014/10/10,0.195
2014/10/11,0.217
2014/10/12,0.237
2014/10/13,0.243
2014/10/14,0.244
2014/10/15,0.248
2014/10/16,0.245
2014/10/17,0.238
2014/10/18,0.232
2014/10/19,0.224
2014/10/20,0.224
2014/10/21,0.225
2014/10/22,0.229
2014/10/23,0.225
2014/10/24,0.219
2014/10/25,0.211
2014/10/26,0.202
2014/10/27,0.191
2014/10/28,0.182
2014/10/29,0.174
2014/10/30,0.164
2014/10/31,0.153
2014/11/01,0.145
2014/11/02,0.124
2014/11/03,0.106
2014/11/04,0.098
2014/11/05,0.099
2014/11/06,0.104
2014/11/07,0.105
2014/11/08,0.11
2014/11/09,0.116
2014/11/10,0.12
2014/11/11,0.119
2014/11/12,0.124
2014/11/13,0.128
2014/11/14,0.143
2014/11/15,0.144
2014/11/16,0.174
2014/11/17,0.195
2014/11/18,0.21
2014/11/19,0.226
2014/11/20,0.242
2014/11/21,0.253
2014/11/22,0.26
2014/11/23,0.266
2014/11/24,0.27
2014/11/25,0.27
2014/11/26,0.275
2014/11/27,0.279
2014/11/28,0.321
2014/11/29,0.354
2014/11/30,0.383
2014/12/01,0.43
2014/12/02,0.48
2014/12/03,0.52
2014/12/04,0.555
2014/12/05,0.652
2014/12/06,0.791
2014/12/07,0.897
2014/12/08,0.974
2014/12/09,1.031
2014/12/10,1.074
2014/12/11,1.101
2014/12/12,1.12
2014/12/13,1.124
2014/12/14,1.127
2014/12/15,1.115
2014/12/16,1.114
2014/12/17,1.106
2014/12/18,1.09
2014/12/19,1.066
2014/12/20,1.039
2014/12/21,1.004
2014/12/22,0.962
2014/12/23,0.918
2014/12/24,0.861
2014/12/25,0.796
2014/12/26,0.732
2014/12/27,0.657
2014/12/28,0.618
2014/12/29,0.581
2014/12/30,0.539
2014/12/31,0.518
2015/01/01,0.503
2015/01/02,0.492
2015/01/03,0.489
2015/01/04,0.497
2015/01/05,0.483
2015/01/06,0.463
2015/01/07,0.451
2015/01/08,0.448
2015/01/09,0.447
2015/01/10,0.449
2015/01/11,0.444
2015/01/12,0.44
2015/01/13,0.427
2015/01/14,0.41
2015/01/15,0.391
2015/01/16,0.367
2015/01/17,0.342
2015/01/18,0.324
2015/01/19,0.3
2015/01/20,0.272
2015/01/21,0.285
2015/01/22,0.297
2015/01/23,0.312
2015/01/24,0.321
2015/01/25,0.331
2015/01/26,0.325
2015/01/27,0.32
2015/01/28,0.319
2015/01/29,0.316
2015/01/30,0.314
2015/01/31,0.31
2015/02/01,0.311
2015/02/02,0.315
2015/02/03,0.317
2015/02/04,0.318
2015/02/05,0.319
2015/02/06,0.322
2015/02/07,0.324
2015/02/08,0.324
2015/02/09,0.324
2015/02/10,0.325
2015/02/11,0.326
2015/02/12,0.331
2015/02/13,0.335
2015/02/14,0.336
2015/02/15,0.337
2015/02/16,0.337
2015/02/17,0.337
2015/02/18,0.337
2015/02/19,0.337
2015/02/20,0.316
2015/02/21,0.284
2015/02/22,0.248
2015/02/23,0.209
2015/02/24,0.15
2015/02/25,0.138
2015/02/26,0.114
2015/02/27,0.095
2015/02/28,0.086
2015/03/01,0.07
2015/03/02,0.061
2015/03/03,0.06
2015/03/04,0.07
2015/03/05,0.07
2015/03/06,0.072
2015/03/07,0.077
2015/03/08,0.262
2015/03/09,0.373
2015/03/10,0.458
2015/03/11,0.518
2015/03/12,0.58
2015/03/13,0.631
2015/03/14,0.675
2015/03/15,0.712
2015/03/16,0.74
2015/03/17,0.761
2015/03/18,0.78
2015/03/19,0.794
2015/03/20,0.8
2015/03/21,0.805
2015/03/22,0.81
2015/03/23,0.808
2015/03/24,0.807
2015/03/25,0.799
2015/03/26,0.789
2015/03/27,0.771
2015/03/28,0.751
2015/03/29,0.724
2015/03/30,0.697
2015/03/31,0.665
2015/04/01,0.62
2015/04/02,0.574
2015/04/03,0.492
2015/04/04,0.412
2015/04/05,0.278
2015/04/06,0.085
2015/04/07,0.073
2015/04/08,0.072
2015/04/09,0.072
2015/04/10,0.067
2015/04/11,0.067
2015/04/12,0.068
2015/04/13,0.071
2015/04/14,0.077
2015/04/15,0.098
2015/04/16,0.113
2015/04/17,0.125
2015/04/18,0.136
2015/04/19,0.145
2015/04/20,0.152
2015/04/21,0.158
2015/04/22,0.169
2015/04/23,0.177
2015/04/24,0.187
2015/04/25,0.197
2015/04/26,0.207
2015/04/27,0.219
2015/04/28,0.235
2015/04/29,0.243
2015/04/30,0.25
2015/05/01,0.255
2015/05/02,0.255
2015/05/03,0.255
2015/05/04,0.253
2015/05/05,0.247
2015/05/06,0.238
2015/05/07,0.228
2015/05/08,0.227
2015/05/09,0.222
2015/05/10,0.216
2015/05/11,0.209
2015/05/12,0.2
2015/05/13,0.194
2015/05/14,0.198
2015/05/15,0.21
2015/05/16,0.215
2015/05/17,0.217
2015/05/18,0.221
2015/05/19,0.22
2015/05/20,0.219
2015/05/21,0.215
2015/05/22,0.22
2015/05/23,0.216
2015/05/24,0.213
2015/05/25,0.208
2015/05/26,0.201
2015/05/27,0.196
2015/05/28,0.193
2015/05/29,0.186
2015/05/30,0.178
2015/05/31,0.171
2015/06/01,0.163
2015/06/02,0.157
2015/06/03,0.149
2015/06/04,0.139
2015/06/05,0.126
2015/06/06,0.107
2015/06/07,0.093
2015/06/08,0.085
2015/06/09,0.075
2015/06/10,0.07
2015/06/11,0.064
2015/06/12,0.06
2015/06/13,0.061
2015/06/14,0.062
2015/06/15,0.062
2015/06/16,0.064
2015/06/17,0.066
2015/06/18,0.068
2015/06/19,0.096
2015/06/20,0.125
2015/06/21,0.146
2015/06/22,0.159
2015/06/23,0.172
2015/06/24,0.183
2015/06/25,0.193
2015/06/26,0.202
2015/06/27,0.21
2015/06/28,0.218
2015/06/29,0.22
2015/06/30,0.221
2015/07/01,0.224
2015/07/02,0.227
2015/07/03,0.222
2015/07/04,0.216
2015/07/05,0.207
2015/07/06,0.198
2015/07/07,0.187
2015/07/08,0.18
2015/07/09,0.171
2015/07/10,0.164
2015/07/11,0.156
2015/07/12,0.145
2015/07/13,0.135
2015/07/14,0.123
2015/07/15,0.106
2015/07/16,0.096
2015/07/17,0.087
2015/07/18,0.069
2015/07/19,0.073
2015/07/20,0.078
2015/07/21,0.082
2015/07/22,7.482
2015/07/23,10.397
2015/07/24,12.504
2015/07/25,12.506
2015/07/26,12.508
2015/07/27,12.51
2015/07/28,12.512
2015/07/29,12.516
2015/07/30,12.518
2015/07/31,12.521
2015/08/01,12.523
2015/08/02,12.527
2015/08/03,12.53
2015/08/04,12.531
2015/08/05,12.53
2015/08/06,12.526
2015/08/07,12.523
2015/08/08,12.518
2015/08/09,12.519
2015/08/10,12.528
2015/08/11,12.537
2015/08/12,12.544
2015/08/13,12.552
2015/08/14,12.559
2015/08/15,12.563
2015/08/16,12.565
2015/08/17,12.568
2015/08/18,12.569
2015/08/19,12.57
2015/08/20,12.57
2015/08/21,10.451
2015/08/22,7.522
2015/08/23,0.29
2015/08/24,0.295
2015/08/25,0.298
2015/08/26,0.301
2015/08/27,0.304
2015/08/28,0.309
2015/08/29,0.316
2015/08/30,0.323
2015/08/31,0.325
2015/09/01,0.328
2015/09/02,0.329
2015/09/03,0.33
2015/09/04,0.331
2015/09/05,0.325
2015/09/06,0.322
2015/09/07,0.309
2015/09/08,0.316
2015/09/09,0.304
2015/09/10,0.292
2015/09/11,0.276
2015/09/12,0.257
2015/09/13,0.24
2015/09/14,0.226
2015/09/15,0.219
2015/09/16,0.209
2015/09/17,0.21
2015/09/18,0.209
2015/09/19,0.212
2015/09/20,0.217
2015/09/21,0.221
2015/09/22,0.225
2015/09/23,0.234
2015/09/24,0.244
2015/09/25,0.255
2015/09/26,0.262
2015/09/27,0.271
2015/09/28,0.28
2015/09/29,0.284
2015/09/30,0.277
2015/10/01,0.27
2015/10/02,0.265
2015/10/03,0.271
2015/10/04,0.276
2015/10/05,0.278
2015/10/06,0.278
2015/10/07,0.28
2015/10/08,0.273
2015/10/09,0.265
2015/10/10,0.262
2015/10/11,0.257
2015/10/12,0.253
2015/10/13,0.247
2015/10/14,0.241
2015/10/15,0.237
2015/10/16,0.229
2015/10/17,0.222
2015/10/18,0.215
2015/10/19,0.213
2015/10/20,0.205
2015/10/21,0.193
2015/10/22,0.189
2015/10/23,0.19
2015/10/24,0.201
2015/10/25,0.211
2015/10/26,0.214
2015/10/27,0.216
2015/10/28,0.23
2015/10/29,0.237
2015/10/30,0.246
2015/10/31,0.253
2015/11/01,0.268
2015/11/02,0.281
2015/11/03,0.284
2015/11/04,0.283
2015/11/05,0.279
2015/11/06,0.276
2015/11/07,0.269
2015/11/08,0.262
2015/11/09,0.261
2015/11/10,0.269
2015/11/11,0.279
2015/11/12,0.3
2015/11/13,0.316
2015/11/14,0.327
2015/11/15,0.332
2015/11/16,0.316
2015/11/17,0.304
2015/11/18,0.293
2015/11/19,0.276
2015/11/20,0.257
2015/11/21,0.249
2015/11/22,0.242
2015/11/23,0.237
2015/11/24,0.233
2015/11/25,0.225
2015/11/26,0.22
2015/11/27,0.237
2015/11/28,0.285
2015/11/29,0.33
2015/11/30,0.362
2015/12/01,0.369
2015/12/02,0.38
2015/12/03,0.384
2015/12/04,0.384
2015/12/05,0.378
2015/12/06,0.366
2015/12/07,0.36
2015/12/08,0.355
2015/12/09,0.362
2015/12/10,0.369
2015/12/11,0.377
2015/12/12,0.378
2015/12/13,0.376
2015/12/14,0.369
2015/12/15,0.362
2015/12/16,0.362
2015/12/17,0.362
2015/12/18,0.363
2015/12/19,0.37
2015/12/20,0.376
2015/12/21,0.393
2015/12/22,0.411
2015/12/23,0.428
2015/12/24,0.444
2015/12/25,0.462
2015/12/26,0.469
2015/12/27,0.48
2015/12/28,0.474
2015/12/29,0.465
2015/12/30,0.461
2015/12/31,0.464
2016/01/01,0.457
2016/01/02,0.454
2016/01/03,0.448
2016/01/04,0.445
2016/01/05,0.44
2016/01/06,0.438
2016/01/07,0.437
2016/01/08,0.427
2016/01/09,0.411
2016/01/10,0.385
2016/01/11,0.363
2016/01/12,0.332
2016/01/13,0.311
2016/01/14,0.27
2016/01/15,0.225
2016/01/16,0.197
2016/01/17,0.159
2016/01/18,0.139
2016/01/19,0.115
2016/01/20,0.111
2016/01/21,0.11
2016/01/22,0.108
2016/01/23,0.116
2016/01/24,0.121
2016/01/25,0.132
2016/01/26,0.141
2016/01/27,0.144
2016/01/28,0.148
2016/01/29,0.151
2016/01/30,0.149
2016/01/31,0.144
2016/02/01,0.139
2016/02/02,0.135
2016/02/03,0.127
2016/02/04,0.113
2016/02/05,0.122
2016/02/06,0.127
2016/02/07,0.132
2016/02/08,0.135
2016/02/09,0.147
2016/02/10,0.143
2016/02/11,0.147
2016/02/12,0.155
2016/02/13,0.161
2016/02/14,0.166
2016/02/15,0.17
2016/02/16,0.173
2016/02/17,0.174
2016/02/18,0.176
2016/02/19,0.177
2016/02/20,0.179
2016/02/21,0.182
2016/02/22,0.179
2016/02/23,0.178
2016/02/24,0.167
2016/02/25,0.156
2016/02/26,0.149
2016/02/27,0.139
2016/02/28,0.128
2016/02/29,0.122
2016/03/01,0.185
2016/03/02,0.184
2016/03/03,0.18
2016/03/04,0.183
2016/03/05,0.23
2016/03/06,0.277
2016/03/07,0.28
2016/03/08,0.281
2016/03/09,0.282
2016/03/10,0.282
2016/03/11,0.282
2016/03/12,0.281
2016/03/13,0.282
2016/03/14,0.283
2016/03/15,0.284
2016/03/16,0.284
2016/03/17,0.284
2016/03/18,0.288
2016/03/19,0.292
2016/03/20,0.295
2016/03/21,0.305
2016/03/22,0.317
2016/03/23,0.32
2016/03/24,0.332
2016/03/25,0.341
2016/03/26,0.375
2016/03/27,0.391
2016/03/28,0.415
2016/03/29,0.415
2016/03/30,0.413
2016/03/31,0.37
2016/04/01,0.36
2016/04/02,0.354
2016/04/03,0.355
2016/04/04,0.343
2016/04/05,0.321
2016/04/06,0.323
2016/04/07,0.328
2016/04/08,0.334
2016/04/09,0.339
2016/04/10,0.344
2016/04/11,0.35
2016/04/12,0.357
2016/04/13,0.36
2016/04/14,0.367
2016/04/15,0.379
2016/04/16,0.407
2016/04/17,0.43
2016/04/18,0.455
2016/04/19,0.475
2016/04/20,0.49
2016/04/21,0.507
2016/04/22,0.531
2016/04/23,0.538
2016/04/24,0.544
2016/04/25,0.53
2016/04/26,0.521
2016/04/27,0.492
2016/04/28,0.504
2016/04/29,0.51
2016/04/30,0.51
2016/05/01,0.519
2016/05/02,0.527
2016/05/03,0.532
2016/05/04,0.517
2016/05/05,0.499
2016/05/06,0.485
2016/05/07,0.489
2016/05/08,0.492
2016/05/09,0.483
2016/05/10,0.473
2016/05/11,0.469
2016/05/12,0.462
2016/05/13,0.443
2016/05/14,0.433
2016/05/15,0.424
2016/05/16,0.426
2016/05/17,0.43
2016/05/18,0.433
2016/05/19,0.435
2016/05/20,0.428
2016/05/21,0.418
2016/05/22,0.41
2016/05/23,0.395
2016/05/24,0.378
2016/05/25,0.372
2016/05/26,0.369
2016/05/27,0.395
2016/05/28,0.436
2016/05/29,0.504
2016/05/30,0.614
2016/05/31,0.727
2016/06/01,0.82
2016/06/02,0.864
2016/06/03,0.902
2016/06/04,0.939
2016/06/05,0.97
2016/06/06,0.987
2016/06/07,1.001
2016/06/08,1.007
2016/06/09,1.009
2016/06/10,1.01
2016/06/11,1.007
2016/06/12,0.996
2016/06/13,0.976
2016/06/14,0.956
2016/06/15,0.931
2016/06/16,0.895
2016/06/17,0.855
2016/06/18,0.804
2016/06/19,0.752
2016/06/20,0.699
2016/06/21,0.637
2016/06/22,0.573
2016/06/23,0.505
2016/06/24,0.456
2016/06/25,0.416
2016/06/26,0.407
2016/06/27,0.411
2016/06/28,0.421
2016/06/29,0.409
2016/06/30,0.378
2016/07/01,0.335
2016/07/02,0.326
2016/07/03,0.304
2016/07/04,0.286
2016/07/05,0.27
2016/07/06,0.259
2016/07/07,0.243
2016/07/08,0.239
2016/07/09,0.234
2016/07/10,0.214
2016/07/11,0.196
2016/07/12,0.187
2016/07/13,0.19
2016/07/14,0.189
2016/07/15,0.196
2016/07/16,0.201
2016/07/17,0.201
2016/07/18,0.198
2016/07/19,0.19
2016/07/20,0.185
2016/07/21,0.185
2016/07/22,0.175
2016/07/23,0.177
2016/07/24,0.184
2016/07/25,0.189
2016/07/26,0.194
2016/07/27,0.194
2016/07/28,0.19
2016/07/29,0.19
2016/07/30,0.184
2016/07/31,0.181
2016/08/01,0.179
2016/08/02,0.174
2016/08/03,0.176
2016/08/04,0.186
2016/08/05,0.205
2016/08/06,0.233
2016/08/07,0.232
2016/08/08,0.233
2016/08/09,0.233
2016/08/10,0.238
2016/08/11,0.277
2016/08/12,0.314
2016/08/13,0.341
2016/08/14,0.361
2016/08/15,0.382
2016/08/16,0.403
2016/08/17,0.423
2016/08/18,0.444
2016/08/19,0.461
2016/08/20,0.491
2016/08/21,0.514
2016/08/22,0.53
2016/08/23,0.537
2016/08/24,0.533
2016/08/25,0.523
2016/08/26,0.512
2016/08/27,0.503
2016/08/28,0.491
2016/08/29,0.475
2016/08/30,0.471
2016/08/31,0.489
2016/09/01,0.485
2016/09/02,0.483
2016/09/03,0.481
2016/09/04,0.477
2016/09/05,0.475
2016/09/06,0.426
2016/09/07,0.36
2016/09/08,0.284
2016/09/09,0.228
2016/09/10,0.214
2016/09/11,0.204
2016/09/12,0.195
2016/09/13,0.185
2016/09/14,0.174
2016/09/15,0.163
2016/09/16,0.153
2016/09/17,0.145
2016/09/18,0.138
2016/09/19,0.139
2016/09/20,0.14
2016/09/21,0.14
2016/09/22,0.139
2016/09/23,0.14
2016/09/24,0.14
2016/09/25,0.139
2016/09/26,0.138
2016/09/27,0.138
2016/09/28,0.138
2016/09/29,0.146
2016/09/30,0.118
2016/10/01,0.112
2016/10/02,0.109
2016/10/03,0.109
2016/10/04,0.109
2016/10/05,0.11
2016/10/06,0.11
2016/10/07,0.111
2016/10/08,0.113
2016/10/09,0.114
2016/10/10,0.114
2016/10/11,0.114
2016/10/12,0.114
2016/10/13,0.114
2016/10/14,0.111
2016/10/15,0.112
2016/10/16,0.113
2016/10/17,0.115
2016/10/18,0.112
2016/10/19,0.112
2016/10/20,0.113
2016/10/21,0.117
2016/10/22,0.123
2016/10/23,0.127
2016/10/24,0.129
2016/10/25,0.134
2016/10/26,0.136
2016/10/27,0.139
2016/10/28,0.139
2016/10/29,0.139
2016/10/30,0.138
2016/10/31,0.136
2016/11/01,0.134
2016/11/02,0.131
2016/11/03,0.133
2016/11/04,0.136
2016/11/05,0.142
2016/11/06,0.148
2016/11/07,0.151
2016/11/08,0.166
2016/11/09,0.179
2016/11/10,0.188
2016/11/11,0.194
2016/11/12,0.199
2016/11/13,0.204
2016/11/14,0.202
2016/11/15,0.197
2016/11/16,0.192
2016/11/17,0.193
2016/11/18,0.19
2016/11/19,0.185
2016/11/20,0.177
2016/11/21,0.167
2016/11/22,0.163
2016/11/23,0.153
2016/11/24,0.14
2016/11/25,0.132
2016/11/26,0.134
2016/11/27,0.135
2016/11/28,0.136
2016/11/29,0.136
2016/11/30,0.134
2016/12/01,0.134
2016/12/02,0.138
2016/12/03,0.146
2016/12/04,0.153
2016/12/05,0.16
2016/12/06,0.165
2016/12/07,0.169
2016/12/08,0.165
2016/12/09,0.16
2016/12/10,0.158
2016/12/11,0.157
2016/12/12,0.157
2016/12/13,0.156
2016/12/14,0.155
2016/12/15,0.156
2016/12/16,0.154
2016/12/17,0.147
2016/12/18,0.145
2016/12/19,0.142
2016/12/20,0.148
2016/12/21,0.164
2016/12/22,0.174
2016/12/23,0.179
2016/12/24,0.191
2016/12/25,0.19
2016/12/26,0.186
2016/12/27,0.179
2016/12/28,0.172
2016/12/29,0.158
2016/12/30,0.144
2016/12/31,0.133
2017/01/01,0.127
2017/01/02,0.128
2017/01/03,0.135
2017/01/04,0.142
2017/01/05,0.152
2017/01/06,0.149
2017/01/07,0.149
2017/01/08,0.149
2017/01/09,0.149
2017/01/10,0.149
2017/01/11,0.149
2017/01/12,0.149
2017/01/13,0.149
2017/01/14,0.151
2017/01/15,0.157
2017/01/16,0.163
2017/01/17,0.169
2017/01/18,0.181
2017/01/19,0.19
2017/01/20,0.197
2017/01/21,0.205
2017/01/22,0.208
2017/01/23,0.209
2017/01/24,0.223
2017/01/25,0.236
2017/01/26,0.249
2017/01/27,0.258
2017/01/28,0.265
2017/01/29,0.273
2017/01/30,0.277
2017/01/31,0.279
2017/02/01,0.274
2017/02/02,0.26
2017/02/03,0.246
2017/02/04,0.224
2017/02/05,0.22
2017/02/06,0.214
2017/02/07,0.202
2017/02/08,0.201
2017/02/09,0.197
2017/02/10,0.195
2017/02/11,0.185
2017/02/12,0.166
2017/02/13,0.166
2017/02/14,0.17
2017/02/15,0.175
2017/02/16,0.175
2017/02/17,0.181
2017/02/18,0.183
2017/02/19,0.187
2017/02/20,0.19
2017/02/21,0.188
2017/02/22,0.183
2017/02/23,0.182
2017/02/24,0.186
2017/02/25,0.188
2017/02/26,0.188
2017/02/27,0.184
2017/02/28,0.18
2017/03/01,0.175
2017/03/02,0.168
2017/03/03,0.153
2017/03/04,0.144
2017/03/05,0.142
2017/03/06,0.14
2017/03/07,0.143
2017/03/08,0.151
2017/03/09,0.162
2017/03/10,0.176
2017/03/11,0.189
2017/03/12,0.201
2017/03/13,0.215
2017/03/14,0.22
2017/03/15,0.222
2017/03/16,0.223
2017/03/17,0.222
2017/03/18,0.233
2017/03/19,0.243
2017/03/20,0.249
2017/03/21,0.245
2017/03/22,0.237
2017/03/23,0.23
2017/03/24,0.223
2017/03/25,0.225
2017/03/26,0.216
2017/03/27,0.214
2017/03/28,0.206
2017/03/29,0.205
2017/03/30,0.205
2017/03/31,0.196
2017/04/01,0.193
2017/04/02,0.193
2017/04/03,0.197
2017/04/04,0.201
2017/04/05,0.203
2017/04/06,0.205
2017/04/07,0.206
2017/04/08,0.204
2017/04/09,0.202
2017/04/10,0.199
2017/04/11,0.197
2017/04/12,0.191
2017/04/13,0.192
2017/04/14,0.195
2017/04/15,0.194
2017/04/16,0.193
2017/04/17,0.18
2017/04/18,0.159
2017/04/19,0.136
2017/04/20,0.127
2017/04/21,0.136
2017/04/22,0.149
2017/04/23,0.151
2017/04/24,0.169
2017/04/25,0.184
2017/04/26,0.203
2017/04/27,0.234
2017/04/28,0.253
2017/04/29,0.269
2017/04/30,0.275
2017/05/01,0.276
2017/05/02,0.277
2017/05/03,0.275
2017/05/04,0.275
2017/05/05,0.272
2017/05/06,0.269
2017/05/07,0.265
2017/05/08,0.256
2017/05/09,0.245
2017/05/10,0.238
2017/05/11,0.229
2017/05/12,0.221
2017/05/13,0.214
2017/05/14,0.211
2017/05/15,0.197
2017/05/16,0.185
2017/05/17,0.185
2017/05/18,0.173
2017/05/19,0.155
2017/05/20,0.131
2017/05/21,0.121
2017/05/22,0.119
2017/05/23,0.116
2017/05/24,0.115
2017/05/25,0.115
2017/05/26,0.127
2017/05/27,0.149
2017/05/28,0.179
2017/05/29,0.206
2017/05/30,0.22
2017/05/31,0.229
2017/06/01,0.245
2017/06/02,0.264
2017/06/03,0.278
2017/06/04,0.291
2017/06/05,0.299
2017/06/06,0.314
2017/06/07,0.324
2017/06/08,0.334
2017/06/09,0.339
2017/06/10,0.343
2017/06/11,0.346
2017/06/12,0.353
2017/06/13,0.346
2017/06/14,0.339
2017/06/15,0.325
2017/06/16,0.292
2017/06/17,0.267
2017/06/18,0.246
2017/06/19,0.224
2017/06/20,0.206
2017/06/21,0.187
2017/06/22,0.165
2017/06/23,0.142
2017/06/24,0.12
2017/06/25,0.107
2017/06/26,0.104
2017/06/27,0.107
2017/06/28,0.113
2017/06/29,0.134
2017/06/30,0.153
2017/07/01,0.165
