Date,mining_profitability7wma
2017/12/18,3.577
2017/12/19,3.428
2017/12/20,3.376
2017/12/21,3.423
2017/12/22,3.482
2017/12/23,3.369
2017/12/24,3.212
2017/12/25,3.008
2017/12/26,2.975
2017/12/27,2.947
2017/12/28,2.842
2017/12/29,2.83
2017/12/30,2.725
2017/12/31,2.609
2018/01/01,2.485
2018/01/02,2.435
2018/01/03,2.48
2018/01/04,2.503
2018/01/05,2.534
2018/01/06,2.702
2018/01/07,2.775
2018/01/08,2.8
2018/01/09,2.779
2018/01/10,2.694
2018/01/11,2.651
2018/01/12,2.526
2018/01/13,2.341
2018/01/14,2.221
2018/01/15,2.144
2018/01/16,2.045
2018/01/17,1.89
2018/01/18,1.822
2018/01/19,1.775
2018/01/20,1.718
2018/01/21,1.671
2018/01/22,1.582
2018/01/23,1.509
2018/01/24,1.488
2018/01/25,1.393
2018/01/26,1.333
2018/01/27,1.274
2018/01/28,1.269
2018/01/29,1.229
2018/01/30,1.192
2018/01/31,1.112
2018/02/01,1.131
2018/02/02,1.08
2018/02/03,1.029
2018/02/04,1.004
2018/02/05,0.941
2018/02/06,0.864
2018/02/07,0.816
2018/02/08,0.762
2018/02/09,0.759
2018/02/10,0.775
2018/02/11,0.754
2018/02/12,0.776
2018/02/13,0.778
2018/02/14,0.805
2018/02/15,0.806
2018/02/16,0.844
2018/02/17,0.858
2018/02/18,0.903
2018/02/19,0.932
2018/02/20,0.956
2018/02/21,0.96
2018/02/22,0.927
2018/02/23,0.912
2018/02/24,0.907
2018/02/25,0.89
2018/02/26,0.865
2018/02/27,0.873
2018/02/28,0.866
2018/03/01,0.902
2018/03/02,0.906
2018/03/03,0.94
2018/03/04,0.931
2018/03/05,0.923
2018/03/06,0.915
2018/03/07,0.882
2018/03/08,0.851
2018/03/09,0.791
2018/03/10,0.757
2018/03/11,0.756
2018/03/12,0.739
2018/03/13,0.721
2018/03/14,0.703
2018/03/15,0.686
2018/03/16,0.681
2018/03/17,0.656
2018/03/18,0.634
2018/03/19,0.623
2018/03/20,0.609
2018/03/21,0.63
2018/03/22,0.633
2018/03/23,0.635
2018/03/24,0.645
2018/03/25,0.634
2018/03/26,0.633
2018/03/27,0.624
2018/03/28,0.597
2018/03/29,0.593
2018/03/30,0.569
2018/03/31,0.537
2018/04/01,0.535
2018/04/02,0.522
2018/04/03,0.525
2018/04/04,0.518
2018/04/05,0.512
2018/04/06,0.496
2018/04/07,0.507
2018/04/08,0.505
2018/04/09,0.492
2018/04/10,0.5
2018/04/11,0.499
2018/04/12,0.504
2018/04/13,0.531
2018/04/14,0.516
2018/04/15,0.542
2018/04/16,0.536
2018/04/17,0.545
2018/04/18,0.545
2018/04/19,0.553
2018/04/20,0.53
2018/04/21,0.559
2018/04/22,0.566
2018/04/23,0.572
2018/04/24,0.594
2018/04/25,0.586
2018/04/26,0.6
2018/04/27,0.616
2018/04/28,0.606
2018/04/29,0.607
2018/04/30,0.61
2018/05/01,0.6
2018/05/02,0.584
2018/05/03,0.587
2018/05/04,0.582
2018/05/05,0.614
2018/05/06,0.597
2018/05/07,0.609
2018/05/08,0.603
2018/05/09,0.606
2018/05/10,0.594
2018/05/11,0.574
2018/05/12,0.569
2018/05/13,0.547
2018/05/14,0.54
2018/05/15,0.533
2018/05/16,0.539
2018/05/17,0.507
2018/05/18,0.523
2018/05/19,0.522
2018/05/20,0.511
2018/05/21,0.525
2018/05/22,0.509
2018/05/23,0.515
2018/05/24,0.492
2018/05/25,0.484
2018/05/26,0.471
2018/05/27,0.457
2018/05/28,0.442
2018/05/29,0.428
2018/05/30,0.443
2018/05/31,0.442
2018/06/01,0.441
2018/06/02,0.433
2018/06/03,0.442
2018/06/04,0.455
2018/06/05,0.441
2018/06/06,0.421
2018/06/07,0.415
2018/06/08,0.404
2018/06/09,0.397
2018/06/10,0.381
2018/06/11,0.372
2018/06/12,0.366
2018/06/13,0.356
2018/06/14,0.349
2018/06/15,0.35
2018/06/16,0.346
2018/06/17,0.337
2018/06/18,0.34
2018/06/19,0.341
2018/06/20,0.349
2018/06/21,0.349
2018/06/22,0.34
2018/06/23,0.339
2018/06/24,0.327
2018/06/25,0.318
2018/06/26,0.313
2018/06/27,0.298
2018/06/28,0.309
2018/06/29,0.309
2018/06/30,0.308
2018/07/01,0.312
2018/07/02,0.31
2018/07/03,0.306
2018/07/04,0.311
2018/07/05,0.314
2018/07/06,0.319
2018/07/07,0.317
2018/07/08,0.32
2018/07/09,0.315
2018/07/10,0.314
2018/07/11,0.306
2018/07/12,0.304
2018/07/13,0.299
2018/07/14,0.298
2018/07/15,0.297
2018/07/16,0.293
2018/07/17,0.317
2018/07/18,0.335
2018/07/19,0.346
2018/07/20,0.347
2018/07/21,0.344
2018/07/22,0.369
2018/07/23,0.368
2018/07/24,0.371
2018/07/25,0.388
2018/07/26,0.39
2018/07/27,0.4
2018/07/28,0.393
2018/07/29,0.386
2018/07/30,0.376
2018/07/31,0.365
2018/08/01,0.351
2018/08/02,0.341
2018/08/03,0.334
2018/08/04,0.329
2018/08/05,0.316
2018/08/06,0.302
2018/08/07,0.306
2018/08/08,0.297
2018/08/09,0.287
2018/08/10,0.288
2018/08/11,0.274
2018/08/12,0.264
2018/08/13,0.26
2018/08/14,0.249
2018/08/15,0.253
2018/08/16,0.252
2018/08/17,0.252
2018/08/18,0.254
2018/08/19,0.251
2018/08/20,0.254
2018/08/21,0.254
2018/08/22,0.258
2018/08/23,0.256
2018/08/24,0.257
2018/08/25,0.252
2018/08/26,0.258
2018/08/27,0.262
2018/08/28,0.257
2018/08/29,0.257
2018/08/30,0.259
2018/08/31,0.265
2018/09/01,0.264
2018/09/02,0.264
2018/09/03,0.266
2018/09/04,0.265
2018/09/05,0.27
2018/09/06,0.265
2018/09/07,0.258
2018/09/08,0.25
2018/09/09,0.247
2018/09/10,0.234
2018/09/11,0.229
2018/09/12,0.234
2018/09/13,0.23
2018/09/14,0.228
2018/09/15,0.232
2018/09/16,0.231
2018/09/17,0.233
2018/09/18,0.23
2018/09/19,0.232
2018/09/20,0.232
2018/09/21,0.235
2018/09/22,0.235
2018/09/23,0.236
2018/09/24,0.235
2018/09/25,0.236
2018/09/26,0.228
2018/09/27,0.231
2018/09/28,0.233
2018/09/29,0.232
2018/09/30,0.236
2018/10/01,0.235
2018/10/02,0.23
2018/10/03,0.23
2018/10/04,0.233
2018/10/05,0.226
2018/10/06,0.225
2018/10/07,0.222
2018/10/08,0.224
2018/10/09,0.227
2018/10/10,0.226
2018/10/11,0.226
2018/10/12,0.218
2018/10/13,0.217
2018/10/14,0.212
2018/10/15,0.222
2018/10/16,0.218
2018/10/17,0.221
2018/10/18,0.221
2018/10/19,0.227
2018/10/20,0.228
2018/10/21,0.228
2018/10/22,0.231
2018/10/23,0.229
2018/10/24,0.226
2018/10/25,0.233
2018/10/26,0.231
2018/10/27,0.227
2018/10/28,0.231
2018/10/29,0.228
2018/10/30,0.232
2018/10/31,0.231
2018/11/01,0.224
2018/11/02,0.224
2018/11/03,0.228
2018/11/04,0.22
2018/11/05,0.225
2018/11/06,0.221
2018/11/07,0.223
2018/11/08,0.223
2018/11/09,0.226
2018/11/10,0.23
2018/11/11,0.231
2018/11/12,0.23
2018/11/13,0.226
2018/11/14,0.224
2018/11/15,0.217
2018/11/16,0.214
2018/11/17,0.214
2018/11/18,0.207
2018/11/19,0.206
2018/11/20,0.202
2018/11/21,0.189
2018/11/22,0.186
2018/11/23,0.182
2018/11/24,0.178
2018/11/25,0.168
2018/11/26,0.162
2018/11/27,0.157
2018/11/28,0.153
2018/11/29,0.156
2018/11/30,0.155
2018/12/01,0.159
2018/12/02,0.159
2018/12/03,0.16
2018/12/04,0.172
2018/12/05,0.172
2018/12/06,0.174
2018/12/07,0.167
2018/12/08,0.164
2018/12/09,0.166
2018/12/10,0.162
2018/12/11,0.157
2018/12/12,0.155
2018/12/13,0.158
2018/12/14,0.157
2018/12/15,0.154
2018/12/16,0.148
2018/12/17,0.156
2018/12/18,0.151
2018/12/19,0.165
2018/12/20,0.172
2018/12/21,0.184
2018/12/22,0.195
2018/12/23,0.2
2018/12/24,0.198
2018/12/25,0.199
2018/12/26,0.197
2018/12/27,0.196
2018/12/28,0.192
2018/12/29,0.185
2018/12/30,0.193
2018/12/31,0.186
2019/01/01,0.182
2019/01/02,0.178
2019/01/03,0.179
2019/01/04,0.175
2019/01/05,0.173
2019/01/06,0.172
2019/01/07,0.174
2019/01/08,0.18
2019/01/09,0.183
2019/01/10,0.179
2019/01/11,0.175
2019/01/12,0.169
2019/01/13,0.168
2019/01/14,0.165
2019/01/15,0.158
2019/01/16,0.158
2019/01/17,0.156
2019/01/18,0.159
2019/01/19,0.159
2019/01/20,0.158
2019/01/21,0.159
2019/01/22,0.155
2019/01/23,0.155
2019/01/24,0.159
2019/01/25,0.154
2019/01/26,0.157
2019/01/27,0.154
2019/01/28,0.153
2019/01/29,0.154
2019/01/30,0.149
2019/01/31,0.153
2019/02/01,0.154
2019/02/02,0.15
2019/02/03,0.15
2019/02/04,0.15
2019/02/05,0.15
2019/02/06,0.151
2019/02/07,0.151
2019/02/08,0.149
2019/02/09,0.151
2019/02/10,0.152
2019/02/11,0.152
2019/02/12,0.15
2019/02/13,0.156
2019/02/14,0.151
2019/02/15,0.15
2019/02/16,0.155
2019/02/17,0.153
2019/02/18,0.154
2019/02/19,0.157
2019/02/20,0.158
2019/02/21,0.157
2019/02/22,0.167
2019/02/23,0.164
2019/02/24,0.166
2019/02/25,0.166
2019/02/26,0.168
2019/02/27,0.167
2019/02/28,0.164
2019/03/01,0.162
2019/03/02,0.158
2019/03/03,0.159
2019/03/04,0.157
2019/03/05,0.16
2019/03/06,0.158
2019/03/07,0.16
2019/03/08,0.162
2019/03/09,0.164
2019/03/10,0.161
2019/03/11,0.165
2019/03/12,0.164
2019/03/13,0.163
2019/03/14,0.168
2019/03/15,0.165
2019/03/16,0.168
2019/03/17,0.163
2019/03/18,0.169
2019/03/19,0.169
2019/03/20,0.169
2019/03/21,0.168
2019/03/22,0.168
2019/03/23,0.166
2019/03/24,0.163
2019/03/25,0.162
2019/03/26,0.158
2019/03/27,0.16
2019/03/28,0.161
2019/03/29,0.162
2019/03/30,0.161
2019/03/31,0.164
2019/04/01,0.164
2019/04/02,0.177
2019/04/03,0.185
2019/04/04,0.193
2019/04/05,0.201
2019/04/06,0.202
2019/04/07,0.208
2019/04/08,0.213
2019/04/09,0.21
2019/04/10,0.215
2019/04/11,0.217
2019/04/12,0.214
2019/04/13,0.211
2019/04/14,0.205
2019/04/15,0.213
2019/04/16,0.211
2019/04/17,0.21
2019/04/18,0.214
2019/04/19,0.215
2019/04/20,0.211
2019/04/21,0.215
2019/04/22,0.211
2019/04/23,0.213
2019/04/24,0.227
2019/04/25,0.225
2019/04/26,0.225
2019/04/27,0.218
2019/04/28,0.224
2019/04/29,0.222
2019/04/30,0.215
2019/05/01,0.218
2019/05/02,0.222
2019/05/03,0.22
2019/05/04,0.217
2019/05/05,0.219
2019/05/06,0.225
2019/05/07,0.222
2019/05/08,0.229
2019/05/09,0.235
2019/05/10,0.236
2019/05/11,0.247
2019/05/12,0.264
2019/05/13,0.276
2019/05/14,0.285
2019/05/15,0.299
2019/05/16,0.31
2019/05/17,0.313
2019/05/18,0.311
2019/05/19,0.315
2019/05/20,0.312
2019/05/21,0.318
2019/05/22,0.324
2019/05/23,0.317
2019/05/24,0.322
2019/05/25,0.315
2019/05/26,0.322
2019/05/27,0.333
2019/05/28,0.339
2019/05/29,0.347
2019/05/30,0.346
2019/05/31,0.329
2019/06/01,0.332
2019/06/02,0.323
2019/06/03,0.316
2019/06/04,0.319
2019/06/05,0.308
2019/06/06,0.299
2019/06/07,0.297
2019/06/08,0.283
2019/06/09,0.28
2019/06/10,0.278
2019/06/11,0.278
2019/06/12,0.276
2019/06/13,0.284
2019/06/14,0.294
2019/06/15,0.29
2019/06/16,0.295
2019/06/17,0.308
2019/06/18,0.322
2019/06/19,0.332
2019/06/20,0.324
2019/06/21,0.331
2019/06/22,0.349
2019/06/23,0.367
2019/06/24,0.375
2019/06/25,0.376
2019/06/26,0.409
2019/06/27,0.408
2019/06/28,0.415
2019/06/29,0.412
2019/06/30,0.402
2019/07/01,0.388
2019/07/02,0.384
2019/07/03,0.377
2019/07/04,0.375
2019/07/05,0.377
2019/07/06,0.372
2019/07/07,0.365
2019/07/08,0.375
2019/07/09,0.367
2019/07/10,0.363
2019/07/11,0.354
2019/07/12,0.355
2019/07/13,0.343
2019/07/14,0.33
2019/07/15,0.321
2019/07/16,0.317
2019/07/17,0.296
2019/07/18,0.29
2019/07/19,0.289
2019/07/20,0.303
2019/07/21,0.296
2019/07/22,0.296
2019/07/23,0.301
2019/07/24,0.292
2019/07/25,0.294
2019/07/26,0.293
2019/07/27,0.282
2019/07/28,0.284
2019/07/29,0.277
2019/07/30,0.273
2019/07/31,0.283
2019/08/01,0.272
2019/08/02,0.286
2019/08/03,0.294
2019/08/04,0.296
2019/08/05,0.292
2019/08/06,0.299
2019/08/07,0.297
2019/08/08,0.304
2019/08/09,0.304
2019/08/10,0.306
2019/08/11,0.3
2019/08/12,0.292
2019/08/13,0.296
2019/08/14,0.292
2019/08/15,0.282
2019/08/16,0.274
2019/08/17,0.266
2019/08/18,0.261
2019/08/19,0.267
2019/08/20,0.266
2019/08/21,0.262
2019/08/22,0.263
2019/08/23,0.265
2019/08/24,0.263
2019/08/25,0.26
2019/08/26,0.254
2019/08/27,0.253
2019/08/28,0.255
2019/08/29,0.253
2019/08/30,0.249
2019/08/31,0.249
2019/09/01,0.237
2019/09/02,0.238
2019/09/03,0.242
2019/09/04,0.239
2019/09/05,0.245
2019/09/06,0.246
2019/09/07,0.249
2019/09/08,0.254
2019/09/09,0.244
2019/09/10,0.25
2019/09/11,0.25
2019/09/12,0.242
2019/09/13,0.237
2019/09/14,0.233
2019/09/15,0.23
2019/09/16,0.226
2019/09/17,0.221
2019/09/18,0.225
2019/09/19,0.218
2019/09/20,0.217
2019/09/21,0.219
2019/09/22,0.219
2019/09/23,0.208
2019/09/24,0.214
2019/09/25,0.205
2019/09/26,0.197
2019/09/27,0.181
2019/09/28,0.177
2019/09/29,0.169
2019/09/30,0.164
2019/10/01,0.165
2019/10/02,0.164
2019/10/03,0.165
2019/10/04,0.167
2019/10/05,0.164
2019/10/06,0.164
2019/10/07,0.163
2019/10/08,0.163
2019/10/09,0.161
2019/10/10,0.167
2019/10/11,0.164
2019/10/12,0.161
2019/10/13,0.16
2019/10/14,0.162
2019/10/15,0.164
2019/10/16,0.164
2019/10/17,0.162
2019/10/18,0.161
2019/10/19,0.158
2019/10/20,0.16
2019/10/21,0.16
2019/10/22,0.16
2019/10/23,0.158
2019/10/24,0.148
2019/10/25,0.149
2019/10/26,0.154
2019/10/27,0.157
2019/10/28,0.165
2019/10/29,0.168
2019/10/30,0.172
2019/10/31,0.17
2019/11/01,0.173
2019/11/02,0.173
2019/11/03,0.174
2019/11/04,0.174
2019/11/05,0.177
2019/11/06,0.174
2019/11/07,0.175
2019/11/08,0.174
2019/11/09,0.18
2019/11/10,0.183
2019/11/11,0.179
2019/11/12,0.173
2019/11/13,0.178
2019/11/14,0.18
2019/11/15,0.175
2019/11/16,0.173
2019/11/17,0.175
2019/11/18,0.168
2019/11/19,0.172
2019/11/20,0.167
2019/11/21,0.165
2019/11/22,0.16
2019/11/23,0.157
2019/11/24,0.148
2019/11/25,0.142
2019/11/26,0.142
2019/11/27,0.144
2019/11/28,0.146
2019/11/29,0.145
2019/11/30,0.144
2019/12/01,0.148
2019/12/02,0.146
2019/12/03,0.149
2019/12/04,0.149
2019/12/05,0.144
2019/12/06,0.146
2019/12/07,0.148
2019/12/08,0.145
2019/12/09,0.145
2019/12/10,0.147
2019/12/11,0.145
2019/12/12,0.142
2019/12/13,0.144
2019/12/14,0.143
2019/12/15,0.14
2019/12/16,0.143
2019/12/17,0.139
2019/12/18,0.138
2019/12/19,0.14
2019/12/20,0.141
2019/12/21,0.142
2019/12/22,0.142
2019/12/23,0.14
2019/12/24,0.141
2019/12/25,0.14
2019/12/26,0.145
2019/12/27,0.143
2019/12/28,0.144
2019/12/29,0.144
2019/12/30,0.146
2019/12/31,0.144
2020/01/01,0.146
2020/01/02,0.137
2020/01/03,0.138
2020/01/04,0.139
2020/01/05,0.137
2020/01/06,0.133
2020/01/07,0.142
2020/01/08,0.139
2020/01/09,0.145
2020/01/10,0.144
2020/01/11,0.148
2020/01/12,0.147
2020/01/13,0.145
2020/01/14,0.151
2020/01/15,0.151
2020/01/16,0.154
2020/01/17,0.152
2020/01/18,0.15
2020/01/19,0.154
2020/01/20,0.153
2020/01/21,0.15
2020/01/22,0.152
2020/01/23,0.15
2020/01/24,0.147
2020/01/25,0.148
2020/01/26,0.144
2020/01/27,0.142
2020/01/28,0.146
2020/01/29,0.15
2020/01/30,0.15
2020/01/31,0.152
2020/02/01,0.152
2020/02/02,0.154
2020/02/03,0.155
2020/02/04,0.151
2020/02/05,0.155
2020/02/06,0.152
2020/02/07,0.155
2020/02/08,0.157
2020/02/09,0.164
2020/02/10,0.158
2020/02/11,0.165
2020/02/12,0.166
2020/02/13,0.169
2020/02/14,0.164
2020/02/15,0.168
2020/02/16,0.166
2020/02/17,0.168
2020/02/18,0.164
2020/02/19,0.163
2020/02/20,0.16
2020/02/21,0.161
2020/02/22,0.159
2020/02/23,0.16
2020/02/24,0.16
2020/02/25,0.158
2020/02/26,0.155
2020/02/27,0.153
2020/02/28,0.151
2020/02/29,0.145
2020/03/01,0.147
2020/03/02,0.143
2020/03/03,0.143
2020/03/04,0.145
2020/03/05,0.144
2020/03/06,0.146
2020/03/07,0.146
2020/03/08,0.144
2020/03/09,0.14
2020/03/10,0.132
2020/03/11,0.125
2020/03/12,0.123
2020/03/13,0.11
2020/03/14,0.1
2020/03/15,0.094
2020/03/16,0.088
2020/03/17,0.086
2020/03/18,0.081
2020/03/19,0.082
2020/03/20,0.088
2020/03/21,0.092
2020/03/22,0.093
2020/03/23,0.095
2020/03/24,0.099
2020/03/25,0.097
2020/03/26,0.111
2020/03/27,0.114
2020/03/28,0.113
2020/03/29,0.116
2020/03/30,0.116
2020/03/31,0.118
2020/04/01,0.117
2020/04/02,0.118
2020/04/03,0.117
2020/04/04,0.123
2020/04/05,0.125
2020/04/06,0.121
2020/04/07,0.128
2020/04/08,0.126
2020/04/09,0.128
2020/04/10,0.127
2020/04/11,0.124
2020/04/12,0.121
2020/04/13,0.122
2020/04/14,0.119
2020/04/15,0.119
2020/04/16,0.117
2020/04/17,0.116
2020/04/18,0.12
2020/04/19,0.121
2020/04/20,0.122
2020/04/21,0.119
2020/04/22,0.113
2020/04/23,0.117
2020/04/24,0.117
2020/04/25,0.118
2020/04/26,0.118
2020/04/27,0.12
2020/04/28,0.122
2020/04/29,0.124
2020/04/30,0.132
2020/05/01,0.137
2020/05/02,0.139
2020/05/03,0.143
2020/05/04,0.144
2020/05/05,0.145
2020/05/06,0.144
2020/05/07,0.147
2020/05/08,0.149
2020/05/09,0.153
2020/05/10,0.153
2020/05/11,0.146
2020/05/12,0.128
2020/05/13,0.112
2020/05/14,0.103
2020/05/15,0.096
2020/05/16,0.089
2020/05/17,0.085
2020/05/18,0.087
2020/05/19,0.089
2020/05/20,0.093
2020/05/21,0.095
2020/05/22,0.093
2020/05/23,0.094
2020/05/24,0.09
2020/05/25,0.088
2020/05/26,0.087
2020/05/27,0.086
2020/05/28,0.084
2020/05/29,0.084
2020/05/30,0.086
2020/05/31,0.085
2020/06/01,0.086
2020/06/02,0.086
2020/06/03,0.087
2020/06/04,0.088
2020/06/05,0.092
2020/06/06,0.093
2020/06/07,0.09
2020/06/08,0.092
2020/06/09,0.092
2020/06/10,0.091
2020/06/11,0.094
2020/06/12,0.092
2020/06/13,0.089
2020/06/14,0.09
2020/06/15,0.087
2020/06/16,0.087
2020/06/17,0.085
2020/06/18,0.081
2020/06/19,0.082
2020/06/20,0.08
2020/06/21,0.079
2020/06/22,0.078
2020/06/23,0.08
2020/06/24,0.079
2020/06/25,0.078
2020/06/26,0.08
2020/06/27,0.077
2020/06/28,0.076
2020/06/29,0.076
2020/06/30,0.074
2020/07/01,0.077
2020/07/02,0.077
2020/07/03,0.077
2020/07/04,0.076
2020/07/05,0.077
2020/07/06,0.076
2020/07/07,0.076
2020/07/08,0.076
2020/07/09,0.077
2020/07/10,0.077
2020/07/11,0.077
2020/07/12,0.077
2020/07/13,0.075
2020/07/14,0.075
2020/07/15,0.072
2020/07/16,0.072
2020/07/17,0.071
2020/07/18,0.072
2020/07/19,0.072
2020/07/20,0.072
2020/07/21,0.072
2020/07/22,0.076
2020/07/23,0.077
2020/07/24,0.08
2020/07/25,0.077
2020/07/26,0.078
2020/07/27,0.079
2020/07/28,0.084
2020/07/29,0.087
2020/07/30,0.09
2020/07/31,0.096
2020/08/01,0.097
2020/08/02,0.097
2020/08/03,0.099
2020/08/04,0.096
2020/08/05,0.095
2020/08/06,0.1
2020/08/07,0.099
2020/08/08,0.098
2020/08/09,0.098
2020/08/10,0.098
2020/08/11,0.099
2020/08/12,0.099
2020/08/13,0.096
2020/08/14,0.098
2020/08/15,0.096
2020/08/16,0.094
2020/08/17,0.093
2020/08/18,0.097
2020/08/19,0.099
2020/08/20,0.1
2020/08/21,0.1
2020/08/22,0.099
2020/08/23,0.098
2020/08/24,0.096
2020/08/25,0.092
2020/08/26,0.091
2020/08/27,0.092
2020/08/28,0.093
2020/08/29,0.09
2020/08/30,0.089
2020/08/31,0.09
2020/09/01,0.094
2020/09/02,0.092
2020/09/03,0.092
2020/09/04,0.091
2020/09/05,0.09
2020/09/06,0.087
2020/09/07,0.087
2020/09/08,0.083
2020/09/09,0.08
2020/09/10,0.083
2020/09/11,0.081
2020/09/12,0.082
2020/09/13,0.08
2020/09/14,0.081
2020/09/15,0.082
2020/09/16,0.082
2020/09/17,0.084
2020/09/18,0.083
2020/09/19,0.083
2020/09/20,0.081
2020/09/21,0.078
2020/09/22,0.076
2020/09/23,0.077
2020/09/24,0.074
2020/09/25,0.076
2020/09/26,0.075
2020/09/27,0.074
2020/09/28,0.072
2020/09/29,0.074
2020/09/30,0.076
2020/10/01,0.075
2020/10/02,0.076
2020/10/03,0.076
2020/10/04,0.076
2020/10/05,0.076
2020/10/06,0.075
2020/10/07,0.077
2020/10/08,0.077
2020/10/09,0.078
2020/10/10,0.079
2020/10/11,0.078
2020/10/12,0.08
2020/10/13,0.081
2020/10/14,0.079
2020/10/15,0.08
2020/10/16,0.08
2020/10/17,0.078
2020/10/18,0.075
2020/10/19,0.076
2020/10/20,0.077
2020/10/21,0.08
2020/10/22,0.085
2020/10/23,0.089
2020/10/24,0.091
2020/10/25,0.089
2020/10/26,0.09
2020/10/27,0.095
2020/10/28,0.1
2020/10/29,0.104
2020/10/30,0.108
2020/10/31,0.115
2020/11/01,0.115
2020/11/02,0.111
2020/11/03,0.122
2020/11/04,0.125
2020/11/05,0.129
2020/11/06,0.135
2020/11/07,0.134
2020/11/08,0.132
2020/11/09,0.137
2020/11/10,0.132
2020/11/11,0.132
2020/11/12,0.133
2020/11/13,0.13
2020/11/14,0.129
2020/11/15,0.129
2020/11/16,0.129
2020/11/17,0.13
2020/11/18,0.134
2020/11/19,0.135
2020/11/20,0.138
2020/11/21,0.14
2020/11/22,0.139
2020/11/23,0.136
2020/11/24,0.139
2020/11/25,0.144
2020/11/26,0.142
2020/11/27,0.14
2020/11/28,0.137
2020/11/29,0.134
2020/11/30,0.13
2020/12/01,0.136
2020/12/02,0.138
2020/12/03,0.143
2020/12/04,0.142
2020/12/05,0.14
2020/12/06,0.139
2020/12/07,0.137
2020/12/08,0.135
2020/12/09,0.134
2020/12/10,0.133
2020/12/11,0.13
2020/12/12,0.129
2020/12/13,0.132
2020/12/14,0.132
2020/12/15,0.133
2020/12/16,0.136
2020/12/17,0.149
2020/12/18,0.163
2020/12/19,0.169
2020/12/20,0.169
2020/12/21,0.173
2020/12/22,0.176
2020/12/23,0.18
2020/12/24,0.173
2020/12/25,0.178
2020/12/26,0.18
2020/12/27,0.186
2020/12/28,0.192
2020/12/29,0.197
2020/12/30,0.201
2020/12/31,0.208
2021/01/01,0.205
2021/01/02,0.212
2021/01/03,0.223
2021/01/04,0.229
2021/01/05,0.232
2021/01/06,0.244
2021/01/07,0.256
2021/01/08,0.268
2021/01/09,0.274
2021/01/10,0.278
2021/01/11,0.269
2021/01/12,0.261
2021/01/13,0.256
2021/01/14,0.255
2021/01/15,0.259
2021/01/16,0.252
2021/01/17,0.249
2021/01/18,0.245
2021/01/19,0.247
2021/01/20,0.242
2021/01/21,0.239
2021/01/22,0.231
2021/01/23,0.233
2021/01/24,0.22
2021/01/25,0.22
2021/01/26,0.218
2021/01/27,0.214
2021/01/28,0.211
2021/01/29,0.221
2021/01/30,0.22
2021/01/31,0.226
2021/02/01,0.223
2021/02/02,0.236
2021/02/03,0.239
2021/02/04,0.251
2021/02/05,0.255
2021/02/06,0.258
2021/02/07,0.256
2021/02/08,0.26
2021/02/09,0.275
2021/02/10,0.284
2021/02/11,0.297
2021/02/12,0.314
2021/02/13,0.324
2021/02/14,0.32
2021/02/15,0.325
2021/02/16,0.322
2021/02/17,0.332
2021/02/18,0.332
2021/02/19,0.347
2021/02/20,0.354
2021/02/21,0.36
2021/02/22,0.359
2021/02/23,0.36
2021/02/24,0.363
2021/02/25,0.353
2021/02/26,0.341
2021/02/27,0.329
2021/02/28,0.313
2021/03/01,0.311
2021/03/02,0.312
2021/03/03,0.315
2021/03/04,0.313
2021/03/05,0.318
2021/03/06,0.318
2021/03/07,0.32
2021/03/08,0.322
2021/03/09,0.324
2021/03/10,0.337
2021/03/11,0.344
2021/03/12,0.356
2021/03/13,0.366
2021/03/14,0.377
2021/03/15,0.378
2021/03/16,0.375
2021/03/17,0.369
2021/03/18,0.382
2021/03/19,0.381
2021/03/20,0.378
2021/03/21,0.373
2021/03/22,0.365
2021/03/23,0.359
2021/03/24,0.35
2021/03/25,0.342
2021/03/26,0.336
2021/03/27,0.338
2021/03/28,0.337
2021/03/29,0.341
2021/03/30,0.347
2021/03/31,0.359
2021/04/01,0.356
2021/04/02,0.357
2021/04/03,0.353
2021/04/04,0.35
2021/04/05,0.352
2021/04/06,0.351
2021/04/07,0.352
2021/04/08,0.339
2021/04/09,0.355
2021/04/10,0.353
2021/04/11,0.35
2021/04/12,0.35
2021/04/13,0.354
2021/04/14,0.369
2021/04/15,0.385
2021/04/16,0.363
2021/04/17,0.365
2021/04/18,0.383
2021/04/19,0.39
2021/04/20,0.406
2021/04/21,0.399
2021/04/22,0.414
2021/04/23,0.399
2021/04/24,0.381
2021/04/25,0.354
2021/04/26,0.334
2021/04/27,0.338
2021/04/28,0.333
2021/04/29,0.33
2021/04/30,0.338
2021/05/01,0.345
2021/05/02,0.366
2021/05/03,0.375
2021/05/04,0.374
2021/05/05,0.37
2021/05/06,0.379
2021/05/07,0.379
2021/05/08,0.378
2021/05/09,0.378
2021/05/10,0.377
2021/05/11,0.376
2021/05/12,0.375
2021/05/13,0.348
2021/05/14,0.323
2021/05/15,0.298
2021/05/16,0.283
2021/05/17,0.266
2021/05/18,0.246
2021/05/19,0.244
2021/05/20,0.238
2021/05/21,0.234
2021/05/22,0.231
2021/05/23,0.219
2021/05/24,0.218
2021/05/25,0.213
2021/05/26,0.215
2021/05/27,0.209
2021/05/28,0.207
2021/05/29,0.204
2021/05/30,0.21
2021/05/31,0.216
2021/06/01,0.219
2021/06/02,0.228
2021/06/03,0.231
2021/06/04,0.231
2021/06/05,0.229
2021/06/06,0.229
2021/06/07,0.225
2021/06/08,0.221
2021/06/09,0.208
2021/06/10,0.218
