Date,activeaddresses14mom
2014/04/24,-14659
2014/04/25,12348
2014/04/26,3015
2014/04/27,-758
2014/04/28,-15732
2014/04/29,-29267
2014/04/30,-18972
2014/05/01,-3076
2014/05/02,-5710
2014/05/03,-24053
2014/05/04,-7592
2014/05/05,5768
2014/05/06,-15237
2014/05/07,5120
2014/05/08,-1543
2014/05/09,-18683
2014/05/10,318
2014/05/11,-6435
2014/05/12,-12759
2014/05/13,-20271
2014/05/14,-5179
2014/05/15,22357
2014/05/16,11789
2014/05/17,31350
2014/05/18,21020
2014/05/19,37460
2014/05/20,22718
2014/05/21,-3880
2014/05/22,-3634
2014/05/23,13211
2014/05/24,-10486
2014/05/25,21927
2014/05/26,16302
2014/05/27,29691
2014/05/28,23461
2014/05/29,-5150
2014/05/30,-3046
2014/05/31,-1792
2014/06/01,13619
2014/06/02,-10149
2014/06/03,-3563
2014/06/04,13617
2014/06/05,20803
2014/06/06,-2031
2014/06/07,15333
2014/06/08,-13800
2014/06/09,-4685
2014/06/10,-26
2014/06/11,-9512
2014/06/12,3616
2014/06/13,21485
2014/06/14,3137
2014/06/15,-14664
2014/06/16,2553
2014/06/17,-2093
2014/06/18,-3295
2014/06/19,-24878
2014/06/20,-18915
2014/06/21,13565
2014/06/22,10626
2014/06/23,-2751
2014/06/24,-3178
2014/06/25,809
2014/06/26,-16009
2014/06/27,-5843
2014/06/28,-5923
2014/06/29,-2767
2014/06/30,5018
2014/07/01,1198
2014/07/02,14023
2014/07/03,2516
2014/07/04,-10241
2014/07/05,-25042
2014/07/06,10
2014/07/07,22678
2014/07/08,38420
2014/07/09,9231
2014/07/10,11828
2014/07/11,2564
2014/07/12,10301
2014/07/13,14699
2014/07/14,-20282
2014/07/15,-28783
2014/07/16,-35110
2014/07/17,-5692
2014/07/18,5707
2014/07/19,3589
2014/07/20,-15447
2014/07/21,-41231
2014/07/22,-73466
2014/07/23,-28711
2014/07/24,-18095
2014/07/25,-13214
2014/07/26,-28930
2014/07/27,-18572
2014/07/28,-10406
2014/07/29,-12612
2014/07/30,11274
2014/07/31,-368
2014/08/01,2108
2014/08/02,-4523
2014/08/03,-11608
2014/08/04,5098
2014/08/05,37641
2014/08/06,25812
2014/08/07,6713
2014/08/08,-3889
2014/08/09,6924
2014/08/10,6888
2014/08/11,17881
2014/08/12,31014
2014/08/13,15598
2014/08/14,21632
2014/08/15,10433
2014/08/16,31771
2014/08/17,26521
2014/08/18,23525
2014/08/19,-12971
2014/08/20,-17905
2014/08/21,13464
2014/08/22,8155
2014/08/23,3225
2014/08/24,13577
2014/08/25,-11842
2014/08/26,-6891
2014/08/27,-5398
2014/08/28,-6957
2014/08/29,-18675
2014/08/30,-8937
2014/08/31,-5771
2014/09/01,-3929
2014/09/02,-2219
2014/09/03,-10414
2014/09/04,-19740
2014/09/05,278
2014/09/06,3012
2014/09/07,28590
2014/09/08,11872
2014/09/09,658
2014/09/10,40137
2014/09/11,-15348
2014/09/12,1141
2014/09/13,-15984
2014/09/14,32377
2014/09/15,-2226
2014/09/16,36983
2014/09/17,16744
2014/09/18,18242
2014/09/19,-11292
2014/09/20,11120
2014/09/21,-47383
2014/09/22,7865
2014/09/23,3402
2014/09/24,-45131
2014/09/25,22977
2014/09/26,11349
2014/09/27,16682
2014/09/28,6284
2014/09/29,-4580
2014/09/30,-5190
2014/10/01,18814
2014/10/02,-11363
2014/10/03,3628
2014/10/04,-661
2014/10/05,54242
2014/10/06,-15442
2014/10/07,4533
2014/10/08,6736
2014/10/09,-13600
2014/10/10,13310
2014/10/11,-4612
2014/10/12,3716
2014/10/13,19881
2014/10/14,-4315
2014/10/15,-3459
2014/10/16,-3183
2014/10/17,9014
2014/10/18,3887
2014/10/19,-11804
2014/10/20,11956
2014/10/21,7044
2014/10/22,4391
2014/10/23,8871
2014/10/24,-4043
2014/10/25,40053
2014/10/26,-29314
2014/10/27,10910
2014/10/28,-18018
2014/10/29,-10871
2014/10/30,21980
2014/10/31,13119
2014/11/01,-1097
2014/11/02,29855
2014/11/03,3767
2014/11/04,-2467
2014/11/05,-2132
2014/11/06,22797
2014/11/07,22423
2014/11/08,-38274
2014/11/09,23041
2014/11/10,-4272
2014/11/11,2641
2014/11/12,22932
2014/11/13,6359
2014/11/14,22717
2014/11/15,5909
2014/11/16,-16112
2014/11/17,6987
2014/11/18,340
2014/11/19,4736
2014/11/20,-7276
2014/11/21,-10318
2014/11/22,10025
2014/11/23,11979
2014/11/24,-9154
2014/11/25,9887
2014/11/26,-22596
2014/11/27,378
2014/11/28,-13369
2014/11/29,7287
2014/11/30,26681
2014/12/01,5834
2014/12/02,32381
2014/12/03,25412
2014/12/04,-646
2014/12/05,20578
2014/12/06,10138
2014/12/07,14111
2014/12/08,32929
2014/12/09,9340
2014/12/10,22740
2014/12/11,1033
2014/12/12,-9210
2014/12/13,-3465
2014/12/14,-5696
2014/12/15,29024
2014/12/16,4149
2014/12/17,5810
2014/12/18,24225
2014/12/19,-17145
2014/12/20,61408
2014/12/21,-28434
2014/12/22,7039
2014/12/23,20203
2014/12/24,-27344
2014/12/25,-38349
2014/12/26,-13051
2014/12/27,28932
2014/12/28,-4549
2014/12/29,-51743
2014/12/30,-37254
2014/12/31,-50451
2015/01/01,-97218
2015/01/02,2283
2015/01/03,-14128
2015/01/04,-2224
2015/01/05,-12187
2015/01/06,-33593
2015/01/07,7042
2015/01/08,49787
2015/01/09,45359
2015/01/10,55106
2015/01/11,-20587
2015/01/12,16982
2015/01/13,43492
2015/01/14,66964
2015/01/15,118937
2015/01/16,27891
2015/01/17,34963
2015/01/18,15224
2015/01/19,10430
2015/01/20,17123
2015/01/21,26191
2015/01/22,1555
2015/01/23,-21186
2015/01/24,-62030
2015/01/25,64821
2015/01/26,48091
2015/01/27,-5338
2015/01/28,-49035
2015/01/29,-46704
2015/01/30,-44936
2015/01/31,872
2015/02/01,-1347
2015/02/02,-28535
2015/02/03,9705
2015/02/04,-2894
2015/02/05,-11639
2015/02/06,37
2015/02/07,-14386
2015/02/08,-23211
2015/02/09,-35014
2015/02/10,-16760
2015/02/11,21613
2015/02/12,19224
2015/02/13,95110
2015/02/14,-13704
2015/02/15,97296
2015/02/16,42119
2015/02/17,31098
2015/02/18,16082
2015/02/19,-3901
2015/02/20,27475
2015/02/21,78860
2015/02/22,-31486
2015/02/23,18827
2015/02/24,-628
2015/02/25,-148
2015/02/26,-11329
2015/02/27,-49799
2015/02/28,18810
2015/03/01,-78660
2015/03/02,15747
2015/03/03,-11546
2015/03/04,-4536
2015/03/05,33110
2015/03/06,-15519
2015/03/07,-26273
2015/03/08,6244
2015/03/09,4322
2015/03/10,10646
2015/03/11,15359
2015/03/12,23582
2015/03/13,462
2015/03/14,-29683
2015/03/15,-17028
2015/03/16,-14860
2015/03/17,-27802
2015/03/18,-4369
2015/03/19,15808
2015/03/20,8532
2015/03/21,-5554
2015/03/22,-9180
2015/03/23,3961
2015/03/24,-26189
2015/03/25,-26399
2015/03/26,-24417
2015/03/27,-7315
2015/03/28,-19479
2015/03/29,30329
2015/03/30,-5658
2015/03/31,24996
2015/04/01,21523
2015/04/02,-9643
2015/04/03,1072
2015/04/04,9977
2015/04/05,14629
2015/04/06,-13515
2015/04/07,36848
2015/04/08,39969
2015/04/09,18553
2015/04/10,23983
2015/04/11,34814
2015/04/12,-30500
2015/04/13,6831
2015/04/14,-3207
2015/04/15,-32819
2015/04/16,-25864
2015/04/17,-5885
2015/04/18,2085
2015/04/19,1628
2015/04/20,3603
2015/04/21,-4964
2015/04/22,7565
2015/04/23,12322
2015/04/24,-1049
2015/04/25,-930
2015/04/26,15409
2015/04/27,-21338
2015/04/28,5803
2015/04/29,25885
2015/04/30,15111
2015/05/01,-11438
2015/05/02,17798
2015/05/03,-23463
2015/05/04,7501
2015/05/05,9969
2015/05/06,2540
2015/05/07,1647
2015/05/08,30748
2015/05/09,-33172
2015/05/10,5826
2015/05/11,17405
2015/05/12,7919
2015/05/13,-6459
2015/05/14,-4750
2015/05/15,24270
2015/05/16,-4911
2015/05/17,10798
2015/05/18,-5540
2015/05/19,-3957
2015/05/20,-8842
2015/05/21,-16529
2015/05/22,-38572
2015/05/23,-10905
2015/05/24,18463
2015/05/25,-10937
2015/05/26,-776
2015/05/27,10034
2015/05/28,16103
2015/05/29,45541
2015/05/30,46509
2015/05/31,31913
2015/06/01,53164
2015/06/02,45733
2015/06/03,24272
2015/06/04,26073
2015/06/05,15985
2015/06/06,39852
2015/06/07,-28845
2015/06/08,3431
2015/06/09,1471
2015/06/10,80404
2015/06/11,18835
2015/06/12,-598
2015/06/13,-40016
2015/06/14,-1327
2015/06/15,14439
2015/06/16,-20966
2015/06/17,37706
2015/06/18,4258
2015/06/19,11099
2015/06/20,3048
2015/06/21,21742
2015/06/22,-12848
2015/06/23,33943
2015/06/24,-77540
2015/06/25,-39923
2015/06/26,-4931
2015/06/27,25970
2015/06/28,-22990
2015/06/29,-39113
2015/06/30,30747
2015/07/01,-21857
2015/07/02,35882
2015/07/03,19515
2015/07/04,11069
2015/07/05,14633
2015/07/06,77861
2015/07/07,13600
2015/07/08,57331
2015/07/09,80107
2015/07/10,33429
2015/07/11,13791
2015/07/12,42204
2015/07/13,8395
2015/07/14,-25682
2015/07/15,-36622
2015/07/16,-33409
2015/07/17,-44841
2015/07/18,-21661
2015/07/19,-8838
2015/07/20,-39027
2015/07/21,-47045
2015/07/22,-286530
2015/07/23,-283452
2015/07/24,-289735
2015/07/25,-287238
2015/07/26,-284313
2015/07/27,-254591
2015/07/28,3750
2015/07/29,39207
2015/07/30,3459
2015/07/31,48258
2015/08/01,36974
2015/08/02,-2921
2015/08/03,-996
2015/08/04,23521
2015/08/05,280613
2015/08/06,257987
2015/08/07,248898
2015/08/08,251314
2015/08/09,240857
2015/08/10,253842
2015/08/11,-22666
2015/08/12,-24261
2015/08/13,-8578
2015/08/14,-34721
2015/08/15,-30262
2015/08/16,-13753
2015/08/17,-1787
2015/08/18,7205
2015/08/19,-20983
2015/08/20,-18413
2015/08/21,-5361
2015/08/22,16868
2015/08/23,17588
2015/08/24,20404
2015/08/25,17849
2015/08/26,9391
2015/08/27,5804
2015/08/28,30398
2015/08/29,-38348
2015/08/30,10136
2015/08/31,19822
2015/09/01,8978
2015/09/02,-1078
2015/09/03,27746
2015/09/04,-20713
2015/09/05,20403
2015/09/06,6023
2015/09/07,-133305
2015/09/08,39491
2015/09/09,-255606
2015/09/10,-26860
2015/09/11,-73
2015/09/12,54483
2015/09/13,31305
2015/09/14,2136
2015/09/15,4410
2015/09/16,-7000
2015/09/17,-1382
2015/09/18,64978
2015/09/19,-44633
2015/09/20,27052
2015/09/21,146000
2015/09/22,26749
2015/09/23,254016
2015/09/24,35365
2015/09/25,-5523
2015/09/26,26784
2015/09/27,-10833
2015/09/28,-2929
2015/09/29,25702
2015/09/30,40204
2015/10/01,-10088
2015/10/02,-17369
2015/10/03,-13455
2015/10/04,-11668
2015/10/05,-25729
2015/10/06,-38350
2015/10/07,18835
2015/10/08,27695
2015/10/09,-33507
2015/10/10,18737
2015/10/11,-8819
2015/10/12,16782
2015/10/13,-37324
2015/10/14,-17978
2015/10/15,74102
2015/10/16,23456
2015/10/17,104965
2015/10/18,18614
2015/10/19,51416
2015/10/20,71121
2015/10/21,45006
2015/10/22,32729
2015/10/23,87861
2015/10/24,44216
2015/10/25,66821
2015/10/26,63852
2015/10/27,47803
2015/10/28,31449
2015/10/29,14516
2015/10/30,48243
2015/10/31,-8338
2015/11/01,34722
2015/11/02,29073
2015/11/03,36817
2015/11/04,113824
2015/11/05,68934
2015/11/06,61776
2015/11/07,-28987
2015/11/08,11916
2015/11/09,20364
2015/11/10,19006
2015/11/11,36993
2015/11/12,-13018
2015/11/13,-28816
2015/11/14,28072
2015/11/15,43851
2015/11/16,-9651
2015/11/17,-70095
2015/11/18,-68216
2015/11/19,-66479
2015/11/20,-54750
2015/11/21,28611
2015/11/22,-4037
2015/11/23,-61050
2015/11/24,9077
2015/11/25,-13042
2015/11/26,19052
2015/11/27,-7516
2015/11/28,5039
2015/11/29,-96404
2015/11/30,106129
2015/12/01,49629
2015/12/02,18027
2015/12/03,8254
2015/12/04,5678
2015/12/05,68300
2015/12/06,36661
2015/12/07,78830
2015/12/08,51082
2015/12/09,95848
2015/12/10,72046
2015/12/11,74496
2015/12/12,114290
2015/12/13,135829
2015/12/14,39473
2015/12/15,55025
2015/12/16,32094
2015/12/17,94409
2015/12/18,81389
2015/12/19,39839
2015/12/20,-13906
2015/12/21,62925
2015/12/22,23140
2015/12/23,-9760
2015/12/24,-12849
2015/12/25,-39203
2015/12/26,-104219
2015/12/27,-53264
2015/12/28,-110954
2015/12/29,-54383
2015/12/30,-40321
2015/12/31,-87905
2016/01/01,-145293
2016/01/02,-71538
2016/01/03,-43460
2016/01/04,-86984
2016/01/05,-48194
2016/01/06,-73489
2016/01/07,-49793
2016/01/08,19504
2016/01/09,29562
2016/01/10,10894
2016/01/11,24687
2016/01/12,18690
2016/01/13,-26652
2016/01/14,34381
2016/01/15,98591
2016/01/16,55181
2016/01/17,134107
2016/01/18,55216
2016/01/19,-6085
2016/01/20,228946
2016/01/21,75985
2016/01/22,65565
2016/01/23,31689
2016/01/24,29835
2016/01/25,51713
2016/01/26,77907
2016/01/27,86077
2016/01/28,100434
2016/01/29,90485
2016/01/30,1661
2016/01/31,-61534
2016/02/01,125505
2016/02/02,235329
2016/02/03,-113133
2016/02/04,-29271
2016/02/05,3811
2016/02/06,-1807
2016/02/07,56632
2016/02/08,-32479
2016/02/09,275
2016/02/10,-10675
2016/02/11,-43839
2016/02/12,-46837
2016/02/13,-33844
2016/02/14,30998
2016/02/15,-96770
2016/02/16,-194291
2016/02/17,22423
2016/02/18,12531
2016/02/19,6547
2016/02/20,15526
2016/02/21,-5237
2016/02/22,28615
2016/02/23,-5876
2016/02/24,-11191
2016/02/25,54590
2016/02/26,17996
2016/02/27,14001
2016/02/28,5580
2016/02/29,47616
2016/03/01,71544
2016/03/02,18549
2016/03/03,65274
2016/03/04,30741
2016/03/05,24072
2016/03/06,-101447
2016/03/07,-71246
2016/03/08,-44595
2016/03/09,46827
2016/03/10,-89683
2016/03/11,-38067
2016/03/12,-74000
2016/03/13,-64053
2016/03/14,-89086
2016/03/15,-77487
2016/03/16,-110164
2016/03/17,-53941
2016/03/18,-77139
2016/03/19,-110129
2016/03/20,4368
2016/03/21,16000
2016/03/22,-1437
2016/03/23,-117073
2016/03/24,-2246
2016/03/25,-26923
2016/03/26,76787
2016/03/27,-19352
2016/03/28,56397
2016/03/29,128408
2016/03/30,47947
2016/03/31,-56395
2016/04/01,14710
2016/04/02,58401
2016/04/03,42034
2016/04/04,33182
2016/04/05,-4027
2016/04/06,77513
2016/04/07,4315
2016/04/08,14600
2016/04/09,-38835
2016/04/10,738
2016/04/11,-35533
2016/04/12,-60610
2016/04/13,-4038
2016/04/14,47339
2016/04/15,-25494
2016/04/16,-39912
2016/04/17,2278
2016/04/18,9622
2016/04/19,5215
2016/04/20,-6183
2016/04/21,27676
2016/04/22,17246
2016/04/23,19562
2016/04/24,53550
2016/04/25,21119
2016/04/26,-21070
2016/04/27,-7657
2016/04/28,-2900
2016/04/29,84977
2016/04/30,5018
2016/05/01,-26902
2016/05/02,-3767
2016/05/03,5685
2016/05/04,557
2016/05/05,-18749
2016/05/06,733
2016/05/07,-27778
2016/05/08,-44675
2016/05/09,-28179
2016/05/10,-21015
2016/05/11,-14769
2016/05/12,-5181
2016/05/13,-70619
2016/05/14,19107
2016/05/15,3706
2016/05/16,24185
2016/05/17,13896
2016/05/18,47259
2016/05/19,4152
2016/05/20,5238
2016/05/21,43680
2016/05/22,35618
2016/05/23,21671
2016/05/24,36626
2016/05/25,40557
2016/05/26,451
2016/05/27,62861
2016/05/28,34501
2016/05/29,-10352
2016/05/30,45573
2016/05/31,-24
2016/06/01,-8807
2016/06/02,38460
2016/06/03,45791
2016/06/04,-4332
2016/06/05,16951
2016/06/06,8532
2016/06/07,-19658
2016/06/08,-17720
2016/06/09,51062
2016/06/10,-506
2016/06/11,-21757
2016/06/12,74693
2016/06/13,8677
2016/06/14,38283
2016/06/15,46463
2016/06/16,64145
2016/06/17,66274
2016/06/18,84953
2016/06/19,33642
2016/06/20,22991
2016/06/21,75534
2016/06/22,28791
2016/06/23,31329
2016/06/24,13849
2016/06/25,76566
2016/06/26,9510
2016/06/27,-97203
2016/06/28,-42564
2016/06/29,-87294
2016/06/30,-61468
2016/07/01,-59508
2016/07/02,-87484
2016/07/03,-59930
2016/07/04,-27952
2016/07/05,-91995
2016/07/06,-70174
2016/07/07,-105305
2016/07/08,-71518
2016/07/09,-94791
2016/07/10,-104285
2016/07/11,24923
2016/07/12,-39307
2016/07/13,-47268
2016/07/14,-43908
2016/07/15,-57966
2016/07/16,1654
2016/07/17,-12858
2016/07/18,-16267
2016/07/19,-30876
2016/07/20,5810
2016/07/21,22271
2016/07/22,8267
2016/07/23,-1119
2016/07/24,24223
2016/07/25,13422
2016/07/26,53723
2016/07/27,64274
2016/07/28,24768
2016/07/29,-278552
2016/07/30,-103643
2016/07/31,49727
2016/08/01,22344
2016/08/02,75292
2016/08/03,50657
2016/08/04,24170
2016/08/05,12058
2016/08/06,-8125
2016/08/07,17437
2016/08/08,26939
2016/08/09,-15271
2016/08/10,61401
2016/08/11,40249
2016/08/12,324618
2016/08/13,104366
2016/08/14,-26269
2016/08/15,14442
2016/08/16,22910
2016/08/17,18980
2016/08/18,-7859
2016/08/19,6725
2016/08/20,66127
2016/08/21,-4831
2016/08/22,-9638
2016/08/23,21516
2016/08/24,-22247
2016/08/25,-61670
2016/08/26,-23478
2016/08/27,-123
2016/08/28,-39654
2016/08/29,-12747
2016/08/30,-22222
2016/08/31,-18795
2016/09/01,-2717
2016/09/02,8397
2016/09/03,-46117
2016/09/04,-5521
2016/09/05,5993
2016/09/06,9117
2016/09/07,10345
2016/09/08,30905
2016/09/09,14066
2016/09/10,-6604
2016/09/11,43578
2016/09/12,10486
2016/09/13,1812
2016/09/14,-15944
2016/09/15,1083
2016/09/16,-5705
2016/09/17,48728
2016/09/18,-20073
2016/09/19,-40890
2016/09/20,7423
2016/09/21,-16934
2016/09/22,-455
2016/09/23,-6531
2016/09/24,20330
2016/09/25,928
2016/09/26,20197
2016/09/27,16267
2016/09/28,30438
2016/09/29,32973
2016/09/30,71774
2016/10/01,-10718
2016/10/02,44463
2016/10/03,142941
2016/10/04,53842
2016/10/05,49118
2016/10/06,103269
2016/10/07,82837
2016/10/08,62135
2016/10/09,46581
2016/10/10,-48784
2016/10/11,42098
2016/10/12,1010
2016/10/13,-12566
2016/10/14,-36619
2016/10/15,-31625
2016/10/16,-2229
2016/10/17,-94407
2016/10/18,-47596
2016/10/19,-83593
2016/10/20,10286
2016/10/21,10660
2016/10/22,-38728
2016/10/23,-36795
2016/10/24,100477
2016/10/25,30893
2016/10/26,97520
2016/10/27,194873
2016/10/28,36424
2016/10/29,46849
2016/10/30,6370
2016/10/31,41641
2016/11/01,64625
2016/11/02,84634
2016/11/03,-31665
2016/11/04,-41201
2016/11/05,30309
2016/11/06,55040
2016/11/07,86
2016/11/08,21003
2016/11/09,-16028
2016/11/10,-117408
2016/11/11,1191
2016/11/12,46323
2016/11/13,60705
2016/11/14,46306
2016/11/15,29820
2016/11/16,38873
2016/11/17,36560
2016/11/18,74842
2016/11/19,46262
2016/11/20,53000
2016/11/21,16727
2016/11/22,-68011
2016/11/23,27153
2016/11/24,101487
2016/11/25,90591
2016/11/26,73400
2016/11/27,39586
2016/11/28,58228
2016/11/29,-132
2016/11/30,-4608
2016/12/01,-7981
2016/12/02,80437
2016/12/03,87999
2016/12/04,58400
2016/12/05,56030
2016/12/06,155898
2016/12/07,71262
2016/12/08,-48967
2016/12/09,-51982
2016/12/10,-91501
2016/12/11,-13591
2016/12/12,-87012
2016/12/13,-4482
2016/12/14,-8456
2016/12/15,-8170
2016/12/16,-71251
2016/12/17,-104498
2016/12/18,-108241
2016/12/19,-34785
2016/12/20,-89830
2016/12/21,-23012
2016/12/22,27271
2016/12/23,21542
2016/12/24,-7201
2016/12/25,-83858
2016/12/26,2893
2016/12/27,10362
2016/12/28,20627
2016/12/29,39990
2016/12/30,16591
2016/12/31,13906
2017/01/01,-44025
2017/01/02,31242
2017/01/03,-36396
2017/01/04,-35972
2017/01/05,-56285
2017/01/06,74964
2017/01/07,94445
2017/01/08,105509
2017/01/09,-22121
2017/01/10,14605
2017/01/11,-30965
2017/01/12,-48483
2017/01/13,-61272
2017/01/14,-34594
2017/01/15,52354
2017/01/16,-87638
2017/01/17,5962
2017/01/18,-9790
2017/01/19,71671
2017/01/20,-48727
2017/01/21,-23160
2017/01/22,-21895
2017/01/23,36532
2017/01/24,13295
2017/01/25,88965
2017/01/26,101277
2017/01/27,91527
2017/01/28,68045
2017/01/29,90398
2017/01/30,32157
2017/01/31,18667
2017/02/01,100620
2017/02/02,-36989
2017/02/03,19646
2017/02/04,39450
2017/02/05,76010
2017/02/06,6813
2017/02/07,26028
2017/02/08,-19543
2017/02/09,14778
2017/02/10,-30947
2017/02/11,-8998
2017/02/12,-89526
2017/02/13,12543
2017/02/14,22061
2017/02/15,-110617
2017/02/16,-27230
2017/02/17,-1465
2017/02/18,19748
2017/02/19,-54271
2017/02/20,12975
2017/02/21,-40613
2017/02/22,-37402
2017/02/23,-42814
2017/02/24,93655
2017/02/25,64265
2017/02/26,115631
2017/02/27,-976
2017/02/28,12636
2017/03/01,26066
2017/03/02,53491
2017/03/03,35947
2017/03/04,-82788
2017/03/05,95259
2017/03/06,-6703
2017/03/07,63040
2017/03/08,69506
2017/03/09,23856
2017/03/10,-18557
2017/03/11,-6658
2017/03/12,-84895
2017/03/13,25370
2017/03/14,64771
2017/03/15,29904
2017/03/16,-199743
2017/03/17,20711
2017/03/18,118625
2017/03/19,5638
2017/03/20,-312458
2017/03/21,-34234
2017/03/22,49323
2017/03/23,-24869
2017/03/24,-4127
2017/03/25,-45166
2017/03/26,25828
2017/03/27,-68949
2017/03/28,19171
2017/03/29,-20830
2017/03/30,233104
2017/03/31,-97673
2017/04/01,-42107
2017/04/02,-17883
2017/04/03,418772
2017/04/04,-29370
2017/04/05,-7674
2017/04/06,37044
2017/04/07,-1378
2017/04/08,-929
2017/04/09,54392
2017/04/10,84359
2017/04/11,-12901
2017/04/12,13442
2017/04/13,-92619
2017/04/14,73258
2017/04/15,11251
2017/04/16,-71249
2017/04/17,-134864
2017/04/18,-282621
2017/04/19,-668462
2017/04/20,-635050
2017/04/21,-643828
2017/04/22,39282
2017/04/23,-34729
2017/04/24,-61825
2017/04/25,-58131
2017/04/26,44074
2017/04/27,35664
2017/04/28,-55210
2017/04/29,94834
2017/04/30,71934
2017/05/01,41751
2017/05/02,375662
2017/05/03,588869
2017/05/04,753229
2017/05/05,564794
2017/05/06,187780
2017/05/07,121427
2017/05/08,222671
2017/05/09,54786
2017/05/10,-38272
2017/05/11,29001
2017/05/12,80484
2017/05/13,-11516
2017/05/14,199096
2017/05/15,124909
2017/05/16,-137864
2017/05/17,99993
2017/05/18,-87249
2017/05/19,131153
2017/05/20,-53545
2017/05/21,28740
2017/05/22,-85702
2017/05/23,109657
2017/05/24,84517
2017/05/25,101130
2017/05/26,52247
2017/05/27,40809
2017/05/28,-76888
2017/05/29,-413931
2017/05/30,196829
2017/05/31,34469
2017/06/01,53063
2017/06/02,-29823
2017/06/03,70995
2017/06/04,-71918
2017/06/05,-31351
2017/06/06,-73994
2017/06/07,69122
2017/06/08,-2339
2017/06/09,-77515
2017/06/10,-119128
2017/06/11,-170850
2017/06/12,336721
2017/06/13,-72284
2017/06/14,-93128
2017/06/15,-17096
2017/06/16,-16612
2017/06/17,-211739
2017/06/18,-87375
2017/06/19,-27443
2017/06/20,-58546
2017/06/21,-156512
2017/06/22,-104619
2017/06/23,-29161
2017/06/24,-58943
2017/06/25,-96238
2017/06/26,-36350
2017/06/27,-82188
2017/06/28,2161
2017/06/29,-182206
2017/06/30,-41447
2017/07/01,-36683
2017/07/02,-21113
2017/07/03,-44359
2017/07/04,-49709
2017/07/05,-73152
2017/07/06,-74111
2017/07/07,50850
2017/07/08,-22690
2017/07/09,691
2017/07/10,65494
2017/07/11,101375
2017/07/12,-2932
2017/07/13,57744
2017/07/14,-53449
2017/07/15,10030
2017/07/16,3572
2017/07/17,19150
2017/07/18,69365
2017/07/19,85758
2017/07/20,34034
2017/07/21,-41439
2017/07/22,20126
2017/07/23,-4106
2017/07/24,-54530
2017/07/25,-112863
2017/07/26,-73371
2017/07/27,1104
2017/07/28,26989
2017/07/29,2445
2017/07/30,-59729
2017/07/31,15826
2017/08/01,-259100
2017/08/02,-114413
2017/08/03,-93622
2017/08/04,-20427
2017/08/05,23870
2017/08/06,8071
2017/08/07,2308
2017/08/08,134017
2017/08/09,55037
2017/08/10,43037
2017/08/11,62055
2017/08/12,12438
2017/08/13,134507
2017/08/14,-31714
2017/08/15,322856
2017/08/16,56362
2017/08/17,277730
2017/08/18,7704
2017/08/19,37027
2017/08/20,37774
2017/08/21,-97652
2017/08/22,-312063
2017/08/23,112907
2017/08/24,-129524
2017/08/25,-130006
2017/08/26,-66999
2017/08/27,52150
2017/08/28,-2839
2017/08/29,-87430
2017/08/30,125564
2017/08/31,-90031
2017/09/01,51765
2017/09/02,-687
2017/09/03,5323
2017/09/04,154081
2017/09/05,273866
2017/09/06,-22782
2017/09/07,159936
2017/09/08,187277
2017/09/09,22476
2017/09/10,-166482
2017/09/11,57308
2017/09/12,-12188
2017/09/13,-68546
2017/09/14,-59457
2017/09/15,53159
2017/09/16,-43805
2017/09/17,-29787
2017/09/18,-100248
2017/09/19,-423051
2017/09/20,-169454
2017/09/21,-39832
2017/09/22,-155595
2017/09/23,-57154
2017/09/24,-24790
2017/09/25,-62159
2017/09/26,-5991
2017/09/27,-50478
2017/09/28,57196
2017/09/29,-45842
2017/09/30,-52381
2017/10/01,52988
2017/10/02,160100
2017/10/03,427678
2017/10/04,-14703
2017/10/05,-58396
2017/10/06,153257
2017/10/07,96383
2017/10/08,95471
2017/10/09,82043
2017/10/10,62642
2017/10/11,85875
2017/10/12,16559
2017/10/13,21456
2017/10/14,195336
2017/10/15,209935
2017/10/16,5687
2017/10/17,69937
2017/10/18,189830
2017/10/19,227167
2017/10/20,44555
2017/10/21,129839
2017/10/22,238165
2017/10/23,106477
2017/10/24,137796
2017/10/25,140528
2017/10/26,-2547
2017/10/27,-92462
2017/10/28,-719689
2017/10/29,-736669
2017/10/30,-722882
2017/10/31,-744315
2017/11/01,-706896
2017/11/02,-780977
2017/11/03,-743148
2017/11/04,-703327
2017/11/05,-795453
2017/11/06,-753657
2017/11/07,-49640
2017/11/08,-61074
2017/11/09,145007
2017/11/10,99317
2017/11/11,536909
2017/11/12,434508
2017/11/13,766736
2017/11/14,730693
2017/11/15,656508
2017/11/16,0
2017/11/17,841753
2017/11/18,722113
2017/11/19,803338
2017/11/20,836952
2017/11/21,66580
2017/11/22,2060
2017/11/23,14765
2017/11/24,99786
2017/11/25,301753
2017/11/26,356517
2017/11/27,128671
2017/11/28,126500
2017/11/29,333363
2017/11/30,934600
2017/12/01,119382
2017/12/02,86869
2017/12/03,42803
2017/12/04,154991
2017/12/05,126581
2017/12/06,327386
2017/12/07,36623
2017/12/08,173634
2017/12/09,145967
2017/12/10,170633
2017/12/11,82423
2017/12/12,115135
2017/12/13,101073
2017/12/14,198557
2017/12/15,75836
2017/12/16,140938
2017/12/17,166170
2017/12/18,12961
2017/12/19,-115958
2017/12/20,-153039
2017/12/21,-15576
2017/12/22,-6502
2017/12/23,-95737
2017/12/24,-35839
2017/12/25,-219665
2017/12/26,-218814
