Date,sentinusd14stdUSD
2014/02/07,243577175
2014/02/08,241488534
2014/02/09,242044534
2014/02/10,187938458
2014/02/11,187147880
2014/02/12,186278226
2014/02/13,190860573
2014/02/14,182556266
2014/02/15,186568377
2014/02/16,188516446
2014/02/17,199012903
2014/02/18,192734464
2014/02/19,196631538
2014/02/20,191520286
2014/02/21,163288767
2014/02/22,181460639
2014/02/23,190595942
2014/02/24,172476544
2014/02/25,189960931
2014/02/26,190728692
2014/02/27,191297368
2014/02/28,191135325
2014/03/01,159578296
2014/03/02,160525409
2014/03/03,215551535
2014/03/04,260106422
2014/03/05,253296520
2014/03/06,250986065
2014/03/07,644431584
2014/03/08,673135761
2014/03/09,653569213
2014/03/10,674061361
2014/03/11,672997698
2014/03/12,663257501
2014/03/13,648133162
2014/03/14,638810427
2014/03/15,646147428
2014/03/16,650743180
2014/03/17,668199511
2014/03/18,837356084
2014/03/19,823628767
2014/03/20,823034243
2014/03/21,688023420
2014/03/22,681733588
2014/03/23,707076548
2014/03/24,674299536
2014/03/25,678712362
2014/03/26,675677752
2014/03/27,675449588
2014/03/28,675211096
2014/03/29,686175215
2014/03/30,683813127
2014/03/31,683784117
2014/04/01,230323064
2014/04/02,138229082
2014/04/03,131888520
2014/04/04,133143464
2014/04/05,128202318
2014/04/06,129446858
2014/04/07,133690217
2014/04/08,144184888
2014/04/09,145055605
2014/04/10,129128810
2014/04/11,110937576
2014/04/12,115131425
2014/04/13,125617436
2014/04/14,118865252
2014/04/15,117207589
2014/04/16,132710309
2014/04/17,150358422
2014/04/18,160271777
2014/04/19,162304505
2014/04/20,158755567
2014/04/21,159692868
2014/04/22,166422371
2014/04/23,164573501
2014/04/24,172124625
2014/04/25,173341343
2014/04/26,177038615
2014/04/27,184197975
2014/04/28,185690589
2014/04/29,186836469
2014/04/30,177685424
2014/05/01,164414307
2014/05/02,151636916
2014/05/03,151133373
2014/05/04,153382083
2014/05/05,141623546
2014/05/06,101266001
2014/05/07,110475648
2014/05/08,208599211
2014/05/09,257917159
2014/05/10,248316047
2014/05/11,238992056
2014/05/12,239203578
2014/05/13,237115304
2014/05/14,230890997
2014/05/15,223250495
2014/05/16,223484414
2014/05/17,226076787
2014/05/18,237768489
2014/05/19,240210977
2014/05/20,308575582
2014/05/21,308504079
2014/05/22,279172194
2014/05/23,298401391
2014/05/24,307166050
2014/05/25,302785240
2014/05/26,296313037
2014/05/27,303924343
2014/05/28,303265406
2014/05/29,302314161
2014/05/30,301316975
2014/05/31,282984464
2014/06/01,227899302
2014/06/02,202455066
2014/06/03,173055049
2014/06/04,178663414
2014/06/05,175517751
2014/06/06,185601062
2014/06/07,196218064
2014/06/08,195043600
2014/06/09,235553545
2014/06/10,241980685
2014/06/11,254689742
2014/06/12,269101325
2014/06/13,270384584
2014/06/14,287362855
2014/06/15,311489206
2014/06/16,303736709
2014/06/17,310465267
2014/06/18,292742491
2014/06/19,273595249
2014/06/20,227796314
2014/06/21,233857806
2014/06/22,223231352
2014/06/23,214888160
2014/06/24,225370507
2014/06/25,230012461
2014/06/26,149679617
2014/06/27,143027667
2014/06/28,155283243
2014/06/29,165238495
2014/06/30,160777967
2014/07/01,200969049
2014/07/02,236433142
2014/07/03,233294533
2014/07/04,241808528
2014/07/05,242859323
2014/07/06,250446215
2014/07/07,251860580
2014/07/08,240115863
2014/07/09,240178582
2014/07/10,239760201
2014/07/11,241214129
2014/07/12,234019401
2014/07/13,224876194
2014/07/14,219876472
2014/07/15,176199352
2014/07/16,88468240
2014/07/17,71227214
2014/07/18,66423019
2014/07/19,86871742
2014/07/20,98792329
2014/07/21,99138363
2014/07/22,100941476
2014/07/23,102863492
2014/07/24,103461992
2014/07/25,103640908
2014/07/26,112702403
2014/07/27,126313422
2014/07/28,124051623
2014/07/29,113237018
2014/07/30,101370188
2014/07/31,99695065
2014/08/01,94055284
2014/08/02,89908729
2014/08/03,84112650
2014/08/04,84478620
2014/08/05,97261848
2014/08/06,97572616
2014/08/07,89872035
2014/08/08,88262897
2014/08/09,85404912
2014/08/10,72633274
2014/08/11,78381909
2014/08/12,109000647
2014/08/13,126509647
2014/08/14,135271684
2014/08/15,143349127
2014/08/16,139332287
2014/08/17,140060267
2014/08/18,155522932
2014/08/19,154443626
2014/08/20,150635086
2014/08/21,152565679
2014/08/22,682980935
2014/08/23,676002765
2014/08/24,677334259
2014/08/25,674781141
2014/08/26,711899445
2014/08/27,723529328
2014/08/28,723463114
2014/08/29,726867238
2014/08/30,730545778
2014/08/31,729938208
2014/09/01,735278069
2014/09/02,737996531
2014/09/03,742868939
2014/09/04,754737742
2014/09/05,399515598
2014/09/06,412817096
2014/09/07,417035513
2014/09/08,414777798
2014/09/09,280631684
2014/09/10,114070659
2014/09/11,91631083
2014/09/12,80188401
2014/09/13,84062672
2014/09/14,84598178
2014/09/15,60826625
2014/09/16,52129948
2014/09/17,51021650
2014/09/18,63641822
2014/09/19,72819778
2014/09/20,77329035
2014/09/21,87597771
2014/09/22,89399751
2014/09/23,89126981
2014/09/24,89214586
2014/09/25,89122839
2014/09/26,89994156
2014/09/27,89320657
2014/09/28,91104844
2014/09/29,91060809
2014/09/30,89943712
2014/10/01,89666117
2014/10/02,86607024
2014/10/03,82066443
2014/10/04,74123939
2014/10/05,65088628
2014/10/06,100521411
2014/10/07,104615298
2014/10/08,111917928
2014/10/09,113173770
2014/10/10,115087942
2014/10/11,104307201
2014/10/12,100936844
2014/10/13,101507397
2014/10/14,100019328
2014/10/15,97485038
2014/10/16,91316301
2014/10/17,91571843
2014/10/18,99999302
2014/10/19,113457289
2014/10/20,95910692
2014/10/21,95501297
2014/10/22,88836405
2014/10/23,84339635
2014/10/24,73048198
2014/10/25,74417790
2014/10/26,78145376
2014/10/27,71312977
2014/10/28,65896569
2014/10/29,64261892
2014/10/30,62465843
2014/10/31,62318463
2014/11/01,64052669
2014/11/02,66139671
2014/11/03,63540524
2014/11/04,73407142
2014/11/05,78882077
2014/11/06,75542124
2014/11/07,78841301
2014/11/08,83125876
2014/11/09,80742773
2014/11/10,87778450
2014/11/11,87502600
2014/11/12,113414254
2014/11/13,244535085
2014/11/14,245467399
2014/11/15,239757856
2014/11/16,230105502
2014/11/17,224881573
2014/11/18,226233119
2014/11/19,226689441
2014/11/20,224822434
2014/11/21,231225489
2014/11/22,220993504
2014/11/23,222010401
2014/11/24,223601340
2014/11/25,219086498
2014/11/26,218607587
2014/11/27,114501584
2014/11/28,140177838
2014/11/29,138752977
2014/11/30,136416274
2014/12/01,140148431
2014/12/02,157716726
2014/12/03,160784870
2014/12/04,162893619
2014/12/05,156472741
2014/12/06,156708825
2014/12/07,137329426
2014/12/08,184216021
2014/12/09,183889282
2014/12/10,179435823
2014/12/11,172439289
2014/12/12,174650939
2014/12/13,179898321
2014/12/14,189000870
2014/12/15,189467581
2014/12/16,179089208
2014/12/17,175390912
2014/12/18,174231257
2014/12/19,173867646
2014/12/20,172236867
2014/12/21,179892880
2014/12/22,99278440
2014/12/23,97765765
2014/12/24,93385294
2014/12/25,96583997
2014/12/26,101218012
2014/12/27,104255002
2014/12/28,102487178
2014/12/29,101915393
2014/12/30,101361481
2014/12/31,93922939
2015/01/01,95601713
2015/01/02,94415123
2015/01/03,94596308
2015/01/04,93077778
2015/01/05,94360927
2015/01/06,90253143
2015/01/07,104284391
2015/01/08,126204058
2015/01/09,122441950
2015/01/10,116201484
2015/01/11,114282136
2015/01/12,112189419
2015/01/13,129707923
2015/01/14,152990616
2015/01/15,163496249
2015/01/16,152426581
2015/01/17,156441009
2015/01/18,169935106
2015/01/19,180661519
2015/01/20,181016364
2015/01/21,181306264
2015/01/22,178410066
2015/01/23,183598597
2015/01/24,192069692
2015/01/25,194973744
2015/01/26,237559653
2015/01/27,232263556
2015/01/28,226954604
2015/01/29,189152764
2015/01/30,187976871
2015/01/31,192777588
2015/02/01,196418878
2015/02/02,197666193
2015/02/03,197673682
2015/02/04,196098033
2015/02/05,195626368
2015/02/06,198009058
2015/02/07,203030997
2015/02/08,209344354
2015/02/09,101588418
2015/02/10,89239621
2015/02/11,89196334
2015/02/12,91316454
2015/02/13,92906718
2015/02/14,93510492
2015/02/15,92578883
2015/02/16,94605916
2015/02/17,75476603
2015/02/18,60675042
2015/02/19,42550024
2015/02/20,42305267
2015/02/21,42167206
2015/02/22,49633466
2015/02/23,49829726
2015/02/24,49857258
2015/02/25,50216279
2015/02/26,70080588
2015/02/27,119291663
2015/02/28,120140778
2015/03/01,136915856
2015/03/02,200400918
2015/03/03,201527543
2015/03/04,200461870
2015/03/05,196571978
2015/03/06,194879005
2015/03/07,187322976
2015/03/08,242035476
2015/03/09,235524418
2015/03/10,224967003
2015/03/11,218075514
2015/03/12,218895540
2015/03/13,217618201
2015/03/14,206830403
2015/03/15,218800748
2015/03/16,189948198
2015/03/17,192351772
2015/03/18,202601732
2015/03/19,202655087
2015/03/20,202960036
2015/03/21,212806490
2015/03/22,135375849
2015/03/23,131871677
2015/03/24,125294181
2015/03/25,125151405
2015/03/26,124535324
2015/03/27,124124386
2015/03/28,129859583
2015/03/29,133995490
2015/03/30,132563732
2015/03/31,132879818
2015/04/01,86573690
2015/04/02,80448346
2015/04/03,80927899
2015/04/04,88716909
2015/04/05,92009513
2015/04/06,90554331
2015/04/07,86778445
2015/04/08,83681071
2015/04/09,79546598
2015/04/10,75483098
2015/04/11,77288513
2015/04/12,83022451
2015/04/13,83199906
2015/04/14,83974108
2015/04/15,74675543
2015/04/16,84795200
2015/04/17,91506002
2015/04/18,85656549
2015/04/19,76000213
2015/04/20,84955952
2015/04/21,90674459
2015/04/22,100187996
2015/04/23,100682803
2015/04/24,105548803
2015/04/25,97570210
2015/04/26,75478975
2015/04/27,77182842
2015/04/28,78981088
2015/04/29,71097711
2015/04/30,71387144
2015/05/01,72450778
2015/05/02,61971010
2015/05/03,69138237
2015/05/04,70256722
2015/05/05,70954305
2015/05/06,68314987
2015/05/07,70116050
2015/05/08,69211049
2015/05/09,68192626
2015/05/10,69483405
2015/05/11,68942172
2015/05/12,67154585
2015/05/13,65839646
2015/05/14,65466037
2015/05/15,65717934
2015/05/16,70496122
2015/05/17,82134846
2015/05/18,79059685
2015/05/19,78080094
2015/05/20,75961336
2015/05/21,69815399
2015/05/22,73441512
2015/05/23,73272183
2015/05/24,81894396
2015/05/25,78758193
2015/05/26,77294700
2015/05/27,76266867
2015/05/28,75145042
2015/05/29,76761249
2015/05/30,73148330
2015/05/31,61485304
2015/06/01,66023569
2015/06/02,63472845
2015/06/03,66058900
2015/06/04,65711634
2015/06/05,63594182
2015/06/06,65502731
2015/06/07,60070584
2015/06/08,58172454
2015/06/09,59600768
2015/06/10,59624519
2015/06/11,60260350
2015/06/12,62920687
2015/06/13,63025638
2015/06/14,59256776
2015/06/15,72315527
2015/06/16,105785459
2015/06/17,138084016
2015/06/18,141778561
2015/06/19,153173757
2015/06/20,147185524
2015/06/21,141867042
2015/06/22,136191033
2015/06/23,135274638
2015/06/24,134202106
2015/06/25,137572164
2015/06/26,140828195
2015/06/27,130783122
2015/06/28,137835904
2015/06/29,137830861
2015/06/30,141882480
2015/07/01,124651496
2015/07/02,124012992
2015/07/03,113606000
2015/07/04,114068252
2015/07/05,103899750
2015/07/06,114036465
2015/07/07,113441302
2015/07/08,112523780
2015/07/09,102631895
2015/07/10,134957938
2015/07/11,134628444
2015/07/12,115594982
2015/07/13,116629166
2015/07/14,111463123
2015/07/15,109913274
2015/07/16,110531192
2015/07/17,110472547
2015/07/18,110473848
2015/07/19,133089671
2015/07/20,135488710
2015/07/21,138377399
2015/07/22,142367451
2015/07/23,144356860
2015/07/24,109902052
2015/07/25,118613858
2015/07/26,130112949
2015/07/27,118256547
2015/07/28,113581660
2015/07/29,108614568
2015/07/30,90635698
2015/07/31,87246416
2015/08/01,90400320
2015/08/02,96457909
2015/08/03,96299397
2015/08/04,97600693
2015/08/05,103771844
2015/08/06,105579083
2015/08/07,102144315
2015/08/08,99463628
2015/08/09,84958356
2015/08/10,85877698
2015/08/11,81688153
2015/08/12,87209475
2015/08/13,92881801
2015/08/14,96208610
2015/08/15,86178781
2015/08/16,54122057
2015/08/17,55748704
2015/08/18,87261258
2015/08/19,90701771
2015/08/20,89745584
2015/08/21,87090751
2015/08/22,88706560
2015/08/23,101367732
2015/08/24,114220786
2015/08/25,120992420
2015/08/26,121100711
2015/08/27,121331061
2015/08/28,121553752
2015/08/29,133982404
2015/08/30,155554448
2015/08/31,156533322
2015/09/01,141160483
2015/09/02,137495587
2015/09/03,138321311
2015/09/04,141011497
2015/09/05,149245813
2015/09/06,150681543
2015/09/07,131351672
2015/09/08,106797772
2015/09/09,102084868
2015/09/10,99478199
2015/09/11,86356033
2015/09/12,92958632
2015/09/13,89377694
2015/09/14,89656797
2015/09/15,87132942
2015/09/16,85624327
2015/09/17,85688253
2015/09/18,85614402
2015/09/19,81042737
2015/09/20,85735571
2015/09/21,91051630
2015/09/22,91667933
2015/09/23,90184769
2015/09/24,86437896
2015/09/25,89109994
2015/09/26,79214787
2015/09/27,85133063
2015/09/28,89869483
2015/09/29,102969389
2015/09/30,103688087
2015/10/01,109789589
2015/10/02,120145244
2015/10/03,121411341
2015/10/04,120251075
2015/10/05,119073715
2015/10/06,128558005
2015/10/07,130719645
2015/10/08,155000060
2015/10/09,154978631
2015/10/10,149305183
2015/10/11,134015322
2015/10/12,134115901
2015/10/13,138464954
2015/10/14,144582985
2015/10/15,162979141
2015/10/16,174153130
2015/10/17,162998901
2015/10/18,145117067
2015/10/19,141889917
2015/10/20,142356199
2015/10/21,141839854
2015/10/22,133257132
2015/10/23,129032260
2015/10/24,120461314
2015/10/25,93615963
2015/10/26,89965488
2015/10/27,107490988
2015/10/28,126880593
2015/10/29,194093083
2015/10/30,269267417
2015/10/31,274573942
2015/11/01,257680665
2015/11/02,301047949
2015/11/03,505732376
2015/11/04,2247510528
2015/11/05,2241833275
2015/11/06,2217353383
2015/11/07,2191703172
2015/11/08,2170646109
2015/11/09,2141371565
2015/11/10,2115532313
2015/11/11,2088669343
2015/11/12,2076226188
2015/11/13,2069590105
2015/11/14,2042910382
2015/11/15,2028326265
2015/11/16,2027590927
2015/11/17,2054158836
2015/11/18,417698568
2015/11/19,347595400
2015/11/20,346696385
2015/11/21,394073083
2015/11/22,455557387
2015/11/23,453364665
2015/11/24,441118852
2015/11/25,394074594
2015/11/26,363364235
2015/11/27,333840912
2015/11/28,264048778
2015/11/29,265459297
2015/11/30,283108126
2015/12/01,320904278
2015/12/02,349746970
2015/12/03,352014691
2015/12/04,380464330
2015/12/05,678276230
2015/12/06,937864185
2015/12/07,913302024
2015/12/08,875484902
2015/12/09,890088743
2015/12/10,875176692
2015/12/11,884646907
2015/12/12,852175150
2015/12/13,898766849
2015/12/14,935195160
2015/12/15,920956382
2015/12/16,890501822
2015/12/17,771297717
2015/12/18,668667650
2015/12/19,666607156
2015/12/20,624426198
2015/12/21,628354706
2015/12/22,552691498
2015/12/23,537190163
2015/12/24,452261762
2015/12/25,427243632
2015/12/26,524703026
2015/12/27,851237901
2015/12/28,977904933
2015/12/29,1097163728
2015/12/30,1199177739
2015/12/31,1282665567
2016/01/01,1349162990
2016/01/02,1407594475
2016/01/03,1429608098
2016/01/04,1316564589
2016/01/05,1177461383
2016/01/06,1020713934
2016/01/07,708140384
2016/01/08,385302957
2016/01/09,240518840
2016/01/10,240934636
2016/01/11,209076017
2016/01/12,192056002
2016/01/13,194754846
2016/01/14,194617234
2016/01/15,205304816
2016/01/16,184717494
2016/01/17,1779831529
2016/01/18,2281940062
2016/01/19,2563231051
2016/01/20,2541316437
2016/01/21,2553884815
2016/01/22,2632810121
2016/01/23,5697208641
2016/01/24,13655803783
2016/01/25,13561606774
2016/01/26,13373276463
2016/01/27,13152313238
2016/01/28,12995507492
2016/01/29,12824616247
2016/01/30,12746944279
2016/01/31,12983268315
2016/02/01,13075650212
2016/02/02,13195000747
2016/02/03,13279561248
2016/02/04,13373274373
2016/02/05,13471445803
2016/02/06,13049298847
2016/02/07,3682599791
2016/02/08,2700617981
2016/02/09,2444545528
2016/02/10,1203637122
2016/02/11,1064622958
2016/02/12,670344996
2016/02/13,660221872
2016/02/14,619918163
2016/02/15,464757754
2016/02/16,501011263
2016/02/17,497047419
2016/02/18,527391999
2016/02/19,664334556
2016/02/20,711847627
2016/02/21,752195549
2016/02/22,777677402
2016/02/23,713775062
2016/02/24,661553718
2016/02/25,610484136
2016/02/26,550058251
2016/02/27,558072092
2016/02/28,1153074600
2016/02/29,1740019247
2016/03/01,2234395380
2016/03/02,2217934487
2016/03/03,2231348459
2016/03/04,2276486762
2016/03/05,3627647360
2016/03/06,3734447287
2016/03/07,3794363922
2016/03/08,3863355372
2016/03/09,3929799786
2016/03/10,3963749599
2016/03/11,3999000326
2016/03/12,4024615932
2016/03/13,4058848712
2016/03/14,3933899905
2016/03/15,3637741231
2016/03/16,4122583379
2016/03/17,4166427889
2016/03/18,4126373317
2016/03/19,2587946355
2016/03/20,2594413552
2016/03/21,2616931648
2016/03/22,2621076357
2016/03/23,2625846029
2016/03/24,2630267192
2016/03/25,2639189955
2016/03/26,2651395365
2016/03/27,2648799668
2016/03/28,2657426625
2016/03/29,2679519321
2016/03/30,1408677124
2016/03/31,686625394
2016/04/01,138081585
2016/04/02,132378681
2016/04/03,149670702
2016/04/04,149445276
2016/04/05,139071755
2016/04/06,140273157
2016/04/07,141975967
2016/04/08,139551677
2016/04/09,114609843
2016/04/10,121716924
2016/04/11,121488118
2016/04/12,169756792
2016/04/13,210796779
2016/04/14,214273041
2016/04/15,228051248
2016/04/16,265838143
2016/04/17,242401455
2016/04/18,237649141
2016/04/19,237075521
2016/04/20,242711038
2016/04/21,286367747
2016/04/22,293629318
2016/04/23,272240659
2016/04/24,234698489
2016/04/25,201326125
2016/04/26,232893691
2016/04/27,235763767
2016/04/28,224964864
2016/04/29,220631906
2016/04/30,237731027
2016/05/01,251447347
2016/05/02,244148995
2016/05/03,244539552
2016/05/04,246014555
2016/05/05,227415955
2016/05/06,218705965
2016/05/07,225727259
2016/05/08,247321312
2016/05/09,243302497
2016/05/10,195756926
2016/05/11,199476570
2016/05/12,182682435
2016/05/13,199015207
2016/05/14,199692468
2016/05/15,191605664
2016/05/16,213085138
2016/05/17,227470459
2016/05/18,227489736
2016/05/19,228361609
2016/05/20,250079079
2016/05/21,303899874
2016/05/22,341890447
2016/05/23,348983767
2016/05/24,348576137
2016/05/25,393379463
2016/05/26,469359658
2016/05/27,631855960
2016/05/28,704543114
2016/05/29,699918677
2016/05/30,701809157
2016/05/31,703698170
2016/06/01,702896015
2016/06/02,702062178
2016/06/03,690185240
2016/06/04,670834503
2016/06/05,621813432
2016/06/06,599380999
2016/06/07,587013212
2016/06/08,583282811
2016/06/09,558640234
2016/06/10,411978438
2016/06/11,239750810
2016/06/12,390673277
2016/06/13,493358236
2016/06/14,515980708
2016/06/15,526287700
2016/06/16,596173960
2016/06/17,625500240
2016/06/18,565995373
2016/06/19,521218803
2016/06/20,505580303
2016/06/21,494563997
2016/06/22,451317506
2016/06/23,409746569
2016/06/24,380853852
2016/06/25,324148421
2016/06/26,432761375
2016/06/27,455715400
2016/06/28,504316166
2016/06/29,554074734
2016/06/30,543333517
2016/07/01,513005716
2016/07/02,515598227
2016/07/03,539756171
2016/07/04,504693971
2016/07/05,453044157
2016/07/06,420818289
2016/07/07,379792550
2016/07/08,277429074
2016/07/09,287998272
2016/07/10,323019495
2016/07/11,324152001
2016/07/12,322277949
2016/07/13,317175760
2016/07/14,330212108
2016/07/15,398162924
2016/07/16,406576180
2016/07/17,399518437
2016/07/18,381588923
2016/07/19,380635630
2016/07/20,380504901
2016/07/21,312063835
2016/07/22,309753145
2016/07/23,328347144
2016/07/24,298710537
2016/07/25,313331255
2016/07/26,318436038
2016/07/27,333591666
2016/07/28,326169536
2016/07/29,218729783
2016/07/30,305616444
2016/07/31,311225531
2016/08/01,323691364
2016/08/02,450958023
2016/08/03,452707708
2016/08/04,477366413
2016/08/05,476942676
2016/08/06,506900042
2016/08/07,534240370
2016/08/08,546885270
2016/08/09,538181022
2016/08/10,518274028
2016/08/11,508943153
2016/08/12,505705120
2016/08/13,494806086
2016/08/14,513414794
2016/08/15,510557335
2016/08/16,375558182
2016/08/17,375261740
2016/08/18,313627805
2016/08/19,304171880
2016/08/20,282820132
2016/08/21,294193364
2016/08/22,289854121
2016/08/23,301610494
2016/08/24,318488685
2016/08/25,325208679
2016/08/26,331572465
2016/08/27,317828034
2016/08/28,320611593
2016/08/29,327457221
2016/08/30,316309384
2016/08/31,316780347
2016/09/01,311343553
2016/09/02,320678023
2016/09/03,328632364
2016/09/04,349217123
2016/09/05,338211766
2016/09/06,312848197
2016/09/07,270249367
2016/09/08,231287478
2016/09/09,189807510
2016/09/10,194818888
2016/09/11,188878271
2016/09/12,189021935
2016/09/13,193417603
2016/09/14,188105207
2016/09/15,189870928
2016/09/16,207958287
2016/09/17,228439358
2016/09/18,209780460
2016/09/19,202992225
2016/09/20,238259612
2016/09/21,240659121
2016/09/22,273787290
2016/09/23,275604553
2016/09/24,276155935
2016/09/25,266685424
2016/09/26,329701488
2016/09/27,330173187
2016/09/28,411413917
2016/09/29,400004164
2016/09/30,442492290
2016/10/01,410768251
2016/10/02,402695094
2016/10/03,393910059
2016/10/04,392617194
2016/10/05,395568382
2016/10/06,409265256
2016/10/07,420272873
2016/10/08,402739502
2016/10/09,467625344
2016/10/10,489622192
2016/10/11,502327803
2016/10/12,529086320
2016/10/13,543275669
2016/10/14,540669405
2016/10/15,648108928
2016/10/16,566597678
2016/10/17,567698516
2016/10/18,541392168
2016/10/19,538146617
2016/10/20,533670565
2016/10/21,596231106
2016/10/22,681013982
2016/10/23,680834582
2016/10/24,835160745
2016/10/25,875505027
2016/10/26,874570848
2016/10/27,899115192
2016/10/28,934759700
2016/10/29,930549250
2016/10/30,969870289
2016/10/31,963639777
2016/11/01,968698754
2016/11/02,1380180055
2016/11/03,2139789701
2016/11/04,2413139309
2016/11/05,2539943057
2016/11/06,2585720333
2016/11/07,2605870500
2016/11/08,2594493553
2016/11/09,2554133341
2016/11/10,2633163073
2016/11/11,2639077932
2016/11/12,2689593043
2016/11/13,2718462746
2016/11/14,2745828001
2016/11/15,2754335616
2016/11/16,2739224459
2016/11/17,2384445344
2016/11/18,2133511388
2016/11/19,1747680025
2016/11/20,1274193028
2016/11/21,853126575
2016/11/22,545375454
2016/11/23,356853769
2016/11/24,375737166
2016/11/25,372811352
2016/11/26,342371417
2016/11/27,363517636
2016/11/28,362817428
2016/11/29,356438965
2016/11/30,321790533
2016/12/01,319132974
2016/12/02,361925489
2016/12/03,362415980
2016/12/04,387620597
2016/12/05,404788843
2016/12/06,410805388
2016/12/07,403775903
2016/12/08,369755723
2016/12/09,370840328
2016/12/10,367008633
2016/12/11,345714517
2016/12/12,349345304
2016/12/13,352212685
2016/12/14,364006566
2016/12/15,432860286
2016/12/16,443848191
2016/12/17,428009510
2016/12/18,378617006
2016/12/19,371628477
2016/12/20,377388818
2016/12/21,640768210
2016/12/22,667721565
2016/12/23,735335525
2016/12/24,705810881
2016/12/25,689001184
2016/12/26,687796802
2016/12/27,680078557
2016/12/28,679435028
2016/12/29,674621898
2016/12/30,691261235
2016/12/31,675976279
2017/01/01,680605264
2017/01/02,671440343
2017/01/03,693688515
2017/01/04,659543419
2017/01/05,846086441
2017/01/06,842241411
2017/01/07,825644420
2017/01/08,809162373
2017/01/09,790014616
2017/01/10,783933921
2017/01/11,1067734764
2017/01/12,1070637155
2017/01/13,1072138724
2017/01/14,1111404019
2017/01/15,1119216428
2017/01/16,1130531443
2017/01/17,1131045316
2017/01/18,1117003161
2017/01/19,1009837593
2017/01/20,993188572
2017/01/21,1018710863
2017/01/22,1026548891
2017/01/23,1032232189
2017/01/24,1029924483
2017/01/25,539620120
2017/01/26,406271303
2017/01/27,359924331
2017/01/28,375245124
2017/01/29,391903472
2017/01/30,389819003
2017/01/31,354174572
2017/02/01,384317185
2017/02/02,402788909
2017/02/03,647110286
2017/02/04,636960970
2017/02/05,612853778
2017/02/06,614470089
2017/02/07,630926662
2017/02/08,642131564
2017/02/09,657117121
2017/02/10,633854787
2017/02/11,607646217
2017/02/12,627879061
2017/02/13,615921265
2017/02/14,615153168
2017/02/15,616738737
2017/02/16,619322740
2017/02/17,456103119
2017/02/18,470445951
2017/02/19,467966907
2017/02/20,465148781
2017/02/21,440238662
2017/02/22,436166642
2017/02/23,455752071
2017/02/24,515034498
2017/02/25,483380801
2017/02/26,424926916
2017/02/27,425894733
2017/02/28,445360442
2017/03/01,470932970
2017/03/02,655145022
2017/03/03,752052302
2017/03/04,708079336
2017/03/05,705331480
2017/03/06,707629882
2017/03/07,708321804
2017/03/08,706349562
2017/03/09,706099746
2017/03/10,712281611
2017/03/11,658627448
2017/03/12,594887054
2017/03/13,589495546
2017/03/14,652130938
2017/03/15,653670340
2017/03/16,874958108
2017/03/17,929765780
2017/03/18,916037822
2017/03/19,893919302
2017/03/20,901657073
2017/03/21,904090154
2017/03/22,913320069
2017/03/23,897673245
2017/03/24,1123831634
2017/03/25,1133518361
2017/03/26,1117467919
2017/03/27,1130999694
2017/03/28,1137150912
2017/03/29,1166429029
2017/03/30,1055513651
2017/03/31,1016001175
2017/04/01,1047529478
2017/04/02,1045361190
2017/04/03,1036603574
2017/04/04,1035657771
2017/04/05,1026557860
2017/04/06,1027355493
2017/04/07,685670912
2017/04/08,531245685
2017/04/09,536143253
2017/04/10,537925702
2017/04/11,544061709
2017/04/12,558150016
2017/04/13,560477182
2017/04/14,537765586
2017/04/15,532000601
2017/04/16,545806011
2017/04/17,539003304
2017/04/18,595627324
2017/04/19,593033945
2017/04/20,609022249
2017/04/21,611555548
2017/04/22,551258425
2017/04/23,508300583
2017/04/24,512007730
2017/04/25,899817418
2017/04/26,933969171
2017/04/27,1018189409
2017/04/28,1032369560
2017/04/29,994584969
2017/04/30,955643078
2017/05/01,952493678
2017/05/02,965244889
2017/05/03,965458719
2017/05/04,1113571873
2017/05/05,1199252852
2017/05/06,1104503333
2017/05/07,971011004
2017/05/08,1018013685
2017/05/09,1082173187
2017/05/10,1208222217
2017/05/11,1257219426
2017/05/12,1255785982
2017/05/13,1178321250
2017/05/14,1032724646
2017/05/15,996814870
2017/05/16,956305355
2017/05/17,1162191134
2017/05/18,1168384112
2017/05/19,1190148334
2017/05/20,1116023472
2017/05/21,1047032207
2017/05/22,1207022207
2017/05/23,1346913470
2017/05/24,1685494091
2017/05/25,2330952261
2017/05/26,2392451503
2017/05/27,2285151961
2017/05/28,2095326823
2017/05/29,2066336964
2017/05/30,2039144980
2017/05/31,2150315587
2017/06/01,2382192915
2017/06/02,2359004175
2017/06/03,2331750806
2017/06/04,2032671752
2017/06/05,2118927011
2017/06/06,2098794625
2017/06/07,2137054432
2017/06/08,2003466085
2017/06/09,2035219714
2017/06/10,1674254356
2017/06/11,1292452155
2017/06/12,1124904856
2017/06/13,1215960946
2017/06/14,1284945279
2017/06/15,1221612772
2017/06/16,1219095064
2017/06/17,1457920769
2017/06/18,1617821799
2017/06/19,1575987483
2017/06/20,1631000220
2017/06/21,1682831337
2017/06/22,1675886765
2017/06/23,1721266593
2017/06/24,1834820996
2017/06/25,1966412544
2017/06/26,1938094045
2017/06/27,1820009274
2017/06/28,1688818817
2017/06/29,1816114255
2017/06/30,1779786880
2017/07/01,1908078209
2017/07/02,2142037894
2017/07/03,2111153492
2017/07/04,2030775851
2017/07/05,1844667406
2017/07/06,1796494332
2017/07/07,1797861072
2017/07/08,1895781366
2017/07/09,1966892537
2017/07/10,1837261702
2017/07/11,1830894107
2017/07/12,1758552655
2017/07/13,1288715736
