Date,activeaddresses30var
2014/01/30,375286477
2014/01/31,318543805
2014/02/01,319275928
2014/02/02,319749332
2014/02/03,332838579
2014/02/04,355192130
2014/02/05,318185246
2014/02/06,332558203
2014/02/07,348387016
2014/02/08,345864538
2014/02/09,344024049
2014/02/10,360294646
2014/02/11,334495803
2014/02/12,484715606
2014/02/13,481143183
2014/02/14,494186668
2014/02/15,481877004
2014/02/16,484475941
2014/02/17,436513067
2014/02/18,365119660
2014/02/19,362790178
2014/02/20,382656320
2014/02/21,397495173
2014/02/22,395766701
2014/02/23,388468674
2014/02/24,453706137
2014/02/25,479140317
2014/02/26,522909944
2014/02/27,533356155
2014/02/28,540198328
2014/03/01,536835534
2014/03/02,526484643
2014/03/03,630014774
2014/03/04,692326496
2014/03/05,713784700
2014/03/06,722779728
2014/03/07,707800679
2014/03/08,701766991
2014/03/09,696617673
2014/03/10,688789091
2014/03/11,597544308
2014/03/12,605529351
2014/03/13,577972320
2014/03/14,549865637
2014/03/15,583023259
2014/03/16,643486259
2014/03/17,607871648
2014/03/18,557513081
2014/03/19,569423617
2014/03/20,556787022
2014/03/21,555861550
2014/03/22,563059009
2014/03/23,602116151
2014/03/24,577761787
2014/03/25,572343002
2014/03/26,548060421
2014/03/27,525369319
2014/03/28,513281800
2014/03/29,555450011
2014/03/30,552582019
2014/03/31,555280260
2014/04/01,541674633
2014/04/02,428449595
2014/04/03,328490313
2014/04/04,305245000
2014/04/05,304284513
2014/04/06,305810820
2014/04/07,312693057
2014/04/08,314743234
2014/04/09,274341382
2014/04/10,266630741
2014/04/11,232347832
2014/04/12,260367799
2014/04/13,242010299
2014/04/14,233109352
2014/04/15,231029898
2014/04/16,226250526
2014/04/17,205578620
2014/04/18,220400615
2014/04/19,249063070
2014/04/20,236735217
2014/04/21,260347497
2014/04/22,254633701
2014/04/23,240870556
2014/04/24,240792734
2014/04/25,246625294
2014/04/26,275008464
2014/04/27,267332509
2014/04/28,251720722
2014/04/29,251836178
2014/04/30,251697086
2014/05/01,251771392
2014/05/02,262358397
2014/05/03,337562711
2014/05/04,331967145
2014/05/05,336639785
2014/05/06,322962183
2014/05/07,322603533
2014/05/08,322905069
2014/05/09,313371932
2014/05/10,319606508
2014/05/11,317649710
2014/05/12,291849706
2014/05/13,291239396
2014/05/14,273122797
2014/05/15,230804049
2014/05/16,207278556
2014/05/17,210139978
2014/05/18,220610471
2014/05/19,232856727
2014/05/20,263765857
2014/05/21,252359900
2014/05/22,235500510
2014/05/23,242844008
2014/05/24,282931415
2014/05/25,291936296
2014/05/26,274011620
2014/05/27,280858027
2014/05/28,296723188
2014/05/29,297936973
2014/05/30,300349961
2014/05/31,306192841
2014/06/01,322970167
2014/06/02,253940301
2014/06/03,267569711
2014/06/04,257331799
2014/06/05,266796667
2014/06/06,267325586
2014/06/07,291324215
2014/06/08,292312047
2014/06/09,258014141
2014/06/10,261555822
2014/06/11,255953559
2014/06/12,243337566
2014/06/13,240733613
2014/06/14,253069942
2014/06/15,247430213
2014/06/16,232210254
2014/06/17,237388132
2014/06/18,231005718
2014/06/19,221360766
2014/06/20,223494651
2014/06/21,230329649
2014/06/22,235812524
2014/06/23,168574740
2014/06/24,160414297
2014/06/25,161172938
2014/06/26,162891121
2014/06/27,156170570
2014/06/28,177540769
2014/06/29,168954344
2014/06/30,156020712
2014/07/01,150321910
2014/07/02,154049462
2014/07/03,146845771
2014/07/04,166286535
2014/07/05,209234995
2014/07/06,217039744
2014/07/07,201854510
2014/07/08,267702457
2014/07/09,273700875
2014/07/10,271461505
2014/07/11,270902455
2014/07/12,278748849
2014/07/13,289525061
2014/07/14,277067209
2014/07/15,281233829
2014/07/16,295965574
2014/07/17,292186909
2014/07/18,301784845
2014/07/19,339658268
2014/07/20,335366776
2014/07/21,345792224
2014/07/22,356270551
2014/07/23,358988060
2014/07/24,359411255
2014/07/25,356533106
2014/07/26,404414149
2014/07/27,405211836
2014/07/28,396824757
2014/07/29,402637121
2014/07/30,387909985
2014/07/31,366569394
2014/08/01,351184610
2014/08/02,382362777
2014/08/03,376693565
2014/08/04,349299660
2014/08/05,340885396
2014/08/06,333631607
2014/08/07,227892557
2014/08/08,201557386
2014/08/09,211281239
2014/08/10,219123758
2014/08/11,226504632
2014/08/12,204251947
2014/08/13,214132915
2014/08/14,229159068
2014/08/15,228005954
2014/08/16,228290424
2014/08/17,250095830
2014/08/18,235106595
2014/08/19,233402394
2014/08/20,227193573
2014/08/21,220287680
2014/08/22,219537213
2014/08/23,239147717
2014/08/24,267619377
2014/08/25,222671607
2014/08/26,222372757
2014/08/27,219696699
2014/08/28,209877920
2014/08/29,220892454
2014/08/30,224094447
2014/08/31,226879879
2014/09/01,182206251
2014/09/02,179954299
2014/09/03,176706019
2014/09/04,175794997
2014/09/05,166217262
2014/09/06,187712135
2014/09/07,281438608
2014/09/08,242353795
2014/09/09,239438660
2014/09/10,295706264
2014/09/11,299073439
2014/09/12,312275387
2014/09/13,340174576
2014/09/14,405499647
2014/09/15,403834211
2014/09/16,431289165
2014/09/17,430292119
2014/09/18,430778577
2014/09/19,439755249
2014/09/20,448354952
2014/09/21,448416992
2014/09/22,417771769
2014/09/23,401820176
2014/09/24,399441310
2014/09/25,402624795
2014/09/26,406314421
2014/09/27,414416815
2014/09/28,473972823
2014/09/29,463664963
2014/09/30,482491645
2014/10/01,493801050
2014/10/02,495544014
2014/10/03,494792875
2014/10/04,501102571
2014/10/05,594946412
2014/10/06,557904117
2014/10/07,488349853
2014/10/08,488324455
2014/10/09,490347698
2014/10/10,444325444
2014/10/11,454830388
2014/10/12,510346951
2014/10/13,461951871
2014/10/14,428057304
2014/10/15,430742285
2014/10/16,416940544
2014/10/17,419919659
2014/10/18,433285826
2014/10/19,470940013
2014/10/20,449298567
2014/10/21,451717177
2014/10/22,451575171
2014/10/23,451630414
2014/10/24,449532992
2014/10/25,453473518
2014/10/26,447851365
2014/10/27,432975109
2014/10/28,383950770
2014/10/29,377229888
2014/10/30,366741757
2014/10/31,361639691
2014/11/01,373741067
2014/11/02,501126153
2014/11/03,469190242
2014/11/04,397931688
2014/11/05,390328281
2014/11/06,399201605
2014/11/07,398712541
2014/11/08,423181664
2014/11/09,457110796
2014/11/10,417857996
2014/11/11,370376111
2014/11/12,379180451
2014/11/13,376903343
2014/11/14,386428526
2014/11/15,386095352
2014/11/16,439742858
2014/11/17,405564226
2014/11/18,376979465
2014/11/19,375432353
2014/11/20,376010691
2014/11/21,373969527
2014/11/22,391593355
2014/11/23,436021054
2014/11/24,437049196
2014/11/25,436143224
2014/11/26,437228166
2014/11/27,432083184
2014/11/28,428200148
2014/11/29,441306063
2014/11/30,591264976
2014/12/01,545774595
2014/12/02,467711126
2014/12/03,470673920
2014/12/04,469223177
2014/12/05,462438999
2014/12/06,475758595
2014/12/07,558886880
2014/12/08,511039409
2014/12/09,496197921
2014/12/10,496788295
2014/12/11,487710430
2014/12/12,495702608
2014/12/13,525840838
2014/12/14,630082700
2014/12/15,606975792
2014/12/16,591013082
2014/12/17,593228606
2014/12/18,595392696
2014/12/19,589920174
2014/12/20,622394688
2014/12/21,614040510
2014/12/22,568655438
2014/12/23,554542246
2014/12/24,571113841
2014/12/25,652354817
2014/12/26,675805861
2014/12/27,672636112
2014/12/28,729667369
2014/12/29,721210748
2014/12/30,634198115
2014/12/31,686789334
2015/01/01,895526879
2015/01/02,896434235
2015/01/03,910618119
2015/01/04,916883943
2015/01/05,897315525
2015/01/06,838216694
2015/01/07,834932185
2015/01/08,835708140
2015/01/09,842736706
2015/01/10,925461277
2015/01/11,936268682
2015/01/12,896920719
2015/01/13,836094410
2015/01/14,844307029
2015/01/15,872079388
2015/01/16,875111020
2015/01/17,960034635
2015/01/18,968896269
2015/01/19,950414585
2015/01/20,946283291
2015/01/21,932932245
2015/01/22,924912054
2015/01/23,901836710
2015/01/24,822783244
2015/01/25,1015191862
2015/01/26,1032954274
2015/01/27,991008857
2015/01/28,973967601
2015/01/29,966781870
2015/01/30,940022677
2015/01/31,709829629
2015/02/01,689796743
2015/02/02,705032666
2015/02/03,705260261
2015/02/04,708448965
2015/02/05,695951843
2015/02/06,676578146
2015/02/07,730631579
2015/02/08,826420379
2015/02/09,794683557
2015/02/10,790726826
2015/02/11,775219799
2015/02/12,768044171
2015/02/13,850462000
2015/02/14,857682146
2015/02/15,1241737699
2015/02/16,1207758077
2015/02/17,1224477394
2015/02/18,1224191588
2015/02/19,1245707253
2015/02/20,1241842974
2015/02/21,1268346156
2015/02/22,1248618969
2015/02/23,1207438737
2015/02/24,1047329964
2015/02/25,1047569331
2015/02/26,1059198483
2015/02/27,1009355419
2015/02/28,1035304095
2015/03/01,964161181
2015/03/02,955982274
2015/03/03,957531422
2015/03/04,928496853
2015/03/05,923268001
2015/03/06,925015330
2015/03/07,887850096
2015/03/08,855307068
2015/03/09,751056556
2015/03/10,701285293
2015/03/11,683368624
2015/03/12,669473507
2015/03/13,648893740
2015/03/14,636191325
2015/03/15,591131332
2015/03/16,587385489
2015/03/17,286579458
2015/03/18,287154898
2015/03/19,280839332
2015/03/20,285011348
2015/03/21,243320027
2015/03/22,245556010
2015/03/23,221990608
2015/03/24,250072228
2015/03/25,283893084
2015/03/26,294929880
2015/03/27,286070131
2015/03/28,271898363
2015/03/29,314508082
2015/03/30,268843525
2015/03/31,251721801
2015/04/01,226300035
2015/04/02,224150359
2015/04/03,225520167
2015/04/04,227954167
2015/04/05,241023159
2015/04/06,242350410
2015/04/07,227952849
2015/04/08,229792014
2015/04/09,230051522
2015/04/10,233089312
2015/04/11,251324472
2015/04/12,250567074
2015/04/13,255326440
2015/04/14,254669026
2015/04/15,266072886
2015/04/16,268693683
2015/04/17,272814796
2015/04/18,268507729
2015/04/19,290272790
2015/04/20,290351825
2015/04/21,286222002
2015/04/22,291909953
2015/04/23,256129587
2015/04/24,216238022
2015/04/25,199582206
2015/04/26,195829696
2015/04/27,190946450
2015/04/28,160442449
2015/04/29,160241517
2015/04/30,164306216
2015/05/01,195610906
2015/05/02,212966003
2015/05/03,206126452
2015/05/04,205985527
2015/05/05,190933528
2015/05/06,192065184
2015/05/07,192304000
2015/05/08,232635062
2015/05/09,236640027
2015/05/10,250192263
2015/05/11,240971181
2015/05/12,244288587
2015/05/13,244356762
2015/05/14,253077883
2015/05/15,229370586
2015/05/16,210842544
2015/05/17,193900186
2015/05/18,197097001
2015/05/19,183590467
2015/05/20,179536719
2015/05/21,186785555
2015/05/22,185885096
2015/05/23,212082301
2015/05/24,261375257
2015/05/25,254738587
2015/05/26,250379480
2015/05/27,244787872
2015/05/28,244796583
2015/05/29,285644937
2015/05/30,393684097
2015/05/31,384937067
2015/06/01,427790421
2015/06/02,470446208
2015/06/03,475295262
2015/06/04,473916846
2015/06/05,473939525
2015/06/06,471195430
2015/06/07,452397660
2015/06/08,433683626
2015/06/09,430123953
2015/06/10,591634420
2015/06/11,592220477
2015/06/12,591202826
2015/06/13,558302165
2015/06/14,554139261
2015/06/15,612111584
2015/06/16,609791841
2015/06/17,646970636
2015/06/18,632177601
2015/06/19,618487888
2015/06/20,571073235
2015/06/21,544859003
2015/06/22,506819360
2015/06/23,512814718
2015/06/24,495035248
2015/06/25,561830237
2015/06/26,542538537
2015/06/27,531585215
2015/06/28,532648096
2015/06/29,491127220
2015/06/30,512516612
2015/07/01,508966488
2015/07/02,517063947
2015/07/03,525266635
2015/07/04,516689255
2015/07/05,519629861
2015/07/06,546515947
2015/07/07,557282048
2015/07/08,542338242
2015/07/09,541604856
2015/07/10,498858802
2015/07/11,511389666
2015/07/12,527818804
2015/07/13,522334005
2015/07/14,523953930
2015/07/15,535465771
2015/07/16,541926214
2015/07/17,555277705
2015/07/18,571131870
2015/07/19,568730873
2015/07/20,561353340
2015/07/21,576837270
2015/07/22,2667531722
2015/07/23,4671701143
2015/07/24,6557679631
2015/07/25,8308431052
2015/07/26,9931788390
2015/07/27,11346517792
2015/07/28,11391733215
2015/07/29,11468783313
2015/07/30,11347465073
2015/07/31,11359779968
2015/08/01,11320885428
2015/08/02,11294501611
2015/08/03,11283821214
2015/08/04,11238683064
2015/08/05,11202624955
2015/08/06,11095628838
2015/08/07,10944041037
2015/08/08,10812801729
2015/08/09,10615603329
2015/08/10,10466138937
2015/08/11,10279465937
2015/08/12,10251939442
2015/08/13,10199467708
2015/08/14,10210590419
2015/08/15,10194038027
2015/08/16,10247802498
2015/08/17,10286617479
2015/08/18,10304158161
2015/08/19,10341960311
2015/08/20,10349006194
2015/08/21,8976019543
2015/08/22,7531921453
2015/08/23,5905145431
2015/08/24,4161035333
2015/08/25,2225218958
2015/08/26,146044208
2015/08/27,148561640
2015/08/28,144746852
2015/08/29,241405992
2015/08/30,229723108
2015/08/31,228460685
2015/09/01,246339724
2015/09/02,247146643
2015/09/03,252594747
2015/09/04,251732728
2015/09/05,297108406
2015/09/06,302165507
2015/09/07,700269758
2015/09/08,763277663
2015/09/09,2777027684
2015/09/10,2796072796
2015/09/11,2816499407
2015/09/12,2819971186
2015/09/13,2885618353
2015/09/14,2902035593
2015/09/15,2943278140
2015/09/16,2944225427
2015/09/17,2942303374
2015/09/18,2992984426
2015/09/19,2991376037
2015/09/20,3053376844
2015/09/21,3088772263
2015/09/22,3248656731
2015/09/23,3231346774
2015/09/24,3231080273
2015/09/25,3233764693
2015/09/26,3257884139
2015/09/27,3271464375
2015/09/28,3173815406
2015/09/29,3259690433
2015/09/30,3297475839
2015/10/01,3285104028
2015/10/02,3291127973
2015/10/03,3309694006
2015/10/04,3288897035
2015/10/05,3256786590
2015/10/06,3275520541
2015/10/07,2811799437
2015/10/08,2789018262
2015/10/09,492349821
2015/10/10,423670230
2015/10/11,423183250
2015/10/12,413851046
2015/10/13,406096359
2015/10/14,405588772
2015/10/15,511436967
2015/10/16,506108009
2015/10/17,618399002
2015/10/18,629293795
2015/10/19,625440156
2015/10/20,793661701
2015/10/21,833967233
2015/10/22,817110400
2015/10/23,819555189
2015/10/24,884734284
2015/10/25,927768775
2015/10/26,1019849831
2015/10/27,1029236437
2015/10/28,1003210986
2015/10/29,1077544610
2015/10/30,1142490581
2015/10/31,1103783414
2015/11/01,1103547246
2015/11/02,965155598
2015/11/03,1158949877
2015/11/04,1537592779
2015/11/05,1631712418
2015/11/06,1659538191
2015/11/07,1599970735
2015/11/08,1292748934
2015/11/09,1307295693
2015/11/10,1176022738
2015/11/11,1089888595
2015/11/12,943823087
2015/11/13,828933216
2015/11/14,836271085
2015/11/15,811013441
2015/11/16,812740679
2015/11/17,766502986
2015/11/18,750220742
2015/11/19,772846736
2015/11/20,765984851
2015/11/21,735242801
2015/11/22,708015015
2015/11/23,758416609
2015/11/24,756232528
2015/11/25,762686499
2015/11/26,740605881
2015/11/27,739130147
2015/11/28,747469716
2015/11/29,879778257
2015/11/30,1162376830
2015/12/01,1172932941
2015/12/02,1208461308
2015/12/03,1169052926
2015/12/04,927556774
2015/12/05,1028789543
2015/12/06,1034444476
2015/12/07,1049975124
2015/12/08,1128985221
2015/12/09,1311209830
2015/12/10,1470644130
2015/12/11,1489811165
2015/12/12,1931065435
2015/12/13,1958983701
2015/12/14,2382141567
2015/12/15,2487463724
2015/12/16,2505117174
2015/12/17,2480574873
2015/12/18,2515990412
2015/12/19,2559361741
2015/12/20,2452962429
2015/12/21,2530099034
2015/12/22,2503133208
2015/12/23,2286712103
2015/12/24,2221550079
2015/12/25,2175000120
2015/12/26,2130292326
2015/12/27,1896661187
2015/12/28,1882377390
2015/12/29,1447948123
2015/12/30,1417233704
2015/12/31,1541594295
2016/01/01,2099791744
2016/01/02,1944105303
2016/01/03,1970800815
2016/01/04,1997794431
2016/01/05,2007471711
2016/01/06,2087312022
2016/01/07,2116229722
2016/01/08,2096888494
2016/01/09,2060069429
2016/01/10,2063865218
2016/01/11,1797436807
2016/01/12,1761285071
2016/01/13,1484011934
2016/01/14,1415173175
2016/01/15,1371694877
2016/01/16,1427151962
2016/01/17,1605825439
2016/01/18,1471768636
2016/01/19,1472327672
2016/01/20,2557351513
2016/01/21,2610386009
2016/01/22,2639759252
2016/01/23,2697762855
2016/01/24,2657029488
2016/01/25,2764794647
2016/01/26,2954467962
2016/01/27,2995985582
2016/01/28,3150372258
2016/01/29,3243450999
2016/01/30,3129744287
2016/01/31,2491080530
2016/02/01,3050277594
2016/02/02,3906736321
2016/02/03,3823993334
2016/02/04,3741571888
2016/02/05,3507812310
2016/02/06,3352116841
2016/02/07,3215386304
2016/02/08,3195534427
2016/02/09,3107940446
2016/02/10,3046627967
2016/02/11,2976041761
2016/02/12,2725574896
2016/02/13,2580608401
2016/02/14,2377756829
2016/02/15,2374594918
2016/02/16,2414711507
2016/02/17,2432493643
2016/02/18,2239826371
2016/02/19,1706721803
2016/02/20,1705863336
2016/02/21,1702256904
2016/02/22,1698256411
2016/02/23,1653324417
2016/02/24,1691505635
2016/02/25,1707234850
2016/02/26,1715862088
2016/02/27,1725829650
2016/02/28,1725544009
2016/02/29,1802442840
2016/03/01,1753695811
2016/03/02,1547679799
2016/03/03,781200856
2016/03/04,794793844
2016/03/05,775703484
2016/03/06,1031392300
2016/03/07,1200865582
2016/03/08,1200131661
2016/03/09,1187030741
2016/03/10,1248571825
2016/03/11,1323567364
2016/03/12,1600025551
2016/03/13,1717118296
2016/03/14,1716496856
2016/03/15,1747312296
2016/03/16,1796911332
2016/03/17,1779356156
2016/03/18,1736373176
2016/03/19,1881060744
2016/03/20,2015234444
2016/03/21,2040307092
2016/03/22,1997053901
2016/03/23,2173671599
2016/03/24,2129834355
2016/03/25,2220620473
2016/03/26,2079729500
2016/03/27,2188645984
2016/03/28,2274535550
2016/03/29,2730607999
2016/03/30,2533862565
2016/03/31,2407461728
2016/04/01,2110634857
2016/04/02,1890162695
2016/04/03,1736189831
2016/04/04,1576331049
2016/04/05,1519411972
2016/04/06,1498925468
2016/04/07,1493899876
2016/04/08,1392477653
2016/04/09,1397771844
2016/04/10,1467547907
2016/04/11,1393491883
2016/04/12,1516905610
2016/04/13,1548780550
2016/04/14,1560906371
2016/04/15,1572121221
2016/04/16,1562653324
2016/04/17,1559011375
2016/04/18,1518194355
2016/04/19,1452773435
2016/04/20,1438548877
2016/04/21,1438864286
2016/04/22,1300265779
2016/04/23,1282771762
2016/04/24,1202483879
2016/04/25,1238701456
2016/04/26,1141334127
2016/04/27,1077184175
2016/04/28,618496728
2016/04/29,694570342
2016/04/30,676297223
2016/05/01,714337904
2016/05/02,718272149
2016/05/03,720054496
2016/05/04,718586258
2016/05/05,724196808
2016/05/06,731268939
2016/05/07,762328425
2016/05/08,808268456
2016/05/09,783434375
2016/05/10,666289628
2016/05/11,661626937
2016/05/12,550664521
2016/05/13,539076888
2016/05/14,533719898
2016/05/15,533677188
2016/05/16,552659266
2016/05/17,572833466
2016/05/18,643264988
2016/05/19,646207292
2016/05/20,652412516
2016/05/21,652340121
2016/05/22,649914376
2016/05/23,668092010
2016/05/24,745346139
2016/05/25,759138007
2016/05/26,722731927
2016/05/27,779946602
2016/05/28,795255607
2016/05/29,773531134
2016/05/30,951572666
2016/05/31,909047920
2016/06/01,944710941
2016/06/02,958837126
2016/06/03,976040600
2016/06/04,960709916
2016/06/05,937084072
2016/06/06,871163226
2016/06/07,731463940
2016/06/08,729046262
2016/06/09,775549853
2016/06/10,788093216
2016/06/11,786804271
2016/06/12,747346981
2016/06/13,871003018
2016/06/14,810662826
2016/06/15,923087664
2016/06/16,1054200431
2016/06/17,1192990358
2016/06/18,1214681273
2016/06/19,1131498791
2016/06/20,1107111676
2016/06/21,1138349344
2016/06/22,1130551629
2016/06/23,1184226917
2016/06/24,1189172038
2016/06/25,1160809197
2016/06/26,1161772539
2016/06/27,1243715481
2016/06/28,998485392
2016/06/29,1039004073
2016/06/30,1031189793
2016/07/01,1031700421
2016/07/02,1100088803
2016/07/03,1265788367
2016/07/04,1207322801
2016/07/05,1167187266
2016/07/06,1300480234
2016/07/07,1427051245
2016/07/08,1510467276
2016/07/09,1600308667
2016/07/10,1920686557
2016/07/11,1897390602
2016/07/12,1990969603
2016/07/13,2082328211
2016/07/14,2094122368
2016/07/15,2029354293
2016/07/16,1875366526
2016/07/17,1764885172
2016/07/18,1596038198
2016/07/19,1606158551
2016/07/20,1546497405
2016/07/21,1210870904
2016/07/22,1141611007
2016/07/23,918389214
2016/07/24,839213529
2016/07/25,644906118
2016/07/26,623650710
2016/07/27,638140507
2016/07/28,626269391
2016/07/29,3387906258
2016/07/30,3567185247
2016/07/31,3482074880
2016/08/01,3576372577
2016/08/02,3771242345
2016/08/03,3792771224
2016/08/04,3819563313
2016/08/05,3835838947
2016/08/06,3837726729
2016/08/07,3838671371
2016/08/08,4012150363
2016/08/09,3956635956
2016/08/10,4180096564
2016/08/11,4289885678
2016/08/12,4257098646
2016/08/13,4253813955
2016/08/14,4251064280
2016/08/15,4341961216
2016/08/16,4504363941
2016/08/17,4589865861
2016/08/18,4580700317
2016/08/19,4568985194
2016/08/20,4607875530
2016/08/21,4639573716
2016/08/22,4673539981
2016/08/23,4623863130
2016/08/24,4672142549
2016/08/25,4671353330
2016/08/26,4672795435
2016/08/27,4677089227
2016/08/28,1588443043
2016/08/29,1069826937
2016/08/30,1105444486
2016/08/31,1105933322
2016/09/01,1067699635
2016/09/02,1061997953
2016/09/03,1085633756
2016/09/04,1171151284
2016/09/05,1134469167
2016/09/06,1087122390
2016/09/07,1103945335
2016/09/08,1103243629
2016/09/09,1015046920
2016/09/10,1018280818
2016/09/11,1056703442
2016/09/12,1063827298
2016/09/13,1057392496
2016/09/14,1035591911
2016/09/15,919907661
2016/09/16,881582378
2016/09/17,899658892
2016/09/18,1069066307
2016/09/19,1052223913
2016/09/20,1030895780
2016/09/21,1030447749
2016/09/22,1017069179
2016/09/23,978491036
2016/09/24,951436368
2016/09/25,975411289
2016/09/26,1037465039
2016/09/27,921440365
2016/09/28,937737101
2016/09/29,917696942
2016/09/30,1040985279
2016/10/01,1036634868
2016/10/02,1075732534
2016/10/03,1569264019
2016/10/04,1615098544
2016/10/05,1722852185
2016/10/06,1952984949
2016/10/07,2023493933
2016/10/08,2040926228
2016/10/09,2019297171
2016/10/10,1949387826
2016/10/11,2000433014
2016/10/12,2000422186
2016/10/13,2001230967
2016/10/14,1972827378
2016/10/15,2011912225
2016/10/16,2090219681
2016/10/17,2094834158
2016/10/18,1747149565
2016/10/19,1746682451
2016/10/20,1956293635
2016/10/21,2027721765
2016/10/22,1996320528
2016/10/23,2042473792
2016/10/24,2090279973
2016/10/25,2146915069
2016/10/26,2366824001
2016/10/27,3212760924
2016/10/28,3198386119
2016/10/29,3199199078
2016/10/30,3391422388
2016/10/31,3365897643
2016/11/01,3213495128
2016/11/02,3025287038
2016/11/03,3008517540
2016/11/04,3001492514
2016/11/05,2926373844
2016/11/06,2928498365
2016/11/07,2999269704
2016/11/08,3240046925
2016/11/09,3204493114
2016/11/10,3191180314
2016/11/11,3159337768
2016/11/12,3084918094
2016/11/13,3072013140
2016/11/14,2946605579
2016/11/15,2728793101
2016/11/16,2736922636
2016/11/17,2740340332
2016/11/18,2507607216
2016/11/19,2482366845
2016/11/20,2482327302
2016/11/21,2345864490
2016/11/22,1924153183
2016/11/23,1998711851
2016/11/24,2295471469
2016/11/25,2394188131
2016/11/26,2039168720
2016/11/27,2025549317
2016/11/28,2142432339
2016/11/29,1657194018
2016/11/30,1641996021
2016/12/01,1642562336
2016/12/02,1878978978
2016/12/03,2006445642
2016/12/04,1857227508
2016/12/05,1776053636
2016/12/06,1933133958
2016/12/07,2125033154
2016/12/08,2119005356
2016/12/09,2126706583
2016/12/10,2264022812
2016/12/11,2287082235
2016/12/12,2213235824
2016/12/13,1913688792
2016/12/14,1942775496
2016/12/15,1972228904
2016/12/16,1965493315
2016/12/17,2062631570
2016/12/18,2351981517
2016/12/19,2310471013
2016/12/20,2253892082
2016/12/21,2347478781
2016/12/22,2304894948
2016/12/23,2306581089
2016/12/24,2422980469
2016/12/25,3133866565
2016/12/26,3131650769
2016/12/27,3064020005
2016/12/28,2935013618
2016/12/29,2940100724
2016/12/30,2945013327
2016/12/31,2979608771
2017/01/01,3351116644
2017/01/02,3306910604
2017/01/03,3284102959
2017/01/04,3223265326
2017/01/05,2699740847
2017/01/06,2652501238
2017/01/07,2647147203
2017/01/08,2669411622
2017/01/09,2599280529
2017/01/10,2582599341
2017/01/11,2591354818
2017/01/12,2593059636
2017/01/13,2622755362
2017/01/14,2726326794
2017/01/15,2861642108
2017/01/16,2851378791
2017/01/17,2669765999
2017/01/18,2679659571
2017/01/19,2829770982
2017/01/20,2697987195
2017/01/21,2569810327
2017/01/22,2625000499
2017/01/23,2510302561
2017/01/24,2028283811
2017/01/25,2161112820
2017/01/26,2331847125
2017/01/27,2420791644
2017/01/28,2407096837
2017/01/29,2397099313
2017/01/30,2365556045
2017/01/31,1780075454
2017/02/01,2166349164
2017/02/02,2172472553
2017/02/03,2221283156
2017/02/04,2239637684
2017/02/05,2068004041
2017/02/06,2063141989
2017/02/07,2130758635
2017/02/08,2059506127
2017/02/09,2220354919
2017/02/10,2150541800
2017/02/11,2100972284
2017/02/12,2290956212
2017/02/13,2055321407
2017/02/14,1730776374
2017/02/15,1594494324
2017/02/16,1584944882
2017/02/17,1605473822
2017/02/18,1583845921
2017/02/19,1710320193
2017/02/20,1690913664
2017/02/21,1453390431
2017/02/22,1439729276
2017/02/23,1434578330
2017/02/24,1643628263
2017/02/25,1604451955
2017/02/26,1590664550
2017/02/27,1587961565
2017/02/28,1593239401
2017/03/01,1542782345
2017/03/02,1553302575
2017/03/03,1390495397
2017/03/04,1493528942
2017/03/05,1502606228
2017/03/06,1513921178
2017/03/07,1658689557
2017/03/08,1682062475
2017/03/09,1666348506
2017/03/10,1787769525
2017/03/11,1701988469
2017/03/12,1909026035
2017/03/13,1855237531
2017/03/14,1629256734
2017/03/15,1605912245
2017/03/16,2714520238
2017/03/17,2857453159
2017/03/18,2903893837
2017/03/19,2916629025
2017/03/20,6750158506
2017/03/21,6623264977
2017/03/22,6860301547
2017/03/23,6861426544
2017/03/24,6909304837
2017/03/25,6949657984
2017/03/26,6863743103
2017/03/27,7027372231
2017/03/28,7368508951
2017/03/29,7336671927
2017/03/30,7423208157
2017/03/31,7446661710
2017/04/01,7441361569
2017/04/02,7355735727
2017/04/03,7429588756
2017/04/04,7418596014
2017/04/05,7567166310
2017/04/06,7515481966
2017/04/07,7559949553
2017/04/08,7581607571
2017/04/09,7477651330
2017/04/10,7474016020
2017/04/11,7436324188
2017/04/12,7435498770
2017/04/13,7329687673
2017/04/14,7368704272
2017/04/15,6198311119
2017/04/16,6238006951
2017/04/17,6273163847
2017/04/18,8922322280
2017/04/19,16507814315
2017/04/20,27050649737
2017/04/21,36300456164
2017/04/22,36296326874
2017/04/23,35873955156
2017/04/24,35845306992
2017/04/25,36101864706
2017/04/26,36600466766
2017/04/27,35898483881
2017/04/28,35830463640
2017/04/29,36487901594
2017/04/30,36603565216
2017/05/01,36493850791
2017/05/02,37059597092
2017/05/03,36557522186
2017/05/04,38029275585
2017/05/05,37486328488
2017/05/06,39195036866
2017/05/07,39432776438
2017/05/08,40936359805
2017/05/09,41383978668
2017/05/10,41464126299
2017/05/11,41088918296
2017/05/12,41376572943
2017/05/13,42081147475
2017/05/14,43796978970
2017/05/15,44331323539
2017/05/16,44302876455
2017/05/17,44747651386
2017/05/18,42548930254
2017/05/19,31103335629
2017/05/20,18778366989
2017/05/21,5146857301
2017/05/22,5043737566
2017/05/23,5148953935
2017/05/24,4618941379
2017/05/25,4589390341
2017/05/26,4636355240
2017/05/27,4493532503
2017/05/28,4214030639
2017/05/29,9259990082
2017/05/30,9234119570
2017/05/31,8959434942
2017/06/01,9007881098
