Date,fee_to_reward30rsiUSD
2014/01/12,47.012
2014/01/13,47.82
2014/01/14,49.442
2014/01/15,49.013
2014/01/16,47.9
2014/01/17,49.38
2014/01/18,48.055
2014/01/19,47.74
2014/01/20,48.418
2014/01/21,49.401
2014/01/22,48.364
2014/01/23,49.523
2014/01/24,48.64
2014/01/25,48.066
2014/01/26,48.445
2014/01/27,48.447
2014/01/28,49.5
2014/01/29,49.191
2014/01/30,48.325
2014/01/31,48.529
2014/02/01,47.223
2014/02/02,47.048
2014/02/03,47.81
2014/02/04,49.118
2014/02/05,49.083
2014/02/06,49.105
2014/02/07,50.535
2014/02/08,47.85
2014/02/09,48.716
2014/02/10,49.365
2014/02/11,48.976
2014/02/12,49.938
2014/02/13,48.9
2014/02/14,49.918
2014/02/15,47.833
2014/02/16,47.009
2014/02/17,55.253
2014/02/18,49.33
2014/02/19,48.591
2014/02/20,49.52
2014/02/21,50.145
2014/02/22,48.292
2014/02/23,48.572
2014/02/24,49.268
2014/02/25,51.821
2014/02/26,49.344
2014/02/27,49.003
2014/02/28,50.217
2014/03/01,49.935
2014/03/02,49.037
2014/03/03,52.449
2014/03/04,52.467
2014/03/05,50.183
2014/03/06,49.547
2014/03/07,49.435
2014/03/08,48.117
2014/03/09,48.064
2014/03/10,51.943
2014/03/11,50.208
2014/03/12,50.183
2014/03/13,50.151
2014/03/14,51.359
2014/03/15,47.774
2014/03/16,48.417
2014/03/17,49.321
2014/03/18,47.89
2014/03/19,49.71
2014/03/20,49.038
2014/03/21,49.179
2014/03/22,51.745
2014/03/23,46.637
2014/03/24,48.391
2014/03/25,50.699
2014/03/26,50.948
2014/03/27,49.378
2014/03/28,48.521
2014/03/29,47.077
2014/03/30,49.36
2014/03/31,48.611
2014/04/01,48.804
2014/04/02,48.307
2014/04/03,48.17
2014/04/04,48.569
2014/04/05,48.115
2014/04/06,48.513
2014/04/07,51.537
2014/04/08,53.334
2014/04/09,55.013
2014/04/10,51.014
2014/04/11,49.851
2014/04/12,47.02
2014/04/13,46.888
2014/04/14,49.729
2014/04/15,50.971
2014/04/16,50.867
2014/04/17,50.744
2014/04/18,49.218
2014/04/19,49.63
2014/04/20,47.453
2014/04/21,48.961
2014/04/22,52.1
2014/04/23,50.745
2014/04/24,52
2014/04/25,49.103
2014/04/26,46.969
2014/04/27,48.244
2014/04/28,50.356
2014/04/29,49.144
2014/04/30,51.56
2014/05/01,47.831
2014/05/02,49.234
2014/05/03,49.086
2014/05/04,48.289
2014/05/05,53.102
2014/05/06,49.65
2014/05/07,50.493
2014/05/08,50.07
2014/05/09,51.211
2014/05/10,47.374
2014/05/11,48.219
2014/05/12,50.557
2014/05/13,49.616
2014/05/14,50.082
2014/05/15,49.437
2014/05/16,48.239
2014/05/17,47.069
2014/05/18,46.716
2014/05/19,48.882
2014/05/20,49.829
2014/05/21,49.522
2014/05/22,49.658
2014/05/23,50.046
2014/05/24,49.492
2014/05/25,48.165
2014/05/26,50.45
2014/05/27,51.729
2014/05/28,50.795
2014/05/29,51.09
2014/05/30,48.925
2014/05/31,48.397
2014/06/01,47.809
2014/06/02,47.695
2014/06/03,49.994
2014/06/04,48.629
2014/06/05,50.882
2014/06/06,50.337
2014/06/07,47.241
2014/06/08,48.549
2014/06/09,49.485
2014/06/10,49.273
2014/06/11,50.454
2014/06/12,50.135
2014/06/13,49.416
2014/06/14,46.317
2014/06/15,46.187
2014/06/16,48.549
2014/06/17,48.819
2014/06/18,51.55
2014/06/19,49.62
2014/06/20,47.612
2014/06/21,46.343
2014/06/22,46.472
2014/06/23,48.958
2014/06/24,48.079
2014/06/25,49.358
2014/06/26,48.2
2014/06/27,47.373
2014/06/28,46.797
2014/06/29,47.687
2014/06/30,53.663
2014/07/01,54.98
2014/07/02,53.951
2014/07/03,51.421
2014/07/04,48.415
2014/07/05,47.402
2014/07/06,49.203
2014/07/07,50.837
2014/07/08,51.988
2014/07/09,50.025
2014/07/10,50.808
2014/07/11,49.875
2014/07/12,47.489
2014/07/13,48.108
2014/07/14,52.841
2014/07/15,51.399
2014/07/16,52.809
2014/07/17,49.59
2014/07/18,49.769
2014/07/19,47.984
2014/07/20,47.897
2014/07/21,49.713
2014/07/22,52.076
2014/07/23,50.839
2014/07/24,50.734
2014/07/25,48.704
2014/07/26,49.076
2014/07/27,47.858
2014/07/28,49.846
2014/07/29,49.987
2014/07/30,48.946
2014/07/31,50.639
2014/08/01,49.671
2014/08/02,46.748
2014/08/03,47.462
2014/08/04,53.105
2014/08/05,53.593
2014/08/06,51.819
2014/08/07,49.705
2014/08/08,50.081
2014/08/09,46.686
2014/08/10,47.518
2014/08/11,49.684
2014/08/12,50.516
2014/08/13,52.888
2014/08/14,49.664
2014/08/15,50.572
2014/08/16,52.225
2014/08/17,67.905
2014/08/18,48.595
2014/08/19,49.475
2014/08/20,49.661
2014/08/21,49.514
2014/08/22,49.438
2014/08/23,47.931
2014/08/24,48.853
2014/08/25,54.406
2014/08/26,49.331
2014/08/27,49.464
2014/08/28,48.717
2014/08/29,48.838
2014/08/30,47.789
2014/08/31,47.516
2014/09/01,50.833
2014/09/02,50.698
2014/09/03,49.379
2014/09/04,49.899
2014/09/05,50.451
2014/09/06,48.117
2014/09/07,55.188
2014/09/08,51.013
2014/09/09,52.053
2014/09/10,50.612
2014/09/11,48.669
2014/09/12,49.582
2014/09/13,48.069
2014/09/14,49.805
2014/09/15,50.391
2014/09/16,51.006
2014/09/17,49.268
2014/09/18,49.566
2014/09/19,48.882
2014/09/20,48.511
2014/09/21,48.368
2014/09/22,49.77
2014/09/23,51.394
2014/09/24,50.754
2014/09/25,50.482
2014/09/26,69.819
2014/09/27,49.798
2014/09/28,50.05
2014/09/29,50.386
2014/09/30,49.836
2014/10/01,50.072
2014/10/02,49.964
2014/10/03,50.038
2014/10/04,49.971
2014/10/05,49.24
2014/10/06,49.776
2014/10/07,51.208
2014/10/08,50.331
2014/10/09,50.806
2014/10/10,50.082
2014/10/11,49.229
2014/10/12,49.406
2014/10/13,50.181
2014/10/14,51.394
2014/10/15,50.021
2014/10/16,49.944
2014/10/17,49.967
2014/10/18,48.376
2014/10/19,49.767
2014/10/20,51.043
2014/10/21,50.219
2014/10/22,49.749
2014/10/23,50.201
2014/10/24,49.555
2014/10/25,48.999
2014/10/26,50.721
2014/10/27,50.265
2014/10/28,51.399
2014/10/29,50.913
2014/10/30,49.835
2014/10/31,48.524
2014/11/01,49.641
2014/11/02,49.903
2014/11/03,51.646
2014/11/04,50.048
2014/11/05,51.486
2014/11/06,51.1
2014/11/07,50.627
2014/11/08,48.506
2014/11/09,51.792
2014/11/10,50.778
2014/11/11,52.104
2014/11/12,52.01
2014/11/13,51.575
2014/11/14,49.923
2014/11/15,49.288
2014/11/16,48.979
2014/11/17,52.269
2014/11/18,49.843
2014/11/19,50.844
2014/11/20,51.185
2014/11/21,51.673
2014/11/22,48.126
2014/11/23,49.671
2014/11/24,50.298
2014/11/25,50.711
2014/11/26,50.246
2014/11/27,49.756
2014/11/28,48.934
2014/11/29,47.835
2014/11/30,49.171
2014/12/01,52.776
2014/12/02,51.063
2014/12/03,53.951
2014/12/04,51.733
2014/12/05,48.892
2014/12/06,49.191
2014/12/07,49.844
2014/12/08,51.192
2014/12/09,50.082
2014/12/10,49.912
2014/12/11,48.999
2014/12/12,49.172
2014/12/13,47.62
2014/12/14,49.798
2014/12/15,51.88
2014/12/16,52.524
2014/12/17,54.37
2014/12/18,52.486
2014/12/19,52.764
2014/12/20,50.044
2014/12/21,49.352
2014/12/22,49.277
2014/12/23,50.672
2014/12/24,47.399
2014/12/25,45.502
2014/12/26,54.847
2014/12/27,52.917
2014/12/28,47.899
2014/12/29,49.775
2014/12/30,49.948
2014/12/31,48.186
2015/01/01,45.235
2015/01/02,48.116
2015/01/03,48.26
2015/01/04,54.277
2015/01/05,51.58
2015/01/06,49.21
2015/01/07,50.291
2015/01/08,52.329
2015/01/09,52.086
2015/01/10,51.53
2015/01/11,49.65
2015/01/12,62.157
2015/01/13,52.014
2015/01/14,50.677
2015/01/15,51.375
2015/01/16,50.633
2015/01/17,49.962
2015/01/18,49.475
2015/01/19,50.225
2015/01/20,52.055
2015/01/21,49.355
2015/01/22,50.141
2015/01/23,51.069
2015/01/24,49.459
2015/01/25,50.732
2015/01/26,52.378
2015/01/27,49.591
2015/01/28,47.661
2015/01/29,48.008
2015/01/30,48.614
2015/01/31,48.108
2015/02/01,47.836
2015/02/02,48.426
2015/02/03,50.773
2015/02/04,48.555
2015/02/05,48.278
2015/02/06,47.36
2015/02/07,48.165
2015/02/08,49.692
2015/02/09,50.039
2015/02/10,50.764
2015/02/11,49.879
2015/02/12,51.376
2015/02/13,52.787
2015/02/14,50.023
2015/02/15,50.537
2015/02/16,50.449
2015/02/17,51.457
2015/02/18,49.477
2015/02/19,48.617
2015/02/20,50.201
2015/02/21,49.692
2015/02/22,48.617
2015/02/23,51.016
2015/02/24,52.081
2015/02/25,50.176
2015/02/26,49.958
2015/02/27,50.043
2015/02/28,50.094
2015/03/01,50.704
2015/03/02,50.385
2015/03/03,50.599
2015/03/04,51.263
2015/03/05,52.496
2015/03/06,52.566
2015/03/07,49.586
2015/03/08,48.36
2015/03/09,51.85
2015/03/10,50.671
2015/03/11,50.448
2015/03/12,51.519
2015/03/13,49.568
2015/03/14,49.629
2015/03/15,48.059
2015/03/16,51.82
2015/03/17,52.005
2015/03/18,50.3
2015/03/19,53.338
2015/03/20,53.026
2015/03/21,48.481
2015/03/22,49.18
2015/03/23,53.155
2015/03/24,47.508
2015/03/25,49.9
2015/03/26,50.001
2015/03/27,47.907
2015/03/28,48.357
2015/03/29,48.146
2015/03/30,51.577
2015/03/31,51.553
2015/04/01,53.967
2015/04/02,49.5
2015/04/03,50.501
2015/04/04,48.896
2015/04/05,50.263
2015/04/06,53.63
2015/04/07,50.479
2015/04/08,53.485
2015/04/09,54.872
2015/04/10,58.948
2015/04/11,51.417
2015/04/12,50.53
2015/04/13,50.591
2015/04/14,50.238
2015/04/15,52.289
2015/04/16,49.537
2015/04/17,51.094
2015/04/18,48.453
2015/04/19,48.284
2015/04/20,50.549
2015/04/21,49.512
2015/04/22,49.9
2015/04/23,51.812
2015/04/24,52.226
2015/04/25,77.174
2015/04/26,48.931
2015/04/27,49.736
2015/04/28,49.392
2015/04/29,50.447
2015/04/30,50.13
2015/05/01,48.856
2015/05/02,48.955
2015/05/03,48.64
2015/05/04,49.967
2015/05/05,49.446
2015/05/06,49.095
2015/05/07,49.808
2015/05/08,49.67
2015/05/09,49.334
2015/05/10,50.197
2015/05/11,49.637
2015/05/12,49.5
2015/05/13,48.899
2015/05/14,48.672
2015/05/15,49.333
2015/05/16,49.134
2015/05/17,47.837
2015/05/18,49.442
2015/05/19,50.484
2015/05/20,49.468
2015/05/21,48.848
2015/05/22,49.963
2015/05/23,50.137
2015/05/24,48.779
2015/05/25,49.933
2015/05/26,50.928
2015/05/27,50.29
2015/05/28,50.774
2015/05/29,50.256
2015/05/30,50.93
2015/05/31,59.364
2015/06/01,52.608
2015/06/02,50.243
2015/06/03,50.427
2015/06/04,49.975
2015/06/05,49.733
2015/06/06,47.641
2015/06/07,48.086
2015/06/08,49.586
2015/06/09,50.021
2015/06/10,50.12
2015/06/11,50.805
2015/06/12,50.815
2015/06/13,49.206
2015/06/14,49.327
2015/06/15,51.465
2015/06/16,53.658
2015/06/17,52.007
2015/06/18,53.786
2015/06/19,54.472
2015/06/20,49.352
2015/06/21,49.271
2015/06/22,53.781
2015/06/23,50.508
2015/06/24,48.675
2015/06/25,49.004
2015/06/26,49.547
2015/06/27,50.348
2015/06/28,48.952
2015/06/29,50.629
2015/06/30,55.169
2015/07/01,51.861
2015/07/02,51.873
2015/07/03,50.793
2015/07/04,49.209
2015/07/05,51.172
2015/07/06,54.152
2015/07/07,60.52
2015/07/08,60.006
2015/07/09,59.09
2015/07/10,55.196
2015/07/11,56.149
2015/07/12,59.311
2015/07/13,52.803
2015/07/14,51.985
2015/07/15,50.295
2015/07/16,51.996
2015/07/17,49.85
2015/07/18,55.778
2015/07/19,48.286
2015/07/20,53.361
2015/07/21,51.143
2015/07/22,50.175
2015/07/23,50.659
2015/07/24,48.576
2015/07/25,48.328
2015/07/26,48.996
2015/07/27,51.616
2015/07/28,51.395
2015/07/29,53.457
2015/07/30,53.336
2015/07/31,53.154
2015/08/01,51.324
2015/08/02,48.127
2015/08/03,49.674
2015/08/04,53.234
2015/08/05,53.061
2015/08/06,53.234
2015/08/07,49.809
2015/08/08,47.967
2015/08/09,47.743
2015/08/10,49.441
2015/08/11,48.998
2015/08/12,50.902
2015/08/13,49.309
2015/08/14,49.446
2015/08/15,48.475
2015/08/16,47.898
2015/08/17,49.032
2015/08/18,50.112
2015/08/19,48.797
2015/08/20,49.664
2015/08/21,48.109
2015/08/22,48.17
2015/08/23,48.86
2015/08/24,49.674
2015/08/25,50.653
2015/08/26,48.957
2015/08/27,49.973
2015/08/28,49.043
2015/08/29,47.7
2015/08/30,47.51
2015/08/31,50.241
2015/09/01,49.565
2015/09/02,58.216
2015/09/03,50.667
2015/09/04,49.257
2015/09/05,50.58
2015/09/06,48.851
2015/09/07,50.865
2015/09/08,50.532
2015/09/09,50.241
2015/09/10,49.276
2015/09/11,52.969
2015/09/12,51.703
2015/09/13,49.426
2015/09/14,51.18
2015/09/15,49.987
2015/09/16,50.147
2015/09/17,50.366
2015/09/18,49.578
2015/09/19,49.641
2015/09/20,49.219
2015/09/21,51.986
2015/09/22,49.786
2015/09/23,48.957
2015/09/24,49.612
2015/09/25,49.171
2015/09/26,49.444
2015/09/27,48.163
2015/09/28,50.307
2015/09/29,48.782
2015/09/30,50.179
2015/10/01,50.906
2015/10/02,50.559
2015/10/03,48.256
2015/10/04,46.925
2015/10/05,48.587
2015/10/06,50.38
2015/10/07,50.746
2015/10/08,51.006
2015/10/09,50.442
2015/10/10,48.6
2015/10/11,47.18
2015/10/12,50.302
2015/10/13,50.477
2015/10/14,50.247
2015/10/15,49.719
2015/10/16,51.5
2015/10/17,51.613
2015/10/18,48.713
2015/10/19,49.699
2015/10/20,54.645
2015/10/21,51.211
2015/10/22,51.306
2015/10/23,50.901
2015/10/24,50.386
2015/10/25,48.642
2015/10/26,48.813
2015/10/27,51.301
2015/10/28,52.602
2015/10/29,53.16
2015/10/30,50.369
2015/10/31,50.852
2015/11/01,49.711
2015/11/02,52.478
2015/11/03,52.756
2015/11/04,57.144
2015/11/05,52.966
2015/11/06,52.201
2015/11/07,48.622
2015/11/08,48.551
2015/11/09,50.594
2015/11/10,50.688
2015/11/11,48.392
2015/11/12,47.96
2015/11/13,47.967
2015/11/14,48.894
2015/11/15,46.876
2015/11/16,48.183
2015/11/17,49.392
2015/11/18,49.577
2015/11/19,50.379
2015/11/20,47.704
2015/11/21,46.458
2015/11/22,46.346
2015/11/23,48.191
2015/11/24,48.501
2015/11/25,50.01
2015/11/26,48.362
2015/11/27,51.73
2015/11/28,49.445
2015/11/29,47.677
2015/11/30,52.46
2015/12/01,50.598
2015/12/02,51.65
2015/12/03,52.197
2015/12/04,50.482
2015/12/05,49.727
2015/12/06,50.772
2015/12/07,53.293
2015/12/08,50.339
2015/12/09,52.852
2015/12/10,48.74
2015/12/11,55.427
2015/12/12,52.555
2015/12/13,52.913
2015/12/14,51.159
2015/12/15,51.833
2015/12/16,52.513
2015/12/17,53.367
2015/12/18,51.983
2015/12/19,52.043
2015/12/20,50.509
2015/12/21,55.185
2015/12/22,54.096
2015/12/23,53.564
2015/12/24,54.185
2015/12/25,48.582
2015/12/26,48.643
2015/12/27,45.425
2015/12/28,50.325
2015/12/29,49.761
2015/12/30,49.101
2015/12/31,48.654
2016/01/01,46.606
2016/01/02,51.117
2016/01/03,48.081
2016/01/04,48.32
2016/01/05,50.542
2016/01/06,51.15
2016/01/07,53.296
2016/01/08,49.344
2016/01/09,50.072
2016/01/10,47.703
2016/01/11,50.77
2016/01/12,50.353
2016/01/13,51.945
2016/01/14,52.383
2016/01/15,55.351
2016/01/16,52.33
2016/01/17,52.067
2016/01/18,51.301
2016/01/19,55.164
2016/01/20,55.551
2016/01/21,58.603
2016/01/22,51.963
2016/01/23,49.794
2016/01/24,50.798
2016/01/25,53.234
2016/01/26,53.717
2016/01/27,54.834
2016/01/28,55.216
2016/01/29,52.49
2016/01/30,48.779
2016/01/31,47.892
2016/02/01,55.358
2016/02/02,54.239
2016/02/03,50.568
2016/02/04,49.518
2016/02/05,49.608
2016/02/06,48.302
2016/02/07,49.301
2016/02/08,52.296
2016/02/09,50.012
2016/02/10,51.747
2016/02/11,49.647
2016/02/12,49.543
2016/02/13,49.328
2016/02/14,48.737
2016/02/15,51.956
2016/02/16,53.286
2016/02/17,52.095
2016/02/18,50.742
2016/02/19,53.587
2016/02/20,51.492
2016/02/21,53.298
2016/02/22,55.293
2016/02/23,55.022
2016/02/24,56.499
2016/02/25,51.679
2016/02/26,51.973
2016/02/27,49.627
2016/02/28,53.137
2016/02/29,56.482
2016/03/01,56.874
2016/03/02,62.31
2016/03/03,54.71
2016/03/04,51.539
2016/03/05,54.229
2016/03/06,49.03
2016/03/07,51.128
2016/03/08,49.905
2016/03/09,51.009
2016/03/10,49.008
2016/03/11,48.471
2016/03/12,48.152
2016/03/13,49.239
2016/03/14,49.272
2016/03/15,49.136
2016/03/16,50.98
2016/03/17,51.451
2016/03/18,50.93
2016/03/19,48.502
2016/03/20,47.695
2016/03/21,50.273
2016/03/22,49.966
2016/03/23,48.756
2016/03/24,48.945
2016/03/25,47.427
2016/03/26,47.879
2016/03/27,47.506
2016/03/28,49.585
2016/03/29,53.531
2016/03/30,51.098
2016/03/31,53.323
2016/04/01,52.425
2016/04/02,52.793
2016/04/03,50.62
2016/04/04,49.146
2016/04/05,50.725
2016/04/06,53.235
2016/04/07,51.082
2016/04/08,50.268
2016/04/09,47.193
2016/04/10,45.925
2016/04/11,51.386
2016/04/12,51.955
2016/04/13,49.465
2016/04/14,49.259
2016/04/15,51.126
2016/04/16,48.276
2016/04/17,47.159
2016/04/18,52.272
2016/04/19,49.954
2016/04/20,48.959
2016/04/21,49.762
2016/04/22,50.318
2016/04/23,47.809
2016/04/24,48.656
2016/04/25,51.931
2016/04/26,79.148
2016/04/27,50.086
2016/04/28,50.195
2016/04/29,49.621
2016/04/30,49.213
2016/05/01,48.553
2016/05/02,49.348
2016/05/03,49.467
2016/05/04,49.284
2016/05/05,49.325
2016/05/06,49.182
2016/05/07,48.855
2016/05/08,48.244
2016/05/09,48.694
2016/05/10,49.718
2016/05/11,50.329
2016/05/12,50.195
2016/05/13,49.824
2016/05/14,50.156
2016/05/15,50.069
2016/05/16,51.759
2016/05/17,51.497
2016/05/18,50.888
2016/05/19,52.232
2016/05/20,50.173
2016/05/21,51.185
2016/05/22,48.176
2016/05/23,49.447
2016/05/24,51.236
2016/05/25,51.74
2016/05/26,51.33
2016/05/27,53.066
2016/05/28,50.83
2016/05/29,49.576
2016/05/30,50.98
2016/05/31,51.172
2016/06/01,50.789
2016/06/02,51.401
2016/06/03,50.589
2016/06/04,50.694
2016/06/05,47.968
2016/06/06,48.992
2016/06/07,50.455
2016/06/08,49.913
2016/06/09,49.31
2016/06/10,50.307
2016/06/11,48.729
2016/06/12,50.171
2016/06/13,51.023
2016/06/14,53.752
2016/06/15,54.283
2016/06/16,54.361
2016/06/17,53.775
2016/06/18,51.669
2016/06/19,49.478
2016/06/20,52.078
2016/06/21,53.058
2016/06/22,55.188
2016/06/23,53.339
2016/06/24,54.134
2016/06/25,49.399
2016/06/26,49.295
2016/06/27,50.432
2016/06/28,49.814
2016/06/29,50.495
2016/06/30,50.349
2016/07/01,49.219
2016/07/02,48.784
2016/07/03,47.259
2016/07/04,49.176
2016/07/05,49.718
2016/07/06,50.056
2016/07/07,50.467
2016/07/08,49.961
2016/07/09,49.503
2016/07/10,52.79
2016/07/11,59.877
2016/07/12,57.399
2016/07/13,59.581
2016/07/14,59.32
2016/07/15,59.375
2016/07/16,54.491
2016/07/17,54.411
2016/07/18,57.763
2016/07/19,60.937
2016/07/20,57.981
2016/07/21,58.961
2016/07/22,60.791
2016/07/23,58.314
2016/07/24,55.907
2016/07/25,60.213
2016/07/26,60.747
2016/07/27,61.907
2016/07/28,59.006
2016/07/29,57.329
2016/07/30,59.39
2016/07/31,55.669
2016/08/01,55.92
2016/08/02,57.67
2016/08/03,54.432
2016/08/04,54.369
2016/08/05,53.773
2016/08/06,50.254
2016/08/07,53.817
2016/08/08,58.124
2016/08/09,58.577
2016/08/10,54.543
2016/08/11,55.59
2016/08/12,53.328
2016/08/13,50.019
2016/08/14,49.773
2016/08/15,52.892
2016/08/16,57.3
2016/08/17,56.708
2016/08/18,53.042
2016/08/19,53.89
2016/08/20,49.583
2016/08/21,47.021
2016/08/22,50.344
2016/08/23,51.636
2016/08/24,50.55
2016/08/25,52.654
2016/08/26,51.896
2016/08/27,49.185
2016/08/28,47.317
2016/08/29,50.674
2016/08/30,50.088
2016/08/31,51.664
2016/09/01,51.268
2016/09/02,48.864
2016/09/03,49.928
2016/09/04,45.641
2016/09/05,51.165
2016/09/06,51.042
2016/09/07,50.29
2016/09/08,50.129
2016/09/09,51.069
2016/09/10,47.707
2016/09/11,46.579
2016/09/12,48.248
2016/09/13,50.296
2016/09/14,49.924
2016/09/15,49.56
2016/09/16,51.731
2016/09/17,48.551
2016/09/18,48.92
2016/09/19,52.709
2016/09/20,51.385
2016/09/21,49.592
2016/09/22,51.131
2016/09/23,51.033
2016/09/24,48.471
2016/09/25,46.029
2016/09/26,49.844
2016/09/27,49.328
2016/09/28,51.04
2016/09/29,52.191
2016/09/30,52.267
2016/10/01,49.073
2016/10/02,49.216
2016/10/03,52.628
2016/10/04,51.185
2016/10/05,50.775
2016/10/06,52.123
2016/10/07,52.72
2016/10/08,49.532
2016/10/09,48.497
2016/10/10,53.639
2016/10/11,54.496
2016/10/12,51.39
2016/10/13,52.704
2016/10/14,51.998
2016/10/15,50.29
2016/10/16,50.343
2016/10/17,54.048
2016/10/18,51.691
2016/10/19,51.71
2016/10/20,55.924
2016/10/21,50.404
2016/10/22,49.976
2016/10/23,50.538
2016/10/24,53.007
2016/10/25,56.274
2016/10/26,59.827
2016/10/27,54.544
2016/10/28,51.243
2016/10/29,50.15
2016/10/30,47.614
2016/10/31,50.792
2016/11/01,51.382
2016/11/02,52.407
2016/11/03,50.462
2016/11/04,54.703
2016/11/05,50.102
2016/11/06,49.347
2016/11/07,52.418
2016/11/08,50.532
2016/11/09,51.31
2016/11/10,49.749
2016/11/11,48.901
2016/11/12,47.846
2016/11/13,48.883
2016/11/14,49.315
2016/11/15,50.582
2016/11/16,49.367
2016/11/17,51.365
2016/11/18,51.457
2016/11/19,50.209
2016/11/20,51.542
2016/11/21,53.845
2016/11/22,55.279
2016/11/23,54.893
2016/11/24,56.737
2016/11/25,57.991
2016/11/26,52.429
2016/11/27,50.294
2016/11/28,52.362
2016/11/29,52.557
2016/11/30,53.009
2016/12/01,53.057
2016/12/02,55.767
2016/12/03,50.238
2016/12/04,50.998
2016/12/05,52.416
2016/12/06,54.256
2016/12/07,50.568
2016/12/08,50.459
2016/12/09,52.418
2016/12/10,51.263
2016/12/11,46.427
2016/12/12,50.115
2016/12/13,49.218
2016/12/14,51.674
2016/12/15,53.533
2016/12/16,52.44
2016/12/17,49.314
2016/12/18,49.467
2016/12/19,51.578
2016/12/20,52.46
2016/12/21,52.151
2016/12/22,51.062
2016/12/23,50.927
2016/12/24,49.887
2016/12/25,45.376
2016/12/26,50.217
2016/12/27,50.553
2016/12/28,50.52
2016/12/29,51.984
2016/12/30,50.492
2016/12/31,48.89
2017/01/01,46.292
2017/01/02,51.805
2017/01/03,51.917
2017/01/04,59.668
2017/01/05,52.629
2017/01/06,52.215
2017/01/07,51.863
2017/01/08,48.512
2017/01/09,51.468
2017/01/10,51.457
2017/01/11,51.172
2017/01/12,49.382
2017/01/13,49.898
2017/01/14,47.734
2017/01/15,47.542
2017/01/16,49.54
2017/01/17,50.789
2017/01/18,51.216
2017/01/19,49.999
2017/01/20,48.503
2017/01/21,47.975
2017/01/22,47.608
2017/01/23,52.476
2017/01/24,54.946
2017/01/25,54.023
2017/01/26,52.196
2017/01/27,50.128
2017/01/28,52.226
2017/01/29,50.785
2017/01/30,54.027
2017/01/31,54.923
2017/02/01,51.76
2017/02/02,53.176
2017/02/03,55.609
2017/02/04,53.62
2017/02/05,51.984
2017/02/06,56.796
2017/02/07,55.205
2017/02/08,54.405
2017/02/09,53.725
2017/02/10,52.527
2017/02/11,50.907
2017/02/12,49.286
2017/02/13,50.858
2017/02/14,50.785
2017/02/15,52.661
2017/02/16,54.815
2017/02/17,54.393
2017/02/18,52.96
2017/02/19,52.286
2017/02/20,53.924
2017/02/21,55.563
2017/02/22,57.07
2017/02/23,58.2
2017/02/24,57.856
2017/02/25,53.781
2017/02/26,50.082
2017/02/27,55.894
2017/02/28,57.305
2017/03/01,58.438
2017/03/02,58.565
2017/03/03,59.737
2017/03/04,58.966
2017/03/05,56.048
2017/03/06,58.333
2017/03/07,59.16
2017/03/08,57.433
2017/03/09,56.74
2017/03/10,57.356
2017/03/11,54.482
2017/03/12,51.2
2017/03/13,54.755
2017/03/14,56.096
2017/03/15,56.305
2017/03/16,57.02
2017/03/17,55.004
2017/03/18,52.148
2017/03/19,50.793
2017/03/20,56.39
2017/03/21,56.1
2017/03/22,55.055
2017/03/23,54.023
2017/03/24,50.41
2017/03/25,51.061
2017/03/26,45.751
2017/03/27,52.118
2017/03/28,52.407
2017/03/29,52.802
2017/03/30,49.39
2017/03/31,53.188
2017/04/01,51.428
2017/04/02,48.318
2017/04/03,49.512
2017/04/04,52.882
2017/04/05,51.43
2017/04/06,51.905
2017/04/07,50.675
2017/04/08,49.253
2017/04/09,47.246
2017/04/10,50.277
2017/04/11,50.413
2017/04/12,51.806
2017/04/13,53.807
2017/04/14,53.678
2017/04/15,49.975
2017/04/16,47.398
2017/04/17,49.728
2017/04/18,51.654
2017/04/19,51.219
2017/04/20,53.006
2017/04/21,51.053
2017/04/22,48.853
2017/04/23,47.52
2017/04/24,51.569
2017/04/25,54.287
2017/04/26,52.618
2017/04/27,53.343
2017/04/28,54.108
2017/04/29,50.709
2017/04/30,49.191
2017/05/01,51.043
2017/05/02,52.849
2017/05/03,54.068
2017/05/04,53.627
2017/05/05,55.24
2017/05/06,52.73
2017/05/07,51.712
2017/05/08,52.595
2017/05/09,54.275
2017/05/10,55.052
2017/05/11,55.232
2017/05/12,55.404
2017/05/13,53.452
2017/05/14,52.477
2017/05/15,53.533
2017/05/16,58.957
2017/05/17,62.271
2017/05/18,58.856
2017/05/19,58.305
2017/05/20,55.136
2017/05/21,55.499
2017/05/22,58.134
2017/05/23,58.152
2017/05/24,59.935
2017/05/25,59.84
2017/05/26,59.903
2017/05/27,60.4
2017/05/28,54.822
2017/05/29,59.498
2017/05/30,59.554
2017/05/31,60.637
2017/06/01,59.514
2017/06/02,58.406
2017/06/03,55.145
2017/06/04,54.318
2017/06/05,55.413
2017/06/06,58.542
2017/06/07,62.032
2017/06/08,54.188
2017/06/09,54.432
2017/06/10,52.686
2017/06/11,50.324
2017/06/12,52.623
2017/06/13,56.089
2017/06/14,55.083
2017/06/15,52.431
2017/06/16,50.385
2017/06/17,47.862
2017/06/18,46.376
2017/06/19,50.698
2017/06/20,52.165
2017/06/21,54.732
2017/06/22,54.201
2017/06/23,47.766
2017/06/24,47.684
2017/06/25,47.79
2017/06/26,50.951
2017/06/27,51.874
2017/06/28,49.813
2017/06/29,51.988
2017/06/30,48.979
2017/07/01,44.738
2017/07/02,42.017
2017/07/03,46.111
2017/07/04,47.606
2017/07/05,45.507
