Date,size3sma
2014/05/02,224538
2014/05/03,202269
2014/05/04,205464
2014/05/05,234628
2014/05/06,239859
2014/05/07,254081
2014/05/08,231493
2014/05/09,230782
2014/05/10,206291
2014/05/11,201859
2014/05/12,215027
2014/05/13,235382
2014/05/14,250492
2014/05/15,247406
2014/05/16,240141
2014/05/17,215376
2014/05/18,194753
2014/05/19,204958
2014/05/20,224934
2014/05/21,242045
2014/05/22,243424
2014/05/23,244117
2014/05/24,229492
2014/05/25,221017
2014/05/26,220632
2014/05/27,255245
2014/05/28,265155
2014/05/29,272464
2014/05/30,246921
2014/05/31,233359
2014/06/01,211105
2014/06/02,204270
2014/06/03,213079
2014/06/04,212878
2014/06/05,233988
2014/06/06,246798
2014/06/07,240131
2014/06/08,228602
2014/06/09,215058
2014/06/10,233265
2014/06/11,241067
2014/06/12,240333
2014/06/13,237668
2014/06/14,212256
2014/06/15,192718
2014/06/16,187848
2014/06/17,200875
2014/06/18,221893
2014/06/19,225198
2014/06/20,213137
2014/06/21,190897
2014/06/22,174403
2014/06/23,183045
2014/06/24,194350
2014/06/25,203245
2014/06/26,203713
2014/06/27,197711
2014/06/28,189301
2014/06/29,186332
2014/06/30,233566
2014/07/01,283921
2014/07/02,315529
2014/07/03,296035
2014/07/04,252159
2014/07/05,216313
2014/07/06,204719
2014/07/07,223555
2014/07/08,257305
2014/07/09,265339
2014/07/10,265186
2014/07/11,247880
2014/07/12,226985
2014/07/13,213339
2014/07/14,223193
2014/07/15,244779
2014/07/16,260314
2014/07/17,248051
2014/07/18,236669
2014/07/19,213969
2014/07/20,209900
2014/07/21,216341
2014/07/22,243060
2014/07/23,258586
2014/07/24,267317
2014/07/25,253690
2014/07/26,242912
2014/07/27,225788
2014/07/28,233616
2014/07/29,238043
2014/07/30,242057
2014/07/31,245816
2014/08/01,246392
2014/08/02,232892
2014/08/03,210577
2014/08/04,229915
2014/08/05,274490
2014/08/06,304194
2014/08/07,287021
2014/08/08,263271
2014/08/09,231126
2014/08/10,216722
2014/08/11,214975
2014/08/12,236768
2014/08/13,273496
2014/08/14,277460
2014/08/15,278179
2014/08/16,276156
2014/08/17,260489
2014/08/18,244460
2014/08/19,214806
2014/08/20,225033
2014/08/21,238690
2014/08/22,247441
2014/08/23,231616
2014/08/24,228473
2014/08/25,242655
2014/08/26,259035
2014/08/27,262920
2014/08/28,240913
2014/08/29,229914
2014/08/30,207422
2014/08/31,192454
2014/09/01,220684
2014/09/02,252727
2014/09/03,272375
2014/09/04,256892
2014/09/05,253660
2014/09/06,239371
2014/09/07,240197
2014/09/08,248198
2014/09/09,300489
2014/09/10,318708
2014/09/11,291899
2014/09/12,255176
2014/09/13,213276
2014/09/14,232770
2014/09/15,248309
2014/09/16,286630
2014/09/17,275238
2014/09/18,257805
2014/09/19,232818
2014/09/20,222070
2014/09/21,215835
2014/09/22,229098
2014/09/23,262823
2014/09/24,285327
2014/09/25,292805
2014/09/26,292985
2014/09/27,295290
2014/09/28,310296
2014/09/29,314486
2014/09/30,316061
2014/10/01,306608
2014/10/02,298696
2014/10/03,296625
2014/10/04,288821
2014/10/05,278567
2014/10/06,274934
2014/10/07,295085
2014/10/08,308439
2014/10/09,315280
2014/10/10,297994
2014/10/11,278207
2014/10/12,273423
2014/10/13,277079
2014/10/14,316844
2014/10/15,320481
2014/10/16,316667
2014/10/17,290761
2014/10/18,266736
2014/10/19,275757
2014/10/20,291624
2014/10/21,320672
2014/10/22,313186
2014/10/23,303174
2014/10/24,289009
2014/10/25,281108
2014/10/26,289508
2014/10/27,304698
2014/10/28,334018
2014/10/29,329474
2014/10/30,323949
2014/10/31,290755
2014/11/01,265134
2014/11/02,270801
2014/11/03,287313
2014/11/04,307721
2014/11/05,319313
2014/11/06,334671
2014/11/07,346224
2014/11/08,317928
2014/11/09,306670
2014/11/10,309346
2014/11/11,349424
2014/11/12,367929
2014/11/13,379421
2014/11/14,358978
2014/11/15,331140
2014/11/16,309617
2014/11/17,324026
2014/11/18,336085
2014/11/19,343438
2014/11/20,341101
2014/11/21,355467
2014/11/22,331142
2014/11/23,322128
2014/11/24,315304
2014/11/25,352950
2014/11/26,355757
2014/11/27,355546
2014/11/28,338704
2014/11/29,315896
2014/11/30,320964
2014/12/01,350072
2014/12/02,389309
2014/12/03,426841
2014/12/04,414613
2014/12/05,392165
2014/12/06,343050
2014/12/07,333764
2014/12/08,343144
2014/12/09,353928
2014/12/10,353091
2014/12/11,344819
2014/12/12,336214
2014/12/13,314896
2014/12/14,328349
2014/12/15,354169
2014/12/16,404013
2014/12/17,435382
2014/12/18,440809
2014/12/19,429010
2014/12/20,403119
2014/12/21,378318
2014/12/22,362983
2014/12/23,365513
2014/12/24,345053
2014/12/25,306004
2014/12/26,267066
2014/12/27,266998
2014/12/28,281888
2014/12/29,284969
2014/12/30,288385
2014/12/31,284961
2015/01/01,252733
2015/01/02,240707
2015/01/03,249174
2015/01/04,280761
2015/01/05,312702
2015/01/06,319041
2015/01/07,339228
2015/01/08,349167
2015/01/09,379897
2015/01/10,398426
2015/01/11,379274
2015/01/12,373296
2015/01/13,398381
2015/01/14,427443
2015/01/15,438871
2015/01/16,412380
2015/01/17,402569
2015/01/18,368608
2015/01/19,371475
2015/01/20,391189
2015/01/21,402300
2015/01/22,400213
2015/01/23,380279
2015/01/24,386341
2015/01/25,406700
2015/01/26,440379
2015/01/27,444495
2015/01/28,383176
2015/01/29,313473
2015/01/30,289493
2015/01/31,303234
2015/02/01,309272
2015/02/02,307832
2015/02/03,337568
2015/02/04,341106
2015/02/05,337659
2015/02/06,289940
2015/02/07,281231
2015/02/08,317421
2015/02/09,352534
2015/02/10,390070
2015/02/11,370456
2015/02/12,388825
2015/02/13,423388
2015/02/14,446128
2015/02/15,461958
2015/02/16,433195
2015/02/17,443079
2015/02/18,407149
2015/02/19,374140
2015/02/20,353096
2015/02/21,366581
2015/02/22,380030
2015/02/23,387420
2015/02/24,398795
2015/02/25,398635
2015/02/26,385073
2015/02/27,365065
2015/02/28,393835
2015/03/01,404067
2015/03/02,415046
2015/03/03,403124
2015/03/04,405449
2015/03/05,428233
2015/03/06,423347
2015/03/07,418611
2015/03/08,376947
2015/03/09,395125
2015/03/10,399461
2015/03/11,417931
2015/03/12,423140
2015/03/13,414087
2015/03/14,409701
2015/03/15,372510
2015/03/16,391547
2015/03/17,397324
2015/03/18,406442
2015/03/19,415335
2015/03/20,414832
2015/03/21,404114
2015/03/22,381899
2015/03/23,383949
2015/03/24,366395
2015/03/25,340416
2015/03/26,324383
2015/03/27,327150
2015/03/28,336930
2015/03/29,331826
2015/03/30,369947
2015/03/31,389456
2015/04/01,428338
2015/04/02,412244
2015/04/03,415384
2015/04/04,372267
2015/04/05,375865
2015/04/06,395559
2015/04/07,413554
2015/04/08,441686
2015/04/09,431778
2015/04/10,425557
2015/04/11,402177
2015/04/12,379549
2015/04/13,392459
2015/04/14,393835
2015/04/15,419525
2015/04/16,403223
2015/04/17,412018
2015/04/18,385239
2015/04/19,386111
2015/04/20,375975
2015/04/21,380342
2015/04/22,388834
2015/04/23,410655
2015/04/24,448055
2015/04/25,426532
2015/04/26,400168
2015/04/27,381203
2015/04/28,400336
2015/04/29,439115
2015/04/30,439786
2015/05/01,423965
2015/05/02,382747
2015/05/03,351865
2015/05/04,384922
2015/05/05,389708
2015/05/06,395533
2015/05/07,389898
2015/05/08,394559
2015/05/09,400570
2015/05/10,401045
2015/05/11,398951
2015/05/12,406084
2015/05/13,383724
2015/05/14,365664
2015/05/15,354757
2015/05/16,366018
2015/05/17,356875
2015/05/18,358626
2015/05/19,379070
2015/05/20,405235
2015/05/21,391598
2015/05/22,378873
2015/05/23,393287
2015/05/24,414799
2015/05/25,419331
2015/05/26,414504
2015/05/27,427513
2015/05/28,436559
2015/05/29,437607
2015/05/30,451660
2015/05/31,427260
2015/06/01,463537
2015/06/02,459796
2015/06/03,490511
2015/06/04,457693
2015/06/05,442043
2015/06/06,380589
2015/06/07,355097
2015/06/08,338553
2015/06/09,382594
2015/06/10,427372
2015/06/11,456349
2015/06/12,476213
2015/06/13,437766
2015/06/14,420371
2015/06/15,431613
2015/06/16,497822
2015/06/17,532566
2015/06/18,523061
2015/06/19,503772
2015/06/20,480090
2015/06/21,471901
2015/06/22,496344
2015/06/23,523488
2015/06/24,498726
2015/06/25,421923
2015/06/26,387008
2015/06/27,420289
2015/06/28,438258
2015/06/29,461670
2015/06/30,499346
2015/07/01,573257
2015/07/02,569864
2015/07/03,513808
2015/07/04,431679
2015/07/05,420107
2015/07/06,445938
2015/07/07,572914
2015/07/08,671225
2015/07/09,750217
2015/07/10,708694
2015/07/11,711805
2015/07/12,722514
2015/07/13,747007
2015/07/14,736849
2015/07/15,698829
2015/07/16,692641
2015/07/17,679506
2015/07/18,676792
2015/07/19,656975
2015/07/20,577784
2015/07/21,538055
2015/07/22,479113
2015/07/23,466560
2015/07/24,413501
2015/07/25,377373
2015/07/26,388174
2015/07/27,440112
2015/07/28,513365
2015/07/29,648850
2015/07/30,730515
2015/07/31,791058
2015/08/01,754264
2015/08/02,637958
2015/08/03,537583
2015/08/04,560162
2015/08/05,684424
2015/08/06,794488
2015/08/07,694695
2015/08/08,544510
2015/08/09,405639
2015/08/10,389707
2015/08/11,409709
2015/08/12,454592
2015/08/13,452474
2015/08/14,460125
2015/08/15,422883
2015/08/16,401061
2015/08/17,398394
2015/08/18,427690
2015/08/19,439641
2015/08/20,433665
2015/08/21,395891
2015/08/22,383826
2015/08/23,384272
2015/08/24,417122
2015/08/25,453058
2015/08/26,445049
2015/08/27,436380
2015/08/28,412032
2015/08/29,400798
2015/08/30,378637
2015/08/31,392398
2015/09/01,425996
2015/09/02,553859
2015/09/03,567329
2015/09/04,535204
2015/09/05,432778
2015/09/06,404985
2015/09/07,445689
2015/09/08,526977
2015/09/09,632656
2015/09/10,706342
2015/09/11,708275
2015/09/12,686201
2015/09/13,661119
2015/09/14,675956
2015/09/15,687840
2015/09/16,705325
2015/09/17,692883
2015/09/18,645871
2015/09/19,577010
2015/09/20,501667
2015/09/21,516878
2015/09/22,522560
2015/09/23,516074
2015/09/24,477850
2015/09/25,458694
2015/09/26,451340
2015/09/27,436124
2015/09/28,464750
2015/09/29,473757
2015/09/30,497757
2015/10/01,478596
2015/10/02,499696
2015/10/03,459259
2015/10/04,431082
2015/10/05,396155
2015/10/06,446120
2015/10/07,550718
2015/10/08,629041
2015/10/09,646511
2015/10/10,628555
2015/10/11,589538
2015/10/12,582886
2015/10/13,557074
2015/10/14,552058
2015/10/15,539721
2015/10/16,547311
2015/10/17,571862
2015/10/18,570057
2015/10/19,547579
2015/10/20,577437
2015/10/21,588309
2015/10/22,600377
2015/10/23,555819
2015/10/24,542520
2015/10/25,536024
2015/10/26,509942
2015/10/27,517012
2015/10/28,538861
2015/10/29,576938
2015/10/30,567261
2015/10/31,549750
2015/11/01,533178
2015/11/02,569262
2015/11/03,617042
2015/11/04,697770
2015/11/05,732486
2015/11/06,723971
2015/11/07,641306
2015/11/08,580652
2015/11/09,569133
2015/11/10,592693
2015/11/11,584867
2015/11/12,551909
2015/11/13,514071
2015/11/14,519831
2015/11/15,511087
2015/11/16,520472
2015/11/17,525734
2015/11/18,559072
2015/11/19,588545
2015/11/20,571121
2015/11/21,527941
2015/11/22,470372
2015/11/23,473836
2015/11/24,491890
2015/11/25,532373
2015/11/26,539427
2015/11/27,581604
2015/11/28,579143
2015/11/29,551351
2015/11/30,559000
2015/12/01,564282
2015/12/02,631774
2015/12/03,621999
2015/12/04,629218
2015/12/05,601936
2015/12/06,585676
2015/12/07,618827
2015/12/08,633127
2015/12/09,664233
2015/12/10,612247
2015/12/11,618987
2015/12/12,619470
2015/12/13,671671
2015/12/14,669240
2015/12/15,646646
2015/12/16,642473
2015/12/17,658021
2015/12/18,654844
2015/12/19,647158
2015/12/20,621644
2015/12/21,673200
2015/12/22,705380
2015/12/23,734334
2015/12/24,722036
2015/12/25,648186
2015/12/26,600154
2015/12/27,506046
2015/12/28,548670
2015/12/29,574749
2015/12/30,610340
2015/12/31,576600
2016/01/01,534044
2016/01/02,542599
2016/01/03,542520
2016/01/04,563707
2016/01/05,584386
2016/01/06,620294
2016/01/07,669542
2016/01/08,650166
2016/01/09,642261
2016/01/10,581496
2016/01/11,605740
2016/01/12,595157
2016/01/13,646468
2016/01/14,667197
2016/01/15,726726
2016/01/16,749899
2016/01/17,761733
2016/01/18,721734
2016/01/19,731055
2016/01/20,767065
2016/01/21,825295
2016/01/22,787967
2016/01/23,691103
2016/01/24,617398
2016/01/25,636565
2016/01/26,693656
2016/01/27,735300
2016/01/28,761204
2016/01/29,742612
2016/01/30,683789
2016/01/31,602945
2016/02/01,632936
2016/02/02,711716
2016/02/03,742125
2016/02/04,702411
2016/02/05,650045
2016/02/06,635841
2016/02/07,649960
2016/02/08,707381
2016/02/09,738383
2016/02/10,751132
2016/02/11,691213
2016/02/12,664191
2016/02/13,628228
2016/02/14,623366
2016/02/15,672525
2016/02/16,715822
2016/02/17,765572
2016/02/18,728348
2016/02/19,730574
2016/02/20,718511
2016/02/21,783467
2016/02/22,827175
2016/02/23,875648
2016/02/24,899782
2016/02/25,866710
2016/02/26,827392
2016/02/27,745970
2016/02/28,738484
2016/02/29,787839
2016/03/01,864884
2016/03/02,906122
2016/03/03,908633
2016/03/04,869145
2016/03/05,829064
2016/03/06,731739
2016/03/07,705662
2016/03/08,672438
2016/03/09,710862
2016/03/10,700411
2016/03/11,678395
2016/03/12,621703
2016/03/13,608696
2016/03/14,645995
2016/03/15,676045
2016/03/16,686350
2016/03/17,693197
2016/03/18,718331
2016/03/19,708734
2016/03/20,680048
2016/03/21,684942
2016/03/22,709594
2016/03/23,714290
2016/03/24,687571
2016/03/25,657560
2016/03/26,641061
2016/03/27,626173
2016/03/28,643012
2016/03/29,713397
2016/03/30,753214
2016/03/31,810100
2016/04/01,787426
2016/04/02,804077
2016/04/03,764697
2016/04/04,731783
2016/04/05,712723
2016/04/06,705851
2016/04/07,735370
2016/04/08,727496
2016/04/09,703772
2016/04/10,635457
2016/04/11,653096
2016/04/12,719901
2016/04/13,771222
2016/04/14,752323
2016/04/15,737956
2016/04/16,727112
2016/04/17,708785
2016/04/18,723801
2016/04/19,748846
2016/04/20,761391
2016/04/21,726112
2016/04/22,734460
2016/04/23,720372
2016/04/24,719122
2016/04/25,752313
2016/04/26,805152
2016/04/27,854253
2016/04/28,861918
2016/04/29,861807
2016/04/30,822542
2016/05/01,731955
2016/05/02,711368
2016/05/03,718261
2016/05/04,745372
2016/05/05,729852
2016/05/06,699072
2016/05/07,678896
2016/05/08,636773
2016/05/09,620891
2016/05/10,647686
2016/05/11,725973
2016/05/12,773223
2016/05/13,785152
2016/05/14,784927
2016/05/15,784162
2016/05/16,832185
2016/05/17,850715
2016/05/18,882726
2016/05/19,898966
2016/05/20,870208
2016/05/21,876063
2016/05/22,758763
2016/05/23,713634
2016/05/24,699857
2016/05/25,788843
2016/05/26,846912
2016/05/27,879633
2016/05/28,877242
2016/05/29,830442
2016/05/30,811646
2016/05/31,812864
2016/06/01,865942
2016/06/02,844307
2016/06/03,832820
2016/06/04,833235
2016/06/05,761364
2016/06/06,718997
2016/06/07,706679
2016/06/08,770350
2016/06/09,775405
2016/06/10,781755
2016/06/11,746382
2016/06/12,782857
2016/06/13,813841
2016/06/14,900201
2016/06/15,929235
2016/06/16,943269
2016/06/17,935120
2016/06/18,918646
2016/06/19,840447
2016/06/20,790293
2016/06/21,806021
2016/06/22,880199
2016/06/23,926700
2016/06/24,935956
2016/06/25,884941
2016/06/26,832419
2016/06/27,777263
2016/06/28,766408
2016/06/29,767184
2016/06/30,773951
2016/07/01,770391
2016/07/02,747143
2016/07/03,686190
2016/07/04,682848
2016/07/05,714295
2016/07/06,775262
2016/07/07,802653
2016/07/08,799548
2016/07/09,753050
2016/07/10,674488
2016/07/11,678968
2016/07/12,718226
2016/07/13,796296
2016/07/14,798013
2016/07/15,802810
2016/07/16,758962
2016/07/17,729268
2016/07/18,738894
2016/07/19,796331
2016/07/20,826140
2016/07/21,822866
2016/07/22,823932
2016/07/23,833105
2016/07/24,827198
2016/07/25,842533
2016/07/26,874781
2016/07/27,918193
2016/07/28,906610
2016/07/29,873051
2016/07/30,855842
2016/07/31,828952
2016/08/01,826222
2016/08/02,822616
2016/08/03,821443
2016/08/04,810296
2016/08/05,757531
2016/08/06,700262
2016/08/07,696121
2016/08/08,742188
2016/08/09,829285
2016/08/10,851385
2016/08/11,858460
2016/08/12,833374
2016/08/13,776871
2016/08/14,703298
2016/08/15,704797
2016/08/16,789783
2016/08/17,893132
2016/08/18,889495
2016/08/19,846405
2016/08/20,767820
2016/08/21,706504
2016/08/22,704530
2016/08/23,742837
2016/08/24,789964
2016/08/25,817689
2016/08/26,822836
2016/08/27,799707
2016/08/28,713198
2016/08/29,701368
2016/08/30,733476
2016/08/31,808882
2016/09/01,822323
2016/09/02,803464
2016/09/03,781863
2016/09/04,691900
2016/09/05,743116
2016/09/06,775452
2016/09/07,852111
2016/09/08,830047
2016/09/09,812075
2016/09/10,757832
2016/09/11,683702
2016/09/12,642967
2016/09/13,687723
2016/09/14,745219
2016/09/15,765936
2016/09/16,763855
2016/09/17,760580
2016/09/18,735690
2016/09/19,755828
2016/09/20,765252
2016/09/21,776267
2016/09/22,752114
2016/09/23,759649
2016/09/24,734494
2016/09/25,670602
2016/09/26,659126
2016/09/27,701910
2016/09/28,772377
2016/09/29,793038
2016/09/30,819410
2016/10/01,795734
2016/10/02,757639
2016/10/03,764705
2016/10/04,802259
2016/10/05,825719
2016/10/06,813334
2016/10/07,827853
2016/10/08,818630
2016/10/09,770247
2016/10/10,767223
2016/10/11,821172
2016/10/12,881936
2016/10/13,899809
2016/10/14,878344
2016/10/15,850712
2016/10/16,799665
2016/10/17,823325
2016/10/18,843390
2016/10/19,859558
2016/10/20,875478
2016/10/21,858557
2016/10/22,854047
2016/10/23,792349
2016/10/24,824110
2016/10/25,874129
2016/10/26,934816
2016/10/27,965234
2016/10/28,922763
2016/10/29,855644
2016/10/30,738570
2016/10/31,736726
2016/11/01,764730
2016/11/02,857165
2016/11/03,864375
2016/11/04,897394
2016/11/05,860309
2016/11/06,826367
2016/11/07,803238
2016/11/08,827842
2016/11/09,881512
2016/11/10,854118
2016/11/11,816967
2016/11/12,756501
2016/11/13,746122
2016/11/14,757927
2016/11/15,805930
2016/11/16,811913
2016/11/17,847970
2016/11/18,873964
2016/11/19,894472
2016/11/20,895775
2016/11/21,892475
2016/11/22,927812
2016/11/23,944069
2016/11/24,953809
2016/11/25,948442
2016/11/26,946415
2016/11/27,903012
2016/11/28,891788
2016/11/29,878848
2016/11/30,909096
2016/12/01,905895
2016/12/02,929359
2016/12/03,918897
2016/12/04,904727
2016/12/05,873434
2016/12/06,900733
2016/12/07,909798
2016/12/08,898961
2016/12/09,888149
2016/12/10,892912
2016/12/11,837532
2016/12/12,796096
2016/12/13,768236
2016/12/14,840765
2016/12/15,890569
2016/12/16,941141
2016/12/17,912943
2016/12/18,881606
2016/12/19,864325
2016/12/20,915441
2016/12/21,949624
2016/12/22,951311
2016/12/23,923848
2016/12/24,887489
2016/12/25,796919
2016/12/26,786210
2016/12/27,793460
2016/12/28,866911
2016/12/29,895089
2016/12/30,893446
2016/12/31,871924
2017/01/01,791305
2017/01/02,815695
2017/01/03,849914
2017/01/04,945755
2017/01/05,958862
2017/01/06,984781
2017/01/07,985175
2017/01/08,927249
2017/01/09,906807
2017/01/10,897631
2017/01/11,935164
2017/01/12,894722
2017/01/13,854978
2017/01/14,794895
2017/01/15,753358
2017/01/16,725974
2017/01/17,778465
2017/01/18,850724
2017/01/19,876068
2017/01/20,816745
2017/01/21,749827
2017/01/22,696558
2017/01/23,758695
2017/01/24,852217
2017/01/25,956644
2017/01/26,984796
2017/01/27,939470
2017/01/28,902678
2017/01/29,859129
2017/01/30,898273
2017/01/31,925634
2017/02/01,958900
2017/02/02,945181
2017/02/03,948939
2017/02/04,945561
2017/02/05,960224
2017/02/06,963018
2017/02/07,960859
2017/02/08,961921
2017/02/09,954197
2017/02/10,961485
2017/02/11,962329
2017/02/12,934472
2017/02/13,915445
2017/02/14,889135
2017/02/15,911678
2017/02/16,932840
2017/02/17,960954
2017/02/18,968251
2017/02/19,953896
2017/02/20,947981
2017/02/21,943877
2017/02/22,959303
2017/02/23,962430
2017/02/24,969601
2017/02/25,965992
2017/02/26,953004
2017/02/27,944328
2017/02/28,944962
2017/03/01,964093
2017/03/02,967581
2017/03/03,973266
2017/03/04,975519
2017/03/05,984749
2017/03/06,978163
2017/03/07,974482
2017/03/08,973191
2017/03/09,981946
2017/03/10,987599
2017/03/11,993649
2017/03/12,983098
2017/03/13,980115
2017/03/14,968406
2017/03/15,976352
2017/03/16,978148
2017/03/17,989181
2017/03/18,975202
2017/03/19,942134
2017/03/20,936080
2017/03/21,949399
2017/03/22,980413
2017/03/23,976314
2017/03/24,938958
2017/03/25,924901
2017/03/26,828136
2017/03/27,838474
2017/03/28,853727
2017/03/29,953185
2017/03/30,973718
2017/03/31,965333
2017/04/01,963328
2017/04/02,917236
2017/04/03,889822
2017/04/04,893391
2017/04/05,940919
2017/04/06,974072
2017/04/07,973980
2017/04/08,976504
2017/04/09,959076
2017/04/10,939070
2017/04/11,935204
2017/04/12,954239
2017/04/13,972710
2017/04/14,983469
2017/04/15,986514
2017/04/16,971327
2017/04/17,949886
2017/04/18,937832
2017/04/19,956764
2017/04/20,971165
2017/04/21,977965
2017/04/22,974238
2017/04/23,965451
2017/04/24,961168
2017/04/25,958828
2017/04/26,966902
2017/04/27,968411
2017/04/28,978633
2017/04/29,978538
2017/04/30,979963
2017/05/01,973545
2017/05/02,976435
2017/05/03,984234
2017/05/04,982109
2017/05/05,975778
2017/05/06,965659
2017/05/07,963589
2017/05/08,965888
2017/05/09,973506
2017/05/10,971949
2017/05/11,969649
2017/05/12,958580
2017/05/13,956888
2017/05/14,961502
2017/05/15,966880
2017/05/16,973170
2017/05/17,975435
2017/05/18,976734
2017/05/19,975834
2017/05/20,970945
2017/05/21,976196
2017/05/22,974709
2017/05/23,978533
2017/05/24,971928
2017/05/25,975287
2017/05/26,968650
2017/05/27,975621
2017/05/28,975990
2017/05/29,982365
2017/05/30,978746
2017/05/31,978317
2017/06/01,978266
2017/06/02,978728
2017/06/03,980180
2017/06/04,981717
2017/06/05,975864
2017/06/06,978861
2017/06/07,982116
2017/06/08,983911
2017/06/09,978409
2017/06/10,969854
2017/06/11,961740
2017/06/12,959759
2017/06/13,963323
2017/06/14,971283
2017/06/15,980205
2017/06/16,982185
2017/06/17,987635
2017/06/18,968394
2017/06/19,969470
2017/06/20,962714
2017/06/21,978188
2017/06/22,980275
2017/06/23,974756
2017/06/24,963683
2017/06/25,942065
2017/06/26,954846
2017/06/27,968216
2017/06/28,983171
2017/06/29,976375
2017/06/30,965163
2017/07/01,935212
2017/07/02,872794
2017/07/03,825946
2017/07/04,830711
2017/07/05,874030
2017/07/06,920875
2017/07/07,934219
2017/07/08,917337
2017/07/09,848441
2017/07/10,784974
2017/07/11,795378
2017/07/12,839360
2017/07/13,875586
2017/07/14,878953
2017/07/15,910094
2017/07/16,905072
2017/07/17,920099
2017/07/18,914912
2017/07/19,947922
2017/07/20,942645
2017/07/21,948341
2017/07/22,943826
2017/07/23,861791
2017/07/24,834427
2017/07/25,837261
2017/07/26,931923
2017/07/27,941650
2017/07/28,935853
2017/07/29,904141
2017/07/30,866385
2017/07/31,869671
2017/08/01,820701
2017/08/02,843283
2017/08/03,823994
2017/08/04,890279
2017/08/05,891328
2017/08/06,863855
2017/08/07,870372
2017/08/08,903044
2017/08/09,958954
2017/08/10,971482
2017/08/11,967457
2017/08/12,976040
2017/08/13,976719
2017/08/14,972750
2017/08/15,971135
2017/08/16,965604
2017/08/17,973410
2017/08/18,968383
2017/08/19,968292
2017/08/20,962548
2017/08/21,968047
2017/08/22,978621
2017/08/23,986975
2017/08/24,974251
2017/08/25,950887
2017/08/26,954646
2017/08/27,971683
2017/08/28,989007
2017/08/29,988511
2017/08/30,985707
2017/08/31,985193
2017/09/01,976070
2017/09/02,917655
2017/09/03,845187
2017/09/04,829911
2017/09/05,814330
2017/09/06,859875
2017/09/07,819896
2017/09/08,868750
2017/09/09,809610
2017/09/10,800453
2017/09/11,771201
2017/09/12,764037
2017/09/13,739163
2017/09/14,728057
2017/09/15,771076
2017/09/16,766617
2017/09/17,694809
2017/09/18,716354
2017/09/19,797127
2017/09/20,914943
2017/09/21,866729
2017/09/22,816789
2017/09/23,710251
2017/09/24,673117
2017/09/25,709162
2017/09/26,818069
2017/09/27,878436
2017/09/28,854224
2017/09/29,809204
2017/09/30,787561
2017/10/01,808502
2017/10/02,862038
2017/10/03,891263
2017/10/04,862456
2017/10/05,866311
2017/10/06,876902
2017/10/07,878522
2017/10/08,796971
2017/10/09,794602
2017/10/10,829968
2017/10/11,906579
2017/10/12,922775
2017/10/13,938981
2017/10/14,937862
2017/10/15,910434
2017/10/16,874094
2017/10/17,858095
2017/10/18,888151
2017/10/19,909240
2017/10/20,909081
2017/10/21,912409
2017/10/22,920641
2017/10/23,921851
2017/10/24,934619
2017/10/25,931596
2017/10/26,862806
2017/10/27,860607
2017/10/28,871574
2017/10/29,956287
2017/10/30,957529
2017/10/31,964568
2017/11/01,969613
2017/11/02,965180
2017/11/03,959652
2017/11/04,956311
2017/11/05,958106
2017/11/06,958150
2017/11/07,955123
2017/11/08,953482
2017/11/09,950044
2017/11/10,953527
2017/11/11,954193
2017/11/12,958430
2017/11/13,959540
2017/11/14,956865
2017/11/15,956829
2017/11/16,951517
2017/11/17,955367
2017/11/18,958941
2017/11/19,965839
2017/11/20,961295
2017/11/21,957978
2017/11/22,958587
2017/11/23,963885
2017/11/24,962110
2017/11/25,961837
2017/11/26,960567
2017/11/27,961131
2017/11/28,960049
2017/11/29,962898
2017/11/30,968385
2017/12/01,971363
2017/12/02,969728
2017/12/03,968164
2017/12/04,968896
2017/12/05,969384
2017/12/06,967261
2017/12/07,958175
2017/12/08,958315
2017/12/09,961363
2017/12/10,969060
2017/12/11,971177
2017/12/12,969761
2017/12/13,972440
2017/12/14,972244
2017/12/15,972808
2017/12/16,970256
2017/12/17,970361
2017/12/18,969803
2017/12/19,968784
2017/12/20,970087
2017/12/21,965270
2017/12/22,968235
2017/12/23,969627
2017/12/24,976976
2017/12/25,974946
2017/12/26,972917
2017/12/27,966821
2017/12/28,966509
2017/12/29,967237
2017/12/30,967262
2017/12/31,964218
2018/01/01,961698
2018/01/02,965092
2018/01/03,970127
2018/01/04,973309
2018/01/05,975496
2018/01/06,974046
2018/01/07,973305
2018/01/08,966837
2018/01/09,966759
2018/01/10,965700
2018/01/11,966350
2018/01/12,969068
2018/01/13,961559
2018/01/14,966445
2018/01/15,962784
2018/01/16,968259
2018/01/17,964562
2018/01/18,963504
2018/01/19,963908
2018/01/20,959291
2018/01/21,953637
2018/01/22,955362
2018/01/23,964052
2018/01/24,970198
2018/01/25,964418
2018/01/26,960162
2018/01/27,951185
2018/01/28,945405
2018/01/29,933717
2018/01/30,920792
2018/01/31,923720
2018/02/01,934814
2018/02/02,948207
2018/02/03,938854
2018/02/04,915898
2018/02/05,901879
2018/02/06,916700
2018/02/07,935275
2018/02/08,950451
2018/02/09,949176
2018/02/10,949822
2018/02/11,950515
2018/02/12,945329
2018/02/13,944913
2018/02/14,942815
2018/02/15,944118
2018/02/16,927693
2018/02/17,918458
2018/02/18,908939
2018/02/19,922463
2018/02/20,923917
2018/02/21,920077
2018/02/22,887883
2018/02/23,889246
2018/02/24,909373
2018/02/25,849246
2018/02/26,845134
2018/02/27,828706
2018/02/28,915418
