Date,transactionvalue30smaUSD
2014/02/25,6687
2014/02/26,6495
2014/02/27,6395
2014/02/28,6336
2014/03/01,6346
2014/03/02,6345
2014/03/03,6386
2014/03/04,6405
2014/03/05,6380
2014/03/06,6263
2014/03/07,6658
2014/03/08,6916
2014/03/09,6930
2014/03/10,7179
2014/03/11,7246
2014/03/12,7286
2014/03/13,7271
2014/03/14,7242
2014/03/15,7247
2014/03/16,7185
2014/03/17,7008
2014/03/18,7782
2014/03/19,7914
2014/03/20,7942
2014/03/21,7969
2014/03/22,7935
2014/03/23,7906
2014/03/24,7959
2014/03/25,7971
2014/03/26,7912
2014/03/27,7876
2014/03/28,7904
2014/03/29,7877
2014/03/30,7897
2014/03/31,7835
2014/04/01,7827
2014/04/02,7731
2014/04/03,7630
2014/04/04,7575
2014/04/05,7583
2014/04/06,7006
2014/04/07,6611
2014/04/08,6396
2014/04/09,6077
2014/04/10,5968
2014/04/11,5823
2014/04/12,5721
2014/04/13,5645
2014/04/14,5576
2014/04/15,5590
2014/04/16,5620
2014/04/17,4839
2014/04/18,4748
2014/04/19,4696
2014/04/20,4676
2014/04/21,4765
2014/04/22,4838
2014/04/23,4804
2014/04/24,4752
2014/04/25,4720
2014/04/26,4617
2014/04/27,4494
2014/04/28,4496
2014/04/29,4449
2014/04/30,4384
2014/05/01,4323
2014/05/02,4310
2014/05/03,4289
2014/05/04,4257
2014/05/05,4194
2014/05/06,4183
2014/05/07,4249
2014/05/08,4429
2014/05/09,4568
2014/05/10,4583
2014/05/11,4545
2014/05/12,4533
2014/05/13,4563
2014/05/14,4581
2014/05/15,4594
2014/05/16,4537
2014/05/17,4458
2014/05/18,4322
2014/05/19,4303
2014/05/20,4482
2014/05/21,4444
2014/05/22,4438
2014/05/23,4587
2014/05/24,4784
2014/05/25,4937
2014/05/26,5061
2014/05/27,5238
2014/05/28,5334
2014/05/29,5392
2014/05/30,5565
2014/05/31,5680
2014/06/01,5814
2014/06/02,5974
2014/06/03,6143
2014/06/04,6340
2014/06/05,6522
2014/06/06,6711
2014/06/07,6683
2014/06/08,6764
2014/06/09,6727
2014/06/10,6808
2014/06/11,6880
2014/06/12,7092
2014/06/13,7169
2014/06/14,7172
2014/06/15,7182
2014/06/16,7266
2014/06/17,7324
2014/06/18,7375
2014/06/19,7287
2014/06/20,7309
2014/06/21,7308
2014/06/22,7217
2014/06/23,7125
2014/06/24,7118
2014/06/25,7044
2014/06/26,6940
2014/06/27,6865
2014/06/28,6802
2014/06/29,6658
2014/06/30,6634
2014/07/01,6617
2014/07/02,6615
2014/07/03,6532
2014/07/04,6337
2014/07/05,6205
2014/07/06,5999
2014/07/07,5899
2014/07/08,5651
2014/07/09,5650
2014/07/10,5608
2014/07/11,5575
2014/07/12,5404
2014/07/13,5366
2014/07/14,5368
2014/07/15,5373
2014/07/16,5362
2014/07/17,5367
2014/07/18,5362
2014/07/19,5238
2014/07/20,5158
2014/07/21,5129
2014/07/22,5039
2014/07/23,4962
2014/07/24,4859
2014/07/25,4877
2014/07/26,4827
2014/07/27,4775
2014/07/28,4797
2014/07/29,4810
2014/07/30,4727
2014/07/31,4568
2014/08/01,4395
2014/08/02,4328
2014/08/03,4343
2014/08/04,4290
2014/08/05,4303
2014/08/06,4261
2014/08/07,4274
2014/08/08,4233
2014/08/09,4186
2014/08/10,4161
2014/08/11,4122
2014/08/12,4112
2014/08/13,4116
2014/08/14,4116
2014/08/15,4086
2014/08/16,4109
2014/08/17,4079
2014/08/18,4185
2014/08/19,4206
2014/08/20,4185
2014/08/21,4249
2014/08/22,4973
2014/08/23,5016
2014/08/24,4974
2014/08/25,5102
2014/08/26,5423
2014/08/27,5607
2014/08/28,5634
2014/08/29,5659
2014/08/30,5709
2014/08/31,5720
2014/09/01,5744
2014/09/02,5721
2014/09/03,5708
2014/09/04,5644
2014/09/05,5647
2014/09/06,5606
2014/09/07,5607
2014/09/08,5597
2014/09/09,5574
2014/09/10,5534
2014/09/11,5460
2014/09/12,5395
2014/09/13,5317
2014/09/14,5227
2014/09/15,5153
2014/09/16,5093
2014/09/17,4970
2014/09/18,4969
2014/09/19,4978
2014/09/20,4959
2014/09/21,4281
2014/09/22,4173
2014/09/23,4189
2014/09/24,4125
2014/09/25,3823
2014/09/26,3597
2014/09/27,3524
2014/09/28,3476
2014/09/29,3425
2014/09/30,3387
2014/10/01,3340
2014/10/02,3314
2014/10/03,3318
2014/10/04,3326
2014/10/05,3351
2014/10/06,3428
2014/10/07,3448
2014/10/08,3472
2014/10/09,3514
2014/10/10,3560
2014/10/11,3559
2014/10/12,3544
2014/10/13,3586
2014/10/14,3645
2014/10/15,3758
2014/10/16,3858
2014/10/17,3932
2014/10/18,3915
2014/10/19,3873
2014/10/20,3841
2014/10/21,3760
2014/10/22,3802
2014/10/23,3828
2014/10/24,3765
2014/10/25,3794
2014/10/26,3837
2014/10/27,3879
2014/10/28,3896
2014/10/29,3879
2014/10/30,3860
2014/10/31,3917
2014/11/01,3921
2014/11/02,3885
2014/11/03,3905
2014/11/04,3904
2014/11/05,3865
2014/11/06,3838
2014/11/07,3825
2014/11/08,3771
2014/11/09,3710
2014/11/10,3739
2014/11/11,3749
2014/11/12,3775
2014/11/13,3883
2014/11/14,3824
2014/11/15,3788
2014/11/16,3747
2014/11/17,3756
2014/11/18,3806
2014/11/19,3814
2014/11/20,3865
2014/11/21,3919
2014/11/22,3880
2014/11/23,3865
2014/11/24,3835
2014/11/25,3832
2014/11/26,3836
2014/11/27,3865
2014/11/28,3959
2014/11/29,4026
2014/11/30,4003
2014/12/01,4062
2014/12/02,4159
2014/12/03,4183
2014/12/04,4176
2014/12/05,4213
2014/12/06,4217
2014/12/07,4238
2014/12/08,4369
2014/12/09,4430
2014/12/10,4466
2014/12/11,4482
2014/12/12,4468
2014/12/13,4321
2014/12/14,4264
2014/12/15,4232
2014/12/16,4221
2014/12/17,4219
2014/12/18,4205
2014/12/19,4167
2014/12/20,4113
2014/12/21,4051
2014/12/22,4039
2014/12/23,4084
2014/12/24,4078
2014/12/25,4072
2014/12/26,4019
2014/12/27,3966
2014/12/28,3872
2014/12/29,3819
2014/12/30,3807
2014/12/31,3766
2015/01/01,3674
2015/01/02,3618
2015/01/03,3586
2015/01/04,3552
2015/01/05,3565
2015/01/06,3550
2015/01/07,3465
2015/01/08,3450
2015/01/09,3397
2015/01/10,3366
2015/01/11,3350
2015/01/12,3339
2015/01/13,3388
2015/01/14,3428
2015/01/15,3463
2015/01/16,3470
2015/01/17,3426
2015/01/18,3407
2015/01/19,3390
2015/01/20,3363
2015/01/21,3356
2015/01/22,3322
2015/01/23,3297
2015/01/24,3273
2015/01/25,3263
2015/01/26,3354
2015/01/27,3357
2015/01/28,3345
2015/01/29,3291
2015/01/30,3247
2015/01/31,3233
2015/02/01,3206
2015/02/02,3190
2015/02/03,3178
2015/02/04,3170
2015/02/05,3154
2015/02/06,3100
2015/02/07,3022
2015/02/08,2962
2015/02/09,2940
2015/02/10,2877
2015/02/11,2850
2015/02/12,2774
2015/02/13,2697
2015/02/14,2612
2015/02/15,2554
2015/02/16,2526
2015/02/17,2506
2015/02/18,2500
2015/02/19,2458
2015/02/20,2415
2015/02/21,2368
2015/02/22,2327
2015/02/23,2277
2015/02/24,2241
2015/02/25,2120
2015/02/26,2108
2015/02/27,2139
2015/02/28,2116
2015/03/01,2153
2015/03/02,2245
2015/03/03,2266
2015/03/04,2264
2015/03/05,2255
2015/03/06,2234
2015/03/07,2240
2015/03/08,2396
2015/03/09,2443
2015/03/10,2489
2015/03/11,2512
2015/03/12,2560
2015/03/13,2589
2015/03/14,2613
2015/03/15,2604
2015/03/16,2631
2015/03/17,2635
2015/03/18,2717
2015/03/19,2746
2015/03/20,2749
2015/03/21,2749
2015/03/22,2733
2015/03/23,2752
2015/03/24,2797
2015/03/25,2824
2015/03/26,2850
2015/03/27,2873
2015/03/28,2845
2015/03/29,2775
2015/03/30,2783
2015/03/31,2722
2015/04/01,2635
2015/04/02,2604
2015/04/03,2579
2015/04/04,2522
2015/04/05,2483
2015/04/06,2429
2015/04/07,2253
2015/04/08,2220
2015/04/09,2177
2015/04/10,2162
2015/04/11,2104
2015/04/12,2052
2015/04/13,2028
2015/04/14,2030
2015/04/15,2000
2015/04/16,2014
2015/04/17,1962
2015/04/18,1932
2015/04/19,1946
2015/04/20,1971
2015/04/21,2008
2015/04/22,2024
2015/04/23,2017
2015/04/24,2019
2015/04/25,2011
2015/04/26,2013
2015/04/27,2041
2015/04/28,2078
2015/04/29,2095
2015/04/30,2120
2015/05/01,2143
2015/05/02,2153
2015/05/03,2172
2015/05/04,2225
2015/05/05,2267
2015/05/06,2294
2015/05/07,2324
2015/05/08,2337
2015/05/09,2352
2015/05/10,2367
2015/05/11,2405
2015/05/12,2439
2015/05/13,2459
2015/05/14,2475
2015/05/15,2490
2015/05/16,2468
2015/05/17,2441
2015/05/18,2456
2015/05/19,2460
2015/05/20,2456
2015/05/21,2448
2015/05/22,2458
2015/05/23,2467
2015/05/24,2436
2015/05/25,2435
2015/05/26,2424
2015/05/27,2421
2015/05/28,2405
2015/05/29,2392
2015/05/30,2364
2015/05/31,2342
2015/06/01,2365
2015/06/02,2371
2015/06/03,2358
2015/06/04,2355
2015/06/05,2370
2015/06/06,2365
2015/06/07,2373
2015/06/08,2377
2015/06/09,2371
2015/06/10,2361
2015/06/11,2365
2015/06/12,2366
2015/06/13,2362
2015/06/14,2391
2015/06/15,2418
2015/06/16,2486
2015/06/17,2530
2015/06/18,2541
2015/06/19,2583
2015/06/20,2595
2015/06/21,2575
2015/06/22,2563
2015/06/23,2577
2015/06/24,2588
2015/06/25,2583
2015/06/26,2604
2015/06/27,2629
2015/06/28,2628
2015/06/29,2663
2015/06/30,2682
2015/07/01,2669
2015/07/02,2666
2015/07/03,2664
2015/07/04,2661
2015/07/05,2651
2015/07/06,2643
2015/07/07,2615
2015/07/08,2592
2015/07/09,2573
2015/07/10,2585
2015/07/11,2571
2015/07/12,2549
2015/07/13,2554
2015/07/14,2557
2015/07/15,2569
2015/07/16,2558
2015/07/17,2538
2015/07/18,2503
2015/07/19,2437
2015/07/20,2421
2015/07/21,2412
2015/07/22,2409
2015/07/23,2429
2015/07/24,2452
2015/07/25,2455
2015/07/26,2411
2015/07/27,2398
2015/07/28,2428
2015/07/29,2414
2015/07/30,2401
2015/07/31,2387
2015/08/01,2356
2015/08/02,2335
2015/08/03,2341
2015/08/04,2334
2015/08/05,2343
2015/08/06,2362
2015/08/07,2398
2015/08/08,2446
2015/08/09,2477
2015/08/10,2504
2015/08/11,2534
2015/08/12,2553
2015/08/13,2560
2015/08/14,2564
2015/08/15,2546
2015/08/16,2553
2015/08/17,2603
2015/08/18,2677
2015/08/19,2709
2015/08/20,2740
2015/08/21,2765
2015/08/22,2763
2015/08/23,2741
2015/08/24,2787
2015/08/25,2846
2015/08/26,2859
2015/08/27,2854
2015/08/28,2884
2015/08/29,2874
2015/08/30,2869
2015/08/31,2897
2015/09/01,2920
2015/09/02,2910
2015/09/03,2898
2015/09/04,2892
2015/09/05,2869
2015/09/06,2848
2015/09/07,2803
2015/09/08,2774
2015/09/09,2763
2015/09/10,2760
2015/09/11,2712
2015/09/12,2648
2015/09/13,2583
2015/09/14,2545
2015/09/15,2501
2015/09/16,2453
2015/09/17,2363
2015/09/18,2319
2015/09/19,2288
2015/09/20,2254
2015/09/21,2254
2015/09/22,2257
2015/09/23,2211
2015/09/24,2165
2015/09/25,2151
2015/09/26,2126
2015/09/27,2074
2015/09/28,2089
2015/09/29,2126
2015/09/30,2128
2015/10/01,2138
2015/10/02,2164
2015/10/03,2158
2015/10/04,2144
2015/10/05,2175
2015/10/06,2201
2015/10/07,2225
2015/10/08,2251
2015/10/09,2265
2015/10/10,2255
2015/10/11,2277
2015/10/12,2317
2015/10/13,2374
2015/10/14,2416
2015/10/15,2465
2015/10/16,2511
2015/10/17,2574
2015/10/18,2592
2015/10/19,2609
2015/10/20,2642
2015/10/21,2631
2015/10/22,2641
2015/10/23,2659
2015/10/24,2672
2015/10/25,2690
2015/10/26,2747
2015/10/27,2807
2015/10/28,2846
2015/10/29,2896
2015/10/30,2977
2015/10/31,3007
2015/11/01,3025
2015/11/02,3119
2015/11/03,3287
2015/11/04,3962
2015/11/05,4134
2015/11/06,4247
2015/11/07,4320
2015/11/08,4404
2015/11/09,4567
2015/11/10,4709
2015/11/11,4860
2015/11/12,4966
2015/11/13,5071
2015/11/14,5188
2015/11/15,5240
2015/11/16,5318
2015/11/17,5375
2015/11/18,5406
2015/11/19,5455
2015/11/20,5524
2015/11/21,5536
2015/11/22,5538
2015/11/23,5549
2015/11/24,5550
2015/11/25,5559
2015/11/26,5591
2015/11/27,5625
2015/11/28,5618
2015/11/29,5586
2015/11/30,5631
2015/12/01,5688
2015/12/02,5706
2015/12/03,5623
2015/12/04,5048
2015/12/05,5108
2015/12/06,5306
2015/12/07,5334
2015/12/08,5355
2015/12/09,5367
2015/12/10,5360
2015/12/11,5385
2015/12/12,5418
2015/12/13,5618
2015/12/14,5707
2015/12/15,5847
2015/12/16,5977
2015/12/17,6135
2015/12/18,6309
2015/12/19,6446
2015/12/20,6603
2015/12/21,6835
2015/12/22,7056
2015/12/23,7255
2015/12/24,7490
2015/12/25,7694
2015/12/26,7769
2015/12/27,7736
2015/12/28,7774
2015/12/29,7811
2015/12/30,7830
2015/12/31,7765
2016/01/01,7697
2016/01/02,7644
2016/01/03,7547
2016/01/04,7302
2016/01/05,7011
2016/01/06,6905
2016/01/07,6828
2016/01/08,6677
2016/01/09,6536
2016/01/10,6381
2016/01/11,6282
2016/01/12,5974
2016/01/13,5765
2016/01/14,5557
2016/01/15,5373
2016/01/16,5174
2016/01/17,5530
2016/01/18,5812
2016/01/19,6106
2016/01/20,6014
2016/01/21,6028
2016/01/22,6204
2016/01/23,7895
2016/01/24,11977
2016/01/25,12788
2016/01/26,13254
2016/01/27,13872
2016/01/28,14052
2016/01/29,14265
2016/01/30,14394
2016/01/31,14405
2016/02/01,14604
2016/02/02,14711
2016/02/03,14729
2016/02/04,14775
2016/02/05,14864
2016/02/06,14916
2016/02/07,14998
2016/02/08,15074
2016/02/09,15088
2016/02/10,15089
2016/02/11,15144
2016/02/12,15205
2016/02/13,15292
2016/02/14,15364
2016/02/15,15511
2016/02/16,15109
2016/02/17,14786
2016/02/18,14437
2016/02/19,14503
2016/02/20,14452
2016/02/21,14275
2016/02/22,12521
2016/02/23,8332
2016/02/24,7531
2016/02/25,7142
2016/02/26,6577
2016/02/27,6431
2016/02/28,6550
2016/02/29,6859
2016/03/01,7313
2016/03/02,7318
2016/03/03,7345
2016/03/04,7745
2016/03/05,8708
2016/03/06,8676
2016/03/07,8713
2016/03/08,8692
2016/03/09,8694
2016/03/10,8755
2016/03/11,8787
2016/03/12,8784
2016/03/13,8765
2016/03/14,8756
2016/03/15,8776
2016/03/16,9410
2016/03/17,9696
2016/03/18,9804
2016/03/19,9718
2016/03/20,9540
2016/03/21,9401
2016/03/22,9255
2016/03/23,9135
2016/03/24,9069
2016/03/25,9007
2016/03/26,8936
2016/03/27,8859
2016/03/28,8809
2016/03/29,8439
2016/03/30,8033
2016/03/31,7604
2016/04/01,7442
2016/04/02,7352
2016/04/03,6971
2016/04/04,5994
2016/04/05,5973
2016/04/06,5911
2016/04/07,5927
2016/04/08,5957
2016/04/09,5934
2016/04/10,5910
2016/04/11,5917
2016/04/12,5975
2016/04/13,6004
2016/04/14,5968
2016/04/15,5349
2016/04/16,5055
2016/04/17,4900
2016/04/18,4988
2016/04/19,5086
2016/04/20,5220
2016/04/21,5419
2016/04/22,5637
2016/04/23,5746
2016/04/24,5759
2016/04/25,5818
2016/04/26,5836
2016/04/27,5844
2016/04/28,5855
2016/04/29,5860
2016/04/30,5846
2016/05/01,5851
2016/05/02,5880
2016/05/03,5902
2016/05/04,5906
2016/05/05,5901
2016/05/06,5897
2016/05/07,5863
2016/05/08,5815
2016/05/09,5797
2016/05/10,5783
2016/05/11,5788
2016/05/12,5732
2016/05/13,5697
2016/05/14,5651
2016/05/15,5549
2016/05/16,5479
2016/05/17,5455
2016/05/18,5344
2016/05/19,5284
2016/05/20,5161
2016/05/21,4932
2016/05/22,4680
2016/05/23,4547
2016/05/24,4515
2016/05/25,4526
2016/05/26,4603
2016/05/27,4746
2016/05/28,4899
2016/05/29,5022
2016/05/30,5078
2016/05/31,5143
2016/06/01,5159
2016/06/02,5196
2016/06/03,5201
2016/06/04,5205
2016/06/05,5240
2016/06/06,5268
2016/06/07,5317
2016/06/08,5343
2016/06/09,5376
2016/06/10,5407
2016/06/11,5427
2016/06/12,5545
2016/06/13,5659
2016/06/14,5723
2016/06/15,5756
2016/06/16,5841
2016/06/17,5967
2016/06/18,6041
2016/06/19,6122
2016/06/20,6266
2016/06/21,6406
2016/06/22,6514
2016/06/23,6620
2016/06/24,6674
2016/06/25,6661
2016/06/26,6573
2016/06/27,6471
2016/06/28,6394
2016/06/29,6392
2016/06/30,6375
2016/07/01,6420
2016/07/02,6486
2016/07/03,6554
2016/07/04,6680
2016/07/05,6709
2016/07/06,6750
2016/07/07,6853
2016/07/08,6919
2016/07/09,6971
2016/07/10,6980
2016/07/11,7028
2016/07/12,6972
2016/07/13,6950
2016/07/14,6942
2016/07/15,7079
2016/07/16,7061
2016/07/17,7057
2016/07/18,7038
2016/07/19,7062
2016/07/20,7038
2016/07/21,7001
2016/07/22,6992
2016/07/23,6940
2016/07/24,6904
2016/07/25,6846
2016/07/26,6843
2016/07/27,6863
2016/07/28,6905
2016/07/29,6920
2016/07/30,6931
2016/07/31,6912
2016/08/01,6824
2016/08/02,6884
2016/08/03,6804
2016/08/04,6838
2016/08/05,6818
2016/08/06,6685
2016/08/07,6643
2016/08/08,6587
2016/08/09,6575
2016/08/10,6529
2016/08/11,6474
2016/08/12,6407
2016/08/13,6383
2016/08/14,6207
2016/08/15,6164
2016/08/16,6104
2016/08/17,6035
2016/08/18,5966
2016/08/19,5911
2016/08/20,5882
2016/08/21,5782
2016/08/22,5746
2016/08/23,5696
2016/08/24,5695
2016/08/25,5659
2016/08/26,5604
2016/08/27,5520
2016/08/28,5460
2016/08/29,5400
2016/08/30,5335
2016/08/31,5328
2016/09/01,5192
2016/09/02,5136
2016/09/03,5027
2016/09/04,4963
2016/09/05,4966
2016/09/06,4914
2016/09/07,4879
2016/09/08,4838
2016/09/09,4829
2016/09/10,4814
2016/09/11,4825
2016/09/12,4800
2016/09/13,4804
2016/09/14,4776
2016/09/15,4705
2016/09/16,4727
2016/09/17,4679
2016/09/18,4666
2016/09/19,4660
2016/09/20,4711
2016/09/21,4698
2016/09/22,4728
2016/09/23,4754
2016/09/24,4775
2016/09/25,4788
2016/09/26,4841
2016/09/27,4848
2016/09/28,4920
2016/09/29,4933
2016/09/30,4980
2016/10/01,4982
2016/10/02,4997
2016/10/03,5015
2016/10/04,5034
2016/10/05,5058
2016/10/06,5088
2016/10/07,5141
2016/10/08,5188
2016/10/09,5285
2016/10/10,5366
2016/10/11,5422
2016/10/12,5508
2016/10/13,5532
2016/10/14,5545
2016/10/15,5754
2016/10/16,5836
2016/10/17,5867
2016/10/18,5907
2016/10/19,5924
2016/10/20,5924
2016/10/21,6020
2016/10/22,5952
2016/10/23,5964
2016/10/24,6125
2016/10/25,6220
2016/10/26,6241
2016/10/27,6335
2016/10/28,6259
2016/10/29,6260
2016/10/30,6214
2016/10/31,6241
2016/11/01,6271
2016/11/02,6545
2016/11/03,7004
2016/11/04,7381
2016/11/05,7782
2016/11/06,8171
2016/11/07,8359
2016/11/08,8373
2016/11/09,8375
2016/11/10,8300
2016/11/11,8182
2016/11/12,8087
2016/11/13,8028
2016/11/14,7816
2016/11/15,7700
2016/11/16,7693
2016/11/17,7624
2016/11/18,7563
2016/11/19,7483
2016/11/20,7351
2016/11/21,7351
2016/11/22,7286
2016/11/23,7083
2016/11/24,6939
2016/11/25,6834
2016/11/26,6697
2016/11/27,6653
2016/11/28,6623
2016/11/29,6591
2016/11/30,6532
2016/12/01,6510
2016/12/02,6224
2016/12/03,5728
2016/12/04,5269
2016/12/05,4854
2016/12/06,4413
2016/12/07,4157
2016/12/08,4008
2016/12/09,3912
2016/12/10,3878
2016/12/11,3866
2016/12/12,3930
2016/12/13,3950
2016/12/14,3966
2016/12/15,4005
2016/12/16,4018
2016/12/17,4020
2016/12/18,4033
2016/12/19,4094
2016/12/20,4147
2016/12/21,4250
2016/12/22,4324
2016/12/23,4427
2016/12/24,4475
2016/12/25,4524
2016/12/26,4601
2016/12/27,4733
2016/12/28,4823
2016/12/29,4891
2016/12/30,5020
2016/12/31,5038
2017/01/01,5088
2017/01/02,5163
2017/01/03,5288
2017/01/04,5402
2017/01/05,5634
2017/01/06,5785
2017/01/07,5877
2017/01/08,5927
2017/01/09,6037
2017/01/10,6137
2017/01/11,6344
2017/01/12,6522
2017/01/13,6607
2017/01/14,6590
2017/01/15,6613
2017/01/16,6683
2017/01/17,6755
2017/01/18,6775
2017/01/19,6859
2017/01/20,6881
2017/01/21,6836
2017/01/22,6726
2017/01/23,6735
2017/01/24,6784
2017/01/25,6789
2017/01/26,6763
2017/01/27,6757
2017/01/28,6724
2017/01/29,6654
2017/01/30,6661
2017/01/31,6649
2017/02/01,6655
2017/02/02,6671
2017/02/03,6654
2017/02/04,6544
2017/02/05,6476
2017/02/06,6503
2017/02/07,6524
2017/02/08,6516
2017/02/09,6611
2017/02/10,6537
2017/02/11,6400
2017/02/12,6299
2017/02/13,6312
2017/02/14,6317
2017/02/15,6302
2017/02/16,6433
2017/02/17,6513
2017/02/18,6410
2017/02/19,6349
2017/02/20,6365
2017/02/21,6447
2017/02/22,6585
2017/02/23,6763
2017/02/24,6793
2017/02/25,6735
2017/02/26,6691
2017/02/27,6797
2017/02/28,6861
2017/03/01,6995
2017/03/02,7157
2017/03/03,7537
2017/03/04,7619
2017/03/05,7550
2017/03/06,7581
2017/03/07,7639
2017/03/08,7730
2017/03/09,8249
2017/03/10,8384
2017/03/11,8299
2017/03/12,8221
2017/03/13,8353
2017/03/14,8579
2017/03/15,8720
2017/03/16,8927
2017/03/17,9131
2017/03/18,9115
2017/03/19,9641
2017/03/20,9899
2017/03/21,10483
2017/03/22,10876
2017/03/23,10934
2017/03/24,11043
2017/03/25,11084
2017/03/26,11124
2017/03/27,11314
2017/03/28,11426
2017/03/29,11386
2017/03/30,11407
2017/03/31,11575
2017/04/01,11636
2017/04/02,11663
2017/04/03,11891
2017/04/04,12075
2017/04/05,12065
2017/04/06,12071
2017/04/07,12523
2017/04/08,13505
2017/04/09,13400
2017/04/10,13479
2017/04/11,13528
2017/04/12,13517
2017/04/13,13529
2017/04/14,13508
2017/04/15,13331
2017/04/16,13286
2017/04/17,13338
2017/04/18,12869
2017/04/19,12741
2017/04/20,12301
2017/04/21,12011
2017/04/22,11995
2017/04/23,11818
2017/04/24,11752
2017/04/25,11916
2017/04/26,11892
2017/04/27,12005
2017/04/28,12140
2017/04/29,12153
2017/04/30,11953
2017/05/01,11944
2017/05/02,11709
2017/05/03,11597
2017/05/04,11641
2017/05/05,11916
2017/05/06,12024
2017/05/07,11593
2017/05/08,10443
2017/05/09,10729
2017/05/10,11135
2017/05/11,11489
2017/05/12,11755
2017/05/13,11902
2017/05/14,12009
2017/05/15,12316
2017/05/16,12643
2017/05/17,13006
2017/05/18,13365
2017/05/19,13671
2017/05/20,13857
2017/05/21,14044
2017/05/22,14499
2017/05/23,15054
2017/05/24,15529
2017/05/25,15970
2017/05/26,16323
2017/05/27,16484
2017/05/28,16779
2017/05/29,17085
2017/05/30,17627
2017/05/31,18005
2017/06/01,18475
2017/06/02,18909
2017/06/03,19379
2017/06/04,19928
2017/06/05,20519
2017/06/06,20965
2017/06/07,21120
2017/06/08,21299
2017/06/09,21448
2017/06/10,21739
2017/06/11,22166
2017/06/12,22650
2017/06/13,23274
2017/06/14,23737
2017/06/15,23883
2017/06/16,24168
2017/06/17,24339
2017/06/18,24672
2017/06/19,25128
2017/06/20,25645
2017/06/21,26098
2017/06/22,26356
2017/06/23,26350
2017/06/24,26365
2017/06/25,26583
2017/06/26,27234
2017/06/27,27443
2017/06/28,27714
2017/06/29,28057
2017/06/30,28379
2017/07/01,28396
2017/07/02,28270
2017/07/03,28326
2017/07/04,28001
2017/07/05,27937
2017/07/06,27981
2017/07/07,28112
2017/07/08,28419
2017/07/09,28622
2017/07/10,28774
2017/07/11,28629
2017/07/12,28424
2017/07/13,28198
2017/07/14,28059
2017/07/15,27840
2017/07/16,27443
2017/07/17,27375
2017/07/18,27220
2017/07/19,26999
2017/07/20,26872
2017/07/21,26452
2017/07/22,26111
2017/07/23,26090
2017/07/24,26124
2017/07/25,27870
2017/07/26,27970
2017/07/27,28053
2017/07/28,28759
2017/07/29,29368
2017/07/30,32598
2017/07/31,32925
2017/08/01,34039
2017/08/02,34321
2017/08/03,34469
2017/08/04,34493
2017/08/05,34502
2017/08/06,34600
2017/08/07,34620
2017/08/08,34672
2017/08/09,34657
2017/08/10,35052
2017/08/11,35585
2017/08/12,35947
2017/08/13,36228
2017/08/14,37158
2017/08/15,37712
2017/08/16,38419
2017/08/17,38815
2017/08/18,39262
2017/08/19,39589
2017/08/20,39986
2017/08/21,40668
2017/08/22,41089
2017/08/23,41213
2017/08/24,39715
2017/08/25,39407
2017/08/26,39356
2017/08/27,38512
2017/08/28,37839
2017/08/29,34553
2017/08/30,34296
2017/08/31,33435
2017/09/01,33232
2017/09/02,33355
2017/09/03,33542
2017/09/04,34002
2017/09/05,36393
2017/09/06,36737
2017/09/07,36958
2017/09/08,37076
2017/09/09,37055
2017/09/10,36905
2017/09/11,37238
2017/09/12,37441
2017/09/13,37317
2017/09/14,37567
2017/09/15,37453
2017/09/16,37509
2017/09/17,37376
2017/09/18,37587
2017/09/19,37332
2017/09/20,36996
2017/09/21,36724
2017/09/22,36687
2017/09/23,36357
2017/09/24,36112
2017/09/25,36344
2017/09/26,36673
2017/09/27,36701
2017/09/28,36830
2017/09/29,36975
2017/09/30,37098
2017/10/01,37098
2017/10/02,37068
2017/10/03,36778
2017/10/04,36355
2017/10/05,33881
2017/10/06,33204
2017/10/07,32529
2017/10/08,32165
2017/10/09,32280
2017/10/10,32134
2017/10/11,31606
2017/10/12,31407
2017/10/13,31196
2017/10/14,30724
2017/10/15,30217
2017/10/16,30153
2017/10/17,30664
2017/10/18,30427
2017/10/19,30535
2017/10/20,30639
2017/10/21,30691
2017/10/22,30712
2017/10/23,31766
2017/10/24,32529
2017/10/25,32552
2017/10/26,32731
2017/10/27,33233
2017/10/28,33344
2017/10/29,33250
2017/10/30,33340
2017/10/31,33742
2017/11/01,34124
2017/11/02,34780
2017/11/03,36545
2017/11/04,40425
2017/11/05,45729
2017/11/06,47548
2017/11/07,49235
2017/11/08,51381
2017/11/09,51929
2017/11/10,52946
2017/11/11,53661
2017/11/12,54743
2017/11/13,56754
2017/11/14,59001
2017/11/15,60352
2017/11/16,61825
2017/11/17,63904
2017/11/18,65470
2017/11/19,69646
2017/11/20,72031
2017/11/21,73680
2017/11/22,74899
2017/11/23,76027
2017/11/24,77264
2017/11/25,78475
2017/11/26,78713
2017/11/27,79482
2017/11/28,81097
2017/11/29,82753
2017/11/30,83671
2017/12/01,84191
2017/12/02,85108
2017/12/03,84444
2017/12/04,82177
2017/12/05,79065
2017/12/06,79940
2017/12/07,82137
2017/12/08,82172
2017/12/09,84256
2017/12/10,85090
2017/12/11,87247
2017/12/12,89949
2017/12/13,91253
2017/12/14,91432
2017/12/15,92896
2017/12/16,93788
2017/12/17,94474
2017/12/18,96689
2017/12/19,94523
2017/12/20,94514
2017/12/21,94743
2017/12/22,94004
2017/12/23,94270
