Date,hashrate30trx
2013/12/25,2.077
2013/12/26,2.078
2013/12/27,2.078
2013/12/28,2.074
2013/12/29,2.061
2013/12/30,2.047
2013/12/31,2.032
2014/01/01,2.02
2014/01/02,2.011
2014/01/03,1.997
2014/01/04,1.98
2014/01/05,1.966
2014/01/06,1.958
2014/01/07,1.954
2014/01/08,1.953
2014/01/09,1.954
2014/01/10,1.958
2014/01/11,1.964
2014/01/12,1.969
2014/01/13,1.984
2014/01/14,1.996
2014/01/15,2.005
2014/01/16,2.018
2014/01/17,2.027
2014/01/18,2.028
2014/01/19,2.025
2014/01/20,2.02
2014/01/21,2.015
2014/01/22,2.006
2014/01/23,1.997
2014/01/24,1.99
2014/01/25,1.985
2014/01/26,1.977
2014/01/27,1.967
2014/01/28,1.958
2014/01/29,1.944
2014/01/30,1.925
2014/01/31,1.911
2014/02/01,1.901
2014/02/02,1.892
2014/02/03,1.886
2014/02/04,1.874
2014/02/05,1.865
2014/02/06,1.857
2014/02/07,1.85
2014/02/08,1.844
2014/02/09,1.836
2014/02/10,1.819
2014/02/11,1.801
2014/02/12,1.782
2014/02/13,1.765
2014/02/14,1.751
2014/02/15,1.739
2014/02/16,1.73
2014/02/17,1.726
2014/02/18,1.721
2014/02/19,1.723
2014/02/20,1.727
2014/02/21,1.729
2014/02/22,1.724
2014/02/23,1.721
2014/02/24,1.717
2014/02/25,1.712
2014/02/26,1.703
2014/02/27,1.695
2014/02/28,1.69
2014/03/01,1.686
2014/03/02,1.677
2014/03/03,1.663
2014/03/04,1.644
2014/03/05,1.626
2014/03/06,1.608
2014/03/07,1.593
2014/03/08,1.58
2014/03/09,1.567
2014/03/10,1.553
2014/03/11,1.537
2014/03/12,1.52
2014/03/13,1.51
2014/03/14,1.496
2014/03/15,1.481
2014/03/16,1.466
2014/03/17,1.456
2014/03/18,1.441
2014/03/19,1.422
2014/03/20,1.405
2014/03/21,1.391
2014/03/22,1.38
2014/03/23,1.376
2014/03/24,1.374
2014/03/25,1.377
2014/03/26,1.378
2014/03/27,1.378
2014/03/28,1.383
2014/03/29,1.387
2014/03/30,1.387
2014/03/31,1.385
2014/04/01,1.384
2014/04/02,1.383
2014/04/03,1.39
2014/04/04,1.399
2014/04/05,1.413
2014/04/06,1.422
2014/04/07,1.427
2014/04/08,1.425
2014/04/09,1.422
2014/04/10,1.418
2014/04/11,1.411
2014/04/12,1.404
2014/04/13,1.403
2014/04/14,1.406
2014/04/15,1.412
2014/04/16,1.414
2014/04/17,1.413
2014/04/18,1.411
2014/04/19,1.409
2014/04/20,1.409
2014/04/21,1.411
2014/04/22,1.411
2014/04/23,1.409
2014/04/24,1.404
2014/04/25,1.395
2014/04/26,1.387
2014/04/27,1.377
2014/04/28,1.366
2014/04/29,1.35
2014/04/30,1.337
2014/05/01,1.323
2014/05/02,1.315
2014/05/03,1.304
2014/05/04,1.29
2014/05/05,1.27
2014/05/06,1.252
2014/05/07,1.239
2014/05/08,1.227
2014/05/09,1.215
2014/05/10,1.205
2014/05/11,1.196
2014/05/12,1.185
2014/05/13,1.177
2014/05/14,1.169
2014/05/15,1.162
2014/05/16,1.158
2014/05/17,1.159
2014/05/18,1.158
2014/05/19,1.156
2014/05/20,1.157
2014/05/21,1.157
2014/05/22,1.155
2014/05/23,1.151
2014/05/24,1.146
2014/05/25,1.142
2014/05/26,1.14
2014/05/27,1.135
2014/05/28,1.13
2014/05/29,1.123
2014/05/30,1.115
2014/05/31,1.105
2014/06/01,1.099
2014/06/02,1.096
2014/06/03,1.1
2014/06/04,1.106
2014/06/05,1.107
2014/06/06,1.106
2014/06/07,1.103
2014/06/08,1.098
2014/06/09,1.089
2014/06/10,1.084
2014/06/11,1.076
2014/06/12,1.069
2014/06/13,1.063
2014/06/14,1.06
2014/06/15,1.062
2014/06/16,1.068
2014/06/17,1.077
2014/06/18,1.088
2014/06/19,1.098
2014/06/20,1.11
2014/06/21,1.127
2014/06/22,1.15
2014/06/23,1.168
2014/06/24,1.187
2014/06/25,1.206
2014/06/26,1.221
2014/06/27,1.234
2014/06/28,1.245
2014/06/29,1.259
2014/06/30,1.266
2014/07/01,1.265
2014/07/02,1.26
2014/07/03,1.251
2014/07/04,1.241
2014/07/05,1.235
2014/07/06,1.226
2014/07/07,1.214
2014/07/08,1.201
2014/07/09,1.19
2014/07/10,1.178
2014/07/11,1.165
2014/07/12,1.153
2014/07/13,1.141
2014/07/14,1.127
2014/07/15,1.109
2014/07/16,1.094
2014/07/17,1.079
2014/07/18,1.067
2014/07/19,1.058
2014/07/20,1.051
2014/07/21,1.04
2014/07/22,1.026
2014/07/23,1.007
2014/07/24,0.986
2014/07/25,0.965
2014/07/26,0.944
2014/07/27,0.924
2014/07/28,0.903
2014/07/29,0.884
2014/07/30,0.868
2014/07/31,0.855
2014/08/01,0.842
2014/08/02,0.831
2014/08/03,0.822
2014/08/04,0.809
2014/08/05,0.79
2014/08/06,0.771
2014/08/07,0.755
2014/08/08,0.741
2014/08/09,0.732
2014/08/10,0.73
2014/08/11,0.732
2014/08/12,0.739
2014/08/13,0.745
2014/08/14,0.748
2014/08/15,0.751
2014/08/16,0.753
2014/08/17,0.754
2014/08/18,0.757
2014/08/19,0.766
2014/08/20,0.78
2014/08/21,0.797
2014/08/22,0.815
2014/08/23,0.83
2014/08/24,0.844
2014/08/25,0.852
2014/08/26,0.857
2014/08/27,0.863
2014/08/28,0.872
2014/08/29,0.882
2014/08/30,0.891
2014/08/31,0.904
2014/09/01,0.918
2014/09/02,0.928
2014/09/03,0.938
2014/09/04,0.95
2014/09/05,0.959
2014/09/06,0.966
2014/09/07,0.975
2014/09/08,0.98
2014/09/09,0.979
2014/09/10,0.975
2014/09/11,0.97
2014/09/12,0.966
2014/09/13,0.964
2014/09/14,0.966
2014/09/15,0.967
2014/09/16,0.969
2014/09/17,0.976
2014/09/18,0.987
2014/09/19,0.997
2014/09/20,1.006
2014/09/21,1.014
2014/09/22,1.018
2014/09/23,1.018
2014/09/24,1.013
2014/09/25,1.008
2014/09/26,1.003
2014/09/27,0.993
2014/09/28,0.981
2014/09/29,0.966
2014/09/30,0.949
2014/10/01,0.936
2014/10/02,0.922
2014/10/03,0.906
2014/10/04,0.89
2014/10/05,0.88
2014/10/06,0.872
2014/10/07,0.864
2014/10/08,0.853
2014/10/09,0.836
2014/10/10,0.822
2014/10/11,0.809
2014/10/12,0.794
2014/10/13,0.779
2014/10/14,0.763
2014/10/15,0.746
2014/10/16,0.729
2014/10/17,0.71
2014/10/18,0.694
2014/10/19,0.677
2014/10/20,0.657
2014/10/21,0.636
2014/10/22,0.62
2014/10/23,0.604
2014/10/24,0.592
2014/10/25,0.58
2014/10/26,0.568
2014/10/27,0.554
2014/10/28,0.541
2014/10/29,0.527
2014/10/30,0.517
2014/10/31,0.514
2014/11/01,0.513
2014/11/02,0.514
2014/11/03,0.513
2014/11/04,0.514
2014/11/05,0.517
2014/11/06,0.518
2014/11/07,0.519
2014/11/08,0.519
2014/11/09,0.517
2014/11/10,0.517
2014/11/11,0.514
2014/11/12,0.508
2014/11/13,0.5
2014/11/14,0.493
2014/11/15,0.486
2014/11/16,0.478
2014/11/17,0.471
2014/11/18,0.464
2014/11/19,0.456
2014/11/20,0.447
2014/11/21,0.434
2014/11/22,0.423
2014/11/23,0.412
2014/11/24,0.402
2014/11/25,0.391
2014/11/26,0.379
2014/11/27,0.366
2014/11/28,0.355
2014/11/29,0.345
2014/11/30,0.339
2014/12/01,0.333
2014/12/02,0.325
2014/12/03,0.313
2014/12/04,0.3
2014/12/05,0.289
2014/12/06,0.279
2014/12/07,0.268
2014/12/08,0.256
2014/12/09,0.245
2014/12/10,0.237
2014/12/11,0.228
2014/12/12,0.221
2014/12/13,0.213
2014/12/14,0.205
2014/12/15,0.197
2014/12/16,0.188
2014/12/17,0.177
2014/12/18,0.165
2014/12/19,0.151
2014/12/20,0.138
2014/12/21,0.124
2014/12/22,0.111
2014/12/23,0.103
2014/12/24,0.097
2014/12/25,0.096
2014/12/26,0.094
2014/12/27,0.095
2014/12/28,0.098
2014/12/29,0.105
2014/12/30,0.111
2014/12/31,0.119
2015/01/01,0.128
2015/01/02,0.138
2015/01/03,0.15
2015/01/04,0.163
2015/01/05,0.176
2015/01/06,0.189
2015/01/07,0.199
2015/01/08,0.204
2015/01/09,0.208
2015/01/10,0.209
2015/01/11,0.209
2015/01/12,0.21
2015/01/13,0.206
2015/01/14,0.203
2015/01/15,0.2
2015/01/16,0.2
2015/01/17,0.197
2015/01/18,0.196
2015/01/19,0.198
2015/01/20,0.195
2015/01/21,0.19
2015/01/22,0.188
2015/01/23,0.182
2015/01/24,0.174
2015/01/25,0.163
2015/01/26,0.151
2015/01/27,0.139
2015/01/28,0.13
2015/01/29,0.126
2015/01/30,0.122
2015/01/31,0.119
2015/02/01,0.119
2015/02/02,0.12
2015/02/03,0.118
2015/02/04,0.117
2015/02/05,0.115
2015/02/06,0.117
2015/02/07,0.122
2015/02/08,0.124
2015/02/09,0.125
2015/02/10,0.129
2015/02/11,0.133
2015/02/12,0.136
2015/02/13,0.136
2015/02/14,0.139
2015/02/15,0.14
2015/02/16,0.143
2015/02/17,0.147
2015/02/18,0.153
2015/02/19,0.163
2015/02/20,0.174
2015/02/21,0.182
2015/02/22,0.188
2015/02/23,0.194
2015/02/24,0.197
2015/02/25,0.2
2015/02/26,0.204
2015/02/27,0.209
2015/02/28,0.214
2015/03/01,0.218
2015/03/02,0.22
2015/03/03,0.225
2015/03/04,0.23
2015/03/05,0.23
2015/03/06,0.23
2015/03/07,0.229
2015/03/08,0.228
2015/03/09,0.228
2015/03/10,0.226
2015/03/11,0.228
2015/03/12,0.228
2015/03/13,0.226
2015/03/14,0.223
2015/03/15,0.218
2015/03/16,0.213
2015/03/17,0.206
2015/03/18,0.199
2015/03/19,0.193
2015/03/20,0.186
2015/03/21,0.179
2015/03/22,0.171
2015/03/23,0.164
2015/03/24,0.161
2015/03/25,0.163
2015/03/26,0.164
2015/03/27,0.168
2015/03/28,0.173
2015/03/29,0.176
2015/03/30,0.177
2015/03/31,0.177
2015/04/01,0.175
2015/04/02,0.173
2015/04/03,0.171
2015/04/04,0.17
2015/04/05,0.169
2015/04/06,0.168
2015/04/07,0.166
2015/04/08,0.162
2015/04/09,0.157
2015/04/10,0.152
2015/04/11,0.147
2015/04/12,0.143
2015/04/13,0.137
2015/04/14,0.135
2015/04/15,0.131
2015/04/16,0.125
2015/04/17,0.118
2015/04/18,0.11
2015/04/19,0.104
2015/04/20,0.099
2015/04/21,0.097
2015/04/22,0.095
2015/04/23,0.092
2015/04/24,0.086
2015/04/25,0.08
2015/04/26,0.076
2015/04/27,0.071
2015/04/28,0.067
2015/04/29,0.062
2015/04/30,0.055
2015/05/01,0.048
2015/05/02,0.043
2015/05/03,0.038
2015/05/04,0.032
2015/05/05,0.027
2015/05/06,0.023
2015/05/07,0.022
2015/05/08,0.022
2015/05/09,0.019
2015/05/10,0.015
2015/05/11,0.011
2015/05/12,0.01
2015/05/13,0.012
2015/05/14,0.014
2015/05/15,0.018
2015/05/16,0.021
2015/05/17,0.025
2015/05/18,0.029
2015/05/19,0.032
2015/05/20,0.033
2015/05/21,0.036
2015/05/22,0.039
2015/05/23,0.039
2015/05/24,0.035
2015/05/25,0.033
2015/05/26,0.031
2015/05/27,0.028
2015/05/28,0.025
2015/05/29,0.024
2015/05/30,0.02
2015/05/31,0.018
2015/06/01,0.015
2015/06/02,0.012
2015/06/03,0.011
2015/06/04,0.008
2015/06/05,0.006
2015/06/06,0.006
2015/06/07,0.01
2015/06/08,0.013
2015/06/09,0.018
2015/06/10,0.024
2015/06/11,0.031
2015/06/12,0.036
2015/06/13,0.04
2015/06/14,0.046
2015/06/15,0.051
2015/06/16,0.054
2015/06/17,0.054
2015/06/18,0.057
2015/06/19,0.062
2015/06/20,0.065
2015/06/21,0.065
2015/06/22,0.064
2015/06/23,0.063
2015/06/24,0.064
2015/06/25,0.066
2015/06/26,0.07
2015/06/27,0.072
2015/06/28,0.073
2015/06/29,0.071
2015/06/30,0.07
2015/07/01,0.069
2015/07/02,0.067
2015/07/03,0.068
2015/07/04,0.07
2015/07/05,0.072
2015/07/06,0.078
2015/07/07,0.082
2015/07/08,0.086
2015/07/09,0.09
2015/07/10,0.092
2015/07/11,0.094
2015/07/12,0.096
2015/07/13,0.096
2015/07/14,0.097
2015/07/15,0.098
2015/07/16,0.099
2015/07/17,0.099
2015/07/18,0.101
2015/07/19,0.103
2015/07/20,0.106
2015/07/21,0.107
2015/07/22,0.107
2015/07/23,0.108
2015/07/24,0.111
2015/07/25,0.116
2015/07/26,0.12
2015/07/27,0.124
2015/07/28,0.129
2015/07/29,0.131
2015/07/30,0.133
2015/07/31,0.133
2015/08/01,0.136
2015/08/02,0.14
2015/08/03,0.143
2015/08/04,0.148
2015/08/05,0.146
2015/08/06,0.144
2015/08/07,0.141
2015/08/08,0.14
2015/08/09,0.137
2015/08/10,0.138
2015/08/11,0.143
2015/08/12,0.146
2015/08/13,0.146
2015/08/14,0.146
2015/08/15,0.143
2015/08/16,0.139
2015/08/17,0.134
2015/08/18,0.129
2015/08/19,0.126
2015/08/20,0.125
2015/08/21,0.124
2015/08/22,0.127
2015/08/23,0.129
2015/08/24,0.132
2015/08/25,0.134
2015/08/26,0.136
2015/08/27,0.139
2015/08/28,0.141
2015/08/29,0.146
2015/08/30,0.151
2015/08/31,0.157
2015/09/01,0.162
2015/09/02,0.167
2015/09/03,0.172
2015/09/04,0.178
2015/09/05,0.184
2015/09/06,0.191
2015/09/07,0.195
2015/09/08,0.199
2015/09/09,0.2
2015/09/10,0.205
2015/09/11,0.213
2015/09/12,0.22
2015/09/13,0.223
2015/09/14,0.228
2015/09/15,0.232
2015/09/16,0.238
2015/09/17,0.239
2015/09/18,0.24
2015/09/19,0.239
2015/09/20,0.234
2015/09/21,0.227
2015/09/22,0.221
2015/09/23,0.219
2015/09/24,0.216
2015/09/25,0.216
2015/09/26,0.219
2015/09/27,0.221
2015/09/28,0.22
2015/09/29,0.223
2015/09/30,0.228
2015/10/01,0.233
2015/10/02,0.233
2015/10/03,0.234
2015/10/04,0.235
2015/10/05,0.238
2015/10/06,0.239
2015/10/07,0.238
2015/10/08,0.235
2015/10/09,0.231
2015/10/10,0.225
2015/10/11,0.222
2015/10/12,0.218
2015/10/13,0.213
2015/10/14,0.209
2015/10/15,0.207
2015/10/16,0.207
2015/10/17,0.205
2015/10/18,0.201
2015/10/19,0.2
2015/10/20,0.197
2015/10/21,0.192
2015/10/22,0.19
2015/10/23,0.187
2015/10/24,0.184
2015/10/25,0.182
2015/10/26,0.181
2015/10/27,0.181
2015/10/28,0.18
2015/10/29,0.178
2015/10/30,0.178
2015/10/31,0.182
2015/11/01,0.185
2015/11/02,0.189
2015/11/03,0.193
2015/11/04,0.197
2015/11/05,0.2
2015/11/06,0.201
2015/11/07,0.202
2015/11/08,0.202
2015/11/09,0.199
2015/11/10,0.197
2015/11/11,0.198
2015/11/12,0.201
2015/11/13,0.207
2015/11/14,0.213
2015/11/15,0.218
2015/11/16,0.227
2015/11/17,0.239
2015/11/18,0.246
2015/11/19,0.252
2015/11/20,0.257
2015/11/21,0.265
2015/11/22,0.276
2015/11/23,0.288
2015/11/24,0.3
2015/11/25,0.314
2015/11/26,0.328
2015/11/27,0.342
2015/11/28,0.353
2015/11/29,0.364
2015/11/30,0.373
2015/12/01,0.387
2015/12/02,0.399
2015/12/03,0.41
2015/12/04,0.417
2015/12/05,0.424
2015/12/06,0.433
2015/12/07,0.443
2015/12/08,0.453
2015/12/09,0.468
2015/12/10,0.489
2015/12/11,0.515
2015/12/12,0.538
2015/12/13,0.556
2015/12/14,0.575
2015/12/15,0.596
2015/12/16,0.616
2015/12/17,0.632
2015/12/18,0.644
2015/12/19,0.658
2015/12/20,0.675
2015/12/21,0.692
2015/12/22,0.704
2015/12/23,0.717
2015/12/24,0.728
2015/12/25,0.733
2015/12/26,0.741
2015/12/27,0.757
2015/12/28,0.774
2015/12/29,0.786
2015/12/30,0.796
2015/12/31,0.804
2016/01/01,0.807
2016/01/02,0.805
2016/01/03,0.804
2016/01/04,0.806
2016/01/05,0.809
2016/01/06,0.809
2016/01/07,0.807
2016/01/08,0.807
2016/01/09,0.807
2016/01/10,0.808
2016/01/11,0.811
2016/01/12,0.816
2016/01/13,0.821
2016/01/14,0.821
2016/01/15,0.814
2016/01/16,0.803
2016/01/17,0.791
2016/01/18,0.786
2016/01/19,0.78
2016/01/20,0.772
2016/01/21,0.761
2016/01/22,0.752
2016/01/23,0.748
2016/01/24,0.746
2016/01/25,0.749
2016/01/26,0.752
2016/01/27,0.754
2016/01/28,0.755
2016/01/29,0.757
2016/01/30,0.762
2016/01/31,0.77
2016/02/01,0.78
2016/02/02,0.788
2016/02/03,0.796
2016/02/04,0.807
2016/02/05,0.817
2016/02/06,0.828
2016/02/07,0.847
2016/02/08,0.868
2016/02/09,0.887
2016/02/10,0.908
2016/02/11,0.93
2016/02/12,0.953
2016/02/13,0.971
2016/02/14,0.985
2016/02/15,0.994
2016/02/16,0.997
2016/02/17,0.993
2016/02/18,0.988
2016/02/19,0.983
2016/02/20,0.977
2016/02/21,0.967
2016/02/22,0.952
2016/02/23,0.935
2016/02/24,0.914
2016/02/25,0.892
2016/02/26,0.874
2016/02/27,0.853
2016/02/28,0.835
2016/02/29,0.815
2016/03/01,0.793
2016/03/02,0.774
2016/03/03,0.755
2016/03/04,0.737
2016/03/05,0.723
2016/03/06,0.707
2016/03/07,0.692
2016/03/08,0.673
2016/03/09,0.658
2016/03/10,0.645
2016/03/11,0.635
2016/03/12,0.624
2016/03/13,0.608
2016/03/14,0.591
2016/03/15,0.576
2016/03/16,0.564
2016/03/17,0.55
2016/03/18,0.535
2016/03/19,0.518
2016/03/20,0.502
2016/03/21,0.485
2016/03/22,0.469
2016/03/23,0.454
2016/03/24,0.441
2016/03/25,0.429
2016/03/26,0.418
2016/03/27,0.409
2016/03/28,0.4
2016/03/29,0.395
2016/03/30,0.391
2016/03/31,0.383
2016/04/01,0.373
2016/04/02,0.364
2016/04/03,0.354
2016/04/04,0.348
2016/04/05,0.343
2016/04/06,0.339
2016/04/07,0.334
2016/04/08,0.328
2016/04/09,0.322
2016/04/10,0.322
2016/04/11,0.321
2016/04/12,0.32
2016/04/13,0.32
2016/04/14,0.322
2016/04/15,0.324
2016/04/16,0.324
2016/04/17,0.325
2016/04/18,0.325
2016/04/19,0.323
2016/04/20,0.322
2016/04/21,0.324
2016/04/22,0.324
2016/04/23,0.323
2016/04/24,0.319
2016/04/25,0.312
2016/04/26,0.304
2016/04/27,0.295
2016/04/28,0.285
2016/04/29,0.275
2016/04/30,0.266
2016/05/01,0.26
2016/05/02,0.255
2016/05/03,0.253
2016/05/04,0.252
2016/05/05,0.253
2016/05/06,0.255
2016/05/07,0.256
2016/05/08,0.259
2016/05/09,0.266
2016/05/10,0.273
2016/05/11,0.278
2016/05/12,0.281
2016/05/13,0.284
2016/05/14,0.286
2016/05/15,0.288
2016/05/16,0.288
2016/05/17,0.288
2016/05/18,0.287
2016/05/19,0.283
2016/05/20,0.279
2016/05/21,0.274
2016/05/22,0.274
2016/05/23,0.283
2016/05/24,0.291
2016/05/25,0.295
2016/05/26,0.297
2016/05/27,0.296
2016/05/28,0.294
2016/05/29,0.292
2016/05/30,0.288
2016/05/31,0.284
2016/06/01,0.276
2016/06/02,0.269
2016/06/03,0.262
2016/06/04,0.254
2016/06/05,0.246
2016/06/06,0.244
2016/06/07,0.242
2016/06/08,0.24
2016/06/09,0.239
2016/06/10,0.238
2016/06/11,0.237
2016/06/12,0.236
2016/06/13,0.236
2016/06/14,0.235
2016/06/15,0.232
2016/06/16,0.229
2016/06/17,0.226
2016/06/18,0.223
2016/06/19,0.224
2016/06/20,0.229
2016/06/21,0.234
2016/06/22,0.236
2016/06/23,0.237
2016/06/24,0.234
2016/06/25,0.232
2016/06/26,0.231
2016/06/27,0.23
2016/06/28,0.23
2016/06/29,0.229
2016/06/30,0.229
2016/07/01,0.232
2016/07/02,0.233
2016/07/03,0.235
2016/07/04,0.237
2016/07/05,0.237
2016/07/06,0.236
2016/07/07,0.235
2016/07/08,0.232
2016/07/09,0.229
2016/07/10,0.228
2016/07/11,0.227
2016/07/12,0.225
2016/07/13,0.222
2016/07/14,0.215
2016/07/15,0.207
2016/07/16,0.2
2016/07/17,0.196
2016/07/18,0.193
2016/07/19,0.188
2016/07/20,0.183
2016/07/21,0.177
2016/07/22,0.168
2016/07/23,0.157
2016/07/24,0.144
2016/07/25,0.131
2016/07/26,0.116
2016/07/27,0.101
2016/07/28,0.086
2016/07/29,0.073
2016/07/30,0.061
2016/07/31,0.05
2016/08/01,0.041
2016/08/02,0.038
2016/08/03,0.036
2016/08/04,0.036
2016/08/05,0.038
2016/08/06,0.044
2016/08/07,0.049
2016/08/08,0.052
2016/08/09,0.054
2016/08/10,0.053
2016/08/11,0.051
2016/08/12,0.049
2016/08/13,0.049
2016/08/14,0.051
2016/08/15,0.055
2016/08/16,0.056
2016/08/17,0.055
2016/08/18,0.054
2016/08/19,0.054
2016/08/20,0.058
2016/08/21,0.064
2016/08/22,0.073
2016/08/23,0.082
2016/08/24,0.091
2016/08/25,0.098
2016/08/26,0.101
2016/08/27,0.101
2016/08/28,0.102
2016/08/29,0.106
2016/08/30,0.111
2016/08/31,0.114
2016/09/01,0.116
2016/09/02,0.119
2016/09/03,0.119
2016/09/04,0.121
2016/09/05,0.125
2016/09/06,0.127
2016/09/07,0.128
2016/09/08,0.13
2016/09/09,0.13
2016/09/10,0.131
2016/09/11,0.133
2016/09/12,0.141
2016/09/13,0.149
2016/09/14,0.159
2016/09/15,0.168
2016/09/16,0.177
2016/09/17,0.185
2016/09/18,0.192
2016/09/19,0.195
2016/09/20,0.197
2016/09/21,0.199
2016/09/22,0.202
2016/09/23,0.202
2016/09/24,0.2
2016/09/25,0.208
2016/09/26,0.219
2016/09/27,0.23
2016/09/28,0.241
2016/09/29,0.251
2016/09/30,0.257
2016/10/01,0.263
2016/10/02,0.271
2016/10/03,0.273
2016/10/04,0.277
2016/10/05,0.282
2016/10/06,0.288
2016/10/07,0.294
2016/10/08,0.3
2016/10/09,0.309
2016/10/10,0.316
2016/10/11,0.32
2016/10/12,0.321
2016/10/13,0.318
2016/10/14,0.314
2016/10/15,0.309
2016/10/16,0.301
2016/10/17,0.292
2016/10/18,0.284
2016/10/19,0.277
2016/10/20,0.266
2016/10/21,0.256
2016/10/22,0.253
2016/10/23,0.248
2016/10/24,0.245
2016/10/25,0.24
2016/10/26,0.233
2016/10/27,0.227
2016/10/28,0.223
2016/10/29,0.22
2016/10/30,0.219
2016/10/31,0.221
2016/11/01,0.221
2016/11/02,0.218
2016/11/03,0.214
2016/11/04,0.208
2016/11/05,0.2
2016/11/06,0.193
2016/11/07,0.187
2016/11/08,0.184
2016/11/09,0.18
2016/11/10,0.18
2016/11/11,0.183
2016/11/12,0.188
2016/11/13,0.193
2016/11/14,0.198
2016/11/15,0.203
2016/11/16,0.211
2016/11/17,0.22
2016/11/18,0.228
2016/11/19,0.235
2016/11/20,0.239
2016/11/21,0.241
2016/11/22,0.24
2016/11/23,0.241
2016/11/24,0.242
2016/11/25,0.246
2016/11/26,0.251
2016/11/27,0.256
2016/11/28,0.262
2016/11/29,0.267
2016/11/30,0.272
2016/12/01,0.277
2016/12/02,0.279
2016/12/03,0.283
2016/12/04,0.29
2016/12/05,0.296
2016/12/06,0.299
2016/12/07,0.305
2016/12/08,0.313
2016/12/09,0.318
2016/12/10,0.318
2016/12/11,0.32
2016/12/12,0.325
2016/12/13,0.332
2016/12/14,0.338
2016/12/15,0.339
2016/12/16,0.337
2016/12/17,0.332
2016/12/18,0.33
2016/12/19,0.329
2016/12/20,0.326
2016/12/21,0.325
2016/12/22,0.326
2016/12/23,0.328
2016/12/24,0.329
2016/12/25,0.33
2016/12/26,0.333
2016/12/27,0.334
2016/12/28,0.338
2016/12/29,0.342
2016/12/30,0.347
2016/12/31,0.353
2017/01/01,0.358
2017/01/02,0.361
2017/01/03,0.366
2017/01/04,0.371
2017/01/05,0.375
2017/01/06,0.378
2017/01/07,0.378
2017/01/08,0.377
2017/01/09,0.377
2017/01/10,0.373
2017/01/11,0.374
2017/01/12,0.377
2017/01/13,0.384
2017/01/14,0.39
2017/01/15,0.399
2017/01/16,0.41
2017/01/17,0.419
2017/01/18,0.428
2017/01/19,0.436
2017/01/20,0.446
2017/01/21,0.46
2017/01/22,0.475
2017/01/23,0.492
2017/01/24,0.505
2017/01/25,0.517
2017/01/26,0.529
2017/01/27,0.544
2017/01/28,0.558
2017/01/29,0.571
2017/01/30,0.583
2017/01/31,0.592
2017/02/01,0.603
2017/02/02,0.618
2017/02/03,0.625
2017/02/04,0.631
2017/02/05,0.636
2017/02/06,0.639
2017/02/07,0.636
2017/02/08,0.634
2017/02/09,0.634
2017/02/10,0.634
2017/02/11,0.631
2017/02/12,0.626
2017/02/13,0.62
2017/02/14,0.62
2017/02/15,0.617
2017/02/16,0.612
2017/02/17,0.606
2017/02/18,0.6
2017/02/19,0.594
2017/02/20,0.584
2017/02/21,0.574
2017/02/22,0.563
2017/02/23,0.55
2017/02/24,0.54
2017/02/25,0.535
2017/02/26,0.534
2017/02/27,0.536
2017/02/28,0.534
2017/03/01,0.532
2017/03/02,0.529
2017/03/03,0.523
2017/03/04,0.518
2017/03/05,0.511
2017/03/06,0.503
2017/03/07,0.495
2017/03/08,0.488
2017/03/09,0.48
2017/03/10,0.473
2017/03/11,0.465
2017/03/12,0.46
2017/03/13,0.455
2017/03/14,0.449
2017/03/15,0.442
2017/03/16,0.435
2017/03/17,0.43
2017/03/18,0.428
2017/03/19,0.426
2017/03/20,0.423
2017/03/21,0.418
2017/03/22,0.412
2017/03/23,0.407
2017/03/24,0.405
2017/03/25,0.404
2017/03/26,0.401
2017/03/27,0.398
2017/03/28,0.394
2017/03/29,0.387
2017/03/30,0.382
2017/03/31,0.377
2017/04/01,0.37
2017/04/02,0.363
2017/04/03,0.362
2017/04/04,0.359
2017/04/05,0.356
2017/04/06,0.353
2017/04/07,0.35
2017/04/08,0.35
2017/04/09,0.349
2017/04/10,0.346
2017/04/11,0.346
2017/04/12,0.346
2017/04/13,0.343
2017/04/14,0.337
2017/04/15,0.332
2017/04/16,0.327
2017/04/17,0.322
2017/04/18,0.316
2017/04/19,0.31
2017/04/20,0.303
2017/04/21,0.299
2017/04/22,0.296
2017/04/23,0.293
2017/04/24,0.291
2017/04/25,0.285
2017/04/26,0.28
2017/04/27,0.276
2017/04/28,0.27
2017/04/29,0.267
2017/04/30,0.266
2017/05/01,0.267
2017/05/02,0.267
2017/05/03,0.266
2017/05/04,0.265
2017/05/05,0.263
2017/05/06,0.262
2017/05/07,0.264
2017/05/08,0.268
2017/05/09,0.274
2017/05/10,0.279
2017/05/11,0.285
2017/05/12,0.289
2017/05/13,0.293
2017/05/14,0.299
2017/05/15,0.309
2017/05/16,0.318
2017/05/17,0.323
2017/05/18,0.327
2017/05/19,0.329
2017/05/20,0.334
2017/05/21,0.338
2017/05/22,0.34
2017/05/23,0.344
2017/05/24,0.349
2017/05/25,0.356
2017/05/26,0.365
2017/05/27,0.372
2017/05/28,0.383
2017/05/29,0.392
2017/05/30,0.403
2017/05/31,0.416
2017/06/01,0.429
2017/06/02,0.44
2017/06/03,0.451
2017/06/04,0.464
2017/06/05,0.479
2017/06/06,0.497
2017/06/07,0.513
2017/06/08,0.53
2017/06/09,0.545
2017/06/10,0.556
2017/06/11,0.563
2017/06/12,0.569
2017/06/13,0.569
2017/06/14,0.567
2017/06/15,0.564
2017/06/16,0.561
2017/06/17,0.556
