Date,mining_profitability30wma
2014/04/23,37.976
2014/04/24,37.433
2014/04/25,37.304
2014/04/26,36.687
2014/04/27,36.397
2014/04/28,35.739
2014/04/29,35.523
2014/04/30,34.644
2014/05/01,34.438
2014/05/02,33.788
2014/05/03,33.179
2014/05/04,32.722
2014/05/05,32.131
2014/05/06,32.02
2014/05/07,31.417
2014/05/08,31.128
2014/05/09,30.826
2014/05/10,30.604
2014/05/11,30.077
2014/05/12,29.813
2014/05/13,29.313
2014/05/14,28.839
2014/05/15,28.514
2014/05/16,28.218
2014/05/17,27.827
2014/05/18,27.611
2014/05/19,27.32
2014/05/20,27.098
2014/05/21,27.08
2014/05/22,27.078
2014/05/23,27.185
2014/05/24,27.012
2014/05/25,27.034
2014/05/26,27.005
2014/05/27,26.91
2014/05/28,27.025
2014/05/29,26.956
2014/05/30,27.19
2014/05/31,27.319
2014/06/01,27.616
2014/06/02,28.004
2014/06/03,28.162
2014/06/04,28.336
2014/06/05,28.465
2014/06/06,28.377
2014/06/07,28.485
2014/06/08,28.329
2014/06/09,28.5
2014/06/10,28.508
2014/06/11,28.455
2014/06/12,28.489
2014/06/13,28.307
2014/06/14,28.131
2014/06/15,27.93
2014/06/16,27.774
2014/06/17,27.594
2014/06/18,27.153
2014/06/19,26.911
2014/06/20,26.638
2014/06/21,26.276
2014/06/22,25.823
2014/06/23,25.595
2014/06/24,25.285
2014/06/25,24.921
2014/06/26,24.551
2014/06/27,24.368
2014/06/28,24.098
2014/06/29,23.511
2014/06/30,23.025
2014/07/01,22.654
2014/07/02,22.303
2014/07/03,21.995
2014/07/04,21.803
2014/07/05,21.419
2014/07/06,21.115
2014/07/07,20.888
2014/07/08,20.621
2014/07/09,20.42
2014/07/10,20.163
2014/07/11,19.954
2014/07/12,19.799
2014/07/13,19.643
2014/07/14,19.377
2014/07/15,19.357
2014/07/16,19.061
2014/07/17,19.036
2014/07/18,18.957
2014/07/19,18.868
2014/07/20,18.658
2014/07/21,18.615
2014/07/22,18.473
2014/07/23,18.42
2014/07/24,18.272
2014/07/25,18.249
2014/07/26,17.99
2014/07/27,17.836
2014/07/28,17.74
2014/07/29,17.566
2014/07/30,17.46
2014/07/31,17.242
2014/08/01,17.132
2014/08/02,17.024
2014/08/03,16.835
2014/08/04,16.645
2014/08/05,16.548
2014/08/06,16.566
2014/08/07,16.452
2014/08/08,16.334
2014/08/09,16.28
2014/08/10,16.141
2014/08/11,16.049
2014/08/12,15.848
2014/08/13,15.595
2014/08/14,15.509
2014/08/15,15.275
2014/08/16,15.015
2014/08/17,14.865
2014/08/18,14.722
2014/08/19,14.424
2014/08/20,14.113
2014/08/21,13.84
2014/08/22,13.549
2014/08/23,13.325
2014/08/24,13.026
2014/08/25,12.805
2014/08/26,12.678
2014/08/27,12.498
2014/08/28,12.302
2014/08/29,12.123
2014/08/30,11.996
2014/08/31,11.812
2014/09/01,11.455
2014/09/02,11.222
2014/09/03,11.023
2014/09/04,10.766
2014/09/05,10.542
2014/09/06,10.431
2014/09/07,10.209
2014/09/08,9.999
2014/09/09,9.861
2014/09/10,9.753
2014/09/11,9.682
2014/09/12,9.513
2014/09/13,9.44
2014/09/14,9.265
2014/09/15,9.16
2014/09/16,9.051
2014/09/17,8.932
2014/09/18,8.787
2014/09/19,8.617
2014/09/20,8.487
2014/09/21,8.309
2014/09/22,8.188
2014/09/23,8.031
2014/09/24,7.932
2014/09/25,7.829
2014/09/26,7.617
2014/09/27,7.472
2014/09/28,7.289
2014/09/29,7.138
2014/09/30,7.026
2014/10/01,6.888
2014/10/02,6.741
2014/10/03,6.623
2014/10/04,6.491
2014/10/05,6.32
2014/10/06,6.164
2014/10/07,5.985
2014/10/08,5.882
2014/10/09,5.829
2014/10/10,5.741
2014/10/11,5.635
2014/10/12,5.576
2014/10/13,5.541
2014/10/14,5.495
2014/10/15,5.483
2014/10/16,5.458
2014/10/17,5.437
2014/10/18,5.438
2014/10/19,5.398
2014/10/20,5.389
2014/10/21,5.424
2014/10/22,5.406
2014/10/23,5.387
2014/10/24,5.354
2014/10/25,5.331
2014/10/26,5.26
2014/10/27,5.276
2014/10/28,5.227
2014/10/29,5.224
2014/10/30,5.199
2014/10/31,5.181
2014/11/01,5.126
2014/11/02,5.068
2014/11/03,5.056
2014/11/04,5.011
2014/11/05,4.916
2014/11/06,4.905
2014/11/07,4.852
2014/11/08,4.817
2014/11/09,4.793
2014/11/10,4.751
2014/11/11,4.705
2014/11/12,4.732
2014/11/13,4.779
2014/11/14,4.79
2014/11/15,4.771
2014/11/16,4.779
2014/11/17,4.777
2014/11/18,4.784
2014/11/19,4.77
2014/11/20,4.755
2014/11/21,4.723
2014/11/22,4.717
2014/11/23,4.693
2014/11/24,4.697
2014/11/25,4.677
2014/11/26,4.677
2014/11/27,4.686
2014/11/28,4.676
2014/11/29,4.699
2014/11/30,4.706
2014/12/01,4.671
2014/12/02,4.704
2014/12/03,4.693
2014/12/04,4.71
2014/12/05,4.725
2014/12/06,4.695
2014/12/07,4.686
2014/12/08,4.725
2014/12/09,4.704
2014/12/10,4.653
2014/12/11,4.659
2014/12/12,4.622
2014/12/13,4.606
2014/12/14,4.592
2014/12/15,4.565
2014/12/16,4.556
2014/12/17,4.508
2014/12/18,4.462
2014/12/19,4.451
2014/12/20,4.411
2014/12/21,4.375
2014/12/22,4.413
2014/12/23,4.376
2014/12/24,4.359
2014/12/25,4.323
2014/12/26,4.312
2014/12/27,4.274
2014/12/28,4.266
2014/12/29,4.234
2014/12/30,4.211
2014/12/31,4.17
2015/01/01,4.153
2015/01/02,4.13
2015/01/03,4.093
2015/01/04,4.052
2015/01/05,3.987
2015/01/06,3.943
2015/01/07,3.887
2015/01/08,3.872
2015/01/09,3.823
2015/01/10,3.796
2015/01/11,3.771
2015/01/12,3.711
2015/01/13,3.641
2015/01/14,3.542
2015/01/15,3.461
2015/01/16,3.368
2015/01/17,3.283
2015/01/18,3.21
2015/01/19,3.125
2015/01/20,3.047
2015/01/21,3.008
2015/01/22,2.943
2015/01/23,2.895
2015/01/24,2.867
2015/01/25,2.841
2015/01/26,2.848
2015/01/27,2.859
2015/01/28,2.869
2015/01/29,2.852
2015/01/30,2.82
2015/01/31,2.828
2015/02/01,2.792
2015/02/02,2.795
2015/02/03,2.772
2015/02/04,2.775
2015/02/05,2.777
2015/02/06,2.775
2015/02/07,2.76
2015/02/08,2.746
2015/02/09,2.75
2015/02/10,2.723
2015/02/11,2.72
2015/02/12,2.684
2015/02/13,2.699
2015/02/14,2.712
2015/02/15,2.722
2015/02/16,2.72
2015/02/17,2.713
2015/02/18,2.725
2015/02/19,2.718
2015/02/20,2.711
2015/02/21,2.712
2015/02/22,2.715
2015/02/23,2.695
2015/02/24,2.677
2015/02/25,2.68
2015/02/26,2.665
2015/02/27,2.663
2015/02/28,2.661
2015/03/01,2.656
2015/03/02,2.685
2015/03/03,2.702
2015/03/04,2.704
2015/03/05,2.723
2015/03/06,2.741
2015/03/07,2.755
2015/03/08,2.777
2015/03/09,2.79
2015/03/10,2.83
2015/03/11,2.842
2015/03/12,2.854
2015/03/13,2.885
2015/03/14,2.886
2015/03/15,2.905
2015/03/16,2.918
2015/03/17,2.921
2015/03/18,2.942
2015/03/19,2.924
2015/03/20,2.916
2015/03/21,2.922
2015/03/22,2.926
2015/03/23,2.92
2015/03/24,2.922
2015/03/25,2.903
2015/03/26,2.885
2015/03/27,2.876
2015/03/28,2.856
2015/03/29,2.844
2015/03/30,2.828
2015/03/31,2.814
2015/04/01,2.787
2015/04/02,2.796
2015/04/03,2.776
2015/04/04,2.769
2015/04/05,2.754
2015/04/06,2.723
2015/04/07,2.719
2015/04/08,2.694
2015/04/09,2.668
2015/04/10,2.665
2015/04/11,2.635
2015/04/12,2.601
2015/04/13,2.606
2015/04/14,2.569
2015/04/15,2.533
2015/04/16,2.514
2015/04/17,2.489
2015/04/18,2.48
2015/04/19,2.463
2015/04/20,2.457
2015/04/21,2.438
2015/04/22,2.441
2015/04/23,2.425
2015/04/24,2.421
2015/04/25,2.436
2015/04/26,2.416
2015/04/27,2.406
2015/04/28,2.405
2015/04/29,2.389
2015/04/30,2.393
2015/05/01,2.402
2015/05/02,2.403
2015/05/03,2.408
2015/05/04,2.404
2015/05/05,2.422
2015/05/06,2.437
2015/05/07,2.425
2015/05/08,2.437
2015/05/09,2.441
2015/05/10,2.448
2015/05/11,2.473
2015/05/12,2.471
2015/05/13,2.488
2015/05/14,2.494
2015/05/15,2.489
2015/05/16,2.485
2015/05/17,2.499
2015/05/18,2.497
2015/05/19,2.482
2015/05/20,2.488
2015/05/21,2.486
2015/05/22,2.479
2015/05/23,2.454
2015/05/24,2.482
2015/05/25,2.472
2015/05/26,2.48
2015/05/27,2.475
2015/05/28,2.47
2015/05/29,2.471
2015/05/30,2.473
2015/05/31,2.473
2015/06/01,2.454
2015/06/02,2.46
2015/06/03,2.447
2015/06/04,2.442
2015/06/05,2.43
2015/06/06,2.448
2015/06/07,2.426
2015/06/08,2.433
2015/06/09,2.426
2015/06/10,2.435
2015/06/11,2.408
2015/06/12,2.417
2015/06/13,2.427
2015/06/14,2.416
2015/06/15,2.41
2015/06/16,2.397
2015/06/17,2.438
2015/06/18,2.443
2015/06/19,2.438
2015/06/20,2.434
2015/06/21,2.431
2015/06/22,2.451
2015/06/23,2.448
2015/06/24,2.454
2015/06/25,2.455
2015/06/26,2.456
2015/06/27,2.451
2015/06/28,2.458
2015/06/29,2.471
2015/06/30,2.488
2015/07/01,2.487
2015/07/02,2.517
2015/07/03,2.527
2015/07/04,2.537
2015/07/05,2.538
2015/07/06,2.577
2015/07/07,2.575
2015/07/08,2.603
2015/07/09,2.601
2015/07/10,2.638
2015/07/11,2.656
2015/07/12,2.676
2015/07/13,2.711
2015/07/14,2.722
2015/07/15,2.746
2015/07/16,2.742
2015/07/17,2.754
2015/07/18,2.753
2015/07/19,2.759
2015/07/20,2.771
2015/07/21,2.757
2015/07/22,2.775
2015/07/23,2.764
2015/07/24,2.786
2015/07/25,2.784
2015/07/26,2.788
2015/07/27,2.79
2015/07/28,2.781
2015/07/29,2.8
2015/07/30,2.789
2015/07/31,2.802
2015/08/01,2.791
2015/08/02,2.78
2015/08/03,2.79
2015/08/04,2.765
2015/08/05,2.777
2015/08/06,2.772
2015/08/07,2.754
2015/08/08,2.759
2015/08/09,2.74
2015/08/10,2.733
2015/08/11,2.709
2015/08/12,2.683
2015/08/13,2.678
2015/08/14,2.664
2015/08/15,2.654
2015/08/16,2.636
2015/08/17,2.634
2015/08/18,2.613
2015/08/19,2.587
2015/08/20,2.554
2015/08/21,2.542
2015/08/22,2.509
2015/08/23,2.468
2015/08/24,2.44
2015/08/25,2.391
2015/08/26,2.378
2015/08/27,2.34
2015/08/28,2.326
2015/08/29,2.303
2015/08/30,2.28
2015/08/31,2.26
2015/09/01,2.25
2015/09/02,2.236
2015/09/03,2.216
2015/09/04,2.2
2015/09/05,2.179
2015/09/06,2.162
2015/09/07,2.165
2015/09/08,2.151
2015/09/09,2.153
2015/09/10,2.151
2015/09/11,2.137
2015/09/12,2.121
2015/09/13,2.126
2015/09/14,2.109
2015/09/15,2.108
2015/09/16,2.088
2015/09/17,2.09
2015/09/18,2.082
2015/09/19,2.064
2015/09/20,2.061
2015/09/21,2.051
2015/09/22,2.051
2015/09/23,2.047
2015/09/24,2.035
2015/09/25,2.038
2015/09/26,2.024
2015/09/27,2.022
2015/09/28,2.025
2015/09/29,2.03
2015/09/30,2.016
2015/10/01,2.012
2015/10/02,2.014
2015/10/03,2.011
2015/10/04,2.006
2015/10/05,2.004
2015/10/06,1.999
2015/10/07,1.996
2015/10/08,1.999
2015/10/09,1.987
2015/10/10,2.013
2015/10/11,2.004
2015/10/12,2.006
2015/10/13,2.008
2015/10/14,2.017
2015/10/15,2.031
2015/10/16,2.03
2015/10/17,2.042
2015/10/18,2.06
2015/10/19,2.075
2015/10/20,2.073
2015/10/21,2.094
2015/10/22,2.098
2015/10/23,2.117
2015/10/24,2.133
2015/10/25,2.154
2015/10/26,2.183
2015/10/27,2.192
2015/10/28,2.212
2015/10/29,2.25
2015/10/30,2.291
2015/10/31,2.301
2015/11/01,2.327
2015/11/02,2.361
2015/11/03,2.413
2015/11/04,2.507
2015/11/05,2.564
2015/11/06,2.605
2015/11/07,2.649
2015/11/08,2.681
2015/11/09,2.733
2015/11/10,2.754
2015/11/11,2.757
2015/11/12,2.757
2015/11/13,2.755
2015/11/14,2.741
2015/11/15,2.749
2015/11/16,2.739
2015/11/17,2.715
2015/11/18,2.731
2015/11/19,2.708
2015/11/20,2.709
2015/11/21,2.702
2015/11/22,2.683
2015/11/23,2.666
2015/11/24,2.639
2015/11/25,2.602
2015/11/26,2.601
2015/11/27,2.563
2015/11/28,2.561
2015/11/29,2.543
2015/11/30,2.557
2015/12/01,2.535
2015/12/02,2.528
2015/12/03,2.509
2015/12/04,2.505
2015/12/05,2.522
2015/12/06,2.52
2015/12/07,2.506
2015/12/08,2.524
2015/12/09,2.524
2015/12/10,2.561
2015/12/11,2.547
2015/12/12,2.563
2015/12/13,2.564
2015/12/14,2.609
2015/12/15,2.626
2015/12/16,2.635
2015/12/17,2.655
2015/12/18,2.68
2015/12/19,2.674
2015/12/20,2.665
2015/12/21,2.64
2015/12/22,2.636
2015/12/23,2.619
2015/12/24,2.597
2015/12/25,2.616
2015/12/26,2.595
2015/12/27,2.584
2015/12/28,2.542
2015/12/29,2.529
2015/12/30,2.512
2015/12/31,2.479
2016/01/01,2.447
2016/01/02,2.428
2016/01/03,2.395
2016/01/04,2.382
2016/01/05,2.352
2016/01/06,2.324
2016/01/07,2.307
2016/01/08,2.299
2016/01/09,2.275
2016/01/10,2.269
2016/01/11,2.251
2016/01/12,2.236
2016/01/13,2.199
2016/01/14,2.173
2016/01/15,2.138
2016/01/16,2.104
2016/01/17,2.082
2016/01/18,2.051
2016/01/19,2.01
2016/01/20,1.99
2016/01/21,1.976
2016/01/22,1.967
2016/01/23,1.949
2016/01/24,1.932
2016/01/25,1.905
2016/01/26,1.884
2016/01/27,1.864
2016/01/28,1.839
2016/01/29,1.819
2016/01/30,1.805
2016/01/31,1.786
2016/02/01,1.757
2016/02/02,1.748
2016/02/03,1.731
2016/02/04,1.706
2016/02/05,1.702
2016/02/06,1.696
2016/02/07,1.662
2016/02/08,1.624
2016/02/09,1.606
2016/02/10,1.577
2016/02/11,1.564
2016/02/12,1.541
2016/02/13,1.523
2016/02/14,1.511
2016/02/15,1.497
2016/02/16,1.478
2016/02/17,1.481
2016/02/18,1.477
2016/02/19,1.46
2016/02/20,1.448
2016/02/21,1.433
2016/02/22,1.423
2016/02/23,1.413
2016/02/24,1.396
2016/02/25,1.399
2016/02/26,1.383
2016/02/27,1.385
2016/02/28,1.37
2016/02/29,1.363
2016/03/01,1.366
2016/03/02,1.367
2016/03/03,1.359
2016/03/04,1.356
2016/03/05,1.347
2016/03/06,1.343
2016/03/07,1.331
2016/03/08,1.343
2016/03/09,1.343
2016/03/10,1.339
2016/03/11,1.337
2016/03/12,1.333
2016/03/13,1.33
2016/03/14,1.335
2016/03/15,1.336
2016/03/16,1.33
2016/03/17,1.328
2016/03/18,1.321
2016/03/19,1.316
2016/03/20,1.313
2016/03/21,1.31
2016/03/22,1.309
2016/03/23,1.308
2016/03/24,1.303
2016/03/25,1.3
2016/03/26,1.299
2016/03/27,1.292
2016/03/28,1.304
2016/03/29,1.297
2016/03/30,1.291
2016/03/31,1.283
2016/04/01,1.291
2016/04/02,1.282
2016/04/03,1.283
2016/04/04,1.284
2016/04/05,1.282
2016/04/06,1.283
2016/04/07,1.278
2016/04/08,1.278
2016/04/09,1.281
2016/04/10,1.28
2016/04/11,1.277
2016/04/12,1.276
2016/04/13,1.278
2016/04/14,1.278
2016/04/15,1.267
2016/04/16,1.262
2016/04/17,1.262
2016/04/18,1.254
2016/04/19,1.254
2016/04/20,1.26
2016/04/21,1.254
2016/04/22,1.255
2016/04/23,1.252
2016/04/24,1.25
2016/04/25,1.252
2016/04/26,1.268
2016/04/27,1.262
2016/04/28,1.265
2016/04/29,1.273
2016/04/30,1.271
2016/05/01,1.272
2016/05/02,1.274
2016/05/03,1.272
2016/05/04,1.275
2016/05/05,1.274
2016/05/06,1.276
2016/05/07,1.277
2016/05/08,1.282
2016/05/09,1.282
2016/05/10,1.281
2016/05/11,1.27
2016/05/12,1.267
2016/05/13,1.264
2016/05/14,1.26
2016/05/15,1.252
2016/05/16,1.25
2016/05/17,1.242
2016/05/18,1.244
2016/05/19,1.233
2016/05/20,1.229
2016/05/21,1.225
2016/05/22,1.225
2016/05/23,1.216
2016/05/24,1.207
2016/05/25,1.202
2016/05/26,1.194
2016/05/27,1.198
2016/05/28,1.195
2016/05/29,1.201
2016/05/30,1.216
2016/05/31,1.216
2016/06/01,1.236
2016/06/02,1.239
2016/06/03,1.251
2016/06/04,1.254
2016/06/05,1.286
2016/06/06,1.301
2016/06/07,1.31
2016/06/08,1.323
2016/06/09,1.342
2016/06/10,1.352
2016/06/11,1.369
2016/06/12,1.387
2016/06/13,1.424
2016/06/14,1.439
2016/06/15,1.477
2016/06/16,1.509
2016/06/17,1.544
2016/06/18,1.589
2016/06/19,1.62
2016/06/20,1.645
2016/06/21,1.655
2016/06/22,1.652
2016/06/23,1.649
2016/06/24,1.652
2016/06/25,1.666
2016/06/26,1.661
2016/06/27,1.658
2016/06/28,1.657
2016/06/29,1.656
2016/06/30,1.654
2016/07/01,1.648
2016/07/02,1.655
2016/07/03,1.656
2016/07/04,1.654
2016/07/05,1.657
2016/07/06,1.648
2016/07/07,1.637
2016/07/08,1.633
2016/07/09,1.611
2016/07/10,1.554
2016/07/11,1.499
2016/07/12,1.445
2016/07/13,1.391
2016/07/14,1.347
2016/07/15,1.302
2016/07/16,1.26
2016/07/17,1.217
2016/07/18,1.178
2016/07/19,1.139
2016/07/20,1.109
2016/07/21,1.077
2016/07/22,1.046
2016/07/23,1.02
2016/07/24,0.991
2016/07/25,0.966
2016/07/26,0.943
2016/07/27,0.922
2016/07/28,0.905
2016/07/29,0.887
2016/07/30,0.866
2016/07/31,0.856
2016/08/01,0.842
2016/08/02,0.825
2016/08/03,0.813
2016/08/04,0.8
2016/08/05,0.793
2016/08/06,0.783
2016/08/07,0.777
2016/08/08,0.776
2016/08/09,0.768
2016/08/10,0.769
2016/08/11,0.772
2016/08/12,0.77
2016/08/13,0.768
2016/08/14,0.766
2016/08/15,0.758
2016/08/16,0.753
2016/08/17,0.747
2016/08/18,0.746
2016/08/19,0.743
2016/08/20,0.738
2016/08/21,0.734
2016/08/22,0.73
2016/08/23,0.724
2016/08/24,0.723
2016/08/25,0.714
2016/08/26,0.712
2016/08/27,0.713
2016/08/28,0.709
2016/08/29,0.703
2016/08/30,0.705
2016/08/31,0.699
2016/09/01,0.697
2016/09/02,0.695
2016/09/03,0.69
2016/09/04,0.697
2016/09/05,0.692
2016/09/06,0.692
2016/09/07,0.694
2016/09/08,0.695
2016/09/09,0.696
2016/09/10,0.7
2016/09/11,0.703
2016/09/12,0.7
2016/09/13,0.703
2016/09/14,0.702
2016/09/15,0.702
2016/09/16,0.697
2016/09/17,0.7
2016/09/18,0.699
2016/09/19,0.698
2016/09/20,0.7
2016/09/21,0.703
2016/09/22,0.696
2016/09/23,0.696
2016/09/24,0.704
2016/09/25,0.699
2016/09/26,0.692
2016/09/27,0.693
2016/09/28,0.687
2016/09/29,0.684
2016/09/30,0.683
2016/10/01,0.68
2016/10/02,0.673
2016/10/03,0.677
2016/10/04,0.675
2016/10/05,0.674
2016/10/06,0.672
2016/10/07,0.668
2016/10/08,0.668
2016/10/09,0.663
2016/10/10,0.654
2016/10/11,0.654
2016/10/12,0.654
2016/10/13,0.651
2016/10/14,0.649
2016/10/15,0.65
2016/10/16,0.647
2016/10/17,0.645
2016/10/18,0.647
2016/10/19,0.64
2016/10/20,0.644
2016/10/21,0.649
2016/10/22,0.643
2016/10/23,0.645
2016/10/24,0.645
2016/10/25,0.646
2016/10/26,0.651
2016/10/27,0.66
2016/10/28,0.662
2016/10/29,0.667
2016/10/30,0.674
2016/10/31,0.672
2016/11/01,0.677
2016/11/02,0.684
2016/11/03,0.69
2016/11/04,0.688
2016/11/05,0.697
2016/11/06,0.701
2016/11/07,0.702
2016/11/08,0.709
2016/11/09,0.713
2016/11/10,0.717
2016/11/11,0.718
2016/11/12,0.721
2016/11/13,0.717
2016/11/14,0.722
2016/11/15,0.723
2016/11/16,0.725
2016/11/17,0.725
2016/11/18,0.725
2016/11/19,0.723
2016/11/20,0.719
2016/11/21,0.72
2016/11/22,0.718
2016/11/23,0.716
2016/11/24,0.72
2016/11/25,0.717
2016/11/26,0.714
2016/11/27,0.709
2016/11/28,0.711
2016/11/29,0.708
2016/11/30,0.705
2016/12/01,0.702
2016/12/02,0.704
2016/12/03,0.707
2016/12/04,0.702
2016/12/05,0.701
2016/12/06,0.703
2016/12/07,0.705
2016/12/08,0.701
2016/12/09,0.699
2016/12/10,0.699
2016/12/11,0.705
2016/12/12,0.702
2016/12/13,0.704
2016/12/14,0.7
2016/12/15,0.697
2016/12/16,0.695
2016/12/17,0.698
2016/12/18,0.692
2016/12/19,0.692
2016/12/20,0.69
2016/12/21,0.693
2016/12/22,0.695
2016/12/23,0.699
2016/12/24,0.701
2016/12/25,0.706
2016/12/26,0.705
2016/12/27,0.714
2016/12/28,0.72
2016/12/29,0.725
2016/12/30,0.731
2016/12/31,0.732
2017/01/01,0.738
2017/01/02,0.751
2017/01/03,0.757
2017/01/04,0.77
2017/01/05,0.773
2017/01/06,0.78
2017/01/07,0.775
2017/01/08,0.781
2017/01/09,0.773
2017/01/10,0.78
2017/01/11,0.771
2017/01/12,0.765
2017/01/13,0.752
2017/01/14,0.75
2017/01/15,0.742
2017/01/16,0.735
2017/01/17,0.731
2017/01/18,0.725
2017/01/19,0.726
2017/01/20,0.726
2017/01/21,0.722
2017/01/22,0.719
2017/01/23,0.705
2017/01/24,0.701
2017/01/25,0.693
2017/01/26,0.685
2017/01/27,0.68
2017/01/28,0.672
2017/01/29,0.669
2017/01/30,0.66
2017/01/31,0.656
2017/02/01,0.658
2017/02/02,0.651
2017/02/03,0.657
2017/02/04,0.654
2017/02/05,0.655
2017/02/06,0.65
2017/02/07,0.657
2017/02/08,0.656
2017/02/09,0.658
2017/02/10,0.654
2017/02/11,0.652
2017/02/12,0.65
2017/02/13,0.652
2017/02/14,0.649
2017/02/15,0.646
2017/02/16,0.648
2017/02/17,0.65
2017/02/18,0.65
2017/02/19,0.646
2017/02/20,0.65
2017/02/21,0.651
2017/02/22,0.655
2017/02/23,0.663
2017/02/24,0.67
2017/02/25,0.675
2017/02/26,0.679
2017/02/27,0.678
2017/02/28,0.685
2017/03/01,0.69
2017/03/02,0.698
2017/03/03,0.709
2017/03/04,0.709
2017/03/05,0.717
2017/03/06,0.723
2017/03/07,0.73
2017/03/08,0.729
2017/03/09,0.731
2017/03/10,0.735
2017/03/11,0.737
2017/03/12,0.736
2017/03/13,0.736
2017/03/14,0.742
2017/03/15,0.743
2017/03/16,0.747
2017/03/17,0.743
2017/03/18,0.733
2017/03/19,0.729
2017/03/20,0.719
2017/03/21,0.715
2017/03/22,0.712
2017/03/23,0.704
2017/03/24,0.698
2017/03/25,0.681
2017/03/26,0.675
2017/03/27,0.663
2017/03/28,0.659
2017/03/29,0.653
2017/03/30,0.649
2017/03/31,0.64
2017/04/01,0.634
2017/04/02,0.632
2017/04/03,0.631
2017/04/04,0.624
2017/04/05,0.627
2017/04/06,0.626
2017/04/07,0.63
2017/04/08,0.625
2017/04/09,0.627
2017/04/10,0.629
2017/04/11,0.633
2017/04/12,0.632
2017/04/13,0.63
2017/04/14,0.635
2017/04/15,0.635
2017/04/16,0.635
2017/04/17,0.634
2017/04/18,0.638
2017/04/19,0.639
2017/04/20,0.641
2017/04/21,0.648
2017/04/22,0.648
2017/04/23,0.65
2017/04/24,0.646
2017/04/25,0.657
2017/04/26,0.661
2017/04/27,0.666
2017/04/28,0.67
2017/04/29,0.678
2017/04/30,0.679
2017/05/01,0.683
2017/05/02,0.692
2017/05/03,0.696
2017/05/04,0.713
2017/05/05,0.716
2017/05/06,0.729
2017/05/07,0.74
2017/05/08,0.754
2017/05/09,0.764
2017/05/10,0.776
2017/05/11,0.783
2017/05/12,0.801
2017/05/13,0.811
2017/05/14,0.821
2017/05/15,0.829
2017/05/16,0.831
2017/05/17,0.852
2017/05/18,0.861
2017/05/19,0.885
2017/05/20,0.898
2017/05/21,0.912
2017/05/22,0.933
2017/05/23,0.956
2017/05/24,0.979
2017/05/25,1.007
2017/05/26,1.026
2017/05/27,1.042
2017/05/28,1.048
2017/05/29,1.06
2017/05/30,1.079
2017/05/31,1.087
2017/06/01,1.106
2017/06/02,1.116
2017/06/03,1.141
2017/06/04,1.149
2017/06/05,1.156
2017/06/06,1.164
2017/06/07,1.188
2017/06/08,1.197
2017/06/09,1.207
2017/06/10,1.213
2017/06/11,1.224
2017/06/12,1.227
2017/06/13,1.236
2017/06/14,1.237
2017/06/15,1.232
2017/06/16,1.223
2017/06/17,1.216
2017/06/18,1.208
2017/06/19,1.202
2017/06/20,1.191
2017/06/21,1.194
2017/06/22,1.195
2017/06/23,1.189
2017/06/24,1.183
2017/06/25,1.164
2017/06/26,1.164
2017/06/27,1.15
2017/06/28,1.149
2017/06/29,1.133
2017/06/30,1.135
2017/07/01,1.122
2017/07/02,1.111
2017/07/03,1.099
2017/07/04,1.09
2017/07/05,1.079
2017/07/06,1.069
2017/07/07,1.067
2017/07/08,1.062
2017/07/09,1.046
2017/07/10,1.047
2017/07/11,1.032
2017/07/12,1.024
2017/07/13,1.01
2017/07/14,0.993
2017/07/15,0.979
2017/07/16,0.958
2017/07/17,0.938
2017/07/18,0.927
2017/07/19,0.913
2017/07/20,0.904
2017/07/21,0.902
2017/07/22,0.903
2017/07/23,0.901
2017/07/24,0.9
2017/07/25,0.893
2017/07/26,0.888
2017/07/27,0.883
2017/07/28,0.878
2017/07/29,0.875
2017/07/30,0.87
2017/07/31,0.869
2017/08/01,0.866
2017/08/02,0.865
2017/08/03,0.86
2017/08/04,0.867
2017/08/05,0.871
2017/08/06,0.873
2017/08/07,0.883
2017/08/08,0.895
2017/08/09,0.902
2017/08/10,0.912
2017/08/11,0.926
2017/08/12,0.945
2017/08/13,0.966
2017/08/14,0.986
2017/08/15,1.019
2017/08/16,1.043
2017/08/17,1.081
2017/08/18,1.097
2017/08/19,1.112
2017/08/20,1.12
2017/08/21,1.137
2017/08/22,1.149
2017/08/23,1.199
2017/08/24,1.203
2017/08/25,1.238
2017/08/26,1.277
2017/08/27,1.312
2017/08/28,1.32
2017/08/29,1.358
2017/08/30,1.382
2017/08/31,1.406
2017/09/01,1.429
2017/09/02,1.438
2017/09/03,1.447
2017/09/04,1.454
2017/09/05,1.464
2017/09/06,1.456
2017/09/07,1.46
2017/09/08,1.459
2017/09/09,1.447
2017/09/10,1.426
2017/09/11,1.426
2017/09/12,1.419
2017/09/13,1.402
2017/09/14,1.374
2017/09/15,1.348
2017/09/16,1.329
2017/09/17,1.308
2017/09/18,1.276
2017/09/19,1.26
2017/09/20,1.23
2017/09/21,1.211
2017/09/22,1.173
2017/09/23,1.154
2017/09/24,1.123
2017/09/25,1.1
2017/09/26,1.085
2017/09/27,1.07
2017/09/28,1.065
2017/09/29,1.054
2017/09/30,1.033
2017/10/01,1.031
2017/10/02,1.034
2017/10/03,1.031
2017/10/04,1.014
2017/10/05,1.014
2017/10/06,1.02
2017/10/07,1.02
2017/10/08,1.023
2017/10/09,1.024
2017/10/10,1.03
2017/10/11,1.037
2017/10/12,1.049
2017/10/13,1.081
2017/10/14,1.101
