Date,sentbyaddress90trx
2013/12/27,0.445
2013/12/28,0.447
2013/12/29,0.448
2013/12/30,0.449
2013/12/31,0.45
2014/01/01,0.45
2014/01/02,0.45
2014/01/03,0.45
2014/01/04,0.449
2014/01/05,0.448
2014/01/06,0.448
2014/01/07,0.447
2014/01/08,0.446
2014/01/09,0.444
2014/01/10,0.443
2014/01/11,0.441
2014/01/12,0.439
2014/01/13,0.437
2014/01/14,0.434
2014/01/15,0.432
2014/01/16,0.429
2014/01/17,0.426
2014/01/18,0.423
2014/01/19,0.419
2014/01/20,0.416
2014/01/21,0.413
2014/01/22,0.41
2014/01/23,0.407
2014/01/24,0.404
2014/01/25,0.401
2014/01/26,0.398
2014/01/27,0.395
2014/01/28,0.392
2014/01/29,0.389
2014/01/30,0.386
2014/01/31,0.384
2014/02/01,0.381
2014/02/02,0.379
2014/02/03,0.376
2014/02/04,0.374
2014/02/05,0.372
2014/02/06,0.371
2014/02/07,0.369
2014/02/08,0.368
2014/02/09,0.366
2014/02/10,0.365
2014/02/11,0.363
2014/02/12,0.362
2014/02/13,0.36
2014/02/14,0.359
2014/02/15,0.357
2014/02/16,0.356
2014/02/17,0.354
2014/02/18,0.352
2014/02/19,0.351
2014/02/20,0.35
2014/02/21,0.35
2014/02/22,0.349
2014/02/23,0.349
2014/02/24,0.349
2014/02/25,0.35
2014/02/26,0.352
2014/02/27,0.353
2014/02/28,0.355
2014/03/01,0.356
2014/03/02,0.357
2014/03/03,0.359
2014/03/04,0.362
2014/03/05,0.364
2014/03/06,0.367
2014/03/07,0.37
2014/03/08,0.373
2014/03/09,0.375
2014/03/10,0.377
2014/03/11,0.38
2014/03/12,0.382
2014/03/13,0.384
2014/03/14,0.386
2014/03/15,0.388
2014/03/16,0.388
2014/03/17,0.389
2014/03/18,0.389
2014/03/19,0.389
2014/03/20,0.388
2014/03/21,0.388
2014/03/22,0.387
2014/03/23,0.386
2014/03/24,0.385
2014/03/25,0.384
2014/03/26,0.382
2014/03/27,0.381
2014/03/28,0.38
2014/03/29,0.379
2014/03/30,0.377
2014/03/31,0.375
2014/04/01,0.374
2014/04/02,0.372
2014/04/03,0.37
2014/04/04,0.368
2014/04/05,0.366
2014/04/06,0.364
2014/04/07,0.362
2014/04/08,0.36
2014/04/09,0.358
2014/04/10,0.356
2014/04/11,0.354
2014/04/12,0.352
2014/04/13,0.349
2014/04/14,0.347
2014/04/15,0.345
2014/04/16,0.343
2014/04/17,0.341
2014/04/18,0.338
2014/04/19,0.336
2014/04/20,0.333
2014/04/21,0.33
2014/04/22,0.327
2014/04/23,0.324
2014/04/24,0.321
2014/04/25,0.318
2014/04/26,0.315
2014/04/27,0.312
2014/04/28,0.308
2014/04/29,0.305
2014/04/30,0.302
2014/05/01,0.299
2014/05/02,0.295
2014/05/03,0.291
2014/05/04,0.287
2014/05/05,0.283
2014/05/06,0.279
2014/05/07,0.275
2014/05/08,0.271
2014/05/09,0.267
2014/05/10,0.263
2014/05/11,0.259
2014/05/12,0.255
2014/05/13,0.251
2014/05/14,0.247
2014/05/15,0.243
2014/05/16,0.239
2014/05/17,0.235
2014/05/18,0.231
2014/05/19,0.227
2014/05/20,0.224
2014/05/21,0.22
2014/05/22,0.217
2014/05/23,0.214
2014/05/24,0.21
2014/05/25,0.207
2014/05/26,0.204
2014/05/27,0.201
2014/05/28,0.198
2014/05/29,0.196
2014/05/30,0.193
2014/05/31,0.191
2014/06/01,0.188
2014/06/02,0.186
2014/06/03,0.184
2014/06/04,0.182
2014/06/05,0.18
2014/06/06,0.178
2014/06/07,0.177
2014/06/08,0.175
2014/06/09,0.173
2014/06/10,0.171
2014/06/11,0.169
2014/06/12,0.167
2014/06/13,0.166
2014/06/14,0.164
2014/06/15,0.162
2014/06/16,0.16
2014/06/17,0.159
2014/06/18,0.157
2014/06/19,0.156
2014/06/20,0.154
2014/06/21,0.153
2014/06/22,0.151
2014/06/23,0.149
2014/06/24,0.148
2014/06/25,0.146
2014/06/26,0.145
2014/06/27,0.143
2014/06/28,0.142
2014/06/29,0.14
2014/06/30,0.139
2014/07/01,0.137
2014/07/02,0.136
2014/07/03,0.135
2014/07/04,0.133
2014/07/05,0.132
2014/07/06,0.13
2014/07/07,0.128
2014/07/08,0.127
2014/07/09,0.126
2014/07/10,0.125
2014/07/11,0.124
2014/07/12,0.122
2014/07/13,0.121
2014/07/14,0.12
2014/07/15,0.119
2014/07/16,0.118
2014/07/17,0.117
2014/07/18,0.116
2014/07/19,0.115
2014/07/20,0.114
2014/07/21,0.113
2014/07/22,0.112
2014/07/23,0.111
2014/07/24,0.11
2014/07/25,0.109
2014/07/26,0.109
2014/07/27,0.107
2014/07/28,0.106
2014/07/29,0.105
2014/07/30,0.104
2014/07/31,0.104
2014/08/01,0.103
2014/08/02,0.102
2014/08/03,0.101
2014/08/04,0.1
2014/08/05,0.099
2014/08/06,0.099
2014/08/07,0.098
2014/08/08,0.098
2014/08/09,0.097
2014/08/10,0.097
2014/08/11,0.097
2014/08/12,0.097
2014/08/13,0.097
2014/08/14,0.097
2014/08/15,0.098
2014/08/16,0.098
2014/08/17,0.099
2014/08/18,0.099
2014/08/19,0.1
2014/08/20,0.1
2014/08/21,0.101
2014/08/22,0.102
2014/08/23,0.102
2014/08/24,0.103
2014/08/25,0.103
2014/08/26,0.104
2014/08/27,0.105
2014/08/28,0.105
2014/08/29,0.106
2014/08/30,0.106
2014/08/31,0.106
2014/09/01,0.106
2014/09/02,0.106
2014/09/03,0.106
2014/09/04,0.106
2014/09/05,0.107
2014/09/06,0.107
2014/09/07,0.106
2014/09/08,0.106
2014/09/09,0.107
2014/09/10,0.107
2014/09/11,0.107
2014/09/12,0.107
2014/09/13,0.107
2014/09/14,0.107
2014/09/15,0.107
2014/09/16,0.108
2014/09/17,0.108
2014/09/18,0.109
2014/09/19,0.109
2014/09/20,0.109
2014/09/21,0.109
2014/09/22,0.11
2014/09/23,0.11
2014/09/24,0.11
2014/09/25,0.111
2014/09/26,0.111
2014/09/27,0.112
2014/09/28,0.112
2014/09/29,0.112
2014/09/30,0.113
2014/10/01,0.113
2014/10/02,0.114
2014/10/03,0.115
2014/10/04,0.115
2014/10/05,0.116
2014/10/06,0.117
2014/10/07,0.118
2014/10/08,0.119
2014/10/09,0.121
2014/10/10,0.122
2014/10/11,0.123
2014/10/12,0.124
2014/10/13,0.126
2014/10/14,0.127
2014/10/15,0.129
2014/10/16,0.131
2014/10/17,0.133
2014/10/18,0.134
2014/10/19,0.136
2014/10/20,0.137
2014/10/21,0.139
2014/10/22,0.141
2014/10/23,0.143
2014/10/24,0.145
2014/10/25,0.147
2014/10/26,0.148
2014/10/27,0.15
2014/10/28,0.152
2014/10/29,0.154
2014/10/30,0.156
2014/10/31,0.158
2014/11/01,0.159
2014/11/02,0.161
2014/11/03,0.163
2014/11/04,0.165
2014/11/05,0.167
2014/11/06,0.168
2014/11/07,0.17
2014/11/08,0.171
2014/11/09,0.173
2014/11/10,0.174
2014/11/11,0.175
2014/11/12,0.177
2014/11/13,0.178
2014/11/14,0.18
2014/11/15,0.181
2014/11/16,0.182
2014/11/17,0.183
2014/11/18,0.184
2014/11/19,0.185
2014/11/20,0.186
2014/11/21,0.187
2014/11/22,0.187
2014/11/23,0.188
2014/11/24,0.188
2014/11/25,0.188
2014/11/26,0.189
2014/11/27,0.189
2014/11/28,0.189
2014/11/29,0.189
2014/11/30,0.189
2014/12/01,0.189
2014/12/02,0.189
2014/12/03,0.189
2014/12/04,0.19
2014/12/05,0.19
2014/12/06,0.19
2014/12/07,0.19
2014/12/08,0.19
2014/12/09,0.19
2014/12/10,0.19
2014/12/11,0.19
2014/12/12,0.19
2014/12/13,0.19
2014/12/14,0.19
2014/12/15,0.19
2014/12/16,0.19
2014/12/17,0.191
2014/12/18,0.191
2014/12/19,0.191
2014/12/20,0.192
2014/12/21,0.192
2014/12/22,0.192
2014/12/23,0.193
2014/12/24,0.193
2014/12/25,0.193
2014/12/26,0.192
2014/12/27,0.192
2014/12/28,0.191
2014/12/29,0.19
2014/12/30,0.189
2014/12/31,0.188
2015/01/01,0.186
2015/01/02,0.185
2015/01/03,0.183
2015/01/04,0.181
2015/01/05,0.179
2015/01/06,0.178
2015/01/07,0.176
2015/01/08,0.175
2015/01/09,0.173
2015/01/10,0.172
2015/01/11,0.171
2015/01/12,0.17
2015/01/13,0.169
2015/01/14,0.168
2015/01/15,0.168
2015/01/16,0.167
2015/01/17,0.167
2015/01/18,0.167
2015/01/19,0.167
2015/01/20,0.167
2015/01/21,0.167
2015/01/22,0.167
2015/01/23,0.166
2015/01/24,0.166
2015/01/25,0.166
2015/01/26,0.165
2015/01/27,0.165
2015/01/28,0.165
2015/01/29,0.164
2015/01/30,0.164
2015/01/31,0.163
2015/02/01,0.162
2015/02/02,0.161
2015/02/03,0.161
2015/02/04,0.16
2015/02/05,0.159
2015/02/06,0.159
2015/02/07,0.158
2015/02/08,0.157
2015/02/09,0.156
2015/02/10,0.155
2015/02/11,0.155
2015/02/12,0.154
2015/02/13,0.153
2015/02/14,0.153
2015/02/15,0.153
2015/02/16,0.153
2015/02/17,0.153
2015/02/18,0.154
2015/02/19,0.154
2015/02/20,0.154
2015/02/21,0.154
2015/02/22,0.154
2015/02/23,0.154
2015/02/24,0.154
2015/02/25,0.154
2015/02/26,0.154
2015/02/27,0.154
2015/02/28,0.154
2015/03/01,0.154
2015/03/02,0.154
2015/03/03,0.154
2015/03/04,0.154
2015/03/05,0.154
2015/03/06,0.154
2015/03/07,0.154
2015/03/08,0.154
2015/03/09,0.154
2015/03/10,0.154
2015/03/11,0.154
2015/03/12,0.154
2015/03/13,0.153
2015/03/14,0.153
2015/03/15,0.152
2015/03/16,0.152
2015/03/17,0.151
2015/03/18,0.151
2015/03/19,0.15
2015/03/20,0.149
2015/03/21,0.148
2015/03/22,0.147
2015/03/23,0.146
2015/03/24,0.145
2015/03/25,0.144
2015/03/26,0.143
2015/03/27,0.142
2015/03/28,0.14
2015/03/29,0.139
2015/03/30,0.138
2015/03/31,0.137
2015/04/01,0.136
2015/04/02,0.135
2015/04/03,0.134
2015/04/04,0.133
2015/04/05,0.132
2015/04/06,0.131
2015/04/07,0.13
2015/04/08,0.129
2015/04/09,0.129
2015/04/10,0.128
2015/04/11,0.127
2015/04/12,0.127
2015/04/13,0.126
2015/04/14,0.125
2015/04/15,0.125
2015/04/16,0.124
2015/04/17,0.123
2015/04/18,0.122
2015/04/19,0.121
2015/04/20,0.12
2015/04/21,0.119
2015/04/22,0.118
2015/04/23,0.117
2015/04/24,0.117
2015/04/25,0.116
2015/04/26,0.115
2015/04/27,0.115
2015/04/28,0.114
2015/04/29,0.113
2015/04/30,0.113
2015/05/01,0.112
2015/05/02,0.111
2015/05/03,0.111
2015/05/04,0.11
2015/05/05,0.109
2015/05/06,0.108
2015/05/07,0.108
2015/05/08,0.108
2015/05/09,0.107
2015/05/10,0.107
2015/05/11,0.106
2015/05/12,0.106
2015/05/13,0.105
2015/05/14,0.105
2015/05/15,0.104
2015/05/16,0.104
2015/05/17,0.103
2015/05/18,0.102
2015/05/19,0.102
2015/05/20,0.101
2015/05/21,0.101
2015/05/22,0.1
2015/05/23,0.099
2015/05/24,0.098
2015/05/25,0.098
2015/05/26,0.097
2015/05/27,0.096
2015/05/28,0.096
2015/05/29,0.095
2015/05/30,0.095
2015/05/31,0.095
2015/06/01,0.095
2015/06/02,0.095
2015/06/03,0.095
2015/06/04,0.096
2015/06/05,0.096
2015/06/06,0.097
2015/06/07,0.097
2015/06/08,0.097
2015/06/09,0.098
2015/06/10,0.098
2015/06/11,0.099
2015/06/12,0.099
2015/06/13,0.1
2015/06/14,0.101
2015/06/15,0.102
2015/06/16,0.103
2015/06/17,0.104
2015/06/18,0.105
2015/06/19,0.106
2015/06/20,0.107
2015/06/21,0.108
2015/06/22,0.109
2015/06/23,0.11
2015/06/24,0.111
2015/06/25,0.112
2015/06/26,0.112
2015/06/27,0.113
2015/06/28,0.114
2015/06/29,0.115
2015/06/30,0.116
2015/07/01,0.117
2015/07/02,0.118
2015/07/03,0.119
2015/07/04,0.12
2015/07/05,0.122
2015/07/06,0.123
2015/07/07,0.125
2015/07/08,0.127
2015/07/09,0.129
2015/07/10,0.131
2015/07/11,0.133
2015/07/12,0.135
2015/07/13,0.137
2015/07/14,0.139
2015/07/15,0.141
2015/07/16,0.142
2015/07/17,0.143
2015/07/18,0.144
2015/07/19,0.144
2015/07/20,0.145
2015/07/21,0.145
2015/07/22,0.146
2015/07/23,0.146
2015/07/24,0.146
2015/07/25,0.146
2015/07/26,0.146
2015/07/27,0.145
2015/07/28,0.145
2015/07/29,0.145
2015/07/30,0.145
2015/07/31,0.145
2015/08/01,0.144
2015/08/02,0.144
2015/08/03,0.144
2015/08/04,0.143
2015/08/05,0.143
2015/08/06,0.143
2015/08/07,0.143
2015/08/08,0.142
2015/08/09,0.141
2015/08/10,0.141
2015/08/11,0.14
2015/08/12,0.139
2015/08/13,0.138
2015/08/14,0.137
2015/08/15,0.136
2015/08/16,0.135
2015/08/17,0.134
2015/08/18,0.133
2015/08/19,0.131
2015/08/20,0.13
2015/08/21,0.129
2015/08/22,0.128
2015/08/23,0.127
2015/08/24,0.126
2015/08/25,0.125
2015/08/26,0.124
2015/08/27,0.123
2015/08/28,0.122
2015/08/29,0.121
2015/08/30,0.12
2015/08/31,0.119
2015/09/01,0.118
2015/09/02,0.117
2015/09/03,0.116
2015/09/04,0.115
2015/09/05,0.114
2015/09/06,0.113
2015/09/07,0.112
2015/09/08,0.111
2015/09/09,0.11
2015/09/10,0.109
2015/09/11,0.108
2015/09/12,0.107
2015/09/13,0.106
2015/09/14,0.105
2015/09/15,0.105
2015/09/16,0.104
2015/09/17,0.103
2015/09/18,0.103
2015/09/19,0.102
2015/09/20,0.102
2015/09/21,0.101
2015/09/22,0.101
2015/09/23,0.1
2015/09/24,0.1
2015/09/25,0.1
2015/09/26,0.099
2015/09/27,0.099
2015/09/28,0.098
2015/09/29,0.098
2015/09/30,0.098
2015/10/01,0.098
2015/10/02,0.098
2015/10/03,0.098
2015/10/04,0.097
2015/10/05,0.097
2015/10/06,0.096
2015/10/07,0.096
2015/10/08,0.096
2015/10/09,0.095
2015/10/10,0.095
2015/10/11,0.094
2015/10/12,0.094
2015/10/13,0.093
2015/10/14,0.093
2015/10/15,0.092
2015/10/16,0.092
2015/10/17,0.093
2015/10/18,0.093
2015/10/19,0.093
2015/10/20,0.094
2015/10/21,0.094
2015/10/22,0.095
2015/10/23,0.096
2015/10/24,0.098
2015/10/25,0.099
2015/10/26,0.1
2015/10/27,0.101
2015/10/28,0.103
2015/10/29,0.104
2015/10/30,0.106
2015/10/31,0.108
2015/11/01,0.11
2015/11/02,0.112
2015/11/03,0.114
2015/11/04,0.117
2015/11/05,0.121
2015/11/06,0.124
2015/11/07,0.127
2015/11/08,0.131
2015/11/09,0.134
2015/11/10,0.137
2015/11/11,0.14
2015/11/12,0.143
2015/11/13,0.146
2015/11/14,0.149
2015/11/15,0.152
2015/11/16,0.155
2015/11/17,0.158
2015/11/18,0.161
2015/11/19,0.164
2015/11/20,0.166
2015/11/21,0.169
2015/11/22,0.171
2015/11/23,0.173
2015/11/24,0.176
2015/11/25,0.178
2015/11/26,0.18
2015/11/27,0.182
2015/11/28,0.184
2015/11/29,0.186
2015/11/30,0.188
2015/12/01,0.19
2015/12/02,0.192
2015/12/03,0.194
2015/12/04,0.196
2015/12/05,0.198
2015/12/06,0.201
2015/12/07,0.203
2015/12/08,0.206
2015/12/09,0.209
2015/12/10,0.212
2015/12/11,0.215
2015/12/12,0.219
2015/12/13,0.222
2015/12/14,0.226
2015/12/15,0.23
2015/12/16,0.234
2015/12/17,0.237
2015/12/18,0.241
2015/12/19,0.245
2015/12/20,0.249
2015/12/21,0.253
2015/12/22,0.257
2015/12/23,0.26
2015/12/24,0.264
2015/12/25,0.267
2015/12/26,0.27
2015/12/27,0.273
2015/12/28,0.275
2015/12/29,0.277
2015/12/30,0.278
2015/12/31,0.28
2016/01/01,0.28
2016/01/02,0.281
2016/01/03,0.281
2016/01/04,0.281
2016/01/05,0.281
2016/01/06,0.281
2016/01/07,0.281
2016/01/08,0.28
2016/01/09,0.28
2016/01/10,0.28
2016/01/11,0.279
2016/01/12,0.279
2016/01/13,0.279
2016/01/14,0.278
2016/01/15,0.278
2016/01/16,0.277
2016/01/17,0.277
2016/01/18,0.277
2016/01/19,0.277
2016/01/20,0.277
2016/01/21,0.278
2016/01/22,0.278
2016/01/23,0.278
2016/01/24,0.279
2016/01/25,0.279
2016/01/26,0.28
2016/01/27,0.281
2016/01/28,0.282
2016/01/29,0.283
2016/01/30,0.284
2016/01/31,0.285
2016/02/01,0.286
2016/02/02,0.287
2016/02/03,0.288
2016/02/04,0.289
2016/02/05,0.29
2016/02/06,0.29
2016/02/07,0.291
2016/02/08,0.292
2016/02/09,0.292
2016/02/10,0.293
2016/02/11,0.294
2016/02/12,0.294
2016/02/13,0.294
2016/02/14,0.294
2016/02/15,0.294
2016/02/16,0.294
2016/02/17,0.295
2016/02/18,0.295
2016/02/19,0.295
2016/02/20,0.295
2016/02/21,0.294
2016/02/22,0.295
2016/02/23,0.295
2016/02/24,0.295
2016/02/25,0.295
2016/02/26,0.295
2016/02/27,0.294
2016/02/28,0.294
2016/02/29,0.294
2016/03/01,0.294
2016/03/02,0.294
2016/03/03,0.294
2016/03/04,0.294
2016/03/05,0.294
2016/03/06,0.293
2016/03/07,0.292
2016/03/08,0.291
2016/03/09,0.289
2016/03/10,0.287
2016/03/11,0.285
2016/03/12,0.283
2016/03/13,0.28
2016/03/14,0.277
2016/03/15,0.274
2016/03/16,0.271
2016/03/17,0.268
2016/03/18,0.265
2016/03/19,0.262
2016/03/20,0.258
2016/03/21,0.255
2016/03/22,0.251
2016/03/23,0.248
2016/03/24,0.244
2016/03/25,0.24
2016/03/26,0.236
2016/03/27,0.232
2016/03/28,0.228
2016/03/29,0.224
2016/03/30,0.22
2016/03/31,0.215
2016/04/01,0.211
2016/04/02,0.207
2016/04/03,0.203
2016/04/04,0.199
2016/04/05,0.195
2016/04/06,0.191
2016/04/07,0.188
2016/04/08,0.184
2016/04/09,0.18
2016/04/10,0.176
2016/04/11,0.173
2016/04/12,0.169
2016/04/13,0.166
2016/04/14,0.163
2016/04/15,0.159
2016/04/16,0.156
2016/04/17,0.153
2016/04/18,0.149
2016/04/19,0.146
2016/04/20,0.143
2016/04/21,0.14
2016/04/22,0.137
2016/04/23,0.134
2016/04/24,0.131
2016/04/25,0.129
2016/04/26,0.126
2016/04/27,0.123
2016/04/28,0.121
2016/04/29,0.119
2016/04/30,0.116
2016/05/01,0.114
2016/05/02,0.112
2016/05/03,0.109
2016/05/04,0.107
2016/05/05,0.104
2016/05/06,0.102
2016/05/07,0.1
2016/05/08,0.097
2016/05/09,0.095
2016/05/10,0.093
2016/05/11,0.09
2016/05/12,0.088
2016/05/13,0.086
2016/05/14,0.084
2016/05/15,0.082
2016/05/16,0.079
2016/05/17,0.077
2016/05/18,0.075
2016/05/19,0.074
2016/05/20,0.072
2016/05/21,0.07
2016/05/22,0.067
2016/05/23,0.065
2016/05/24,0.064
2016/05/25,0.062
2016/05/26,0.06
2016/05/27,0.059
2016/05/28,0.057
2016/05/29,0.055
2016/05/30,0.054
2016/05/31,0.052
2016/06/01,0.051
2016/06/02,0.049
2016/06/03,0.048
2016/06/04,0.047
2016/06/05,0.045
2016/06/06,0.044
2016/06/07,0.043
2016/06/08,0.041
2016/06/09,0.041
2016/06/10,0.04
2016/06/11,0.039
2016/06/12,0.038
2016/06/13,0.037
2016/06/14,0.037
2016/06/15,0.037
2016/06/16,0.037
2016/06/17,0.037
2016/06/18,0.037
2016/06/19,0.037
2016/06/20,0.038
2016/06/21,0.038
2016/06/22,0.039
2016/06/23,0.039
2016/06/24,0.04
2016/06/25,0.04
2016/06/26,0.041
2016/06/27,0.041
2016/06/28,0.042
2016/06/29,0.042
2016/06/30,0.042
2016/07/01,0.042
2016/07/02,0.042
2016/07/03,0.042
2016/07/04,0.042
2016/07/05,0.042
2016/07/06,0.041
2016/07/07,0.041
2016/07/08,0.04
2016/07/09,0.039
2016/07/10,0.038
2016/07/11,0.037
2016/07/12,0.036
2016/07/13,0.035
2016/07/14,0.034
2016/07/15,0.033
2016/07/16,0.032
2016/07/17,0.031
2016/07/18,0.03
2016/07/19,0.028
2016/07/20,0.027
2016/07/21,0.026
2016/07/22,0.024
2016/07/23,0.023
2016/07/24,0.022
2016/07/25,0.02
2016/07/26,0.019
2016/07/27,0.018
2016/07/28,0.017
2016/07/29,0.016
2016/07/30,0.015
2016/07/31,0.013
2016/08/01,0.012
2016/08/02,0.011
2016/08/03,0.01
2016/08/04,0.01
2016/08/05,0.009
2016/08/06,0.008
2016/08/07,0.007
2016/08/08,0.006
2016/08/09,0.005
2016/08/10,0.005
2016/08/11,0.004
2016/08/12,0.004
2016/08/13,0.004
2016/08/14,0.003
2016/08/15,0.003
2016/08/16,0.002
2016/08/17,0.002
2016/08/18,0.002
2016/08/19,0.002
2016/08/20,0.002
2016/08/21,0.002
2016/08/22,0.002
2016/08/23,0.002
2016/08/24,0.002
2016/08/25,0.002
2016/08/26,0.002
2016/08/27,0.002
2016/08/28,0.002
2016/08/29,0.002
2016/08/30,0.002
2016/08/31,0.002
2016/09/01,0.003
2016/09/02,0.003
2016/09/03,0.003
2016/09/04,0.003
2016/09/05,0.003
2016/09/06,0.003
2016/09/07,0.003
2016/09/08,0.004
2016/09/09,0.004
2016/09/10,0.004
2016/09/11,0.005
2016/09/12,0.005
2016/09/13,0.005
2016/09/14,0.005
2016/09/15,0.006
2016/09/16,0.006
2016/09/17,0.007
2016/09/18,0.007
2016/09/19,0.007
2016/09/20,0.008
2016/09/21,0.008
2016/09/22,0.008
2016/09/23,0.009
2016/09/24,0.009
2016/09/25,0.01
2016/09/26,0.01
2016/09/27,0.011
2016/09/28,0.012
2016/09/29,0.013
2016/09/30,0.014
2016/10/01,0.015
2016/10/02,0.016
2016/10/03,0.017
2016/10/04,0.018
2016/10/05,0.02
2016/10/06,0.022
2016/10/07,0.023
2016/10/08,0.025
2016/10/09,0.027
2016/10/10,0.029
2016/10/11,0.031
2016/10/12,0.033
2016/10/13,0.035
2016/10/14,0.036
2016/10/15,0.038
2016/10/16,0.04
2016/10/17,0.041
2016/10/18,0.043
2016/10/19,0.044
2016/10/20,0.046
2016/10/21,0.048
2016/10/22,0.049
2016/10/23,0.051
2016/10/24,0.052
2016/10/25,0.053
2016/10/26,0.054
2016/10/27,0.056
2016/10/28,0.057
2016/10/29,0.059
2016/10/30,0.06
2016/10/31,0.061
2016/11/01,0.062
2016/11/02,0.064
2016/11/03,0.065
2016/11/04,0.066
2016/11/05,0.068
2016/11/06,0.069
2016/11/07,0.07
2016/11/08,0.072
2016/11/09,0.073
2016/11/10,0.075
2016/11/11,0.076
2016/11/12,0.077
2016/11/13,0.079
2016/11/14,0.08
2016/11/15,0.081
2016/11/16,0.083
2016/11/17,0.085
2016/11/18,0.086
2016/11/19,0.088
2016/11/20,0.089
2016/11/21,0.091
2016/11/22,0.092
2016/11/23,0.094
2016/11/24,0.096
2016/11/25,0.098
2016/11/26,0.1
2016/11/27,0.102
2016/11/28,0.104
2016/11/29,0.106
2016/11/30,0.108
2016/12/01,0.11
2016/12/02,0.112
2016/12/03,0.115
2016/12/04,0.117
2016/12/05,0.119
2016/12/06,0.121
2016/12/07,0.123
2016/12/08,0.126
2016/12/09,0.128
2016/12/10,0.13
2016/12/11,0.131
2016/12/12,0.133
2016/12/13,0.135
2016/12/14,0.136
2016/12/15,0.138
2016/12/16,0.139
2016/12/17,0.141
2016/12/18,0.142
2016/12/19,0.143
2016/12/20,0.144
2016/12/21,0.145
2016/12/22,0.146
2016/12/23,0.148
2016/12/24,0.149
2016/12/25,0.149
2016/12/26,0.149
2016/12/27,0.15
2016/12/28,0.15
2016/12/29,0.151
2016/12/30,0.151
2016/12/31,0.152
2017/01/01,0.152
2017/01/02,0.151
2017/01/03,0.151
2017/01/04,0.152
2017/01/05,0.152
2017/01/06,0.152
2017/01/07,0.152
2017/01/08,0.152
2017/01/09,0.152
2017/01/10,0.152
2017/01/11,0.152
2017/01/12,0.152
2017/01/13,0.152
2017/01/14,0.152
2017/01/15,0.151
2017/01/16,0.15
2017/01/17,0.15
2017/01/18,0.149
2017/01/19,0.149
2017/01/20,0.148
2017/01/21,0.148
2017/01/22,0.147
2017/01/23,0.146
2017/01/24,0.145
2017/01/25,0.144
2017/01/26,0.144
2017/01/27,0.143
2017/01/28,0.142
2017/01/29,0.141
2017/01/30,0.14
2017/01/31,0.14
2017/02/01,0.139
2017/02/02,0.138
2017/02/03,0.138
2017/02/04,0.138
2017/02/05,0.137
2017/02/06,0.137
2017/02/07,0.136
2017/02/08,0.136
2017/02/09,0.136
2017/02/10,0.136
2017/02/11,0.136
2017/02/12,0.135
2017/02/13,0.135
2017/02/14,0.134
2017/02/15,0.134
2017/02/16,0.133
2017/02/17,0.133
2017/02/18,0.133
2017/02/19,0.132
2017/02/20,0.132
2017/02/21,0.132
2017/02/22,0.131
2017/02/23,0.131
2017/02/24,0.131
2017/02/25,0.131
2017/02/26,0.131
2017/02/27,0.13
2017/02/28,0.13
2017/03/01,0.13
2017/03/02,0.13
2017/03/03,0.13
2017/03/04,0.13
2017/03/05,0.13
2017/03/06,0.13
2017/03/07,0.13
2017/03/08,0.131
2017/03/09,0.131
2017/03/10,0.131
2017/03/11,0.131
2017/03/12,0.131
2017/03/13,0.131
2017/03/14,0.13
2017/03/15,0.13
2017/03/16,0.13
2017/03/17,0.13
2017/03/18,0.13
2017/03/19,0.13
2017/03/20,0.13
2017/03/21,0.13
2017/03/22,0.129
2017/03/23,0.129
2017/03/24,0.129
2017/03/25,0.129
2017/03/26,0.128
2017/03/27,0.128
2017/03/28,0.127
2017/03/29,0.127
2017/03/30,0.126
2017/03/31,0.126
2017/04/01,0.125
2017/04/02,0.125
2017/04/03,0.124
2017/04/04,0.123
2017/04/05,0.123
2017/04/06,0.122
2017/04/07,0.122
2017/04/08,0.122
2017/04/09,0.121
2017/04/10,0.12
2017/04/11,0.12
2017/04/12,0.119
2017/04/13,0.119
2017/04/14,0.118
2017/04/15,0.118
2017/04/16,0.117
2017/04/17,0.116
2017/04/18,0.115
2017/04/19,0.115
2017/04/20,0.114
2017/04/21,0.113
2017/04/22,0.113
2017/04/23,0.112
2017/04/24,0.112
2017/04/25,0.111
2017/04/26,0.111
2017/04/27,0.11
2017/04/28,0.11
2017/04/29,0.11
2017/04/30,0.11
2017/05/01,0.11
2017/05/02,0.11
2017/05/03,0.11
2017/05/04,0.11
2017/05/05,0.11
2017/05/06,0.111
2017/05/07,0.111
2017/05/08,0.112
2017/05/09,0.112
2017/05/10,0.113
2017/05/11,0.114
2017/05/12,0.115
2017/05/13,0.116
2017/05/14,0.117
2017/05/15,0.118
2017/05/16,0.119
2017/05/17,0.119
2017/05/18,0.12
2017/05/19,0.121
2017/05/20,0.122
2017/05/21,0.123
2017/05/22,0.124
2017/05/23,0.125
2017/05/24,0.126
2017/05/25,0.128
2017/05/26,0.129
2017/05/27,0.13
2017/05/28,0.131
2017/05/29,0.132
2017/05/30,0.133
2017/05/31,0.134
2017/06/01,0.135
2017/06/02,0.136
2017/06/03,0.136
2017/06/04,0.137
2017/06/05,0.137
2017/06/06,0.137
2017/06/07,0.138
2017/06/08,0.138
2017/06/09,0.139
2017/06/10,0.139
2017/06/11,0.138
2017/06/12,0.138
2017/06/13,0.138
2017/06/14,0.137
2017/06/15,0.137
2017/06/16,0.136
2017/06/17,0.135
2017/06/18,0.134
2017/06/19,0.133
