Date,size7mom
2014/02/15,-6722
2014/02/16,-64986
2014/02/17,6118
2014/02/18,26252
2014/02/19,-45114
2014/02/20,8775
2014/02/21,30770
2014/02/22,4837
2014/02/23,64976
2014/02/24,9202
2014/02/25,56061
2014/02/26,27236
2014/02/27,-18644
2014/02/28,-18879
2014/03/01,76271
2014/03/02,28762
2014/03/03,106449
2014/03/04,75707
2014/03/05,50444
2014/03/06,37218
2014/03/07,12409
2014/03/08,-50149
2014/03/09,-39492
2014/03/10,-54223
2014/03/11,-105943
2014/03/12,-43909
2014/03/13,11748
2014/03/14,56811
2014/03/15,-24997
2014/03/16,-32281
2014/03/17,-66639
2014/03/18,-75918
2014/03/19,-16685
2014/03/20,-40166
2014/03/21,-71628
2014/03/22,56935
2014/03/23,-22576
2014/03/24,5762
2014/03/25,71042
2014/03/26,20862
2014/03/27,22207
2014/03/28,-14161
2014/03/29,-70051
2014/03/30,87535
2014/03/31,-7823
2014/04/01,-28514
2014/04/02,-47494
2014/04/03,-63660
2014/04/04,-22007
2014/04/05,19076
2014/04/06,-20000
2014/04/07,34224
2014/04/08,74659
2014/04/09,47579
2014/04/10,79214
2014/04/11,25678
2014/04/12,-22011
2014/04/13,-50108
2014/04/14,-27572
2014/04/15,-51059
2014/04/16,27242
2014/04/17,-30703
2014/04/18,-18177
2014/04/19,23273
2014/04/20,7251
2014/04/21,-25431
2014/04/22,46501
2014/04/23,-29031
2014/04/24,56124
2014/04/25,21118
2014/04/26,-13276
2014/04/27,11413
2014/04/28,48276
2014/04/29,-60896
2014/04/30,28299
2014/05/01,-87858
2014/05/02,-15130
2014/05/03,23484
2014/05/04,20557
2014/05/05,60065
2014/05/06,-8006
2014/05/07,-26104
2014/05/08,39297
2014/05/09,5539
2014/05/10,-32771
2014/05/11,16417
2014/05/12,-42447
2014/05/13,12599
2014/05/14,19083
2014/05/15,16058
2014/05/16,-7065
2014/05/17,18262
2014/05/18,-32516
2014/05/19,-15953
2014/05/20,17126
2014/05/21,-26514
2014/05/22,-2559
2014/05/23,41002
2014/05/24,3906
2014/05/25,33885
2014/05/26,9231
2014/05/27,47816
2014/05/28,12283
2014/05/29,27023
2014/05/30,-30894
2014/05/31,15472
2014/06/01,-14315
2014/06/02,-50243
2014/06/03,-61939
2014/06/04,-44650
2014/06/05,-8840
2014/06/06,53121
2014/06/07,-23966
2014/06/08,23336
2014/06/09,32995
2014/06/10,4229
2014/06/11,47345
2014/06/12,-32540
2014/06/13,-42193
2014/06/14,-8890
2014/06/15,-56568
2014/06/16,-16171
2014/06/17,-24431
2014/06/18,-16919
2014/06/19,-4052
2014/06/20,-52623
2014/06/21,-7401
2014/06/22,5080
2014/06/23,-12089
2014/06/24,-12567
2014/06/25,-31288
2014/06/26,-20601
2014/06/27,5612
2014/06/28,10201
2014/06/29,19974
2014/06/30,121389
2014/07/01,127349
2014/07/02,88112
2014/07/03,61503
2014/07/04,13727
2014/07/05,5804
2014/07/06,35632
2014/07/07,-71470
2014/07/08,-44008
2014/07/09,-35093
2014/07/10,-13445
2014/07/11,35701
2014/07/12,9760
2014/07/13,-19602
2014/07/14,8755
2014/07/15,-26733
2014/07/16,2904
2014/07/17,-27577
2014/07/18,-8960
2014/07/19,-2508
2014/07/20,1153
2014/07/21,-19198
2014/07/22,12890
2014/07/23,1124
2014/07/24,43786
2014/07/25,6154
2014/07/26,36887
2014/07/27,4620
2014/07/28,10315
2014/07/29,-29988
2014/07/30,-29915
2014/07/31,-4599
2014/08/01,12621
2014/08/02,-38080
2014/08/03,-20174
2014/08/04,47152
2014/08/05,82364
2014/08/06,56897
2014/08/07,-15645
2014/08/08,9386
2014/08/09,960.1
2014/08/10,8092
2014/08/11,-53874
2014/08/12,-67382
2014/08/13,29163
2014/08/14,9536
2014/08/15,6025
2014/08/16,119529
2014/08/17,5747
2014/08/18,-36821
2014/08/19,-34813
2014/08/20,-73757
2014/08/21,-7739
2014/08/22,-10716
2014/08/23,-115165
2014/08/24,29831
2014/08/25,79921
2014/08/26,22936
2014/08/27,10806
2014/08/28,-27076
2014/08/29,-36311
2014/08/30,-9194
2014/08/31,-62551
2014/09/01,5831
2014/09/02,37795
2014/09/03,-15263
2014/09/04,25406
2014/09/05,61093
2014/09/06,9349
2014/09/07,72786
2014/09/08,407.54
2014/09/09,70091
2014/09/10,68502
2014/09/11,-33573
2014/09/12,-30381
2014/09/13,-14332
2014/09/14,22432
2014/09/15,-7768
2014/09/16,-56240
2014/09/17,-66403
2014/09/18,20362
2014/09/19,-21032
2014/09/20,27052
2014/09/21,-56825
2014/09/22,-27859
2014/09/23,13263
2014/09/24,44864
2014/09/25,46874
2014/09/26,88762
2014/09/27,84024
2014/09/28,110596
2014/09/29,61542
2014/09/30,-12425
2014/10/01,14725
2014/10/02,15372
2014/10/03,-19178
2014/10/04,-15603
2014/10/05,-60404
2014/10/06,-42649
2014/10/07,40127
2014/10/08,8016
2014/10/09,1610
2014/10/10,-5518
2014/10/11,-27935
2014/10/12,18019
2014/10/13,16352
2014/10/14,30906
2014/10/15,-11131
2014/10/16,-15615
2014/10/17,5046
2014/10/18,-23842
2014/10/19,25798
2014/10/20,41679
2014/10/21,-55992
2014/10/22,-7572
2014/10/23,23086
2014/10/24,-20770
2014/10/25,40799
2014/10/26,21224
2014/10/27,-22800
2014/10/28,41614
2014/10/29,30050
2014/10/30,-9338
2014/10/31,-15475
2014/11/01,-23109
2014/11/02,-17537
2014/11/03,-11508
2014/11/04,-49846
2014/11/05,30871
2014/11/06,51139
2014/11/07,84397
2014/11/08,22846
2014/11/09,364.264
2014/11/10,42888
2014/11/11,81858
2014/11/12,21104
2014/11/13,31290
2014/11/14,-14131
2014/11/15,22475
2014/11/16,495.673
2014/11/17,21068
2014/11/18,-61581
2014/11/19,-32962
2014/11/20,-20418
2014/11/21,42846
2014/11/22,-22422
2014/11/23,17111
2014/11/24,-20855
2014/11/25,54338
2014/11/26,3475
2014/11/27,-14478
2014/11/28,-39284
2014/11/29,8023
2014/11/30,27768
2014/12/01,68512
2014/12/02,12795
2014/12/03,131944
2014/12/04,32464
2014/12/05,-4025
2014/12/06,53024
2014/12/07,-10601
2014/12/08,-63207
2014/12/09,-32335
2014/12/10,-125708
2014/12/11,-51339
2014/12/12,9193
2014/12/13,-42315
2014/12/14,16878
2014/12/15,58513
2014/12/16,74865
2014/12/17,113497
2014/12/18,99607
2014/12/19,65285
2014/12/20,99776
2014/12/21,-15155
2014/12/22,-58180
2014/12/23,-42164
2014/12/24,-170642
2014/12/25,-191607
2014/12/26,-123581
2014/12/27,-93175
2014/12/28,-72534
2014/12/29,-68331
2014/12/30,-90519
2014/12/31,-21427
2015/01/01,-47866
2015/01/02,-9784
2015/01/03,4180
2015/01/04,2223
2015/01/05,76794
2015/01/06,12951
2015/01/07,73058
2015/01/08,203293
2015/01/09,141219
2015/01/10,103243
2015/01/11,51079
2015/01/12,27460
2015/01/13,159482
2015/01/14,77701
2015/01/15,31929
2015/01/16,-12181
2015/01/17,-7316
2015/01/18,-12502
2015/01/19,14355
2015/01/20,-23430
2015/01/21,-66353
2015/01/22,-26191
2015/01/23,-3757
2015/01/24,-18736
2015/01/25,136770
2015/01/26,88679
2015/01/27,-65532
2015/01/28,-80519
2015/01/29,-114169
2015/01/30,-77670
2015/01/31,-57481
2015/02/01,-157132
2015/02/02,-183028
2015/02/03,19378
2015/02/04,37438
2015/02/05,15741
2015/02/06,-51838
2015/02/07,-29912
2015/02/08,106197
2015/02/09,57823
2015/02/10,-6512
2015/02/11,36739
2015/02/12,123272
2015/02/13,240334
2015/02/14,131085
2015/02/15,62193
2015/02/16,48704
2015/02/17,48130
2015/02/18,13247
2015/02/19,-105431
2015/02/20,-118693
2015/02/21,-14519
2015/02/22,-112573
2015/02/23,-10232
2015/02/24,-10047
2015/02/25,-5263
2015/02/26,48110
2015/02/27,-6941
2015/02/28,40595
2015/03/01,38459
2015/03/02,3824
2015/03/03,-29296
2015/03/04,45913
2015/03/05,112863
2015/03/06,16071
2015/03/07,-54606
2015/03/08,-42825
2015/03/09,37667
2015/03/10,-5832
2015/03/11,5611
2015/03/12,-15059
2015/03/13,-18332
2015/03/14,6660
2015/03/15,-1641
2015/03/16,-15754
2015/03/17,10984
2015/03/18,-29698
2015/03/19,-4702
2015/03/20,36636
2015/03/21,-48694
2015/03/22,40224
2015/03/23,-14325
2015/03/24,-118686
2015/03/25,-65068
2015/03/26,-89101
2015/03/27,-108879
2015/03/28,-3573
2015/03/29,-37767
2015/03/30,-664.598
2015/03/31,107616
2015/04/01,156816
2015/04/02,-849.033
2015/04/03,108735
2015/04/04,-1876
2015/04/05,25260
2015/04/06,53451
2015/04/07,-6419
2015/04/08,-6987
2015/04/09,72009
2015/04/10,-34503
2015/04/11,52226
2015/04/12,-6672
2015/04/13,-54854
2015/04/14,2370
2015/04/15,-14000
2015/04/16,-74033
2015/04/17,47417
2015/04/18,-24198
2015/04/19,-3533
2015/04/20,-21722
2015/04/21,-15225
2015/04/22,-55125
2015/04/23,92645
2015/04/24,70592
2015/04/25,-39360
2015/04/26,10937
2015/04/27,44106
2015/04/28,4941
2015/04/29,101797
2015/04/30,-19345
2015/05/01,-154722
2015/05/02,42713
2015/05/03,-32899
2015/05/04,1343
2015/05/05,-328.643
2015/05/06,-131760
2015/05/07,-17574
2015/05/08,61115
2015/05/09,9927
2015/05/10,76496
2015/05/11,-44336
2015/05/12,16965
2015/05/13,-8058
2015/05/14,-81611
2015/05/15,-29738
2015/05/16,7692
2015/05/17,-110463
2015/05/18,-18204
2015/05/19,47626
2015/05/20,35113
2015/05/21,-4935
2015/05/22,42171
2015/05/23,44571
2015/05/24,87029
2015/05/25,50514
2015/05/26,-31239
2015/05/27,47559
2015/05/28,118564
2015/05/29,10082
2015/05/30,46474
2015/05/31,-19171
2015/06/01,105316
2015/06/02,49731
2015/06/03,33946
2015/06/04,-20277
2015/06/05,-363.739
2015/06/06,-192572
2015/06/07,-23556
2015/06/08,-158826
2015/06/09,-49224
2015/06/10,18633
2015/06/11,26561
2015/06/12,57317
2015/06/13,87654
2015/06/14,50853
2015/06/15,140673
2015/06/16,154158
2015/06/17,20750
2015/06/18,25226
2015/06/19,36701
2015/06/20,65044
2015/06/21,52846
2015/06/22,76306
2015/06/23,-52153
2015/06/24,-125672
2015/06/25,-125589
2015/06/26,-99031
2015/06/27,45216
2015/06/28,-47115
2015/06/29,-102124
2015/06/30,76811
2015/07/01,248907
2015/07/02,118106
2015/07/03,13387
2015/07/04,-97321
2015/07/05,29481
2015/07/06,20645
2015/07/07,170580
2015/07/08,102679
2015/07/09,267798
2015/07/10,214182
2015/07/11,358396
2015/07/12,334642
2015/07/13,210169
2015/07/14,-53007
2015/07/15,-74351
2015/07/16,-45367
2015/07/17,32156
2015/07/18,-91825
2015/07/19,-136946
2015/07/20,-278899
2015/07/21,-180537
2015/07/22,-199711
2015/07/23,-297997
2015/07/24,-300308
2015/07/25,-299951
2015/07/26,-206142
2015/07/27,93076
2015/07/28,38998
2015/07/29,377135
2015/07/30,375733
2015/07/31,379803
2015/08/01,375137
2015/08/02,-5589
2015/08/03,-77132
2015/08/04,223112
2015/08/05,-39257
2015/08/06,8065
2015/08/07,-257895
2015/08/08,-379434
2015/08/09,-59628
2015/08/10,-4567
2015/08/11,-387164
2015/08/12,-297763
2015/08/13,-341117
2015/08/14,-64832
2015/08/15,41069
2015/08/16,10028
2015/08/17,-25038
2015/08/18,68952
2015/08/19,-88767
2015/08/20,-36610
2015/08/21,-67324
2015/08/22,-13236
2015/08/23,30194
2015/08/24,39228
2015/08/25,6681
2015/08/26,-29687
2015/08/27,31151
2015/08/28,46960
2015/08/29,-27195
2015/08/30,-36670
2015/08/31,-10310
2015/09/01,-34205
2015/09/02,370944
2015/09/03,56108
2015/09/04,-57538
2015/09/05,97370
2015/09/06,39212
2015/09/07,23291
2015/09/08,240439
2015/09/09,-27339
2015/09/10,203939
2015/09/11,342615
2015/09/12,213713
2015/09/13,212075
2015/09/14,265015
2015/09/15,5498
2015/09/16,-52507
2015/09/17,6631
2015/09/18,-141336
2015/09/19,-192868
2015/09/20,-144155
2015/09/21,-140211
2015/09/22,-211473
2015/09/23,-216068
2015/09/24,-217559
2015/09/25,-127907
2015/09/26,-31545
2015/09/27,-37177
2015/09/28,-87664
2015/09/29,-21567
2015/09/30,54279
2015/10/01,-30473
2015/10/02,99200
2015/10/03,-44967
2015/10/04,-69357
2015/10/05,-91463
2015/10/06,77907
2015/10/07,172439
2015/10/08,200990
2015/10/09,67017
2015/10/10,239880
2015/10/11,168470
2015/10/12,151845
2015/10/13,12549
2015/10/14,-160374
2015/10/15,-120135
2015/10/16,-17090
2015/10/17,-32852
2015/10/18,-8500
2015/10/19,-64570
2015/10/20,134157
2015/10/21,39167
2015/10/22,8644
2015/10/23,-22288
2015/10/24,-74382
2015/10/25,-5429
2015/10/26,-33100
2015/10/27,-142745
2015/10/28,27500
2015/10/29,44928
2015/10/30,-38102
2015/10/31,14864
2015/11/01,14698
2015/11/02,148400
2015/11/03,136994
2015/11/04,191335
2015/11/05,138315
2015/11/06,140481
2015/11/07,-4129
2015/11/08,6071
2015/11/09,-2330
2015/11/10,-76790
2015/11/11,-259591
2015/11/12,-205350
2015/11/13,-164760
2015/11/14,5686
2015/11/15,-49621
2015/11/16,-102049
2015/11/17,-49207
2015/11/18,73871
2015/11/19,85244
2015/11/20,12034
2015/11/21,-72949
2015/11/22,-61229
2015/11/23,-5730
2015/11/24,-34574
2015/11/25,-39794
2015/11/26,-72987
2015/11/27,144233
2015/11/28,82361
2015/11/29,16342
2015/11/30,156790
2015/12/01,44042
2015/12/02,97371
2015/12/03,106302
2015/12/04,-60832
2015/12/05,22909
2015/12/06,140899
2015/12/07,15673
2015/12/08,49964
2015/12/09,31739
2015/12/10,-110958
2015/12/11,48524
2015/12/12,115036
2015/12/13,94424
2015/12/14,-58221
2015/12/15,4354
2015/12/16,-11411
2015/12/17,144380
2015/12/18,-25397
2015/12/19,-35920
2015/12/20,-88764
2015/12/21,136564
2015/12/22,128401
2015/12/23,10618
2015/12/24,53024
2015/12/25,-83615
2015/12/26,-110420
2015/12/27,-152760
2015/12/28,-110412
2015/12/29,-128719
2015/12/30,-132852
2015/12/31,-174737
2016/01/01,-34837
2016/01/02,36909
2016/01/03,107349
2016/01/04,-99145
2016/01/05,20704
2016/01/06,108302
2016/01/07,149821
2016/01/08,90242
2016/01/09,58921
2016/01/10,-32234
2016/01/11,99411
2016/01/12,-34862
2016/01/13,13975
2016/01/14,13851
2016/01/15,201854
2016/01/16,107211
2016/01/17,231644
2016/01/18,9128
2016/01/19,166921
2016/01/20,185739
2016/01/21,121633
2016/01/22,-123648
2016/01/23,-174375
2016/01/24,-134980
2016/01/25,53847
2016/01/26,-31062
2016/01/27,-118078
2016/01/28,-43130
2016/01/29,25142
2016/01/30,-3954
2016/01/31,-64548
2016/02/01,57614
2016/02/02,61115
2016/02/03,-98253
2016/02/04,-139242
2016/02/05,-40203
2016/02/06,35602
2016/02/07,145648
2016/02/08,42086
2016/02/09,-107734
2016/02/10,92670
2016/02/11,-18529
2016/02/12,-31703
2016/02/13,27393
2016/02/14,-75473
2016/02/15,-56488
2016/02/16,64279
2016/02/17,35528
2016/02/18,11597
2016/02/19,152025
2016/02/20,107227
2016/02/21,221050
2016/02/22,135672
2016/02/23,122754
2016/02/24,144203
2016/02/25,148130
2016/02/26,-1881
2016/02/27,-63871
2016/02/28,-69196
2016/02/29,15059
2016/03/01,21846
2016/03/02,-17884
2016/03/03,121807
2016/03/04,21337
2016/03/05,106138
2016/03/06,-147710
2016/03/07,-204959
2016/03/08,-224669
2016/03/09,-156154
2016/03/10,-243846
2016/03/11,-172251
2016/03/12,-205988
2016/03/13,9109
2016/03/14,17880
2016/03/15,-16169
2016/03/16,-75246
2016/03/17,69775
2016/03/18,125278
2016/03/19,66042
2016/03/20,22739
2016/03/21,28058
2016/03/22,49850
2016/03/23,5913
2016/03/24,-72642
2016/03/25,-115583
2016/03/26,-14797
2016/03/27,-31247
2016/03/28,-79746
2016/03/29,122402
2016/03/30,74114
2016/03/31,171072
2016/04/01,144412
2016/04/02,173565
2016/04/03,97596
2016/04/04,-4846
2016/04/05,-94770
2016/04/06,-42470
2016/04/07,-86949
2016/04/08,-50371
2016/04/09,-163594
2016/04/10,-173753
2016/04/11,101284
2016/04/12,94001
2016/04/13,828.193
2016/04/14,-43971
2016/04/15,74523
2016/04/16,39467
2016/04/17,105992
2016/04/18,66658
2016/04/19,-85814
2016/04/20,-10339
2016/04/21,17518
2016/04/22,-17667
2016/04/23,-20070
2016/04/24,68749
2016/04/25,36856
2016/04/26,63313
2016/04/27,178417
2016/04/28,165689
2016/04/29,37935
2016/04/30,102887
2016/05/01,-102322
2016/05/02,-123400
2016/05/03,-34950
2016/05/04,-168294
2016/05/05,-192955
2016/05/06,-126958
2016/05/07,-111026
2016/05/08,-47562
2016/05/09,-112842
2016/05/10,-51321
2016/05/11,105966
2016/05/12,75469
2016/05/13,76805
2016/05/14,165820
2016/05/15,199542
2016/05/16,268520
2016/05/17,141024
2016/05/18,60716
2016/05/19,175488
2016/05/20,18964
2016/05/21,78955
2016/05/22,-174115
2016/05/23,-260493
2016/05/24,-17965
2016/05/25,-3193
2016/05/26,-135003
2016/05/27,166472
2016/05/28,-27933
2016/05/29,76497
2016/05/30,245472
2016/05/31,17053
2016/06/01,-31227
2016/06/02,6359
2016/06/03,-115572
2016/06/04,-22809
2016/06/05,-68853
2016/06/06,-186285
2016/06/07,-63417
2016/06/08,-37072
2016/06/09,-106217
2016/06/10,-9906
2016/06/11,-144435
2016/06/12,218822
2016/06/13,210146
2016/06/14,151597
2016/06/15,114910
2016/06/16,237082
2016/06/17,108101
2016/06/18,171607
2016/06/19,-106940
2016/06/20,-135310
2016/06/21,-40290
2016/06/22,28493
2016/06/23,-37908
2016/06/24,11923
2016/06/25,-75130
2016/06/26,39124
2016/06/27,-3085
2016/06/28,-154877
2016/06/29,-181084
2016/06/30,-122285
2016/07/01,-193326
2016/07/02,-97781
2016/07/03,-147583
2016/07/04,-37881
2016/07/05,29127
2016/07/06,32989
2016/07/07,23990
2016/07/08,30494
2016/07/09,-36764
2016/07/10,-28835
2016/07/11,53960
2016/07/12,-13334
2016/07/13,22475
2016/07/14,-23063
2016/07/15,10372
2016/07/16,30425
2016/07/17,123542
2016/07/18,25809
2016/07/19,84963
2016/07/20,-21239
2016/07/21,10835
2016/07/22,73772
2016/07/23,137824
2016/07/24,82195
2016/07/25,90899
2016/07/26,62257
2016/07/27,123003
2016/07/28,65971
2016/07/29,-41617
2016/07/30,43858
2016/07/31,3021
2016/08/01,-95812
2016/08/02,-63704
2016/08/03,-130735
2016/08/04,-94501
2016/08/05,-121326
2016/08/06,-250916
2016/08/07,-26251
2016/08/08,25064
2016/08/09,21193
2016/08/10,43569
2016/08/11,79731
2016/08/12,104228
2016/08/13,45870
2016/08/14,-128568
2016/08/15,-29476
2016/08/16,39540
2016/08/17,115179
2016/08/18,-61614
2016/08/19,-14472
2016/08/20,48934
2016/08/21,-24843
2016/08/22,-24891
2016/08/23,-91103
2016/08/24,-193512
2016/08/25,69197
2016/08/26,53610
2016/08/27,-27146
2016/08/28,-6382
2016/08/29,24043
2016/08/30,-45744
2016/08/31,78457
2016/09/01,-18811
2016/09/02,-117761
2016/09/03,83039
2016/09/04,-29172
2016/09/05,71377
2016/09/06,83722
2016/09/07,-25414
2016/09/08,-35138
2016/09/09,86383
2016/09/10,-123339
2016/09/11,12362
2016/09/12,-189471
2016/09/13,-86078
2016/09/14,-45125
2016/09/15,-61128
2016/09/16,-38407
2016/09/17,107781
2016/09/18,86590
2016/09/19,144213
2016/09/20,1786
2016/09/21,-52855
2016/09/22,9603
2016/09/23,30634
2016/09/24,-118497
2016/09/25,-107401
2016/09/26,-64207
2016/09/27,-18418
2016/09/28,70954
2016/09/29,70234
2016/09/30,38096
2016/10/01,75390
2016/10/02,147626
2016/10/03,93720
2016/10/04,59700
2016/10/05,6606
2016/10/06,-5416
2016/10/07,24138
2016/10/08,49965
2016/10/09,-36279
2016/10/10,-6132
2016/10/11,99150
2016/10/12,75634
2016/10/13,84639
2016/10/14,-8801
2016/10/15,20410
2016/10/16,76645
2016/10/17,71252
2016/10/18,-81240
2016/10/19,-57144
2016/10/20,65392
2016/10/21,-67609
2016/10/22,12221
2016/10/23,33439
2016/10/24,-43303
2016/10/25,102080
2016/10/26,166996
2016/10/27,193.971
2016/10/28,25428
2016/10/29,-20833
2016/10/30,-165933
2016/10/31,-75386
2016/11/01,-86877
2016/11/02,-70689
2016/11/03,-145013
2016/11/04,139594
2016/11/05,19414
2016/11/06,104385
2016/11/07,75734
2016/11/08,9214
2016/11/09,-11910
2016/11/10,-28075
2016/11/11,-201296
2016/11/12,-82051
2016/11/13,42611
2016/11/14,-96491
2016/11/15,-11854
2016/11/16,-100450
2016/11/17,93862
2016/11/18,177580
2016/11/19,142471
2016/11/20,128907
2016/11/21,132265
2016/11/22,104473
2016/11/23,159728
2016/11/24,53315
2016/11/25,10390
2016/11/26,92124
2016/11/27,-80802
2016/11/28,-13382
2016/11/29,-52708
2016/11/30,-38829
2016/12/01,-52205
2016/12/02,33786
2016/12/03,-64136
2016/12/04,35495
2016/12/05,-26423
2016/12/06,56585
2016/12/07,-28054
2016/12/08,-49332
2016/12/09,-46245
2016/12/10,17620
2016/12/11,-172959
2016/12/12,-76674
2016/12/13,-147860
2016/12/14,17434
2016/12/15,105249
2016/12/16,36293
2016/12/17,-81448
2016/12/18,177377
2016/12/19,108760
2016/12/20,155478
2016/12/21,62338
2016/12/22,-35590
2016/12/23,-78627
2016/12/24,37856
2016/12/25,-213290
2016/12/26,-58911
2016/12/27,-93740
2016/12/28,-95485
2016/12/29,20562
2016/12/30,-16282
2016/12/31,-50974
2017/01/01,50414
2017/01/02,89014
2017/01/03,29934
2017/01/04,117583
2017/01/05,43799
2017/01/06,112623
2017/01/07,183330
2017/01/08,111880
2017/01/09,-21874
2017/01/10,53147
2017/01/11,-63047
2017/01/12,-182518
2017/01/13,-143843
2017/01/14,-244479
2017/01/15,-133352
2017/01/16,-164668
2017/01/17,-59478
2017/01/18,-29174
2017/01/19,32690
2017/01/20,-118215
2017/01/21,-49678
2017/01/22,-2508
2017/01/23,150349
2017/01/24,73416
2017/01/25,93998
2017/01/26,158769
2017/01/27,115407
2017/01/28,184377
2017/01/29,187932
2017/01/30,46428
2017/01/31,-14111
2017/02/01,-25551
2017/02/02,-79181
2017/02/03,133139
2017/02/04,74691
2017/02/05,95453
2017/02/06,24090
2017/02/07,-13866
2017/02/08,-1161
2017/02/09,42074
2017/02/10,-3274
2017/02/11,11505
2017/02/12,-85485
2017/02/13,-68739
2017/02/14,-60947
2017/02/15,-21040
2017/02/16,17917
2017/02/17,1530
2017/02/18,-1682
2017/02/19,58423
2017/02/20,40867
2017/02/21,64934
2017/02/22,37072
2017/02/23,-13235
2017/02/24,2104
2017/02/25,4353
2017/02/26,-9131
2017/02/27,-6180
2017/02/28,18567
2017/03/01,1986
2017/03/02,-5100
2017/03/03,14111
2017/03/04,19571
2017/03/05,61550
2017/03/06,20383
2017/03/07,6628
2017/03/08,281.147
2017/03/09,36186
2017/03/10,6531
2017/03/11,11673
2017/03/12,-23155
2017/03/13,17340
2017/03/14,-12412
2017/03/15,4556
2017/03/16,-3538
2017/03/17,3727
2017/03/18,-55530
2017/03/19,-71090
2017/03/20,-5485
2017/03/21,19554
2017/03/22,-1886
2017/03/23,-23171
2017/03/24,-125611
2017/03/25,-2121
2017/03/26,-214261
2017/03/27,-76437
2017/03/28,3680
2017/03/29,-8927
2017/03/30,-2539
2017/03/31,90590
2017/04/01,27230
2017/04/02,149479
2017/04/03,-22663
2017/04/04,-7822
2017/04/05,-6312
2017/04/06,15195
2017/04/07,17058
2017/04/08,7275
2017/04/09,101188
2017/04/10,39279
2017/04/11,-15030
2017/04/12,15709
2017/04/13,-4765
2017/04/14,17523
2017/04/15,17272
2017/04/16,1957
2017/04/17,13221
2017/04/18,-7292
2017/04/19,1646
2017/04/20,1010
2017/04/21,-19170
2017/04/22,-18669
2017/04/23,20212
2017/04/24,32303
2017/04/25,10471
2017/04/26,-12358
2017/04/27,-6372
2017/04/28,20735
2017/04/29,-1462
2017/04/30,24262
2017/05/01,14331
2017/05/02,14228
2017/05/03,23436
2017/05/04,3429
2017/05/05,-35429
2017/05/06,-6637
2017/05/07,-7057
2017/05/08,-9277
2017/05/09,7548
2017/05/10,-35125
2017/05/11,-9804
2017/05/12,-6665
2017/05/13,-9843
2017/05/14,10249
2017/05/15,2568
2017/05/16,-13826
2017/05/17,21716
2017/05/18,13367
2017/05/19,16680
2017/05/20,12123
2017/05/21,15278
2017/05/22,-3912
2017/05/23,4724
2017/05/24,-11334
2017/05/25,2266
2017/05/26,-12486
2017/05/27,24248
2017/05/28,-12382
2017/05/29,11100
2017/05/30,1918
2017/05/31,6148
2017/06/01,870.885
2017/06/02,23213
2017/06/03,-10408
2017/06/04,4377
2017/06/05,-13471
2017/06/06,9441
2017/06/07,15426
2017/06/08,-7932
2017/06/09,-8449
2017/06/10,-14597
2017/06/11,-36884
2017/06/12,3165
2017/06/13,-12896
2017/06/14,-22766
2017/06/15,24545
2017/06/16,9548
2017/06/17,19250
2017/06/18,-8837
2017/06/19,18722
2017/06/20,-11709
2017/06/21,13702
2017/06/22,-1782
2017/06/23,-34208
2017/06/24,-35867
2017/06/25,-8913
2017/06/26,908.103
2017/06/27,24510
2017/06/28,-10471
2017/06/29,-25741
2017/06/30,7434
2017/07/01,-67106
2017/07/02,-148141
2017/07/03,-171455
2017/07/04,-92919
2017/07/05,-63047
2017/07/06,-10532
2017/07/07,-19254
2017/07/08,-23837
2017/07/09,-29967
2017/07/10,-69111
2017/07/11,-6922
2017/07/12,-27976
2017/07/13,-100969
2017/07/14,-36851
2017/07/15,116092
2017/07/16,90653
2017/07/17,198630
2017/07/18,69320
2017/07/19,57736
2017/07/20,74121
2017/07/21,76308
2017/07/22,-49233
2017/07/23,-156918
2017/07/24,-50864
2017/07/25,-25174
2017/07/26,28039
2017/07/27,-5850
2017/07/28,-59653
2017/07/29,-53551
2017/07/30,126985
2017/07/31,32298
2017/08/01,-208962
2017/08/02,-89255
2017/08/03,-54752
2017/08/04,7284
2017/08/05,9028
2017/08/06,-23903
2017/08/07,16976
2017/08/08,253956
2017/08/09,76082
2017/08/10,112427
2017/08/11,43023
2017/08/12,98683
2017/08/13,196886
2017/08/14,11565
2017/08/15,-4178
2017/08/16,12562
2017/08/17,-2600
2017/08/18,-7184
2017/08/19,-13460
2017/08/20,-21871
2017/08/21,21224
2017/08/22,23105
2017/08/23,19783
2017/08/24,-40366
2017/08/25,-31904
2017/08/26,31334
2017/08/27,27975
2017/08/28,3570
2017/08/29,-1873
2017/08/30,-5501
2017/08/31,40199
2017/09/01,40850
2017/09/02,-192025
2017/09/03,-228313
2017/09/04,-56951
2017/09/05,-237280
2017/09/06,-83263
2017/09/07,-175347
2017/09/08,-63349
2017/09/09,-85437
2017/09/10,14584
2017/09/11,-105278
2017/09/12,-60183
2017/09/13,-196674
2017/09/14,-18657
2017/09/15,-77691
2017/09/16,-32632
2017/09/17,-206609
2017/09/18,74703
2017/09/19,231175
2017/09/20,221461
2017/09/21,-36621
2017/09/22,-47702
2017/09/23,-84774
2017/09/24,67401
2017/09/25,-4205
2017/09/26,-371.681
2017/09/27,-104944
2017/09/28,67800
2017/09/29,14390
2017/09/30,149738
2017/10/01,242028
2017/10/02,66864
2017/10/03,-89307
2017/10/04,-25499
2017/10/05,151067
2017/10/06,77525
2017/10/07,44291
2017/10/08,-156411
2017/10/09,-90191
