Date,sentinusd3smaUSD
2014/02/01,353737484
2014/02/02,349034419
2014/02/03,366535034
2014/02/04,447526868
2014/02/05,496381676
2014/02/06,542865260
2014/02/07,537248195
2014/02/08,482169224
2014/02/09,418283732
2014/02/10,390398275
2014/02/11,411225746
2014/02/12,428632626
2014/02/13,378219739
2014/02/14,357839433
2014/02/15,418919365
2014/02/16,426715725
2014/02/17,401683156
2014/02/18,313636084
2014/02/19,275140121
2014/02/20,279315687
2014/02/21,276217928
2014/02/22,259395551
2014/02/23,232657005
2014/02/24,271494279
2014/02/25,375021617
2014/02/26,424716597
2014/02/27,398685145
2014/02/28,327551342
2014/03/01,341417069
2014/03/02,324662904
2014/03/03,423482326
2014/03/04,493515870
2014/03/05,536777388
2014/03/06,460694619
2014/03/07,764487544
2014/03/08,954217947
2014/03/09,1018948462
2014/03/10,811064710
2014/03/11,686648469
2014/03/12,712945111
2014/03/13,562024867
2014/03/14,491778889
2014/03/15,394486658
2014/03/16,316682246
2014/03/17,298911146
2014/03/18,706804560
2014/03/19,848321055
2014/03/20,865856550
2014/03/21,448607377
2014/03/22,303187811
2014/03/23,237205050
2014/03/24,247090207
2014/03/25,265143085
2014/03/26,298455211
2014/03/27,314238963
2014/03/28,352489784
2014/03/29,319875905
2014/03/30,275820399
2014/03/31,253614926
2014/04/01,296728450
2014/04/02,319187871
2014/04/03,307525820
2014/04/04,286293120
2014/04/05,265685583
2014/04/06,227050896
2014/04/07,210520578
2014/04/08,178174123
2014/04/09,201480808
2014/04/10,240862498
2014/04/11,280778501
2014/04/12,253462735
2014/04/13,201592484
2014/04/14,188388275
2014/04/15,233930773
2014/04/16,312095179
2014/04/17,356173274
2014/04/18,378410155
2014/04/19,318146948
2014/04/20,255117255
2014/04/21,248465337
2014/04/22,316511034
2014/04/23,351589938
2014/04/24,300649189
2014/04/25,242572076
2014/04/26,188585740
2014/04/27,166511853
2014/04/28,161876681
2014/04/29,189658497
2014/04/30,211360864
2014/05/01,197253470
2014/05/02,215190060
2014/05/03,228666305
2014/05/04,225068744
2014/05/05,216873638
2014/05/06,232362252
2014/05/07,286875742
2014/05/08,390937759
2014/05/09,479393934
2014/05/10,462126685
2014/05/11,335851131
2014/05/12,229982864
2014/05/13,228373340
2014/05/14,263450972
2014/05/15,298906900
2014/05/16,296229318
2014/05/17,267066155
2014/05/18,194719706
2014/05/19,177191246
2014/05/20,333104173
2014/05/21,405276539
2014/05/22,454085034
2014/05/23,434399535
2014/05/24,478178980
2014/05/25,505285728
2014/05/26,435201084
2014/05/27,454672185
2014/05/28,458928728
2014/05/29,441452504
2014/05/30,439277864
2014/05/31,400211621
2014/06/01,430134326
2014/06/02,451022224
2014/06/03,517712044
2014/06/04,578923587
2014/06/05,581573182
2014/06/06,620030857
2014/06/07,534545212
2014/06/08,499519285
2014/06/09,354697865
2014/06/10,351114257
2014/06/11,295703720
2014/06/12,442876743
2014/06/13,460868260
2014/06/14,439168311
2014/06/15,294199504
2014/06/16,294828000
2014/06/17,299078149
2014/06/18,322569372
2014/06/19,320612446
2014/06/20,336551446
2014/06/21,319986740
2014/06/22,284012161
2014/06/23,288866018
2014/06/24,362920508
2014/06/25,347968167
2014/06/26,328304457
2014/06/27,255649893
2014/06/28,229743954
2014/06/29,199846500
2014/06/30,244364795
2014/07/01,363802673
2014/07/02,492194714
2014/07/03,481214435
2014/07/04,371318182
2014/07/05,265118949
2014/07/06,213779852
2014/07/07,232502333
2014/07/08,220055983
2014/07/09,237087645
2014/07/10,243354046
2014/07/11,252645108
2014/07/12,252938629
2014/07/13,247644376
2014/07/14,263283334
2014/07/15,285781419
2014/07/16,301315255
2014/07/17,292061856
2014/07/18,275521937
2014/07/19,221584791
2014/07/20,188443102
2014/07/21,173054921
2014/07/22,186431942
2014/07/23,204724140
2014/07/24,224696978
2014/07/25,248152594
2014/07/26,232051256
2014/07/27,176866598
2014/07/28,174025097
2014/07/29,205808245
2014/07/30,233528551
2014/07/31,213352844
2014/08/01,205475108
2014/08/02,198673142
2014/08/03,206228769
2014/08/04,193220736
2014/08/05,234438272
2014/08/06,229295149
2014/08/07,234892090
2014/08/08,188323935
2014/08/09,182200707
2014/08/10,173965287
2014/08/11,211552427
2014/08/12,272536814
2014/08/13,328118582
2014/08/14,347102376
2014/08/15,338067055
2014/08/16,316150027
2014/08/17,272564730
2014/08/18,297428719
2014/08/19,288479153
2014/08/20,299148285
2014/08/21,282242560
2014/08/22,726667210
2014/08/23,743458920
2014/08/24,679207938
2014/08/25,293263530
2014/08/26,479147746
2014/08/27,660116707
2014/08/28,629140649
2014/08/29,440082900
2014/08/30,281748948
2014/08/31,239826439
2014/09/01,240026321
2014/09/02,235575181
2014/09/03,225821484
2014/09/04,190044887
2014/09/05,175029109
2014/09/06,154496623
2014/09/07,140205869
2014/09/08,148110862
2014/09/09,172938737
2014/09/10,189882077
2014/09/11,174610561
2014/09/12,164136289
2014/09/13,141859324
2014/09/14,135680947
2014/09/15,134305581
2014/09/16,149166345
2014/09/17,161118127
2014/09/18,185521758
2014/09/19,210558001
2014/09/20,234228505
2014/09/21,248020426
2014/09/22,219892742
2014/09/23,199342652
2014/09/24,165806434
2014/09/25,168063543
2014/09/26,158617591
2014/09/27,139299982
2014/09/28,129065873
2014/09/29,145845645
2014/09/30,169525628
2014/10/01,188085750
2014/10/02,173368759
2014/10/03,175131357
2014/10/04,176886976
2014/10/05,207430096
2014/10/06,251489135
2014/10/07,270145638
2014/10/08,276373234
2014/10/09,252594094
2014/10/10,263586855
2014/10/11,233544256
2014/10/12,195306635
2014/10/13,185161326
2014/10/14,203061292
2014/10/15,226952894
2014/10/16,213242471
2014/10/17,199195401
2014/10/18,176041723
2014/10/19,146998921
2014/10/20,152874832
2014/10/21,163208230
2014/10/22,198061616
2014/10/23,201286385
2014/10/24,200762993
2014/10/25,180661951
2014/10/26,148502307
2014/10/27,150678309
2014/10/28,151396266
2014/10/29,176676364
2014/10/30,174204316
2014/10/31,182990110
2014/11/01,160809989
2014/11/02,140233318
2014/11/03,128167653
2014/11/04,164245410
2014/11/05,209934882
2014/11/06,221482818
2014/11/07,213851436
2014/11/08,173110305
2014/11/09,156390289
2014/11/10,164529922
2014/11/11,187025307
2014/11/12,248140110
2014/11/13,371886050
2014/11/14,400819066
2014/11/15,366355883
2014/11/16,232427112
2014/11/17,223899500
2014/11/18,250596899
2014/11/19,255071531
2014/11/20,268808885
2014/11/21,294788555
2014/11/22,285187271
2014/11/23,231376108
2014/11/24,177535555
2014/11/25,209673300
2014/11/26,246348434
2014/11/27,242427076
2014/11/28,279599044
2014/11/29,285670138
2014/11/30,307160857
2014/12/01,280921106
2014/12/02,330184051
2014/12/03,360773493
2014/12/04,364117340
2014/12/05,334242345
2014/12/06,279309475
2014/12/07,242932940
2014/12/08,318853537
2014/12/09,361373948
2014/12/10,391518505
2014/12/11,291721608
2014/12/12,256374109
2014/12/13,222523385
2014/12/14,203310181
2014/12/15,219144165
2014/12/16,242100243
2014/12/17,283154289
2014/12/18,301493067
2014/12/19,290149686
2014/12/20,254841730
2014/12/21,204546671
2014/12/22,214159940
2014/12/23,249669096
2014/12/24,266292347
2014/12/25,240376964
2014/12/26,196131166
2014/12/27,186274756
2014/12/28,187397008
2014/12/29,203877395
2014/12/30,234278427
2014/12/31,253687512
2015/01/01,221410577
2015/01/02,200289958
2015/01/03,192431118
2015/01/04,239695856
2015/01/05,263322966
2015/01/06,282314441
2015/01/07,301343318
2015/01/08,333708917
2015/01/09,335639685
2015/01/10,307627038
2015/01/11,285358736
2015/01/12,271870123
2015/01/13,322365025
2015/01/14,364314462
2015/01/15,448807752
2015/01/16,426829198
2015/01/17,351762298
2015/01/18,244238717
2015/01/19,199872429
2015/01/20,223027420
2015/01/21,255425783
2015/01/22,277132979
2015/01/23,255174629
2015/01/24,218994455
2015/01/25,204845156
2015/01/26,316116179
2015/01/27,351663822
2015/01/28,334134052
2015/01/29,216377271
2015/01/30,181879162
2015/01/31,178713327
2015/02/01,163514698
2015/02/02,163296570
2015/02/03,205236286
2015/02/04,238953961
2015/02/05,261167635
2015/02/06,224258683
2015/02/07,183080218
2015/02/08,143692316
2015/02/09,141743796
2015/02/10,151560273
2015/02/11,164872678
2015/02/12,156600265
2015/02/13,174515427
2015/02/14,168730637
2015/02/15,176494148
2015/02/16,153772680
2015/02/17,158242006
2015/02/18,162491408
2015/02/19,161518090
2015/02/20,163446448
2015/02/21,147662368
2015/02/22,133779323
2015/02/23,133805859
2015/02/24,141136214
2015/02/25,165172442
2015/02/26,193315239
2015/02/27,260974672
2015/02/28,249689388
2015/03/01,265855169
2015/03/02,305375075
2015/03/03,350286974
2015/03/04,322061298
2015/03/05,248683099
2015/03/06,222839472
2015/03/07,232259241
2015/03/08,340367199
2015/03/09,369745677
2015/03/10,386660200
2015/03/11,271535504
2015/03/12,257007253
2015/03/13,236939702
2015/03/14,229368404
2015/03/15,198715547
2015/03/16,202141524
2015/03/17,198896574
2015/03/18,279304597
2015/03/19,280819873
2015/03/20,278280265
2015/03/21,196240837
2015/03/22,150106464
2015/03/23,156377219
2015/03/24,183139053
2015/03/25,221507581
2015/03/26,225106399
2015/03/27,225664426
2015/03/28,196563777
2015/03/29,163218325
2015/03/30,150469548
2015/03/31,165452919
2015/04/01,202994521
2015/04/02,197230367
2015/04/03,190826610
2015/04/04,147194806
2015/04/05,123628812
2015/04/06,123308773
2015/04/07,147794320
2015/04/08,183993819
2015/04/09,191415356
2015/04/10,199024653
2015/04/11,171965694
2015/04/12,140773906
2015/04/13,137095159
2015/04/14,159876897
2015/04/15,180586512
2015/04/16,196805377
2015/04/17,209034886
2015/04/18,204189509
2015/04/19,190098851
2015/04/20,198009944
2015/04/21,233456839
2015/04/22,259568270
2015/04/23,246746782
2015/04/24,250235919
2015/04/25,221160769
2015/04/26,221638885
2015/04/27,221475245
2015/04/28,247081618
2015/04/29,261011087
2015/04/30,256772034
2015/05/01,254431182
2015/05/02,225651282
2015/05/03,199031995
2015/05/04,202121989
2015/05/05,230233574
2015/05/06,258460508
2015/05/07,260304017
2015/05/08,251598454
2015/05/09,232151644
2015/05/10,210159602
2015/05/11,216697655
2015/05/12,228682842
2015/05/13,241929163
2015/05/14,232707666
2015/05/15,222432782
2015/05/16,192363123
2015/05/17,159569019
2015/05/18,159777213
2015/05/19,191785181
2015/05/20,224888664
2015/05/21,222261017
2015/05/22,224480049
2015/05/23,214397212
2015/05/24,197660790
2015/05/25,171576716
2015/05/26,173593308
2015/05/27,206636247
2015/05/28,215938465
2015/05/29,224898354
2015/05/30,207752737
2015/05/31,198418504
2015/06/01,207056923
2015/06/02,222526897
2015/06/03,244987821
2015/06/04,236534672
2015/06/05,240449278
2015/06/06,217332526
2015/06/07,194332701
2015/06/08,177508503
2015/06/09,199133393
2015/06/10,225794662
2015/06/11,239362141
2015/06/12,243217314
2015/06/13,225764294
2015/06/14,225596093
2015/06/15,243676568
2015/06/16,307169013
2015/06/17,365319448
2015/06/18,368541656
2015/06/19,366081524
2015/06/20,304783526
2015/06/21,261233719
2015/06/22,221807105
2015/06/23,233468064
2015/06/24,256781272
2015/06/25,241770195
2015/06/26,267850153
2015/06/27,278614892
2015/06/28,273236414
2015/06/29,262856145
2015/06/30,298681214
2015/07/01,333652753
2015/07/02,334330461
2015/07/03,299914076
2015/07/04,275498968
2015/07/05,265387487
2015/07/06,293017681
2015/07/07,321406701
2015/07/08,333750669
2015/07/09,319812633
2015/07/10,375998627
2015/07/11,382145676
2015/07/12,388532288
2015/07/13,352657811
2015/07/14,355609917
2015/07/15,345800240
2015/07/16,344951567
2015/07/17,328317798
2015/07/18,294216852
2015/07/19,233575700
2015/07/20,220141933
2015/07/21,234328005
2015/07/22,257071495
2015/07/23,258569635
2015/07/24,271551469
2015/07/25,252353975
2015/07/26,216664946
2015/07/27,199964164
2015/07/28,240762520
2015/07/29,283929083
2015/07/30,287496257
2015/07/31,265954615
2015/08/01,237516300
2015/08/02,201699386
2015/08/03,196465029
2015/08/04,224434368
2015/08/05,275837741
2015/08/06,292223477
2015/08/07,290080836
2015/08/08,281022684
2015/08/09,287186285
2015/08/10,293303874
2015/08/11,291902488
2015/08/12,298719758
2015/08/13,311381901
2015/08/14,326882215
2015/08/15,303694149
2015/08/16,280367783
2015/08/17,289728329
2015/08/18,348030547
2015/08/19,380107447
2015/08/20,369373923
2015/08/21,327800707
2015/08/22,299526357
2015/08/23,265418014
2015/08/24,301686337
2015/08/25,347444547
2015/08/26,379770401
2015/08/27,345425646
2015/08/28,322442980
2015/08/29,282847029
2015/08/30,232181881
2015/08/31,204774205
2015/09/01,234510965
2015/09/02,276105101
2015/09/03,272644083
2015/09/04,253152897
2015/09/05,220750750
2015/09/06,207730215
2015/09/07,204374675
2015/09/08,244093603
2015/09/09,268069691
2015/09/10,293021059
2015/09/11,276150869
2015/09/12,237700702
2015/09/13,197990210
2015/09/14,200258619
2015/09/15,233679853
2015/09/16,266119609
2015/09/17,261788308
2015/09/18,257353836
2015/09/19,240343265
2015/09/20,217272106
2015/09/21,236452837
2015/09/22,265956582
2015/09/23,291010406
2015/09/24,270351870
2015/09/25,262841850
2015/09/26,249055996
2015/09/27,218258201
2015/09/28,224325168
2015/09/29,269349688
2015/09/30,312739410
2015/10/01,320940570
2015/10/02,324866166
2015/10/03,300403865
2015/10/04,252373026
2015/10/05,229519586
2015/10/06,282572177
2015/10/07,329611378
2015/10/08,381524654
2015/10/09,354287876
2015/10/10,335022317
2015/10/11,259682999
2015/10/12,267852531
2015/10/13,305844414
2015/10/14,362456875
2015/10/15,411226031
2015/10/16,432248748
2015/10/17,428996349
2015/10/18,365028706
2015/10/19,334622710
2015/10/20,334074237
2015/10/21,358182849
2015/10/22,368128503
2015/10/23,359243597
2015/10/24,361090731
2015/10/25,359138008
2015/10/26,377682911
2015/10/27,426128399
2015/10/28,471601207
2015/10/29,562583065
2015/10/30,655973825
2015/10/31,668954277
2015/11/01,611139908
2015/11/02,618765027
2015/11/03,867540915
2015/11/04,2309304587
2015/11/05,2495595906
2015/11/06,2391826093
2015/11/07,1045311114
2015/11/08,828186290
2015/11/09,863168591
2015/11/10,940703572
2015/11/11,1051486620
2015/11/12,993464523
2015/11/13,952963033
2015/11/14,936183855
2015/11/15,852559294
2015/11/16,819223492
2015/11/17,690437543
2015/11/18,653838681
2015/11/19,596206694
2015/11/20,619870856
2015/11/21,583722021
2015/11/22,486876863
2015/11/23,395131884
2015/11/24,384608148
2015/11/25,460176614
2015/11/26,558621466
2015/11/27,661604981
2015/11/28,691788317
2015/11/29,619871854
2015/11/30,666979912
2015/12/01,736336227
2015/12/02,868734387
2015/12/03,810398346
2015/12/04,821896449
2015/12/05,1118857124
2015/12/06,1582797646
2015/12/07,1671776151
2015/12/08,1454537080
2015/12/09,1263992189
2015/12/10,1287770438
2015/12/11,1430312886
2015/12/12,1378060373
2015/12/13,1686996691
2015/12/14,1844566303
2015/12/15,2013886853
2015/12/16,1931128526
2015/12/17,1865559205
2015/12/18,1835052749
2015/12/19,1749348494
2015/12/20,1714688779
2015/12/21,1851233683
2015/12/22,1971703111
2015/12/23,2034613806
2015/12/24,1988618385
2015/12/25,1878704617
2015/12/26,1612793783
2015/12/27,1089576305
2015/12/28,765747565
2015/12/29,605710596
2015/12/30,611783902
2015/12/31,520009778
2016/01/01,440000087
2016/01/02,380516006
2016/01/03,343384428
2016/01/04,351534558
2016/01/05,426097509
2016/01/06,486204810
2016/01/07,568247449
2016/01/08,547448728
2016/01/09,482079159
2016/01/10,415753117
2016/01/11,451068417
2016/01/12,508330410
2016/01/13,534379780
2016/01/14,493898641
2016/01/15,537382972
2016/01/16,529103648
2016/01/17,1689974854
2016/01/18,2673944395
2016/01/19,3613919820
2016/01/20,2803232959
2016/01/21,2312145159
2016/01/22,2195426102
2016/01/23,5529828156
2016/01/24,13713464318
2016/01/25,14996155329
2016/01/26,12498199102
2016/01/27,5420796123
2016/01/28,3908106614
2016/01/29,3449382292
2016/01/30,2059132848
2016/01/31,1497993638
2016/02/01,1253006242
2016/02/02,1292123476
2016/02/03,1271030397
2016/02/04,916525205
2016/02/05,889162992
2016/02/06,1074131315
2016/02/07,1142478059
2016/02/08,1022153232
2016/02/09,913586078
2016/02/10,871330444
2016/02/11,875746618
2016/02/12,936377272
2016/02/13,945237853
2016/02/14,980315813
2016/02/15,1153072877
2016/02/16,1339173570
2016/02/17,1513061398
2016/02/18,1539246025
2016/02/19,1679479998
2016/02/20,1726688801
2016/02/21,1797490697
2016/02/22,1772880054
2016/02/23,1733216004
2016/02/24,1633438563
2016/02/25,1429412422
2016/02/26,1329418672
2016/02/27,1151361855
2016/02/28,1917514993
2016/02/29,2897327514
2016/03/01,4136818649
2016/03/02,3738139628
2016/03/03,2793236979
2016/03/04,2263799970
2016/03/05,4069976222
2016/03/06,3855391644
2016/03/07,3209041445
2016/03/08,907021728
2016/03/09,917187187
2016/03/10,843895022
2016/03/11,858665587
2016/03/12,830608223
2016/03/13,740369383
2016/03/14,728384067
2016/03/15,901885133
2016/03/16,2509036937
2016/03/17,3287933735
2016/03/18,3556721897
2016/03/19,2012329275
2016/03/20,1166021115
2016/03/21,729875503
2016/03/22,723687756
2016/03/23,738307417
2016/03/24,774485958
2016/03/25,761886374
2016/03/26,706378215
2016/03/27,652350299
2016/03/28,642818871
2016/03/29,691201580
2016/03/30,699130039
2016/03/31,690837372
2016/04/01,709924206
2016/04/02,694938626
2016/04/03,648791865
2016/04/04,633076307
2016/04/05,654543963
2016/04/06,709408701
2016/04/07,751777993
2016/04/08,763339256
2016/04/09,746263556
2016/04/10,674435653
2016/04/11,649138007
2016/04/12,729867419
2016/04/13,843866409
2016/04/14,892700330
2016/04/15,880759902
2016/04/16,910019535
2016/04/17,927319488
2016/04/18,912736127
2016/04/19,871343613
2016/04/20,906845698
2016/04/21,1003669009
2016/04/22,1047607973
2016/04/23,1012068708
2016/04/24,892203071
2016/04/25,890099753
2016/04/26,990577793
2016/04/27,1073081501
2016/04/28,1073431328
2016/04/29,1001068513
2016/04/30,922214453
2016/05/01,832116321
2016/05/02,839519928
2016/05/03,881618456
2016/05/04,925584277
2016/05/05,897589672
2016/05/06,901204591
2016/05/07,866583725
2016/05/08,799463393
2016/05/09,759867087
2016/05/10,792042550
2016/05/11,911156231
2016/05/12,959913526
2016/05/13,1007176904
2016/05/14,920945460
2016/05/15,888047857
2016/05/16,901702380
2016/05/17,991917804
2016/05/18,1012419155
2016/05/19,970187236
2016/05/20,857648195
2016/05/21,738273005
2016/05/22,594246534
2016/05/23,596617540
2016/05/24,690721635
2016/05/25,932272037
2016/05/26,1149063739
2016/05/27,1445836747
2016/05/28,1562389640
2016/05/29,1469787147
2016/05/30,1196598146
2016/05/31,1037194725
2016/06/01,983704278
2016/06/02,1015121533
2016/06/03,916865727
2016/06/04,826649461
2016/06/05,763978042
2016/06/06,792490214
2016/06/07,902185987
2016/06/08,949058569
2016/06/09,975558621
2016/06/10,1013884620
2016/06/11,1001090718
2016/06/12,1188760929
2016/06/13,1344234832
2016/06/14,1481645505
2016/06/15,1390636748
2016/06/16,1405585929
2016/06/17,1498917865
2016/06/18,1526626975
2016/06/19,1384889890
2016/06/20,1357231872
2016/06/21,1419886419
2016/06/22,1498732989
2016/06/23,1503870093
2016/06/24,1498921083
2016/06/25,1381071304
2016/06/26,1155046232
2016/06/27,989199097
2016/06/28,942506357
2016/06/29,948504300
2016/06/30,935166812
2016/07/01,978192317
2016/07/02,1022223858
2016/07/03,982140162
2016/07/04,1042599672
2016/07/05,1056898896
2016/07/06,1091306838
2016/07/07,1141048608
2016/07/08,1136136099
2016/07/09,1099989144
2016/07/10,868635022
2016/07/11,835755518
2016/07/12,886158085
2016/07/13,965264172
2016/07/14,928819121
2016/07/15,1064521630
2016/07/16,1040452693
2016/07/17,1107753829
2016/07/18,948076857
2016/07/19,987993433
2016/07/20,975660818
2016/07/21,970697883
2016/07/22,971746211
2016/07/23,885294291
2016/07/24,874103988
2016/07/25,806427814
2016/07/26,921787865
2016/07/27,1006918846
2016/07/28,1101050314
2016/07/29,1060431342
2016/07/30,854664683
2016/07/31,757707269
2016/08/01,684045863
2016/08/02,1008261929
2016/08/03,1029759564
2016/08/04,1191050190
2016/08/05,1002674328
2016/08/06,909566884
2016/08/07,704439901
2016/08/08,607629711
2016/08/09,728052429
2016/08/10,829153356
2016/08/11,871897463
2016/08/12,841308308
2016/08/13,740724524
2016/08/14,671950684
2016/08/15,680246667
2016/08/16,826825495
2016/08/17,903222974
2016/08/18,942709442
2016/08/19,878628836
2016/08/20,913342273
2016/08/21,774762010
2016/08/22,805189026
2016/08/23,838297749
2016/08/24,1000491561
2016/08/25,1014835088
2016/08/26,1007827162
2016/08/27,885751697
2016/08/28,744842508
2016/08/29,662982747
2016/08/30,685419592
2016/08/31,761171494
2016/09/01,764211606
2016/09/02,740556515
2016/09/03,686509598
2016/09/04,591718713
2016/09/05,635640971
2016/09/06,670909507
2016/09/07,757087214
2016/09/08,739772496
2016/09/09,772305954
2016/09/10,736163462
2016/09/11,685399183
2016/09/12,655503917
2016/09/13,713521570
2016/09/14,756689005
2016/09/15,717862775
2016/09/16,741923873
2016/09/17,670120246
2016/09/18,640234032
2016/09/19,577428591
2016/09/20,719504604
2016/09/21,799044765
2016/09/22,896727793
2016/09/23,867023696
2016/09/24,812131979
2016/09/25,745522661
2016/09/26,835142523
2016/09/27,873032017
2016/09/28,1032210128
2016/09/29,930723775
2016/09/30,1082749992
2016/10/01,907525951
2016/10/02,828522766
2016/10/03,759715585
2016/10/04,819002257
2016/10/05,966989059
2016/10/06,1010158649
2016/10/07,1077064179
2016/10/08,1128562105
2016/10/09,1253099592
2016/10/10,1322471890
2016/10/11,1408302653
2016/10/12,1392805774
2016/10/13,1200289991
2016/10/14,1091937329
2016/10/15,1246371623
2016/10/16,1452171536
2016/10/17,1405025184
2016/10/18,1211703930
2016/10/19,1113086586
2016/10/20,1233015744
2016/10/21,1400974603
2016/10/22,1273442426
2016/10/23,1179982867
2016/10/24,1301032564
2016/10/25,1687181319
2016/10/26,1759364135
2016/10/27,1741455836
2016/10/28,1414927135
2016/10/29,1283935743
2016/10/30,841158693
2016/10/31,905054432
2016/11/01,983375195
2016/11/02,1792077779
2016/11/03,2987484641
2016/11/04,3897619464
2016/11/05,4116312822
2016/11/06,3760386087
2016/11/07,3435677474
2016/11/08,2875833244
2016/11/09,2255517060
2016/11/10,1664287485
2016/11/11,1199415348
2016/11/12,821355823
2016/11/13,665816065
2016/11/14,674203771
2016/11/15,831121637
2016/11/16,1015056403
2016/11/17,1057521590
2016/11/18,1009685166
2016/11/19,854920035
2016/11/20,773307860
2016/11/21,796955171
2016/11/22,898229797
2016/11/23,1012576560
2016/11/24,1087841543
2016/11/25,1056379311
2016/11/26,936456854
2016/11/27,721544739
2016/11/28,698109272
2016/11/29,754110084
2016/11/30,859094866
2016/12/01,882452531
2016/12/02,993368499
2016/12/03,942953213
2016/12/04,829937508
2016/12/05,802294841
2016/12/06,924285365
2016/12/07,1057891571
2016/12/08,986402210
2016/12/09,943495487
2016/12/10,860715728
2016/12/11,770367811
2016/12/12,786030753
2016/12/13,870732414
2016/12/14,1022927026
2016/12/15,1150509947
2016/12/16,1242501434
2016/12/17,1156977369
2016/12/18,981804917
2016/12/19,898381652
2016/12/20,998181957
2016/12/21,1377453699
2016/12/22,1527111797
2016/12/23,1723507623
2016/12/24,1388535154
2016/12/25,1140421127
2016/12/26,902167029
2016/12/27,965219365
2016/12/28,1152233496
2016/12/29,1246136549
2016/12/30,1352710358
2016/12/31,1242377179
2017/01/01,1085712074
2017/01/02,988567443
2017/01/03,1202732288
2017/01/04,1551257786
2017/01/05,1915022278
2017/01/06,1949770808
2017/01/07,1724828116
2017/01/08,1228218779
2017/01/09,1090642671
2017/01/10,1135727273
2017/01/11,1795037176
2017/01/12,1944046304
2017/01/13,1965517991
2017/01/14,1278591778
2017/01/15,960670086
2017/01/16,852689701
2017/01/17,1047853223
2017/01/18,1161216922
2017/01/19,1150945473
2017/01/20,1062073124
2017/01/21,961395409
2017/01/22,862440271
2017/01/23,849473811
2017/01/24,975143241
2017/01/25,1130996556
2017/01/26,1103271500
2017/01/27,985938207
2017/01/28,800796951
2017/01/29,723835696
2017/01/30,743248507
2017/01/31,901739162
2017/02/01,1098907593
2017/02/02,1200193409
2017/02/03,1474687098
2017/02/04,1429306160
2017/02/05,1368047281
2017/02/06,1119918880
2017/02/07,1200929948
2017/02/08,1313506528
2017/02/09,1404871115
2017/02/10,1315113231
2017/02/11,1121167317
2017/02/12,828793355
2017/02/13,794254259
2017/02/14,925024598
2017/02/15,1076962175
2017/02/16,1093818142
2017/02/17,1150771034
2017/02/18,1096252698
2017/02/19,1112496204
2017/02/20,1026153627
2017/02/21,1114997893
2017/02/22,1188831510
2017/02/23,1346953481
2017/02/24,1477498547
2017/02/25,1368170605
2017/02/26,1123375774
2017/02/27,1047553391
2017/02/28,1189505095
2017/03/01,1428629908
2017/03/02,1700815612
2017/03/03,1898025779
2017/03/04,1862328484
2017/03/05,1526161571
2017/03/06,1444763924
2017/03/07,1560313303
2017/03/08,1726509588
2017/03/09,1626900447
2017/03/10,1598605691
2017/03/11,1519199802
2017/03/12,1374496872
2017/03/13,1401241192
2017/03/14,1659524376
2017/03/15,1910066041
2017/03/16,2275649434
2017/03/17,2346915399
2017/03/18,2293390507
2017/03/19,1757746651
2017/03/20,1473723809
2017/03/21,1553874103
2017/03/22,1814940595
2017/03/23,1905551070
2017/03/24,2324447047
2017/03/25,2499694547
2017/03/26,2269379060
2017/03/27,1757599312
2017/03/28,1456295966
2017/03/29,1561809754
2017/03/30,1536846809
2017/03/31,1652836501
2017/04/01,1605026529
2017/04/02,1523002036
2017/04/03,1449406205
2017/04/04,1611089877
2017/04/05,1749679584
2017/04/06,1708028446
2017/04/07,1646469758
2017/04/08,1426506306
2017/04/09,1234579599
2017/04/10,1251151776
2017/04/11,1485785246
2017/04/12,1726855507
2017/04/13,1740913185
2017/04/14,1795516762
2017/04/15,1632927280
2017/04/16,1472602879
2017/04/17,1414956580
2017/04/18,1668110238
2017/04/19,1808616966
2017/04/20,1852221088
2017/04/21,1723553636
2017/04/22,1621082307
2017/04/23,1425469146
2017/04/24,1442656107
2017/04/25,2030182900
2017/04/26,2347985449
2017/04/27,2619148325
2017/04/28,2315630946
2017/04/29,2149710982
2017/04/30,1771183744
2017/05/01,1718144749
2017/05/02,1894868550
2017/05/03,2178611827
2017/05/04,2532472909
2017/05/05,2791411583
2017/05/06,2779908771
2017/05/07,2502910824
2017/05/08,2545395038
2017/05/09,2917323157
2017/05/10,3334965152
2017/05/11,3339694027
2017/05/12,3208183676
2017/05/13,2794139709
2017/05/14,2415056907
2017/05/15,2507071642
2017/05/16,2727978882
2017/05/17,3470724237
2017/05/18,3459831729
2017/05/19,3627098862
2017/05/20,3254325470
2017/05/21,3065832141
2017/05/22,3346946041
2017/05/23,3742134391
2017/05/24,4594986460
2017/05/25,5346231565
2017/05/26,5533528738
2017/05/27,4806502893
2017/05/28,3726302920
2017/05/29,3443649725
2017/05/30,4073912350
2017/05/31,4786984340
2017/06/01,5595698885
2017/06/02,5728625007
2017/06/03,5911686229
2017/06/04,5267387309
2017/06/05,5579711439
2017/06/06,5434530150
2017/06/07,5879813252
2017/06/08,5568373326
2017/06/09,5657148898
2017/06/10,5382170451
2017/06/11,5215964124
2017/06/12,5354203331
2017/06/13,5901206986
2017/06/14,6471059747
2017/06/15,6239602596
2017/06/16,6024123776
2017/06/17,5225009129
2017/06/18,4689858040
2017/06/19,4595381337
2017/06/20,5326969004
2017/06/21,6164576892
2017/06/22,6087529388
2017/06/23,5587836849
2017/06/24,4864566357
