Date,sentinusd7wmaUSD
2014/02/01,388283159
2014/02/02,381132555
2014/02/03,364352073
2014/02/04,419639994
2014/02/05,454712730
2014/02/06,474597938
2014/02/07,510834639
2014/02/08,484911548
2014/02/09,443122094
2014/02/10,451025132
2014/02/11,438165868
2014/02/12,413320980
2014/02/13,390673180
2014/02/14,380169278
2014/02/15,420356706
2014/02/16,410332947
2014/02/17,380151191
2014/02/18,353094221
2014/02/19,324654523
2014/02/20,314050068
2014/02/21,295266641
2014/02/22,262955323
2014/02/23,249388795
2014/02/24,280525329
2014/02/25,339808322
2014/02/26,356936008
2014/02/27,352522903
2014/02/28,345665959
2014/03/01,367692931
2014/03/02,341926182
2014/03/03,399326029
2014/03/04,457593726
2014/03/05,451577304
2014/03/06,439908561
2014/03/07,719377078
2014/03/08,808843865
2014/03/09,780065772
2014/03/10,829233737
2014/03/11,783861659
2014/03/12,754113269
2014/03/13,671215937
2014/03/14,562302564
2014/03/15,488803785
2014/03/16,407524354
2014/03/17,360525465
2014/03/18,647820342
2014/03/19,670518702
2014/03/20,622166868
2014/03/21,563971471
2014/03/22,482230675
2014/03/23,394173790
2014/03/24,351907674
2014/03/25,289258781
2014/03/26,273506862
2014/03/27,301992758
2014/03/28,327133865
2014/03/29,297219850
2014/03/30,290876107
2014/03/31,295225750
2014/04/01,296947801
2014/04/02,304064477
2014/04/03,297446226
2014/04/04,283963018
2014/04/05,282716541
2014/04/06,252928380
2014/04/07,232272737
2014/04/08,211383670
2014/04/09,211777772
2014/04/10,233269868
2014/04/11,249460303
2014/04/12,229958432
2014/04/13,213857430
2014/04/14,222872396
2014/04/15,239898716
2014/04/16,276447092
2014/04/17,306669089
2014/04/18,328018345
2014/04/19,308908781
2014/04/20,284928056
2014/04/21,295553577
2014/04/22,321041458
2014/04/23,314522026
2014/04/24,282710404
2014/04/25,270589459
2014/04/26,238134355
2014/04/27,203648876
2014/04/28,197544987
2014/04/29,195203601
2014/04/30,190586241
2014/05/01,188926350
2014/05/02,211115519
2014/05/03,219539131
2014/05/04,210886723
2014/05/05,220655610
2014/05/06,234803151
2014/05/07,262460458
2014/05/08,342184978
2014/05/09,401922762
2014/05/10,388322074
2014/05/11,348326317
2014/05/12,316793359
2014/05/13,300580969
2014/05/14,287320818
2014/05/15,284889604
2014/05/16,276529476
2014/05/17,261021733
2014/05/18,225230025
2014/05/19,218844776
2014/05/20,325927974
2014/05/21,333044378
2014/05/22,348069905
2014/05/23,423762749
2014/05/24,448909786
2014/05/25,461646143
2014/05/26,451500573
2014/05/27,463607024
2014/05/28,466510644
2014/05/29,437509457
2014/05/30,449338413
2014/05/31,422419673
2014/06/01,424214161
2014/06/02,459760977
2014/06/03,481164480
2014/06/04,522113354
2014/06/05,546790774
2014/06/06,582024603
2014/06/07,539492851
2014/06/08,523507941
2014/06/09,442691603
2014/06/10,407792612
2014/06/11,368099562
2014/06/12,428007977
2014/06/13,421462957
2014/06/14,382548080
2014/06/15,343948843
2014/06/16,359873743
2014/06/17,330561107
2014/06/18,315155584
2014/06/19,326734327
2014/06/20,322475686
2014/06/21,307966293
2014/06/22,305333556
2014/06/23,305806809
2014/06/24,347477067
2014/06/25,326789821
2014/06/26,309793992
2014/06/27,296149184
2014/06/28,264700507
2014/06/29,234950458
2014/06/30,263712119
2014/07/01,326609839
2014/07/02,393059303
2014/07/03,398132911
2014/07/04,362225230
2014/07/05,336632238
2014/07/06,299411345
2014/07/07,276052666
2014/07/08,242395889
2014/07/09,233350174
2014/07/10,242024195
2014/07/11,240820757
2014/07/12,244710155
2014/07/13,250718521
2014/07/14,257615958
2014/07/15,275080956
2014/07/16,285697688
2014/07/17,278773547
2014/07/18,278614911
2014/07/19,246327695
2014/07/20,217906626
2014/07/21,212549849
2014/07/22,199962729
2014/07/23,195905395
2014/07/24,215877295
2014/07/25,228099552
2014/07/26,214898644
2014/07/27,192360643
2014/07/28,203692114
2014/07/29,214224620
2014/07/30,210400817
2014/07/31,203514319
2014/08/01,209353967
2014/08/02,205001277
2014/08/03,207357727
2014/08/04,200295403
2014/08/05,224799188
2014/08/06,220230793
2014/08/07,217819754
2014/08/08,205089647
2014/08/09,197766456
2014/08/10,190943756
2014/08/11,209860805
2014/08/12,246311795
2014/08/13,277093434
2014/08/14,299660104
2014/08/15,317312073
2014/08/16,315612035
2014/08/17,291138019
2014/08/18,316873754
2014/08/19,299260510
2014/08/20,281080236
2014/08/21,297240637
2014/08/22,619895147
2014/08/23,572672924
2014/08/24,494861992
2014/08/25,484489282
2014/08/26,577126491
2014/08/27,614613502
2014/08/28,542333560
2014/08/29,456009805
2014/08/30,405451815
2014/08/31,351198916
2014/09/01,312101662
2014/09/02,263909303
2014/09/03,228438192
2014/09/04,209040121
2014/09/05,196631904
2014/09/06,174160048
2014/09/07,157678089
2014/09/08,161872249
2014/09/09,167869385
2014/09/10,170805979
2014/09/11,167397152
2014/09/12,167192262
2014/09/13,154588220
2014/09/14,147899607
2014/09/15,147148005
2014/09/16,147168673
2014/09/17,151990939
2014/09/18,172623911
2014/09/19,190252706
2014/09/20,207854095
2014/09/21,228934310
2014/09/22,213430969
2014/09/23,206449737
2014/09/24,197001756
2014/09/25,182688928
2014/09/26,170493755
2014/09/27,152122611
2014/09/28,140305115
2014/09/29,153439901
2014/09/30,160762362
2014/10/01,166059638
2014/10/02,165769611
2014/10/03,173845605
2014/10/04,178690263
2014/10/05,197280399
2014/10/06,230004506
2014/10/07,237522595
2014/10/08,250002712
2014/10/09,255433091
2014/10/10,262707322
2014/10/11,243178116
2014/10/12,213859856
2014/10/13,214824047
2014/10/14,215826367
2014/10/15,211614416
2014/10/16,207590827
2014/10/17,202274090
2014/10/18,187595965
2014/10/19,167951260
2014/10/20,172217282
2014/10/21,168748473
2014/10/22,179513778
2014/10/23,189293872
2014/10/24,186713528
2014/10/25,182235095
2014/10/26,167400431
2014/10/27,166291011
2014/10/28,162586389
2014/10/29,167977365
2014/10/30,167305187
2014/10/31,173091560
2014/11/01,163751683
2014/11/02,149773997
2014/11/03,147397085
2014/11/04,167527382
2014/11/05,186440106
2014/11/06,189160732
2014/11/07,198501940
2014/11/08,183552245
2014/11/09,172414968
2014/11/10,186129796
2014/11/11,184155683
2014/11/12,216413805
2014/11/13,318844670
2014/11/14,322455687
2014/11/15,308834176
2014/11/16,290113580
2014/11/17,279182086
2014/11/18,279222597
2014/11/19,257046734
2014/11/20,255675602
2014/11/21,286244849
2014/11/22,268228434
2014/11/23,235195567
2014/11/24,225497006
2014/11/25,236551466
2014/11/26,235409620
2014/11/27,223704659
2014/11/28,265464717
2014/11/29,270503638
2014/11/30,274864981
2014/12/01,288825432
2014/12/02,319734539
2014/12/03,334126097
2014/12/04,338334604
2014/12/05,333799223
2014/12/06,301136490
2014/12/07,278744095
2014/12/08,338030724
2014/12/09,333194110
2014/12/10,330068358
2014/12/11,311213206
2014/12/12,287622653
2014/12/13,267451884
2014/12/14,240271052
2014/12/15,232801284
2014/12/16,240530719
2014/12/17,256919748
2014/12/18,274814514
2014/12/19,272989472
2014/12/20,259278722
2014/12/21,235989515
2014/12/22,241241943
2014/12/23,254697084
2014/12/24,243064367
2014/12/25,230686895
2014/12/26,217505841
2014/12/27,208554228
2014/12/28,204364907
2014/12/29,205381608
2014/12/30,220332470
2014/12/31,232348963
2015/01/01,210508480
2015/01/02,211650992
2015/01/03,217327769
2015/01/04,230276230
2015/01/05,243535626
2015/01/06,257086841
2015/01/07,279160244
2015/01/08,311587860
2015/01/09,314555186
2015/01/10,301117347
2015/01/11,304501317
2015/01/12,292459732
2015/01/13,315977303
2015/01/14,346532217
2015/01/15,391113690
2015/01/16,385815328
2015/01/17,350299761
2015/01/18,309509772
2015/01/19,275342409
2015/01/20,264907125
2015/01/21,259059222
2015/01/22,252838900
2015/01/23,244328580
2015/01/24,229737107
2015/01/25,227129938
2015/01/26,306293623
2015/01/27,305908195
2015/01/28,276371226
2015/01/29,258784297
2015/01/30,239034828
2015/01/31,214976569
2015/02/01,190306502
2015/02/02,174821700
2015/02/03,198591758
2015/02/04,214898613
2015/02/05,226271933
2015/02/06,217561309
2015/02/07,198443652
2015/02/08,179808165
2015/02/09,171759977
2015/02/10,162313903
2015/02/11,159413721
2015/02/12,153098504
2015/02/13,168292449
2015/02/14,166383309
2015/02/15,167428181
2015/02/16,162066542
2015/02/17,162220588
2015/02/18,165736611
2015/02/19,159900120
2015/02/20,160973524
2015/02/21,153837450
2015/02/22,139845989
2015/02/23,145515884
2015/02/24,146016878
2015/02/25,151885352
2015/02/26,178375090
2015/02/27,226213822
2015/02/28,213168880
2015/03/01,240851488
2015/03/02,304179166
2015/03/03,306435732
2015/03/04,290540073
2015/03/05,282024581
2015/03/06,258966157
2015/03/07,254221238
2015/03/08,328654231
2015/03/09,319646233
2015/03/10,320690356
2015/03/11,304882696
2015/03/12,290391988
2015/03/13,275493575
2015/03/14,252496702
2015/03/15,215326084
2015/03/16,218174116
2015/03/17,210701118
2015/03/18,253954048
2015/03/19,257106135
2015/03/20,245177079
2015/03/21,222471092
2015/03/22,194571781
2015/03/23,192553908
2015/03/24,194822615
2015/03/25,197388005
2015/03/26,204261782
2015/03/27,212918311
2015/03/28,199295625
2015/03/29,181125713
2015/03/30,178815817
2015/03/31,177063625
2015/04/01,188944857
2015/04/02,184295387
2015/04/03,180727094
2015/04/04,163617097
2015/04/05,146582664
2015/04/06,147016076
2015/04/07,151180322
2015/04/08,163187506
2015/04/09,171222861
2015/04/10,181717116
2015/04/11,172551718
2015/04/12,154539209
2015/04/13,160437429
2015/04/14,166881222
2015/04/15,163106362
2015/04/16,181533800
2015/04/17,196572223
2015/04/18,188090805
2015/04/19,192497698
2015/04/20,208184624
2015/04/21,219761794
2015/04/22,235868694
2015/04/23,233477174
2015/04/24,242320331
2015/04/25,232206473
2015/04/26,228355191
2015/04/27,233696328
2015/04/28,240273111
2015/04/29,245409133
2015/04/30,247416393
2015/05/01,251163402
2015/05/02,234265006
2015/05/03,215826675
2015/05/04,224313346
2015/05/05,230572202
2015/05/06,235109219
2015/05/07,245251799
2015/05/08,244603056
2015/05/09,234858472
2015/05/10,227810553
2015/05/11,230873105
2015/05/12,228555733
2015/05/13,231608705
2015/05/14,229526350
2015/05/15,222459567
2015/05/16,206085187
2015/05/17,183670311
2015/05/18,182180092
2015/05/19,195910308
2015/05/20,202276364
2015/05/21,200641179
2015/05/22,217154952
2015/05/23,215739531
2015/05/24,199191233
2015/05/25,192060690
2015/05/26,190893480
2015/05/27,201076516
2015/05/28,202878252
2015/05/29,209108376
2015/05/30,206387381
2015/05/31,201900349
2015/06/01,214528104
2015/06/02,219608139
2015/06/03,226723916
2015/06/04,228902712
2015/06/05,234711964
2015/06/06,222824007
2015/06/07,206726528
2015/06/08,200355396
2015/06/09,207852009
2015/06/10,214256928
2015/06/11,220117816
2015/06/12,230202866
2015/06/13,223221445
2015/06/14,228052777
2015/06/15,248348535
2015/06/16,281897012
2015/06/17,318765925
2015/06/18,326529255
2015/06/19,344391971
2015/06/20,322123363
2015/06/21,288757991
2015/06/22,273232430
2015/06/23,262052698
2015/06/24,254068762
2015/06/25,238913983
2015/06/26,260876876
2015/06/27,271491285
2015/06/28,255106430
2015/06/29,267998118
2015/06/30,301083216
2015/07/01,303939892
2015/07/02,309103632
2015/07/03,306459270
2015/07/04,287569194
2015/07/05,285483173
2015/07/06,304402413
2015/07/07,303572508
2015/07/08,308309589
2015/07/09,316764811
2015/07/10,359629884
2015/07/11,360825336
2015/07/12,362644083
2015/07/13,365409213
2015/07/14,362428730
2015/07/15,353225590
2015/07/16,354063188
2015/07/17,335913922
2015/07/18,306243732
2015/07/19,271021413
2015/07/20,259399313
2015/07/21,254566807
2015/07/22,249396595
2015/07/23,248404752
2015/07/24,262563828
2015/07/25,249077603
2015/07/26,225804296
2015/07/27,229249652
2015/07/28,248524098
2015/07/29,256936301
2015/07/30,260179439
2015/07/31,260198372
2015/08/01,247881502
2015/08/02,225851704
2015/08/03,223548323
2015/08/04,232583364
2015/08/05,250855542
2015/08/06,261708392
2015/08/07,268629965
2015/08/08,277523576
2015/08/09,288337728
2015/08/10,290688183
2015/08/11,288155163
2015/08/12,296853542
2015/08/13,306248958
2015/08/14,313288486
2015/08/15,300652810
2015/08/16,290124367
2015/08/17,304914857
2015/08/18,336388939
2015/08/19,343904450
2015/08/20,341924688
2015/08/21,336005427
2015/08/22,322216766
2015/08/23,295102296
2015/08/24,317986038
2015/08/25,337234819
2015/08/26,334427526
2015/08/27,331588813
2015/08/28,336166481
2015/08/29,304236268
2015/08/30,265185764
2015/08/31,252768690
2015/09/01,253524489
2015/09/02,257769615
2015/09/03,253863773
2015/09/04,247799207
2015/09/05,235166660
2015/09/06,228148590
2015/09/07,222187190
2015/09/08,239386646
2015/09/09,249323930
2015/09/10,262936993
2015/09/11,265300559
2015/09/12,243936150
2015/09/13,225950278
2015/09/14,231058723
2015/09/15,235201245
2015/09/16,242660949
2015/09/17,244729855
2015/09/18,248892889
2015/09/19,245608633
2015/09/20,230091038
2015/09/21,246573703
2015/09/22,261539303
2015/09/23,261353856
2015/09/24,259675748
2015/09/25,268091308
2015/09/26,256978469
2015/09/27,231268508
2015/09/28,244128640
2015/09/29,268083585
2015/09/30,274552368
2015/10/01,291235262
2015/10/02,312714186
2015/10/03,294190781
2015/10/04,269348988
2015/10/05,270032673
2015/10/06,290742166
2015/10/07,299763079
2015/10/08,337574010
2015/10/09,331364767
2015/10/10,322784186
2015/10/11,300381508
2015/10/12,299516203
2015/10/13,315322432
2015/10/14,332885646
2015/10/15,365078048
2015/10/16,393469023
2015/10/17,400239988
2015/10/18,374388011
2015/10/19,368687451
2015/10/20,367893113
2015/10/21,357097970
2015/10/22,359314582
2015/10/23,356474157
2015/10/24,354886345
2015/10/25,362914016
2015/10/26,374613415
2015/10/27,404746126
2015/10/28,437015458
2015/10/29,504799283
2015/10/30,584140647
2015/10/31,594352793
2015/11/01,585790460
2015/11/02,643850461
2015/11/03,814814296
2015/11/04,1840280520
2015/11/05,1841162219
2015/11/06,1727190175
2015/11/07,1556785993
2015/11/08,1354500127
2015/11/09,1243509840
2015/11/10,1105070798
2015/11/11,978033361
2015/11/12,958292712
2015/11/13,950420201
2015/11/14,964962280
2015/11/15,894195417
2015/11/16,858709660
2015/11/17,781370681
2015/11/18,709968889
2015/11/19,673864279
2015/11/20,656836759
2015/11/21,594011789
2015/11/22,523037078
2015/11/23,476381084
2015/11/24,451101699
2015/11/25,469570773
2015/11/26,517497926
2015/11/27,573483165
2015/11/28,610118227
2015/11/29,592529501
2015/11/30,669596321
2015/12/01,729122045
2015/12/02,773146787
2015/12/03,762687529
2015/12/04,803860736
2015/12/05,1053431899
2015/12/06,1345170660
2015/12/07,1349907126
2015/12/08,1328892244
2015/12/09,1400772247
2015/12/10,1380993349
2015/12/11,1415738293
2015/12/12,1383241436
2015/12/13,1567392999
2015/12/14,1709150970
2015/12/15,1785131294
2015/12/16,1847283780
2015/12/17,1868385866
2015/12/18,1859580409
2015/12/19,1814089719
2015/12/20,1769416148
2015/12/21,1860052359
2015/12/22,1904199378
2015/12/23,1911228515
2015/12/24,1956280452
2015/12/25,1904807233
2015/12/26,1707726259
2015/12/27,1374995949
2015/12/28,1147627512
2015/12/29,946820894
2015/12/30,765001905
2015/12/31,621248936
2016/01/01,517785972
2016/01/02,445500836
2016/01/03,405928945
2016/01/04,388527709
2016/01/05,416544751
2016/01/06,441297596
2016/01/07,498883241
2016/01/08,506132921
2016/01/09,470346235
2016/01/10,467305582
2016/01/11,493287948
2016/01/12,489783414
2016/01/13,497469121
2016/01/14,487929030
2016/01/15,525003688
2016/01/16,527558376
2016/01/17,1383633350
2016/01/18,2022161407
2016/01/19,2491532380
2016/01/20,2406850486
2016/01/21,2433971281
2016/01/22,2620990834
2016/01/23,4859463003
2016/01/24,10488519008
2016/01/25,10349325805
2016/01/26,9394093918
2016/01/27,8763210622
2016/01/28,7209047092
2016/01/29,5738776093
2016/01/30,3930853265
2016/01/31,2327695539
2016/02/01,1982484423
2016/02/02,1676379780
2016/02/03,1258053204
2016/02/04,1091580952
2016/02/05,1085481228
2016/02/06,1080190105
2016/02/07,1070513788
2016/02/08,1012261399
2016/02/09,950279162
2016/02/10,949468699
2016/02/11,937353436
2016/02/12,925213323
2016/02/13,925989623
2016/02/14,953992843
2016/02/15,1088795054
2016/02/16,1215119770
2016/02/17,1327940201
2016/02/18,1413623994
2016/02/19,1574034967
2016/02/20,1642643852
2016/02/21,1697702180
2016/02/22,1752100718
2016/02/23,1724553654
2016/02/24,1662560069
2016/02/25,1551041448
2016/02/26,1460266957
2016/02/27,1302237330
2016/02/28,1826975736
2016/02/29,2458200889
2016/03/01,3109313100
2016/03/02,3077513386
2016/03/03,2774557866
2016/03/04,2882468261
2016/03/05,4105188454
2016/03/06,3328585818
2016/03/07,2744103922
2016/03/08,2206911407
2016/03/09,1783982535
2016/03/10,1446776419
2016/03/11,1129519895
2016/03/12,836098113
2016/03/13,778288010
2016/03/14,785794883
2016/03/15,888283620
2016/03/16,2036387719
2016/03/17,2457511861
2016/03/18,2499730429
2016/03/19,2200462600
2016/03/20,1860242652
2016/03/21,1529746468
2016/03/22,1225678032
2016/03/23,915515406
2016/03/24,801874148
2016/03/25,757653999
2016/03/26,705306917
2016/03/27,691068050
2016/03/28,694735489
2016/03/29,688002935
2016/03/30,683191074
2016/03/31,684836589
2016/04/01,701381509
2016/04/02,690897839
2016/04/03,659158953
2016/04/04,664298466
2016/04/05,670959383
2016/04/06,684296652
2016/04/07,720111849
2016/04/08,728914361
2016/04/09,723721815
2016/04/10,700166984
2016/04/11,687248714
2016/04/12,740882329
2016/04/13,794756372
2016/04/14,804057359
2016/04/15,833636831
2016/04/16,896874815
2016/04/17,901605483
2016/04/18,893152738
2016/04/19,897103681
2016/04/20,913302748
2016/04/21,970719707
2016/04/22,995735371
2016/04/23,967403410
2016/04/24,923987301
2016/04/25,951187950
2016/04/26,1000639845
2016/04/27,1006326426
2016/04/28,1015978466
2016/04/29,1003683717
2016/04/30,955216123
2016/05/01,906921805
2016/05/02,906617627
2016/05/03,895143196
2016/05/04,891497459
2016/05/05,886000601
2016/05/06,896077537
2016/05/07,877165857
2016/05/08,827289185
2016/05/09,811167420
2016/05/10,824921570
2016/05/11,873977577
2016/05/12,895969645
2016/05/13,938493772
2016/05/14,911522020
2016/05/15,903016414
2016/05/16,946290241
2016/05/17,971783419
2016/05/18,957238620
2016/05/19,957988909
2016/05/20,897977051
2016/05/21,809921793
2016/05/22,722224277
2016/05/23,695469387
2016/05/24,710679862
2016/05/25,836416166
2016/05/26,980842243
2016/05/27,1199467135
2016/05/28,1349597906
2016/05/29,1336273903
2016/05/30,1256199121
2016/05/31,1222493691
2016/06/01,1131929735
2016/06/02,1069907297
2016/06/03,976860963
2016/06/04,875310274
2016/06/05,845113577
2016/06/06,849073776
2016/06/07,873092195
2016/06/08,892515156
2016/06/09,920062434
2016/06/10,977064237
2016/06/11,976496889
2016/06/12,1126106691
2016/06/13,1254201469
2016/06/14,1297576631
2016/06/15,1316844917
2016/06/16,1408839633
2016/06/17,1476139392
2016/06/18,1464221664
2016/06/19,1393606109
2016/06/20,1419148538
2016/06/21,1452829180
2016/06/22,1447965598
2016/06/23,1465779114
2016/06/24,1485217552
2016/06/25,1391966291
2016/06/26,1255856254
2016/06/27,1175535448
2016/06/28,1086696714
2016/06/29,1006232998
2016/06/30,974862150
2016/07/01,979225039
2016/07/02,987577346
2016/07/03,964591667
2016/07/04,1032824839
2016/07/05,1046180074
2016/07/06,1036744008
2016/07/07,1126983236
2016/07/08,1114595325
2016/07/09,1061126495
2016/07/10,969518136
2016/07/11,944631863
2016/07/12,951126831
2016/07/13,937141695
2016/07/14,898426205
2016/07/15,1029436929
2016/07/16,1005073069
2016/07/17,1023212337
2016/07/18,1008845460
2016/07/19,1002384602
2016/07/20,1000363479
2016/07/21,981160474
2016/07/22,970998853
2016/07/23,914079012
2016/07/24,903107395
2016/07/25,867222555
2016/07/26,911999436
2016/07/27,971969507
2016/07/28,1003334194
2016/07/29,1003680514
2016/07/30,899823613
2016/07/31,861751983
2016/08/01,819323325
2016/08/02,971740826
2016/08/03,940527344
2016/08/04,1016619436
2016/08/05,1018112197
2016/08/06,923256383
2016/08/07,839620859
2016/08/08,774213195
2016/08/09,777861865
2016/08/10,800074482
2016/08/11,788218421
2016/08/12,803120160
2016/08/13,767184155
2016/08/14,721837967
2016/08/15,746442681
2016/08/16,812660409
2016/08/17,814029501
2016/08/18,860313035
2016/08/19,870883312
2016/08/20,894288854
2016/08/21,818142431
2016/08/22,840517471
2016/08/23,875367873
2016/08/24,919637640
2016/08/25,942348691
2016/08/26,964215401
2016/08/27,903085891
2016/08/28,823071184
2016/08/29,786748734
2016/08/30,757683245
2016/08/31,750862266
2016/09/01,742461336
2016/09/02,722507045
2016/09/03,703787019
2016/09/04,645640293
2016/09/05,675033816
2016/09/06,685694668
2016/09/07,693735874
2016/09/08,710580960
2016/09/09,748260382
2016/09/10,725792994
2016/09/11,699244813
2016/09/12,704465593
2016/09/13,723383271
2016/09/14,724645089
2016/09/15,700788861
2016/09/16,740099833
2016/09/17,690764153
2016/09/18,651569324
2016/09/19,648615338
2016/09/20,714201882
2016/09/21,734021135
2016/09/22,799791303
2016/09/23,823935665
2016/09/24,789182577
2016/09/25,789780213
2016/09/26,869858547
2016/09/27,835910374
2016/09/28,939442227
2016/09/29,918423793
2016/09/30,994852856
2016/10/01,943853146
2016/10/02,853361541
2016/10/03,869292349
2016/10/04,870839102
2016/10/05,897126501
2016/10/06,952422473
2016/10/07,995637494
2016/10/08,1061157532
2016/10/09,1186174175
2016/10/10,1235928044
2016/10/11,1305525836
2016/10/12,1355780492
2016/10/13,1215524305
2016/10/14,1183486384
2016/10/15,1347973209
2016/10/16,1349444508
2016/10/17,1260717688
2016/10/18,1271368575
2016/10/19,1219941016
2016/10/20,1251130977
2016/10/21,1384244678
2016/10/22,1204056849
2016/10/23,1162251697
2016/10/24,1415315742
2016/10/25,1535881547
2016/10/26,1497269501
2016/10/27,1667658299
2016/10/28,1488851853
2016/10/29,1350501349
2016/10/30,1187683076
2016/10/31,1093101025
2016/11/01,1055917321
2016/11/02,1575033785
2016/11/03,2373501847
2016/11/04,2885416174
2016/11/05,3302549907
2016/11/06,3530603945
2016/11/07,3486212449
2016/11/08,3212324826
2016/11/09,2772378364
2016/11/10,2234910478
2016/11/11,1754139876
2016/11/12,1319742069
2016/11/13,1018650471
2016/11/14,875731722
2016/11/15,854894497
2016/11/16,910830217
2016/11/17,932666858
2016/11/18,940962946
2016/11/19,901153051
2016/11/20,858184396
2016/11/21,872698989
2016/11/22,895693129
2016/11/23,931294385
2016/11/24,1002523413
2016/11/25,998672312
2016/11/26,939328782
2016/11/27,840637636
2016/11/28,824755982
2016/11/29,818003694
2016/11/30,813492532
2016/12/01,831573594
2016/12/02,930014248
2016/12/03,894442780
2016/12/04,827066025
2016/12/05,893161167
2016/12/06,937919853
2016/12/07,952514687
2016/12/08,943693161
2016/12/09,945134339
2016/12/10,902987890
2016/12/11,835216586
2016/12/12,854787438
2016/12/13,877909816
2016/12/14,930022286
2016/12/15,1049026530
2016/12/16,1123559553
2016/12/17,1079492622
2016/12/18,1035375209
2016/12/19,1024686807
2016/12/20,1043432509
2016/12/21,1270113594
2016/12/22,1333683765
2016/12/23,1459376138
2016/12/24,1383291494
2016/12/25,1235966381
2016/12/26,1165973587
2016/12/27,1136772619
2016/12/28,1133239811
2016/12/29,1157805043
2016/12/30,1238638922
2016/12/31,1192084508
2017/01/01,1114810694
2017/01/02,1128647784
2017/01/03,1233459817
2017/01/04,1392132314
2017/01/05,1636040170
2017/01/06,1695247273
2017/01/07,1621241988
2017/01/08,1441001669
2017/01/09,1381758116
2017/01/10,1330629650
2017/01/11,1652050868
2017/01/12,1678444940
2017/01/13,1640310523
2017/01/14,1444849882
2017/01/15,1280613722
2017/01/16,1190159947
2017/01/17,1166566909
2017/01/18,1096768600
2017/01/19,1066520551
2017/01/20,1061248341
2017/01/21,1012739409
2017/01/22,942260333
2017/01/23,937787900
2017/01/24,983875601
2017/01/25,1038076865
2017/01/26,1016048538
2017/01/27,979244194
2017/01/28,902746830
2017/01/29,840204538
2017/01/30,832810292
2017/01/31,886562202
2017/02/01,979760957
2017/02/02,1051769176
2017/02/03,1301006862
2017/02/04,1307803961
2017/02/05,1266527749
2017/02/06,1260646464
2017/02/07,1287844324
2017/02/08,1298944391
2017/02/09,1338593803
2017/02/10,1276543496
2017/02/11,1159281328
2017/02/12,1012665144
2017/02/13,982487722
2017/02/14,998195945
2017/02/15,995094233
2017/02/16,1002902823
2017/02/17,1094652820
2017/02/18,1068270447
2017/02/19,1090931091
2017/02/20,1087527421
2017/02/21,1102931887
2017/02/22,1160613462
2017/02/23,1263815270
2017/02/24,1350006892
2017/02/25,1290685991
2017/02/26,1181157615
2017/02/27,1209316781
2017/02/28,1254166826
2017/03/01,1315999146
2017/03/02,1522604905
2017/03/03,1677448775
2017/03/04,1667451634
2017/03/05,1568986721
2017/03/06,1619626735
2017/03/07,1653733357
2017/03/08,1640186207
2017/03/09,1584203685
2017/03/10,1605008722
2017/03/11,1563987879
2017/03/12,1436241947
2017/03/13,1493355013
2017/03/14,1650709708
2017/03/15,1700240267
2017/03/16,2011874115
2017/03/17,2153169464
2017/03/18,2082380314
2017/03/19,1909332265
2017/03/20,1796548006
2017/03/21,1778105582
2017/03/22,1812177074
2017/03/23,1777542684
2017/03/24,2112925639
2017/03/25,2280840079
2017/03/26,2051365069
2017/03/27,1948095455
2017/03/28,1859617154
2017/03/29,1719732285
2017/03/30,1624861623
2017/03/31,1662879619
2017/04/01,1559095545
2017/04/02,1498563801
2017/04/03,1561353890
2017/04/04,1611853260
2017/04/05,1638678734
2017/04/06,1650101560
2017/04/07,1636091024
2017/04/08,1498626059
2017/04/09,1385231022
2017/04/10,1414552023
2017/04/11,1474303706
2017/04/12,1555136862
2017/04/13,1597446558
2017/04/14,1694627559
2017/04/15,1637549281
2017/04/16,1537499144
2017/04/17,1565942925
2017/04/18,1681179376
2017/04/19,1666974465
2017/04/20,1719361182
2017/04/21,1726171197
2017/04/22,1642823124
2017/04/23,1549769074
2017/04/24,1574519353
2017/04/25,1928848568
2017/04/26,2035352930
2017/04/27,2205685886
2017/04/28,2250206291
2017/04/29,2168833826
2017/04/30,1998632566
2017/05/01,1966332876
2017/05/02,1987986621
2017/05/03,2045090785
2017/05/04,2296334080
2017/05/05,2521478483
2017/05/06,2518979041
2017/05/07,2494952684
2017/05/08,2673560917
2017/05/09,2861373605
2017/05/10,3041030036
2017/05/11,3099289927
2017/05/12,3101981875
2017/05/13,2926451177
2017/05/14,2698874223
2017/05/15,2779990142
2017/05/16,2774245952
2017/05/17,3124014901
2017/05/18,3182415823
2017/05/19,3289250087
2017/05/20,3314555221
2017/05/21,3182280529
2017/05/22,3430224301
2017/05/23,3661934154
2017/05/24,4060638995
2017/05/25,4751559928
2017/05/26,4921628394
2017/05/27,4570803507
2017/05/28,4285269737
2017/05/29,4172583580
2017/05/30,4284094552
2017/05/31,4497817136
2017/06/01,4971095687
2017/06/02,5155572609
2017/06/03,5485687938
2017/06/04,5357329798
2017/06/05,5610933634
2017/06/06,5603299241
2017/06/07,5663122949
2017/06/08,5566058027
2017/06/09,5627933052
2017/06/10,5489181080
2017/06/11,5324195246
2017/06/12,5495259303
2017/06/13,5790921655
2017/06/14,6003324303
2017/06/15,5937447658
2017/06/16,5999583473
2017/06/17,5573331398
2017/06/18,5122930149
2017/06/19,5170576947
2017/06/20,5374317978
2017/06/21,5613648144
2017/06/22,5636346762
2017/06/23,5481611948
