Date,top100cap30mom
2013/11/17,1.504
2013/11/18,1.476
2013/11/19,1.548
2013/11/20,1.644
2013/11/21,1.655
2013/11/22,2.391
2013/11/23,2.121
2013/11/24,1.06
2013/11/25,0.958
2013/11/26,0.892
2013/11/27,0.833
2013/11/28,0.909
2013/11/29,0.71
2013/11/30,0.604
2013/12/01,0.592
2013/12/02,0.569
2013/12/03,0.534
2013/12/04,0.05
2013/12/05,-0.076
2013/12/06,0.005
2013/12/07,-0.009
2013/12/08,-0.049
2013/12/09,-0.021
2013/12/10,0.183
2013/12/11,0.392
2013/12/12,0.449
2013/12/13,0.578
2013/12/14,0.491
2013/12/15,0.509
2013/12/16,0.479
2013/12/17,0.454
2013/12/18,0.462
2013/12/19,0.394
2013/12/20,0.389
2013/12/21,0.38
2013/12/22,-0.395
2013/12/23,-0.099
2013/12/24,-0.047
2013/12/25,-0.378
2013/12/26,-0.315
2013/12/27,-0.248
2013/12/28,-0.325
2013/12/29,-0.181
2013/12/30,-0.042
2013/12/31,-0.098
2014/01/01,-0.293
2014/01/02,-0.294
2014/01/03,-0.27
2014/01/04,-0.156
2014/01/05,-0.343
2014/01/06,-0.307
2014/01/07,-0.264
2014/01/08,-0.349
2014/01/09,-0.567
2014/01/10,-0.747
2014/01/11,-0.789
2014/01/12,-0.872
2014/01/13,-0.812
2014/01/14,-0.836
2014/01/15,-0.737
2014/01/16,-0.655
2014/01/17,-0.592
2014/01/18,-0.584
2014/01/19,-0.564
2014/01/20,-0.487
2014/01/21,-0.44
2014/01/22,-0.432
2014/01/23,-0.485
2014/01/24,0.116
2014/01/25,0.101
2014/01/26,0.139
2014/01/27,0.191
2014/01/28,0.216
2014/01/29,0.147
2014/01/30,0.189
2014/01/31,0.423
2014/02/01,0.498
2014/02/02,0.497
2014/02/03,0.433
2014/02/04,0.695
2014/02/05,0.09
2014/02/06,0.077
2014/02/07,0.119
2014/02/08,0.118
2014/02/09,0.12
2014/02/10,0.044
2014/02/11,0.078
2014/02/12,0.111
2014/02/13,0.17
2014/02/14,0.093
2014/02/15,-0.017
2014/02/16,-0.059
2014/02/17,-0.006
2014/02/18,0.115
2014/02/19,0.076
2014/02/20,0.116
2014/02/21,0.133
2014/02/22,0.17
2014/02/23,-0.043
2014/02/24,-0.149
2014/02/25,-0.486
2014/02/26,-0.441
2014/02/27,-0.483
2014/02/28,-0.509
2014/03/01,-0.523
2014/03/02,-0.513
2014/03/03,-0.649
2014/03/04,-0.557
2014/03/05,-0.493
2014/03/06,-0.674
2014/03/07,-1.375
2014/03/08,-1.338
2014/03/09,-1.472
2014/03/10,-2.127
2014/03/11,-2.123
2014/03/12,-2.017
2014/03/13,-2.024
2014/03/14,-2.031
2014/03/15,-2.061
2014/03/16,-2.073
2014/03/17,-2.045
2014/03/18,-2.078
2014/03/19,-2.184
2014/03/20,-2.29
2014/03/21,-2.23
2014/03/22,-2.28
2014/03/23,-2.275
2014/03/24,-2.3
2014/03/25,-2.384
2014/03/26,-2.242
2014/03/27,-1.874
2014/03/28,-1.821
2014/03/29,-1.779
2014/03/30,-1.75
2014/03/31,-1.682
2014/04/01,-1.666
2014/04/02,-1.553
2014/04/03,-1.713
2014/04/04,-1.845
2014/04/05,-1.898
2014/04/06,-0.588
2014/04/07,-0.611
2014/04/08,-0.499
2014/04/09,0.14
2014/04/10,0.093
2014/04/11,0.041
2014/04/12,0.036
2014/04/13,0.011
2014/04/14,0.038
2014/04/15,0.012
2014/04/16,0.036
2014/04/17,-0.016
2014/04/18,0.005
2014/04/19,-0.014
2014/04/20,-0.041
2014/04/21,-0.042
2014/04/22,-0.096
2014/04/23,0.094
2014/04/24,0.204
2014/04/25,0.157
2014/04/26,0.096
2014/04/27,-0.05
2014/04/28,-0.021
2014/04/29,-0.088
2014/04/30,-0.153
2014/05/01,-0.153
2014/05/02,-0.282
2014/05/03,-0.231
2014/05/04,-0.149
2014/05/05,-0.107
2014/05/06,-0.151
2014/05/07,-0.164
2014/05/08,-0.08
2014/05/09,-0.081
2014/05/10,-0.032
2014/05/11,-0.006
2014/05/12,-0.02
2014/05/13,-0.016
2014/05/14,-0.024
2014/05/15,0.014
2014/05/16,0.006
2014/05/17,0.056
2014/05/18,0.098
2014/05/19,0.098
2014/05/20,0.098
2014/05/21,0.105
2014/05/22,0.156
2014/05/23,-0.054
2014/05/24,0.584
2014/05/25,0.608
2014/05/26,0.612
2014/05/27,0.622
2014/05/28,0.594
2014/05/29,0.67
2014/05/30,0.65
2014/05/31,0.639
2014/06/01,0.712
2014/06/02,0.707
2014/06/03,0.723
2014/06/04,0.752
2014/06/05,0.771
2014/06/06,0.706
2014/06/07,0.685
2014/06/08,0.687
2014/06/09,0.684
2014/06/10,0.714
2014/06/11,0.769
2014/06/12,0.787
2014/06/13,0.783
2014/06/14,0.798
2014/06/15,0.778
2014/06/16,0.771
2014/06/17,0.758
2014/06/18,0.781
2014/06/19,0.799
2014/06/20,0.813
2014/06/21,0.815
2014/06/22,0.831
2014/06/23,0.009
2014/06/24,-0.322
2014/06/25,-0.315
2014/06/26,-0.332
2014/06/27,-0.348
2014/06/28,-0.351
2014/06/29,-0.344
2014/06/30,-0.338
2014/07/01,-0.234
2014/07/02,-0.229
2014/07/03,-0.363
2014/07/04,-0.397
2014/07/05,-0.42
2014/07/06,-0.344
2014/07/07,-0.501
2014/07/08,-0.508
2014/07/09,-0.53
2014/07/10,-0.564
2014/07/11,-0.613
2014/07/12,-0.605
2014/07/13,-0.602
2014/07/14,-0.597
2014/07/15,-0.594
2014/07/16,-0.574
2014/07/17,-0.597
2014/07/18,-0.638
2014/07/19,-0.651
2014/07/20,-0.671
2014/07/21,-0.771
2014/07/22,-0.726
2014/07/23,-0.578
2014/07/24,-0.242
2014/07/25,-0.245
2014/07/26,-0.231
2014/07/27,-0.224
2014/07/28,-0.209
2014/07/29,-0.176
2014/07/30,-0.202
2014/07/31,-0.312
2014/08/01,-0.228
2014/08/02,-0.092
2014/08/03,-0.1
2014/08/04,-0.093
2014/08/05,-0.055
2014/08/06,0.12
2014/08/07,0.133
2014/08/08,0.15
2014/08/09,0.159
2014/08/10,0.15
2014/08/11,0.131
2014/08/12,0.131
2014/08/13,0.113
2014/08/14,0.155
2014/08/15,0.157
2014/08/16,0.22
2014/08/17,0.246
2014/08/18,0.263
2014/08/19,0.295
2014/08/20,0.392
2014/08/21,0.457
2014/08/22,0.43
2014/08/23,0.468
2014/08/24,0.46
2014/08/25,0.471
2014/08/26,0.502
2014/08/27,0.5
2014/08/28,0.582
2014/08/29,0.596
2014/08/30,0.691
2014/08/31,0.602
2014/09/01,0.527
2014/09/02,0.539
2014/09/03,0.536
2014/09/04,0.499
2014/09/05,0.446
2014/09/06,0.45
2014/09/07,0.446
2014/09/08,0.44
2014/09/09,0.45
2014/09/10,0.42
2014/09/11,0.413
2014/09/12,0.395
2014/09/13,0.349
2014/09/14,0.334
2014/09/15,0.295
2014/09/16,0.298
2014/09/17,0.251
2014/09/18,0.266
2014/09/19,0.235
2014/09/20,0.231
2014/09/21,0.291
2014/09/22,0.252
2014/09/23,0.181
2014/09/24,0.175
2014/09/25,0.154
2014/09/26,0.16
2014/09/27,0.051
2014/09/28,0.066
2014/09/29,-0.002
2014/09/30,-0.022
2014/10/01,0.043
2014/10/02,0.055
2014/10/03,-0.015
2014/10/04,0.005
2014/10/05,0.095
2014/10/06,0.228
2014/10/07,0.249
2014/10/08,0.247
2014/10/09,0.234
2014/10/10,0.27
2014/10/11,0.358
2014/10/12,0.385
2014/10/13,0.3
2014/10/14,0.28
2014/10/15,0.343
2014/10/16,0.273
2014/10/17,0.295
2014/10/18,0.223
2014/10/19,0.295
2014/10/20,0.187
2014/10/21,0.172
2014/10/22,0.228
2014/10/23,0.302
2014/10/24,0.263
2014/10/25,0.226
2014/10/26,0.156
2014/10/27,0.182
2014/10/28,0.188
2014/10/29,0.116
2014/10/30,0.119
2014/10/31,0.157
2014/11/01,0.088
2014/11/02,0.161
2014/11/03,0.114
2014/11/04,0.069
2014/11/05,0.035
2014/11/06,0.073
2014/11/07,0.024
2014/11/08,0.087
2014/11/09,0.11
2014/11/10,0.035
2014/11/11,-0.013
2014/11/12,0.087
2014/11/13,0.094
2014/11/14,0.138
2014/11/15,0.087
2014/11/16,0.31
2014/11/17,0.335
2014/11/18,0.269
2014/11/19,0.295
2014/11/20,0.299
2014/11/21,0.218
2014/11/22,0.189
2014/11/23,0.218
2014/11/24,0.251
2014/11/25,0.316
2014/11/26,0.367
2014/11/27,0.336
2014/11/28,0.677
2014/11/29,0.732
2014/11/30,0.674
2014/12/01,0.901
2014/12/02,0.974
2014/12/03,1.034
2014/12/04,1.032
2014/12/05,1.306
2014/12/06,1.582
2014/12/07,1.654
2014/12/08,1.545
2014/12/09,1.484
2014/12/10,1.444
2014/12/11,1.424
2014/12/12,1.409
2014/12/13,1.369
2014/12/14,1.256
2014/12/15,1.364
2014/12/16,1.153
2014/12/17,1.154
2014/12/18,1.139
2014/12/19,1.044
2014/12/20,1.031
2014/12/21,1.042
2014/12/22,0.538
2014/12/23,0.507
2014/12/24,0.845
2014/12/25,0.851
2014/12/26,0.787
2014/12/27,0.836
2014/12/28,0.541
2014/12/29,0.418
2014/12/30,0.463
2014/12/31,0.26
2015/01/01,0.214
2015/01/02,0.135
2015/01/03,0.04
2015/01/04,-0.303
2015/01/05,-0.633
2015/01/06,-0.653
2015/01/07,-0.686
2015/01/08,-0.747
2015/01/09,-0.763
2015/01/10,-0.759
2015/01/11,-0.725
2015/01/12,-0.662
2015/01/13,-0.569
2015/01/14,-0.566
2015/01/15,-0.605
2015/01/16,-0.597
2015/01/17,-0.572
2015/01/18,-0.495
2015/01/19,-0.493
2015/01/20,-0.487
2015/01/21,0.468
2015/01/22,0.534
2015/01/23,0.17
2015/01/24,0.12
2015/01/25,0.132
2015/01/26,-0.162
2015/01/27,-0.123
2015/01/28,-0.083
2015/01/29,-0.188
2015/01/30,-0.143
2015/01/31,-0.239
2015/02/01,-0.25
2015/02/02,-0.194
2015/02/03,-0.226
2015/02/04,-0.229
2015/02/05,-0.216
2015/02/06,-0.136
2015/02/07,-0.06
2015/02/08,0.005
2015/02/09,0.006
2015/02/10,-0.025
2015/02/11,-0.022
2015/02/12,-0.122
2015/02/13,-0.107
2015/02/14,-0.032
2015/02/15,-0.007
2015/02/16,-0.008
2015/02/17,-0.008
2015/02/18,0.005
2015/02/19,0.005
2015/02/20,-0.485
2015/02/21,-0.534
2015/02/22,-0.512
2015/02/23,-0.466
2015/02/24,-0.499
2015/02/25,-0.224
2015/02/26,-0.272
2015/02/27,-0.208
2015/02/28,-0.162
2015/03/01,-0.192
2015/03/02,-0.075
2015/03/03,-0.06
2015/03/04,0.076
2015/03/05,-0.026
2015/03/06,0.038
2015/03/07,-0.114
2015/03/08,-0.718
2015/03/09,-0.761
2015/03/10,-0.817
2015/03/11,-0.738
2015/03/12,-0.815
2015/03/13,-0.818
2015/03/14,-0.811
2015/03/15,-0.823
2015/03/16,-0.848
2015/03/17,-0.877
2015/03/18,-0.884
2015/03/19,-0.895
2015/03/20,-0.88
2015/03/21,-0.909
2015/03/22,-0.827
2015/03/23,-0.753
2015/03/24,-0.825
2015/03/25,-0.802
2015/03/26,-0.778
2015/03/27,-0.75
2015/03/28,-0.755
2015/03/29,-0.723
2015/03/30,-0.787
2015/03/31,-0.776
2015/04/01,-0.861
2015/04/02,-0.845
2015/04/03,-0.97
2015/04/04,-0.87
2015/04/05,-0.928
2015/04/06,-0.787
2015/04/07,-0.135
2015/04/08,-0.001
2015/04/09,-0.028
2015/04/10,-0.05
2015/04/11,0.024
2015/04/12,0.037
2015/04/13,0.075
2015/04/14,0.108
2015/04/15,0.174
2015/04/16,0.171
2015/04/17,0.195
2015/04/18,0.208
2015/04/19,0.17
2015/04/20,0.214
2015/04/21,0.21
2015/04/22,0.182
2015/04/23,0.26
2015/04/24,0.252
2015/04/25,0.257
2015/04/26,0.199
2015/04/27,0.247
2015/04/28,0.246
2015/04/29,0.296
2015/04/30,0.305
2015/05/01,0.342
2015/05/02,0.362
2015/05/03,0.397
2015/05/04,0.414
2015/05/05,0.396
2015/05/06,0.386
2015/05/07,0.332
2015/05/08,0.303
2015/05/09,0.41
2015/05/10,0.391
2015/05/11,0.435
2015/05/12,0.419
2015/05/13,0.417
2015/05/14,0.441
2015/05/15,0.373
2015/05/16,0.356
2015/05/17,0.346
2015/05/18,0.37
2015/05/19,0.369
2015/05/20,0.375
2015/05/21,0.361
2015/05/22,0.388
2015/05/23,0.334
2015/05/24,0.3
2015/05/25,0.284
2015/05/26,0.296
2015/05/27,0.246
2015/05/28,0.198
2015/05/29,0.219
2015/05/30,0.201
2015/05/31,0.212
2015/06/01,0.244
2015/06/02,0.19
2015/06/03,0.132
2015/06/04,0.133
2015/06/05,0.132
2015/06/06,0.14
2015/06/07,0.107
2015/06/08,0.097
2015/06/09,0.115
2015/06/10,0.09
2015/06/11,0.103
2015/06/12,0.073
2015/06/13,0.028
2015/06/14,0.019
2015/06/15,0.027
2015/06/16,0.062
2015/06/17,0.033
2015/06/18,0.031
2015/06/19,0.173
2015/06/20,0.221
2015/06/21,0.158
2015/06/22,0.174
2015/06/23,0.195
2015/06/24,0.202
2015/06/25,0.197
2015/06/26,0.212
2015/06/27,0.23
2015/06/28,0.256
2015/06/29,0.211
2015/06/30,0.178
2015/07/01,0.168
2015/07/02,0.211
2015/07/03,0.199
2015/07/04,0.222
2015/07/05,0.223
2015/07/06,0.288
2015/07/07,0.294
2015/07/08,0.254
2015/07/09,0.207
2015/07/10,0.23
2015/07/11,0.202
2015/07/12,0.158
2015/07/13,0.185
2015/07/14,0.162
2015/07/15,0.175
2015/07/16,0.223
2015/07/17,0.268
2015/07/18,0.263
2015/07/19,0.092
2015/07/20,0.057
2015/07/21,0.061
2015/07/22,-20.816
2015/07/23,-20.828
2015/07/24,-20.828
2015/07/25,0.077
2015/07/26,0.074
2015/07/27,0.098
2015/07/28,0.097
2015/07/29,0.15
2015/07/30,0.127
2015/07/31,0.117
2015/08/01,0.094
2015/08/02,0.153
2015/08/03,0.16
2015/08/04,0.046
2015/08/05,-0.065
2015/08/06,-0.172
2015/08/07,-0.157
2015/08/08,-0.246
2015/08/09,0.079
2015/08/10,0.341
2015/08/11,0.39
2015/08/12,0.335
2015/08/13,0.341
2015/08/14,0.294
2015/08/15,0.182
2015/08/16,0.108
2015/08/17,0.113
2015/08/18,0.051
2015/08/19,0.027
2015/08/20,0.005
2015/08/21,20.854
2015/08/22,20.809
2015/08/23,20.788
2015/08/24,-0.132
2015/08/25,-0.09
2015/08/26,-0.152
2015/08/27,-0.148
2015/08/28,-0.221
2015/08/29,-0.205
2015/08/30,-0.22
2015/08/31,-0.15
2015/09/01,-0.164
2015/09/02,-0.178
2015/09/03,-0.044
2015/09/04,-0.009
2015/09/05,0.084
2015/09/06,0.043
2015/09/07,0.123
2015/09/08,-0.239
2015/09/09,-0.501
2015/09/10,-0.559
2015/09/11,-0.54
2015/09/12,-0.525
2015/09/13,-0.48
2015/09/14,-0.463
2015/09/15,-0.503
2015/09/16,-0.505
2015/09/17,-0.451
2015/09/18,-0.429
2015/09/19,-0.445
2015/09/20,-0.375
2015/09/21,-0.302
2015/09/22,-0.289
2015/09/23,-0.336
2015/09/24,-0.428
2015/09/25,-0.418
2015/09/26,-0.444
2015/09/27,-0.376
2015/09/28,-0.366
2015/09/29,-0.321
2015/09/30,-0.333
2015/10/01,-0.332
2015/10/02,-0.401
2015/10/03,-0.553
2015/10/04,-0.538
2015/10/05,-0.542
2015/10/06,-0.509
2015/10/07,-0.488
2015/10/08,-0.426
2015/10/09,-0.419
2015/10/10,-0.37
2015/10/11,-0.382
2015/10/12,-0.437
2015/10/13,-0.445
2015/10/14,-0.433
2015/10/15,-0.331
2015/10/16,-0.296
2015/10/17,-0.257
2015/10/18,-0.285
2015/10/19,-0.298
2015/10/20,-0.28
2015/10/21,-0.31
2015/10/22,-0.415
2015/10/23,-0.363
2015/10/24,-0.359
2015/10/25,-0.355
2015/10/26,-0.308
2015/10/27,-0.301
2015/10/28,-0.41
2015/10/29,-0.451
2015/10/30,-0.602
2015/10/31,-0.607
2015/11/01,-0.565
2015/11/02,-0.363
2015/11/03,-0.271
2015/11/04,-0.2
2015/11/05,-0.152
2015/11/06,-0.094
2015/11/07,-0.204
2015/11/08,-0.249
2015/11/09,-0.341
2015/11/10,-0.44
2015/11/11,-0.39
2015/11/12,-0.486
2015/11/13,-0.472
2015/11/14,-0.521
2015/11/15,-0.552
2015/11/16,-0.306
2015/11/17,-0.399
2015/11/18,-0.276
2015/11/19,-0.295
2015/11/20,-0.279
2015/11/21,-0.187
2015/11/22,-0.199
2015/11/23,-0.153
2015/11/24,-0.144
2015/11/25,-0.183
2015/11/26,-0.057
2015/11/27,-0.312
2015/11/28,-0.515
2015/11/29,-0.446
2015/11/30,-0.403
2015/12/01,0.233
2015/12/02,0.227
2015/12/03,0.075
2015/12/04,0.009
2015/12/05,-0.118
2015/12/06,-0.175
2015/12/07,-0.107
2015/12/08,-0.089
2015/12/09,0.126
2015/12/10,0.243
2015/12/11,0.268
2015/12/12,0.349
2015/12/13,0.302
2015/12/14,0.217
2015/12/15,0.29
2015/12/16,-0.012
2015/12/17,-0.017
2015/12/18,-0.085
2015/12/19,-0.207
2015/12/20,-0.229
2015/12/21,-0.346
2015/12/22,-0.348
2015/12/23,-0.362
2015/12/24,-0.365
2015/12/25,-0.413
2015/12/26,-0.497
2015/12/27,-0.166
2015/12/28,0.066
2015/12/29,0.085
2015/12/30,0.04
2015/12/31,-0.532
2016/01/01,-0.561
2016/01/02,-0.497
2016/01/03,-0.511
2016/01/04,-0.396
2016/01/05,-0.374
2016/01/06,-0.495
2016/01/07,-0.463
2016/01/08,-0.65
2016/01/09,-0.668
2016/01/10,-0.658
2016/01/11,-0.737
2016/01/12,-0.59
2016/01/13,-0.48
2016/01/14,-0.547
2016/01/15,-0.469
2016/01/16,-0.315
2016/01/17,-0.349
2016/01/18,-0.238
2016/01/19,-0.233
2016/01/20,-0.088
2016/01/21,-0.032
2016/01/22,-0.049
2016/01/23,-0.172
2016/01/24,-0.1
2016/01/25,-0.208
2016/01/26,-0.158
2016/01/27,-0.143
2016/01/28,-0.15
2016/01/29,-0.121
2016/01/30,-0.111
2016/01/31,-0.137
2016/02/01,-0.151
2016/02/02,-0.138
2016/02/03,-0.212
2016/02/04,-0.132
2016/02/05,0.081
2016/02/06,0.054
2016/02/07,0.135
2016/02/08,0.125
2016/02/09,0.17
2016/02/10,0.187
2016/02/11,0.117
2016/02/12,0.148
2016/02/13,0.131
2016/02/14,0.094
2016/02/15,0.062
2016/02/16,0.072
2016/02/17,0.036
2016/02/18,0.077
2016/02/19,0.046
2016/02/20,0.041
2016/02/21,0.069
2016/02/22,0.208
2016/02/23,0.191
2016/02/24,0.22
2016/02/25,0.226
2016/02/26,0.2
2016/02/27,0.226
2016/02/28,0.194
2016/02/29,0.079
2016/03/01,-0.289
2016/03/02,0.01
2016/03/03,0.065
2016/03/04,0.351
2016/03/05,0.481
2016/03/06,0.423
2016/03/07,0.154
2016/03/08,0.102
2016/03/09,0.138
2016/03/10,-0.045
2016/03/11,0.038
2016/03/12,0.014
2016/03/13,0.041
2016/03/14,0.081
2016/03/15,0.056
2016/03/16,0.055
2016/03/17,0.007
2016/03/18,-0.069
2016/03/19,-0.109
2016/03/20,-0.088
2016/03/21,-0.193
2016/03/22,-0.234
2016/03/23,-0.128
2016/03/24,0.227
2016/03/25,0.245
2016/03/26,0.453
2016/03/27,0.327
2016/03/28,0.404
2016/03/29,0.115
2016/03/30,0.191
2016/03/31,0.541
2016/04/01,0.194
2016/04/02,0.141
2016/04/03,-0.147
2016/04/04,-0.446
2016/04/05,-0.495
2016/04/06,-0.207
2016/04/07,-0.187
2016/04/08,-0.241
2016/04/09,-0.131
2016/04/10,-0.121
2016/04/11,-0.158
2016/04/12,-0.252
2016/04/13,-0.234
2016/04/14,-0.29
2016/04/15,-0.343
2016/04/16,-0.432
2016/04/17,-0.317
2016/04/18,-0.344
2016/04/19,-0.312
2016/04/20,-0.228
2016/04/21,-0.232
2016/04/22,-0.401
2016/04/23,-0.762
2016/04/24,-0.774
2016/04/25,-1.123
2016/04/26,-1.003
2016/04/27,-1.116
2016/04/28,-0.868
2016/04/29,-0.89
2016/04/30,-0.869
2016/05/01,-0.868
2016/05/02,-0.919
2016/05/03,-0.883
2016/05/04,-0.258
2016/05/05,-0.406
2016/05/06,-0.569
2016/05/07,-0.787
2016/05/08,-0.758
2016/05/09,-0.697
2016/05/10,-0.754
2016/05/11,-0.825
2016/05/12,-0.787
2016/05/13,-0.843
2016/05/14,-0.81
2016/05/15,-0.751
2016/05/16,-0.588
2016/05/17,-0.654
2016/05/18,-0.618
2016/05/19,-0.71
2016/05/20,-0.689
2016/05/21,-0.599
2016/05/22,-0.544
2016/05/23,-0.491
2016/05/24,-0.413
2016/05/25,-0.118
2016/05/26,-0.048
2016/05/27,0.241
2016/05/28,0.403
2016/05/29,0.608
2016/05/30,0.895
2016/05/31,1.098
2016/06/01,1.165
2016/06/02,0.913
2016/06/03,0.434
2016/06/04,0.534
2016/06/05,0.65
2016/06/06,0.82
2016/06/07,0.828
2016/06/08,0.644
2016/06/09,0.684
2016/06/10,0.892
2016/06/11,0.857
2016/06/12,0.793
2016/06/13,0.765
2016/06/14,0.835
2016/06/15,0.766
2016/06/16,0.728
2016/06/17,0.658
2016/06/18,0.693
2016/06/19,0.611
2016/06/20,0.608
2016/06/21,0.696
2016/06/22,0.866
2016/06/23,0.699
2016/06/24,0.522
2016/06/25,0.399
2016/06/26,0.138
2016/06/27,-0.067
2016/06/28,-0.269
2016/06/29,-0.493
2016/06/30,-0.707
2016/07/01,-0.726
2016/07/02,-0.501
2016/07/03,-0.561
2016/07/04,-0.545
2016/07/05,-0.461
2016/07/06,-0.379
2016/07/07,-0.35
2016/07/08,-0.067
2016/07/09,-0.105
2016/07/10,-0.211
2016/07/11,-0.185
2016/07/12,-0.11
2016/07/13,0.028
2016/07/14,-0.002
2016/07/15,0.07
2016/07/16,0.124
2016/07/17,0.105
2016/07/18,0.144
2016/07/19,0.131
2016/07/20,0.156
2016/07/21,0.072
2016/07/22,-0.093
2016/07/23,0.023
2016/07/24,0.094
2016/07/25,0.096
2016/07/26,0.109
2016/07/27,0.183
2016/07/28,0.133
2016/07/29,0.064
2016/07/30,0.141
2016/07/31,0.046
2016/08/01,0.018
2016/08/02,0.046
2016/08/03,-0.014
2016/08/04,-0.071
2016/08/05,-0.132
2016/08/06,-0.212
2016/08/07,-0.011
2016/08/08,0.047
2016/08/09,0
2016/08/10,-0.156
2016/08/11,-0.418
2016/08/12,-0.528
2016/08/13,-0.576
2016/08/14,-0.59
2016/08/15,-0.554
2016/08/16,-0.473
2016/08/17,-0.508
2016/08/18,-0.464
2016/08/19,-0.541
2016/08/20,-0.696
2016/08/21,-0.774
2016/08/22,-0.768
2016/08/23,-0.847
2016/08/24,-0.705
2016/08/25,-0.722
2016/08/26,-0.688
2016/08/27,-0.628
2016/08/28,-0.643
2016/08/29,-0.631
2016/08/30,-0.627
2016/08/31,-0.776
2016/09/01,-0.679
2016/09/02,-0.557
2016/09/03,-0.523
2016/09/04,-0.423
2016/09/05,-0.369
2016/09/06,-0.696
2016/09/07,-0.658
2016/09/08,-0.601
2016/09/09,-0.474
2016/09/10,-0.203
2016/09/11,-0.161
2016/09/12,-0.112
2016/09/13,-0.156
2016/09/14,-0.165
2016/09/15,-0.169
2016/09/16,-0.141
2016/09/17,-0.12
2016/09/18,-0.112
2016/09/19,0.068
2016/09/20,0.103
2016/09/21,0.088
2016/09/22,0.109
2016/09/23,0.008
2016/09/24,0.009
2016/09/25,-0.028
2016/09/26,-0.03
2016/09/27,-0.017
2016/09/28,-0.027
2016/09/29,0.203
2016/09/30,0.406
2016/10/01,0.274
2016/10/02,0.24
2016/10/03,0.266
2016/10/04,0.199
2016/10/05,0.201
2016/10/06,0.122
2016/10/07,0.065
2016/10/08,0.058
2016/10/09,0.086
2016/10/10,0.051
2016/10/11,0.088
2016/10/12,0.007
2016/10/13,0.045
2016/10/14,0.052
2016/10/15,-0.008
2016/10/16,-0.017
2016/10/17,-0.015
2016/10/18,0.059
2016/10/19,-0.002
2016/10/20,-0.034
2016/10/21,-0.047
2016/10/22,-0.081
2016/10/23,-0.07
2016/10/24,-0.047
2016/10/25,-0.058
2016/10/26,-0.023
2016/10/27,0.162
2016/10/28,0.134
2016/10/29,-0.007
2016/10/30,-0.018
2016/10/31,-0.053
2016/11/01,-0.041
2016/11/02,-0.038
2016/11/03,0.03
2016/11/04,0.026
2016/11/05,0.072
2016/11/06,0.084
2016/11/07,0.058
2016/11/08,0.155
2016/11/09,0.176
2016/11/10,0.129
2016/11/11,0.142
2016/11/12,0.147
2016/11/13,0.165
2016/11/14,0.205
2016/11/15,0.175
2016/11/16,0.186
2016/11/17,0.15
2016/11/18,0.154
2016/11/19,0.156
2016/11/20,0.131
2016/11/21,0.098
2016/11/22,0.026
2016/11/23,0.143
2016/11/24,0.089
2016/11/25,0.061
2016/11/26,-0.081
2016/11/27,-0.035
2016/11/28,-0.03
2016/11/29,0.017
2016/11/30,0.052
2016/12/01,0.004
2016/12/02,-0.071
2016/12/03,-0.161
2016/12/04,-0.163
2016/12/05,-0.183
2016/12/06,-0.182
2016/12/07,-0.155
2016/12/08,-0.27
2016/12/09,-0.257
2016/12/10,-0.271
2016/12/11,-0.256
2016/12/12,-0.281
2016/12/13,-0.288
2016/12/14,-0.251
2016/12/15,-0.211
2016/12/16,-0.239
2016/12/17,-0.271
2016/12/18,-0.28
2016/12/19,-0.267
2016/12/20,-0.264
2016/12/21,-0.248
2016/12/22,-0.157
2016/12/23,-0.338
2016/12/24,-0.244
2016/12/25,-0.113
2016/12/26,-0.13
2016/12/27,-0.147
2016/12/28,-0.134
2016/12/29,-0.173
2016/12/30,-0.239
2016/12/31,-0.124
2017/01/01,-0.067
2017/01/02,0.01
2017/01/03,0.062
2017/01/04,0.081
2017/01/05,0.093
2017/01/06,-0.072
2017/01/07,-0.015
2017/01/08,0.005
2017/01/09,-0.008
2017/01/10,0.001
2017/01/11,-0.008
2017/01/12,0
2017/01/13,0.011
2017/01/14,-0.073
2017/01/15,-0.118
2017/01/16,-0.12
2017/01/17,-0.093
2017/01/18,-0.153
2017/01/19,-0.106
2017/01/20,-0.067
2017/01/21,-0.094
2017/01/22,-0.032
2017/01/23,-0.015
2017/01/24,-0.226
2017/01/25,-0.272
2017/01/26,-0.283
2017/01/27,-0.286
2017/01/28,-0.286
2017/01/29,-0.212
2017/01/30,-0.289
2017/01/31,-0.309
2017/02/01,-0.284
2017/02/02,-0.341
2017/02/03,-0.386
2017/02/04,-0.407
2017/02/05,-0.266
2017/02/06,-0.344
2017/02/07,-0.392
2017/02/08,-0.415
2017/02/09,-0.433
2017/02/10,-0.389
2017/02/11,-0.355
2017/02/12,-0.375
2017/02/13,-0.373
2017/02/14,-0.309
2017/02/15,-0.335
2017/02/16,-0.302
2017/02/17,-0.25
2017/02/18,-0.248
2017/02/19,-0.257
2017/02/20,-0.272
2017/02/21,-0.29
2017/02/22,-0.299
2017/02/23,-0.199
2017/02/24,-0.236
2017/02/25,-0.206
2017/02/26,-0.21
2017/02/27,-0.166
2017/02/28,-0.17
2017/03/01,-0.189
2017/03/02,-0.126
2017/03/03,-0.16
2017/03/04,-0.063
2017/03/05,-0.013
2017/03/06,-0.015
2017/03/07,0.02
2017/03/08,0.064
2017/03/09,0.108
2017/03/10,0.186
2017/03/11,0.21
2017/03/12,0.209
2017/03/13,0.196
2017/03/14,0.118
