Date,activeaddresses3mom
2014/04/16,12367
2014/04/17,-25540
2014/04/18,-49602
2014/04/19,-43926
2014/04/20,6537
2014/04/21,-7085
2014/04/22,42492
2014/04/23,-7561
2014/04/24,25970
2014/04/25,-1671
2014/04/26,-21429
2014/04/27,3613
2014/04/28,-14411
2014/04/29,34489
2014/04/30,-5847
2014/05/01,-12884
2014/05/02,-26045
2014/05/03,-49007
2014/05/04,2021
2014/05/05,4393
2014/05/06,51308
2014/05/07,5151
2014/05/08,18659
2014/05/09,-5117
2014/05/10,-26231
2014/05/11,-1279
2014/05/12,-8487
2014/05/13,13900
2014/05/14,-4591
2014/05/15,22232
2014/05/16,6015
2014/05/17,-12478
2014/05/18,684
2014/05/19,30064
2014/05/20,42676
2014/05/21,-19749
2014/05/22,-22435
2014/05/23,-14624
2014/05/24,-32837
2014/05/25,24282
2014/05/26,-5396
2014/05/27,54077
2014/05/28,-3057
2014/05/29,780
2014/05/30,-26722
2014/05/31,-37731
2014/06/01,19453
2014/06/02,22961
2014/06/03,40905
2014/06/04,-19751
2014/06/05,8517
2014/06/06,-13092
2014/06/07,-31121
2014/06/08,-10321
2014/06/09,-8050
2014/06/10,38718
2014/06/11,1231
2014/06/12,9081
2014/06/13,-5211
2014/06/14,-25082
2014/06/15,1173
2014/06/16,4029
2014/06/17,35675
2014/06/18,-8382
2014/06/19,-18914
2014/06/20,-29914
2014/06/21,-14261
2014/06/22,25183
2014/06/23,8114
2014/06/24,21975
2014/06/25,-8586
2014/06/26,-4177
2014/06/27,-7876
2014/06/28,-31814
2014/06/29,14415
2014/06/30,14890
2014/07/01,42796
2014/07/02,8408
2014/07/03,-21416
2014/07/04,-41353
2014/07/05,-53326
2014/07/06,22677
2014/07/07,41033
2014/07/08,85437
2014/07/09,635
2014/07/10,-15027
2014/07/11,-43732
2014/07/12,-30744
2014/07/13,17286
2014/07/14,-7956
2014/07/15,3712
2014/07/16,-41401
2014/07/17,-6826
2014/07/18,-6863
2014/07/19,-14627
2014/07/20,12922
2014/07/21,-5905
2014/07/22,8382
2014/07/23,-12629
2014/07/24,8109
2014/07/25,16520
2014/07/26,-30963
2014/07/27,16809
2014/07/28,-5148
2014/07/29,20030
2014/07/30,-11555
2014/07/31,3212
2014/08/01,7857
2014/08/02,-30424
2014/08/03,1682
2014/08/04,-2915
2014/08/05,50546
2014/08/06,24791
2014/08/07,9724
2014/08/08,-25010
2014/08/09,-49851
2014/08/10,16984
2014/08/11,16622
2014/08/12,44120
2014/08/13,-2845
2014/08/14,6963
2014/08/15,-12724
2014/08/16,-14251
2014/08/17,6571
2014/08/18,10177
2014/08/19,5804
2014/08/20,-19635
2014/08/21,-337
2014/08/22,-3884
2014/08/23,-28721
2014/08/24,17097
2014/08/25,-3375
2014/08/26,34004
2014/08/27,-21820
2014/08/28,11848
2014/08/29,-24508
2014/08/30,-17790
2014/08/31,7757
2014/09/01,24923
2014/09/02,12522
2014/09/03,-24278
2014/09/04,-16148
2014/09/05,-1387
2014/09/06,-15295
2014/09/07,65427
2014/09/08,8219
2014/09/09,31650
2014/09/10,-10273
2014/09/11,-15372
2014/09/12,-24025
2014/09/13,-73911
2014/09/14,55482
2014/09/15,21556
2014/09/16,65489
2014/09/17,-39911
2014/09/18,4320
2014/09/19,-49662
2014/09/20,-20919
2014/09/21,-198
2014/09/22,27376
2014/09/23,23932
2014/09/24,-8021
2014/09/25,-260
2014/09/26,-16078
2014/09/27,-12098
2014/09/28,38789
2014/09/29,5627
2014/09/30,43617
2014/10/01,-27381
2014/10/02,-2463
2014/10/03,-40844
2014/10/04,-40394
2014/10/05,65407
2014/10/06,8306
2014/10/07,29126
2014/10/08,-55527
2014/10/09,1582
2014/10/10,-7301
2014/10/11,-23446
2014/10/12,56105
2014/10/13,12198
2014/10/14,43914
2014/10/15,-34556
2014/10/16,-25527
2014/10/17,-27515
2014/10/18,-33048
2014/10/19,56786
2014/10/20,11248
2014/10/21,32283
2014/10/22,-39332
2014/10/23,-1503
2014/10/24,-18388
2014/10/25,12216
2014/10/26,17920
2014/10/27,27151
2014/10/28,-14157
2014/10/29,-16113
2014/10/30,-14457
2014/10/31,3622
2014/11/01,-23274
2014/11/02,64661
2014/11/03,1896
2014/11/04,30913
2014/11/05,-71319
2014/11/06,17527
2014/11/07,6502
2014/11/08,-23926
2014/11/09,18164
2014/11/10,456
2014/11/11,26758
2014/11/12,-16222
2014/11/13,-3826
2014/11/14,23698
2014/11/15,-40297
2014/11/16,42190
2014/11/17,-13834
2014/11/18,25344
2014/11/19,-50471
2014/11/20,3264
2014/11/21,-4156
2014/11/22,-18637
2014/11/23,37419
2014/11/24,1620
2014/11/25,26620
2014/11/26,-50797
2014/11/27,5706
2014/11/28,442
2014/11/29,-10414
2014/11/30,68493
2014/12/01,5369
2014/12/02,50438
2014/12/03,-51740
2014/12/04,-3216
2014/12/05,-15959
2014/12/06,-33911
2014/12/07,52176
2014/12/08,13971
2014/12/09,25822
2014/12/10,-42168
2014/12/11,-26190
2014/12/12,-18108
2014/12/13,-36619
2014/12/14,61764
2014/12/15,43603
2014/12/16,58052
2014/12/17,-40234
2014/12/18,-8015
2014/12/19,-37253
2014/12/20,21687
2014/12/21,-483
2014/12/22,38155
2014/12/23,-15383
2014/12/24,-41078
2014/12/25,-71578
2014/12/26,-51362
2014/12/27,19657
2014/12/28,95564
2014/12/29,4911
2014/12/30,-8134
2014/12/31,-86136
2015/01/01,-53490
2015/01/02,2284
2015/01/03,58010
2015/01/04,94511
2015/01/05,23685
2015/01/06,-34848
2015/01/07,-31812
2015/01/08,-9604
2015/01/09,27590
2015/01/10,67721
2015/01/11,25190
2015/01/12,-23466
2015/01/13,-19748
2015/01/14,1415
2015/01/15,48465
2015/01/16,-13317
2015/01/17,26009
2015/01/18,-9202
2015/01/19,6224
2015/01/20,-52688
2015/01/21,-20845
2015/01/22,-18479
2015/01/23,-10719
2015/01/24,-20500
2015/01/25,88456
2015/01/26,45811
2015/01/27,36944
2015/01/28,-112441
2015/01/29,-46330
2015/01/30,-52915
2015/01/31,75916
2015/02/01,36155
2015/02/02,22625
2015/02/03,-43855
2015/02/04,-22392
2015/02/05,-1583
2015/02/06,-20387
2015/02/07,-31992
2015/02/08,76884
2015/02/09,10760
2015/02/10,34570
2015/02/11,-67617
2015/02/12,7908
2015/02/13,58955
2015/02/14,40599
2015/02/15,114227
2015/02/16,-30366
2015/02/17,947
2015/02/18,-103606
2015/02/19,-47603
2015/02/20,-24010
2015/02/21,30786
2015/02/22,49299
2015/02/23,2112
2015/02/24,-44918
2015/02/25,-36279
2015/02/26,-22248
2015/02/27,9784
2015/02/28,59557
2015/03/01,46896
2015/03/02,35180
2015/03/03,-29409
2015/03/04,-29482
2015/03/05,-30240
2015/03/06,-27983
2015/03/07,9049
2015/03/08,22433
2015/03/09,21953
2015/03/10,-7999
2015/03/11,-27164
2015/03/12,-2988
2015/03/13,-400
2015/03/14,14515
2015/03/15,6286
2015/03/16,19858
2015/03/17,-27528
2015/03/18,-16823
2015/03/19,428
2015/03/20,8351
2015/03/21,7864
2015/03/22,-2555
2015/03/23,17382
2015/03/24,-28634
2015/03/25,-44383
2015/03/26,-31366
2015/03/27,18474
2015/03/28,21435
2015/03/29,61032
2015/03/30,21515
2015/03/31,16947
2015/04/01,-25629
2015/04/02,-3557
2015/04/03,-15573
2015/04/04,-3682
2015/04/05,21717
2015/04/06,2795
2015/04/07,-1763
2015/04/08,-19043
2015/04/09,702
2015/04/10,5609
2015/04/11,16280
2015/04/12,11979
2015/04/13,4363
2015/04/14,-21074
2015/04/15,-27948
2015/04/16,-36252
2015/04/17,-18251
2015/04/18,31222
2015/04/19,49209
2015/04/20,12283
2015/04/21,-8812
2015/04/22,-13106
2015/04/23,9421
2015/04/24,9524
2015/04/25,7785
2015/04/26,15066
2015/04/27,-15926
2015/04/28,-14341
2015/04/29,-17472
2015/04/30,197
2015/05/01,-35492
2015/05/02,23135
2015/05/03,10635
2015/05/04,31222
2015/05/05,-16641
2015/05/06,12897
2015/05/07,3567
2015/05/08,30303
2015/05/09,-27927
2015/05/10,19245
2015/05/11,-29269
2015/05/12,26750
2015/05/13,-29757
2015/05/14,-21958
2015/05/15,-19141
2015/05/16,24683
2015/05/17,26183
2015/05/18,1412
2015/05/19,-15687
2015/05/20,-6743
2015/05/21,-7422
2015/05/22,-4312
2015/05/23,-29990
2015/05/24,54237
2015/05/25,-1634
2015/05/26,36879
2015/05/27,-38186
2015/05/28,5082
2015/05/29,27176
2015/05/30,61158
2015/05/31,41993
2015/06/01,9035
2015/06/02,-16463
2015/06/03,-14384
2015/06/04,-34513
2015/06/05,-34060
2015/06/06,-14410
2015/06/07,-681
2015/06/08,-14188
2015/06/09,-1502
2015/06/10,71063
2015/06/11,20486
2015/06/12,25107
2015/06/13,-59262
2015/06/14,21831
2015/06/15,24072
2015/06/16,2587
2015/06/17,24649
2015/06/18,-44694
2015/06/19,-1995
2015/06/20,-49068
2015/06/21,16803
2015/06/22,-38135
2015/06/23,29393
2015/06/24,-28219
2015/06/25,-6589
2015/06/26,-13767
2015/06/27,44248
2015/06/28,38764
2015/06/29,-10110
2015/06/30,7364
2015/07/01,25782
2015/07/02,30301
2015/07/03,-13227
2015/07/04,-16142
2015/07/05,-4446
2015/07/06,20211
2015/07/07,31924
2015/07/08,14479
2015/07/09,-4343
2015/07/10,6062
2015/07/11,708
2015/07/12,861
2015/07/13,-35144
2015/07/14,-32109
2015/07/15,-53044
2015/07/16,-11503
2015/07/17,-32386
2015/07/18,-1181
2015/07/19,20125
2015/07/20,26025
2015/07/21,6540
2015/07/22,-263213
2015/07/23,-248768
2015/07/24,-236628
2015/07/25,0
2015/07/26,0
2015/07/27,0
2015/07/28,258879
2015/07/29,270476
2015/07/30,246547
2015/07/31,12122
2015/08/01,-3414
2015/08/02,13745
2015/08/03,-23229
2015/08/04,-6913
2015/08/05,20321
2015/08/06,10215
2015/08/07,-11251
2015/08/08,-29299
2015/08/09,-17130
2015/08/10,4944
2015/08/11,-15101
2015/08/12,5358
2015/08/13,-15873
2015/08/14,67
2015/08/15,-9415
2015/08/16,8570
2015/08/17,9705
2015/08/18,30554
2015/08/19,13091
2015/08/20,-6411
2015/08/21,-23817
2015/08/22,8552
2015/08/23,18871
2015/08/24,30709
2015/08/25,-14120
2015/08/26,-2839
2015/08/27,-30473
2015/08/28,12616
2015/08/29,-57154
2015/08/30,12902
2015/08/31,-871
2015/09/01,77880
2015/09/02,1877
2015/09/03,1513
2015/09/04,-53508
2015/09/05,30033
2015/09/06,-2852
2015/09/07,-81883
2015/09/08,4968
2015/09/09,-264468
2015/09/10,75972
2015/09/11,-26948
2015/09/12,252935
2015/09/13,71067
2015/09/14,1338
2015/09/15,27807
2015/09/16,-36428
2015/09/17,-2005
2015/09/18,7060
2015/09/19,-7600
2015/09/20,25582
2015/09/21,-861
2015/09/22,76350
2015/09/23,-37504
2015/09/24,-34663
2015/09/25,-59220
2015/09/26,25703
2015/09/27,24869
2015/09/28,3932
2015/09/29,26725
2015/09/30,14609
2015/10/01,-9164
2015/10/02,-36011
2015/10/03,-61259
2015/10/04,24002
2015/10/05,-9221
2015/10/06,51455
2015/10/07,-7001
2015/10/08,18761
2015/10/09,-54377
2015/10/10,25605
2015/10/11,-11645
2015/10/12,54221
2015/10/13,-29336
2015/10/14,5450
2015/10/15,48156
2015/10/16,24769
2015/10/17,61684
2015/10/18,-31486
2015/10/19,18739
2015/10/20,17611
2015/10/21,19391
2015/10/22,74
2015/10/23,-37637
2015/10/24,24815
2015/10/25,22447
2015/10/26,30212
2015/10/27,-25749
2015/10/28,-29922
2015/10/29,-1180
2015/10/30,25209
2015/10/31,21897
2015/11/01,-11280
2015/11/02,-431
2015/11/03,62766
2015/11/04,98493
2015/11/05,39935
2015/11/06,-12678
2015/11/07,-117996
2015/11/08,-34571
2015/11/09,-11200
2015/11/10,22244
2015/11/11,-4845
2015/11/12,-34562
2015/11/13,-22613
2015/11/14,12976
2015/11/15,45589
2015/11/16,18734
2015/11/17,-35401
2015/11/18,-13574
2015/11/19,-16893
2015/11/20,2667
2015/11/21,-21169
2015/11/22,27871
2015/11/23,-17500
2015/11/24,2710
2015/11/25,-13850
2015/11/26,45540
2015/11/27,-39206
2015/11/28,31057
2015/11/29,-69867
2015/11/30,132379
2015/12/01,9189
2015/12/02,100857
2015/12/03,-114768
2015/12/04,-41284
2015/12/05,29104
2015/12/06,56278
2015/12/07,55652
2015/12/08,-14508
2015/12/09,45337
2015/12/10,38756
2015/12/11,-15792
2015/12/12,49499
2015/12/13,-6084
2015/12/14,97356
2015/12/15,-50076
2015/12/16,-2878
2015/12/17,-59832
2015/12/18,-14920
2015/12/19,36849
2015/12/20,-52037
2015/12/21,37188
2015/12/22,-31207
2015/12/23,49483
2015/12/24,-37018
2015/12/25,-78135
2015/12/26,-44960
2015/12/27,-46499
2015/12/28,25605
2015/12/29,-240
2015/12/30,10065
2015/12/31,-36783
2016/01/01,-105830
2016/01/02,5632
2016/01/03,-7592
2016/01/04,95497
2016/01/05,-7863
2016/01/06,19454
2016/01/07,173
2016/01/08,-10437
2016/01/09,58091
2016/01/10,14188
2016/01/11,30788
2016/01/12,-11112
2016/01/13,-27481
2016/01/14,-27089
2016/01/15,-25929
2016/01/16,87465
2016/01/17,92134
2016/01/18,52122
2016/01/19,-69129
2016/01/20,114293
2016/01/21,20942
2016/01/22,61213
2016/01/23,-139166
2016/01/24,-31962
2016/01/25,16936
2016/01/26,35106
2016/01/27,28761
2016/01/28,21632
2016/01/29,-13351
2016/01/30,3049
2016/01/31,-69834
2016/02/01,87142
2016/02/02,164539
2016/02/03,62694
2016/02/04,-133834
2016/02/05,-170305
2016/02/06,-27840
2016/02/07,53941
2016/02/08,-19354
2016/02/09,37188
2016/02/10,-38546
2016/02/11,10272
2016/02/12,-60463
2016/02/13,-20120
2016/02/14,5003
2016/02/15,37209
2016/02/16,4092
2016/02/17,54119
2016/02/18,-24533
2016/02/19,30533
2016/02/20,-34737
2016/02/21,36173
2016/02/22,2714
2016/02/23,15786
2016/02/24,-44500
2016/02/25,36247
2016/02/26,-36591
2016/02/27,5072
2016/02/28,-44007
2016/02/29,66829
2016/03/01,61635
2016/03/02,67088
2016/03/03,-6875
2016/03/04,-10270
2016/03/05,-29214
2016/03/06,-130548
2016/03/07,-99273
2016/03/08,-52881
2016/03/09,103774
2016/03/10,17810
2016/03/11,-30063
2016/03/12,-115755
2016/03/13,-18377
2016/03/14,15810
2016/03/15,58148
2016/03/16,20977
2016/03/17,28270
2016/03/18,-9922
2016/03/19,-29179
2016/03/20,-72239
2016/03/21,-6134
2016/03/22,55811
2016/03/23,-17667
2016/03/24,-436
2016/03/25,-55549
2016/03/26,78105
2016/03/27,-35483
2016/03/28,99130
2016/03/29,109769
2016/03/30,88276
2016/03/31,-84522
2016/04/01,-123620
2016/04/02,-18725
2016/04/03,26190
2016/04/04,12338
2016/04/05,-6617
2016/04/06,17812
2016/04/07,-29303
2016/04/08,-36922
2016/04/09,-38243
2016/04/10,-39060
2016/04/11,48997
2016/04/12,87994
2016/04/13,83500
2016/04/14,-1650
2016/04/15,-88504
2016/04/16,-54599
2016/04/17,-18871
2016/04/18,47454
2016/04/19,38510
2016/04/20,9351
2016/04/21,-11249
2016/04/22,-24891
2016/04/23,-12498
2016/04/24,-13186
2016/04/25,52870
2016/04/26,47362
2016/04/27,22293
2016/04/28,-25669
2016/04/29,17543
2016/04/30,-41924
2016/05/01,-42873
2016/05/02,-41290
2016/05/03,39177
2016/05/04,36810
2016/05/05,-26231
2016/05/06,-29843
2016/05/07,-40833
2016/05/08,-39112
2016/05/09,23958
2016/05/10,54125
2016/05/11,52199
2016/05/12,-2671
2016/05/13,-32061
2016/05/14,-8048
2016/05/15,-33986
2016/05/16,53514
2016/05/17,33966
2016/05/18,80363
2016/05/19,-46264
2016/05/20,-38501
2016/05/21,-44412
2016/05/22,-7646
2016/05/23,40391
2016/05/24,47071
2016/05/25,57138
2016/05/26,-23891
2016/05/27,-5826
2016/05/28,-14104
2016/05/29,-44789
2016/05/30,36226
2016/05/31,-559
2016/06/01,81908
2016/06/02,-53377
2016/06/03,7314
2016/06/04,-39937
2016/06/05,-29155
2016/06/06,3132
2016/06/07,31745
2016/06/08,22467
2016/06/09,18639
2016/06/10,13326
2016/06/11,-18141
2016/06/12,-21158
2016/06/13,45409
2016/06/14,59481
2016/06/15,53678
2016/06/16,2091
2016/06/17,35305
2016/06/18,-1447
2016/06/19,-59658
2016/06/20,-40151
2016/06/21,22326
2016/06/22,17616
2016/06/23,26977
2016/06/24,-48359
2016/06/25,29634
2016/06/26,-42977
2016/06/27,-65643
2016/06/28,-59649
2016/06/29,-43126
2016/06/30,37826
2016/07/01,18361
2016/07/02,-1637
2016/07/03,-58120
2016/07/04,-8595
2016/07/05,17815
2016/07/06,7372
2016/07/07,-50376
2016/07/08,-27882
2016/07/09,5017
2016/07/10,-41957
2016/07/11,30798
2016/07/12,-4165
2016/07/13,13891
2016/07/14,-31005
2016/07/15,-298
2016/07/16,47285
2016/07/17,-27070
2016/07/18,33104
2016/07/19,-14715
2016/07/20,26040
2016/07/21,-11838
2016/07/22,11261
2016/07/23,-1912
2016/07/24,-40005
2016/07/25,35953
2016/07/26,50677
2016/07/27,53942
2016/07/28,-19659
2016/07/29,-332573
2016/07/30,-120632
2016/07/31,-2111
2016/08/01,334000
2016/08/02,164220
2016/08/03,26970
2016/08/04,-10012
2016/08/05,-51973
2016/08/06,-60694
2016/08/07,-46738
2016/08/08,50834
2016/08/09,43531
2016/08/10,97906
2016/08/11,-6349
2016/08/12,7316
2016/08/13,-77667
2016/08/14,-68629
2016/08/15,23824
2016/08/16,82764
2016/08/17,72219
2016/08/18,-32313
2016/08/19,-68158
2016/08/20,-13547
2016/08/21,-43710
2016/08/22,34471
2016/08/23,-1080
2016/08/24,80490
2016/08/25,-58381
2016/08/26,-37678
2016/08/27,-55543
2016/08/28,-46613
2016/08/29,34555
2016/08/30,60665
2016/08/31,93078
2016/09/01,-22283
2016/09/02,-37539
2016/09/03,-40869
2016/09/04,-46514
2016/09/05,32067
2016/09/06,54154
2016/09/07,96356
2016/09/08,-33469
2016/09/09,-32729
2016/09/10,-72492
2016/09/11,-33940
2016/09/12,30975
2016/09/13,69081
2016/09/14,33556
2016/09/15,-31686
2016/09/16,-45056
2016/09/17,23803
2016/09/18,-67670
2016/09/19,-3118
2016/09/20,12849
2016/09/21,99495
2016/09/22,6966
2016/09/23,-46683
2016/09/24,-35228
2016/09/25,-32557
2016/09/26,57703
2016/09/27,65018
2016/09/28,63066
2016/09/29,-18910
2016/09/30,10451
2016/10/01,-17353
2016/10/02,-56180
2016/10/03,68049
2016/10/04,77409
2016/10/05,104150
2016/10/06,-32706
2016/10/07,-17688
2016/10/08,-22211
2016/10/09,-89245
2016/10/10,-73918
2016/10/11,44981
2016/10/12,17495
2016/10/13,17308
2016/10/14,-68266
2016/10/15,-49988
2016/10/16,-45843
2016/10/17,10261
2016/10/18,61438
2016/10/19,22786
2016/10/20,71987
2016/10/21,40568
2016/10/22,22654
2016/10/23,-136326
2016/10/24,15899
2016/10/25,114602
2016/10/26,151810
2016/10/27,111704
2016/10/28,-62735
2016/10/29,-100659
2016/10/30,-234346
2016/10/31,15478
2016/11/01,79214
2016/11/02,101050
2016/11/03,-1319
2016/11/04,-65258
2016/11/05,-31671
2016/11/06,-49621
2016/11/07,57186
2016/11/08,105296
2016/11/09,80742
2016/11/10,-5790
2016/11/11,-82547
2016/11/12,-38308
2016/11/13,-56233
2016/11/14,60593
2016/11/15,62711
2016/11/16,79218
2016/11/17,-11065
2016/11/18,-20236
2016/11/19,-24282
2016/11/20,-33181
2016/11/21,-929
2016/11/22,-8977
2016/11/23,54895
2016/11/24,78970
2016/11/25,76055
2016/11/26,7939
2016/11/27,-118134
2016/11/28,28230
2016/11/29,-10821
2016/11/30,35024
2016/12/01,-77274
2016/12/02,60333
2016/12/03,68325
2016/12/04,33200
2016/12/05,-25336
2016/12/06,58922
2016/12/07,67757
2016/12/08,-26027
2016/12/09,-131825
2016/12/10,-154824
2016/12/11,-82758
2016/12/12,-6800
2016/12/13,76198
2016/12/14,40159
2016/12/15,1568
2016/12/16,-6436
2016/12/17,-27717
2016/12/18,-66871
2016/12/19,11130
2016/12/20,73590
2016/12/21,152986
2016/12/22,36029
2016/12/23,-20453
2016/12/24,-139013
2016/12/25,-193887
2016/12/26,-25449
2016/12/27,93761
2016/12/28,144644
2016/12/29,38665
2016/12/30,-207
2016/12/31,-34438
2017/01/01,-150886
2017/01/02,25781
2017/01/03,23288
2017/01/04,161039
2017/01/05,-51498
2017/01/06,90907
2017/01/07,-8596
2017/01/08,-32093
2017/01/09,-122534
2017/01/10,13921
2017/01/11,8170
2017/01/12,12303
2017/01/13,-76084
2017/01/14,-38067
2017/01/15,-50049
2017/01/16,-585
2017/01/17,63844
2017/01/18,98895
2017/01/19,107811
2017/01/20,36218
2017/01/21,-21966
2017/01/22,-125659
2017/01/23,-37275
2017/01/24,50376
2017/01/25,119030
2017/01/26,77048
2017/01/27,2148
2017/01/28,-58987
2017/01/29,-60928
2017/01/30,-59955
2017/01/31,14466
2017/02/01,109117
2017/02/02,38665
2017/02/03,37197
2017/02/04,-83136
2017/02/05,-12660
2017/02/06,-50108
2017/02/07,36954
2017/02/08,23477
2017/02/09,85013
2017/02/10,-54827
2017/02/11,-48442
2017/02/12,-165232
2017/02/13,-16465
2017/02/14,45525
2017/02/15,88026
2017/02/16,-1108
2017/02/17,13671
2017/02/18,47229
2017/02/19,-39701
2017/02/20,-35668
2017/02/21,-23407
2017/02/22,40346
2017/02/23,29224
2017/02/24,79441
2017/02/25,53225
2017/02/26,-6787
2017/02/27,-111096
2017/02/28,-6104
2017/03/01,-1539
2017/03/02,53359
2017/03/03,36982
2017/03/04,-61625
2017/03/05,2067
2017/03/06,-78318
2017/03/07,122421
2017/03/08,14593
2017/03/09,59783
2017/03/10,-2156
2017/03/11,-22939
2017/03/12,-115538
2017/03/13,-67169
2017/03/14,65325
2017/03/15,113260
2017/03/16,-171754
2017/03/17,-7078
2017/03/18,27096
2017/03/19,207448
2017/03/20,-411487
2017/03/21,-30438
2017/03/22,58278
2017/03/23,347372
2017/03/24,27951
2017/03/25,-117428
2017/03/26,-64841
2017/03/27,-131991
2017/03/28,129662
2017/03/29,66602
2017/03/30,130299
2017/03/31,-123922
2017/04/01,5819
2017/04/02,-43539
2017/04/03,104958
2017/04/04,-17701
2017/04/05,68487
2017/04/06,-34356
2017/04/07,55943
2017/04/08,-110683
2017/04/09,-47493
2017/04/10,-46254
2017/04/11,117690
2017/04/12,25652
2017/04/13,-46679
2017/04/14,-37763
2017/04/15,3628
2017/04/16,-22169
2017/04/17,-103164
2017/04/18,-311573
2017/04/19,-528726
2017/04/20,-534542
2017/04/21,-305264
2017/04/22,597061
2017/04/23,552828
2017/04/24,535749
2017/04/25,20277
2017/04/26,104455
2017/04/27,50810
2017/04/28,-34842
2017/04/29,54388
2017/04/30,14101
2017/05/01,-6203
2017/05/02,-30745
2017/05/03,-11791
2017/05/04,176936
2017/05/05,-116132
2017/05/06,195972
2017/05/07,-78974
2017/05/08,193626
2017/05/09,-112717
2017/05/10,-55244
2017/05/11,-142860
2017/05/12,-9144
2017/05/13,81144
2017/05/14,184196
2017/05/15,38222
2017/05/16,-157093
2017/05/17,-110894
2017/05/18,-35222
2017/05/19,152885
2017/05/20,42434
2017/05/21,37015
2017/05/22,-23229
2017/05/23,50485
2017/05/24,533
2017/05/25,43972
2017/05/26,-66554
2017/05/27,37436
2017/05/28,6178
2017/05/29,-427956
2017/05/30,-1073
2017/05/31,463
2017/06/01,431772
2017/06/02,-73767
2017/06/03,78960
2017/06/04,-87966
2017/06/05,-24757
2017/06/06,-94504
2017/06/07,141573
2017/06/08,72984
2017/06/09,-70075
2017/06/10,-150814
2017/06/11,-162333
2017/06/12,-13720
2017/06/13,45771
2017/06/14,78185
2017/06/15,77955
2017/06/16,-18095
2017/06/17,-39651
2017/06/18,-158245
2017/06/19,-35588
2017/06/20,58689
2017/06/21,72436
2017/06/22,-4192
2017/06/23,-40690
2017/06/24,-53245
2017/06/25,-153952
2017/06/26,-20909
2017/06/27,22526
2017/06/28,176584
2017/06/29,-67901
2017/06/30,22646
2017/07/01,-78495
2017/07/02,2848
2017/07/03,-38500
2017/07/04,45663
2017/07/05,20397
2017/07/06,-33944
2017/07/07,59869
2017/07/08,-2783
2017/07/09,-79150
2017/07/10,-6265
2017/07/11,146591
2017/07/12,172961
2017/07/13,-75651
2017/07/14,-132178
2017/07/15,-65533
2017/07/16,-51324
2017/07/17,34099
2017/07/18,104998
2017/07/19,102583
2017/07/20,-19060
2017/07/21,-50935
2017/07/22,-68415
2017/07/23,-117290
2017/07/24,-19356
2017/07/25,13602
2017/07/26,103696
2017/07/27,-20017
2017/07/28,7674
2017/07/29,10283
2017/07/30,-112157
2017/07/31,22936
2017/08/01,-156547
2017/08/02,47899
2017/08/03,-128508
2017/08/04,187738
2017/08/05,69868
2017/08/06,-15597
2017/08/07,3379
2017/08/08,123749
2017/08/09,150662
2017/08/10,20712
2017/08/11,-64288
2017/08/12,-32316
2017/08/13,-20687
2017/08/14,-70833
2017/08/15,153871
2017/08/16,-30246
2017/08/17,180936
2017/08/18,-127414
2017/08/19,50533
2017/08/20,-255553
2017/08/21,-101977
2017/08/22,-225341
2017/08/23,225795
2017/08/24,-11160
2017/08/25,117769
2017/08/26,-212222
2017/08/27,160987
2017/08/28,56334
2017/08/29,133440
2017/08/30,43168
2017/08/31,93744
2017/09/01,11781
2017/09/02,-75718
2017/09/03,-160199
2017/09/04,339
2017/09/05,49212
2017/09/06,197690
2017/09/07,-5305
2017/09/08,31180
2017/09/09,-166964
2017/09/10,-165431
2017/09/11,-73635
2017/09/12,98776
2017/09/13,141104
2017/09/14,-23021
2017/09/15,77128
2017/09/16,-50977
2017/09/17,-130529
2017/09/18,-153068
2017/09/19,-330034
2017/09/20,58023
2017/09/21,55111
2017/09/22,298636
2017/09/23,-54664
2017/09/24,-150389
2017/09/25,19801
2017/09/26,149939
2017/09/27,115416
2017/09/28,96334
2017/09/29,37277
2017/09/30,-52880
2017/10/01,-134737
2017/10/02,52874
2017/10/03,150025
2017/10/04,-9668
2017/10/05,-163385
2017/10/06,24215
2017/10/07,56422
2017/10/08,3478
2017/10/09,-51413
2017/10/10,116198
2017/10/11,105820
2017/10/12,30850
2017/10/13,-3909
2017/10/14,56581
2017/10/15,58639
2017/10/16,37105
2017/10/17,24626
2017/10/18,-29773
2017/10/19,58095
2017/10/20,-1167
2017/10/21,-3569
2017/10/22,14476
2017/10/23,10509
2017/10/24,124155
2017/10/25,8183
2017/10/26,-78174
2017/10/27,-234167
2017/10/28,-803636
2017/10/29,-675483
2017/10/30,-593315
2017/10/31,0
2017/11/01,0
2017/11/02,0
2017/11/03,0
2017/11/04,0
2017/11/05,0
2017/11/06,0
2017/11/07,777842
2017/11/08,742562
2017/11/09,820490
2017/11/10,-85210
2017/11/11,-205653
2017/11/12,-385982
2017/11/13,74104
2017/11/14,193784
2017/11/15,222000
2017/11/16,-766736
2017/11/17,111060
2017/11/18,65605
2017/11/19,803338
2017/11/20,-4801
2017/11/21,122309
2017/11/22,-58716
2017/11/23,-1697
2017/11/24,-52004
2017/11/25,94040
2017/11/26,-44230
2017/11/27,102989
2017/11/28,18531
2017/11/29,198846
2017/11/30,39193
2017/12/01,103942
2017/12/02,-180889
2017/12/03,-88459
2017/12/04,30808
2017/12/05,162021
2017/12/06,225867
2017/12/07,-120065
2017/12/08,-4951
2017/12/09,-87379
2017/12/10,89780
2017/12/11,11778
