Date,mediantransactionvalue7wmaUSD
2014/01/07,257.349
2014/01/08,249.607
2014/01/09,240.48
2014/01/10,230.452
2014/01/11,222.413
2014/01/12,207.104
2014/01/13,202.957
2014/01/14,204.631
2014/01/15,204.46
2014/01/16,203.221
2014/01/17,201.194
2014/01/18,193.931
2014/01/19,188.61
2014/01/20,194.416
2014/01/21,192.127
2014/01/22,193.528
2014/01/23,198.006
2014/01/24,208.2
2014/01/25,206.352
2014/01/26,208.927
2014/01/27,212.339
2014/01/28,217.401
2014/01/29,215.615
2014/01/30,212.726
2014/01/31,217.334
2014/02/01,209.52
2014/02/02,199.608
2014/02/03,189.043
2014/02/04,185.006
2014/02/05,183.946
2014/02/06,185.434
2014/02/07,201.65
2014/02/08,195.502
2014/02/09,187.183
2014/02/10,195.565
2014/02/11,193.287
2014/02/12,183.981
2014/02/13,181.09
2014/02/14,180.489
2014/02/15,173.261
2014/02/16,163.807
2014/02/17,155.955
2014/02/18,149.795
2014/02/19,150.492
2014/02/20,157.599
2014/02/21,179.828
2014/02/22,180.87
2014/02/23,182.748
2014/02/24,190.422
2014/02/25,209.786
2014/02/26,214.408
2014/02/27,202.281
2014/02/28,199.136
2014/03/01,191.214
2014/03/02,177.251
2014/03/03,185.31
2014/03/04,193.448
2014/03/05,189.885
2014/03/06,183.677
2014/03/07,174.198
2014/03/08,176.497
2014/03/09,172.987
2014/03/10,167.121
2014/03/11,160.192
2014/03/12,157.783
2014/03/13,152.212
2014/03/14,138.79
2014/03/15,125.973
2014/03/16,112.053
2014/03/17,108.391
2014/03/18,108.933
2014/03/19,105.242
2014/03/20,107.956
2014/03/21,106.995
2014/03/22,104.853
2014/03/23,98.164
2014/03/24,97.921
2014/03/25,104.388
2014/03/26,108.123
2014/03/27,113.027
2014/03/28,112.819
2014/03/29,108.202
2014/03/30,104.945
2014/03/31,105.167
2014/04/01,111.124
2014/04/02,113.149
2014/04/03,112.333
2014/04/04,113.384
2014/04/05,106.786
2014/04/06,100.075
2014/04/07,97.15
2014/04/08,98.566
2014/04/09,98.298
2014/04/10,103.828
2014/04/11,105.775
2014/04/12,101.857
2014/04/13,94.212
2014/04/14,98.392
2014/04/15,103.818
2014/04/16,110.472
2014/04/17,109.232
2014/04/18,109.977
2014/04/19,105.012
2014/04/20,100.817
2014/04/21,94.984
2014/04/22,91.307
2014/04/23,82.806
2014/04/24,81.695
2014/04/25,78.529
2014/04/26,77.703
2014/04/27,74.223
2014/04/28,77.167
2014/04/29,78.107
2014/04/30,83.07
2014/05/01,83.246
2014/05/02,81.108
2014/05/03,75.815
2014/05/04,71.656
2014/05/05,70.569
2014/05/06,70.485
2014/05/07,72.549
2014/05/08,72.964
2014/05/09,74.819
2014/05/10,72.37
2014/05/11,68.145
2014/05/12,68.139
2014/05/13,69.434
2014/05/14,70.197
2014/05/15,68.502
2014/05/16,71.135
2014/05/17,71.285
2014/05/18,70.839
2014/05/19,76.072
2014/05/20,84.811
2014/05/21,93.357
2014/05/22,99.362
2014/05/23,107.289
2014/05/24,107.102
2014/05/25,108.75
2014/05/26,111.95
2014/05/27,115.343
2014/05/28,114.882
2014/05/29,114.847
2014/05/30,122.574
2014/05/31,123.548
2014/06/01,131.477
2014/06/02,136.73
2014/06/03,144.618
2014/06/04,149.538
2014/06/05,147.828
2014/06/06,144.276
2014/06/07,140.21
2014/06/08,136.257
2014/06/09,136.306
2014/06/10,134.701
2014/06/11,138.001
2014/06/12,141.103
2014/06/13,135.742
2014/06/14,125.466
2014/06/15,111.481
2014/06/16,105.437
2014/06/17,105.261
2014/06/18,105.545
2014/06/19,104.003
2014/06/20,106.826
2014/06/21,106.183
2014/06/22,102.896
2014/06/23,109.34
2014/06/24,111.873
2014/06/25,109.852
2014/06/26,108.871
2014/06/27,109.652
2014/06/28,104.626
2014/06/29,97.805
2014/06/30,102.635
2014/07/01,111.82
2014/07/02,117.923
2014/07/03,121.647
2014/07/04,116.55
2014/07/05,105.322
2014/07/06,94.772
2014/07/07,91.316
2014/07/08,87.33
2014/07/09,85.946
2014/07/10,91.05
2014/07/11,101.649
2014/07/12,101.106
2014/07/13,96.87
2014/07/14,100.464
2014/07/15,99.711
2014/07/16,101.104
2014/07/17,100.216
2014/07/18,101.388
2014/07/19,92.269
2014/07/20,86.695
2014/07/21,88.889
2014/07/22,94.505
2014/07/23,102.388
2014/07/24,110.884
2014/07/25,116.075
2014/07/26,109.442
2014/07/27,101.25
2014/07/28,103.116
2014/07/29,104.733
2014/07/30,108.186
2014/07/31,107.011
2014/08/01,109.824
2014/08/02,107.858
2014/08/03,100.138
2014/08/04,101.328
2014/08/05,105.068
2014/08/06,102.341
2014/08/07,102.186
2014/08/08,101.439
2014/08/09,95.357
2014/08/10,91.019
2014/08/11,90.062
2014/08/12,91.8
2014/08/13,95.046
2014/08/14,101.747
2014/08/15,100.427
2014/08/16,93.28
2014/08/17,93.192
2014/08/18,98.393
2014/08/19,103.134
2014/08/20,108.689
2014/08/21,113.779
2014/08/22,115.1
2014/08/23,111.7
2014/08/24,108.719
2014/08/25,109.266
2014/08/26,111.906
2014/08/27,114.52
2014/08/28,113.481
2014/08/29,114.599
2014/08/30,106.707
2014/08/31,102.624
2014/09/01,99.843
2014/09/02,98.941
2014/09/03,99.777
2014/09/04,104.662
2014/09/05,106.102
2014/09/06,102.374
2014/09/07,95.154
2014/09/08,95.124
2014/09/09,95.351
2014/09/10,98.932
2014/09/11,101.253
2014/09/12,106.698
2014/09/13,106.276
2014/09/14,100.227
2014/09/15,100.395
2014/09/16,97.31
2014/09/17,99.584
2014/09/18,107.062
2014/09/19,113.605
2014/09/20,110.685
2014/09/21,104.496
2014/09/22,106.068
2014/09/23,108.925
2014/09/24,108.253
2014/09/25,105.357
2014/09/26,104.613
2014/09/27,98.296
2014/09/28,90.544
2014/09/29,93.945
2014/09/30,98.569
2014/10/01,99.747
2014/10/02,101.338
2014/10/03,100.168
2014/10/04,96.878
2014/10/05,93.314
2014/10/06,93.175
2014/10/07,94.731
2014/10/08,96.925
2014/10/09,100.829
2014/10/10,103.05
2014/10/11,100.666
2014/10/12,94.393
2014/10/13,94.244
2014/10/14,99.209
2014/10/15,103.492
2014/10/16,102.925
2014/10/17,104.36
2014/10/18,99.448
2014/10/19,92.985
2014/10/20,92.882
2014/10/21,95.74
2014/10/22,95.174
2014/10/23,96.467
2014/10/24,93.165
2014/10/25,95.635
2014/10/26,86.359
2014/10/27,85.215
2014/10/28,84.645
2014/10/29,83.356
2014/10/30,79.148
2014/10/31,77.209
2014/11/01,75.31
2014/11/02,69.326
2014/11/03,67.701
2014/11/04,70.281
2014/11/05,76.074
2014/11/06,76.633
2014/11/07,77.711
2014/11/08,73.538
2014/11/09,68.082
2014/11/10,72.244
2014/11/11,74.512
2014/11/12,83.238
2014/11/13,96.172
2014/11/14,99.34
2014/11/15,97.053
2014/11/16,90.728
2014/11/17,92.619
2014/11/18,93.338
2014/11/19,95.513
2014/11/20,96.28
2014/11/21,97.569
2014/11/22,99.025
2014/11/23,89.585
2014/11/24,89.173
2014/11/25,93.805
2014/11/26,98.807
2014/11/27,100.958
2014/11/28,107.449
2014/11/29,109.949
2014/11/30,106.22
2014/12/01,108.735
2014/12/02,118.993
2014/12/03,118.851
2014/12/04,117.492
2014/12/05,116.107
2014/12/06,111.01
2014/12/07,105.762
2014/12/08,108.452
2014/12/09,111.864
2014/12/10,118.552
2014/12/11,119.82
2014/12/12,116.425
2014/12/13,113.796
2014/12/14,105.078
2014/12/15,104.69
2014/12/16,108.195
2014/12/17,107.95
2014/12/18,118.588
2014/12/19,128.687
2014/12/20,133.813
2014/12/21,123.767
2014/12/22,126.828
2014/12/23,127.091
2014/12/24,121.346
2014/12/25,114.332
2014/12/26,115.131
2014/12/27,115.632
2014/12/28,109.056
2014/12/29,106.815
2014/12/30,114.302
2014/12/31,117.006
2015/01/01,108.146
2015/01/02,111.649
2015/01/03,108.355
2015/01/04,107.287
2015/01/05,102.343
2015/01/06,100.464
2015/01/07,103.472
2015/01/08,104.868
2015/01/09,104.521
2015/01/10,107.259
2015/01/11,97.974
2015/01/12,89.068
2015/01/13,92.328
2015/01/14,93.192
2015/01/15,98.99
2015/01/16,102.524
2015/01/17,97.362
2015/01/18,91.093
2015/01/19,87.115
2015/01/20,82.741
2015/01/21,78.596
2015/01/22,79.142
2015/01/23,78.5
2015/01/24,75.663
2015/01/25,69.531
2015/01/26,75.791
2015/01/27,76.105
2015/01/28,75.957
2015/01/29,76.665
2015/01/30,81.805
2015/01/31,77.219
2015/02/01,73.193
2015/02/02,75.926
2015/02/03,82.001
2015/02/04,81.629
2015/02/05,80.104
2015/02/06,80.454
2015/02/07,72.926
2015/02/08,63.956
2015/02/09,56.651
2015/02/10,53.599
2015/02/11,52.293
2015/02/12,56.17
2015/02/13,54.81
2015/02/14,51.175
2015/02/15,49.754
2015/02/16,48.606
2015/02/17,49.786
2015/02/18,49.967
2015/02/19,49.968
2015/02/20,50.571
2015/02/21,50.337
2015/02/22,47.775
2015/02/23,47.789
2015/02/24,52.289
2015/02/25,53.93
2015/02/26,54.11
2015/02/27,57.702
2015/02/28,55.927
2015/03/01,53.271
2015/03/02,57.227
2015/03/03,62.817
2015/03/04,65.874
2015/03/05,67.677
2015/03/06,68.43
2015/03/07,61.962
2015/03/08,56.218
2015/03/09,56.445
2015/03/10,59.354
2015/03/11,59.871
2015/03/12,63.685
2015/03/13,64.515
2015/03/14,61.834
2015/03/15,56.746
2015/03/16,58.279
2015/03/17,59.988
2015/03/18,61.443
2015/03/19,58.738
2015/03/20,57.248
2015/03/21,54.437
2015/03/22,50.838
2015/03/23,51.484
2015/03/24,54.921
2015/03/25,56.224
2015/03/26,55.484
2015/03/27,56.923
2015/03/28,54.285
2015/03/29,50.084
2015/03/30,50.405
2015/03/31,52.717
2015/04/01,55.51
2015/04/02,55.807
2015/04/03,53.862
2015/04/04,50.018
2015/04/05,44.827
2015/04/06,44.004
2015/04/07,46.707
2015/04/08,48.829
2015/04/09,49.072
2015/04/10,49.625
2015/04/11,48.144
2015/04/12,47.467
2015/04/13,46.794
2015/04/14,48.302
2015/04/15,48.204
2015/04/16,51.697
2015/04/17,55.65
2015/04/18,53.745
2015/04/19,54.536
2015/04/20,57.114
2015/04/21,66.845
2015/04/22,74.724
2015/04/23,82.788
2015/04/24,87.161
2015/04/25,85.336
2015/04/26,81.588
2015/04/27,78.731
2015/04/28,75.033
2015/04/29,71.413
2015/04/30,70.547
2015/05/01,68.392
2015/05/02,61.886
2015/05/03,61.964
2015/05/04,61.942
2015/05/05,62.551
2015/05/06,65.136
2015/05/07,67.552
2015/05/08,67.628
2015/05/09,64.237
2015/05/10,66.634
2015/05/11,76.076
2015/05/12,83.185
2015/05/13,83.106
2015/05/14,80.744
2015/05/15,76.771
2015/05/16,69.218
2015/05/17,62.15
2015/05/18,60.697
2015/05/19,73.043
2015/05/20,82.068
2015/05/21,89.76
2015/05/22,94.484
2015/05/23,93.76
2015/05/24,83.868
2015/05/25,79.666
2015/05/26,77.139
2015/05/27,75.882
2015/05/28,75.478
2015/05/29,69.451
2015/05/30,59.052
2015/05/31,63.172
2015/06/01,74.086
2015/06/02,82.522
2015/06/03,84.887
2015/06/04,85.011
2015/06/05,91.695
2015/06/06,95.795
2015/06/07,88.159
2015/06/08,84.339
2015/06/09,91.095
2015/06/10,95.303
2015/06/11,97.388
2015/06/12,96.663
2015/06/13,93.031
2015/06/14,86.479
2015/06/15,86.508
2015/06/16,88.591
2015/06/17,97.438
2015/06/18,101.492
2015/06/19,98.505
2015/06/20,93.915
2015/06/21,86.323
2015/06/22,84.553
2015/06/23,79.431
2015/06/24,75.082
2015/06/25,72.25
2015/06/26,73.869
2015/06/27,70.987
2015/06/28,70.254
2015/06/29,81.257
2015/06/30,115.372
2015/07/01,112.558
2015/07/02,121.799
2015/07/03,119.702
2015/07/04,107.945
2015/07/05,119.269
2015/07/06,122.539
2015/07/07,124.105
2015/07/08,132.603
2015/07/09,125.091
2015/07/10,110.761
2015/07/11,93.684
2015/07/12,68.827
2015/07/13,56.064
2015/07/14,61.501
2015/07/15,66.259
2015/07/16,75.421
2015/07/17,75.963
2015/07/18,64.954
2015/07/19,54.02
2015/07/20,55.242
2015/07/21,52.246
2015/07/22,53.166
2015/07/23,65.349
2015/07/24,76.168
2015/07/25,76.647
2015/07/26,78.86
2015/07/27,84.73
2015/07/28,89.367
2015/07/29,95.195
2015/07/30,98.956
2015/07/31,99.438
2015/08/01,89.497
2015/08/02,78.555
2015/08/03,74.795
2015/08/04,86.092
2015/08/05,94.819
2015/08/06,92.675
2015/08/07,95.638
2015/08/08,91.647
2015/08/09,87.046
2015/08/10,88.366
2015/08/11,90.457
2015/08/12,91.838
2015/08/13,89.162
2015/08/14,87.232
2015/08/15,81.404
2015/08/16,80.292
2015/08/17,85.954
2015/08/18,91.943
2015/08/19,95.496
2015/08/20,98.477
2015/08/21,95.926
2015/08/22,87.449
2015/08/23,79.621
2015/08/24,80.453
2015/08/25,82.532
2015/08/26,82.853
2015/08/27,83.992
2015/08/28,87.187
2015/08/29,81.598
2015/08/30,78.8
2015/08/31,77.155
2015/09/01,77.099
2015/09/02,96.719
2015/09/03,96.327
2015/09/04,94.948
2015/09/05,82.977
2015/09/06,76.557
2015/09/07,74.717
2015/09/08,78.451
2015/09/09,83.57
2015/09/10,85.139
2015/09/11,72.247
2015/09/12,63.131
2015/09/13,50.253
2015/09/14,41.787
2015/09/15,37.431
2015/09/16,32.833
2015/09/17,23.364
2015/09/18,25.759
2015/09/19,33.906
2015/09/20,41.77
2015/09/21,53.08
2015/09/22,67.278
2015/09/23,78.927
2015/09/24,90.772
2015/09/25,97.812
2015/09/26,94.326
2015/09/27,90.636
2015/09/28,96.935
2015/09/29,103.803
2015/09/30,105.835
2015/10/01,112.043
2015/10/02,113.781
2015/10/03,106.861
2015/10/04,100.316
2015/10/05,99.161
2015/10/06,103.587
2015/10/07,104.998
2015/10/08,104.115
2015/10/09,103.493
2015/10/10,93.914
2015/10/11,90.351
2015/10/12,93.711
2015/10/13,92.279
2015/10/14,96.101
2015/10/15,104.234
2015/10/16,109.61
2015/10/17,106.169
2015/10/18,100.425
2015/10/19,104.536
2015/10/20,105.762
2015/10/21,105.871
2015/10/22,109.817
2015/10/23,106.545
2015/10/24,97.345
2015/10/25,95.062
2015/10/26,98.937
2015/10/27,103.365
2015/10/28,106.473
2015/10/29,108.168
2015/10/30,115.776
2015/10/31,111.328
2015/11/01,112.741
2015/11/02,114.172
2015/11/03,125.343
2015/11/04,146.356
2015/11/05,154.05
2015/11/06,152.094
2015/11/07,138.503
2015/11/08,127.411
2015/11/09,120.657
2015/11/10,117.114
2015/11/11,115.14
2015/11/12,118.737
2015/11/13,121.674
2015/11/14,117.349
2015/11/15,115.234
2015/11/16,118.465
2015/11/17,117.028
2015/11/18,115.56
2015/11/19,112.497
2015/11/20,108.794
2015/11/21,101.397
2015/11/22,95.317
2015/11/23,98.266
2015/11/24,100.107
2015/11/25,107.227
2015/11/26,118.414
2015/11/27,128.215
2015/11/28,118.123
2015/11/29,113.737
2015/11/30,122.094
2015/12/01,128.001
2015/12/02,132.804
2015/12/03,129.218
2015/12/04,127.247
2015/12/05,129.317
2015/12/06,144.641
2015/12/07,158.568
2015/12/08,165.653
2015/12/09,189.955
2015/12/10,215.075
2015/12/11,234.573
2015/12/12,229.13
2015/12/13,237.642
2015/12/14,235.022
2015/12/15,229.176
2015/12/16,223.085
2015/12/17,223.247
2015/12/18,227.835
2015/12/19,209.784
2015/12/20,210.905
2015/12/21,219.994
2015/12/22,226.612
2015/12/23,235.443
2015/12/24,250.958
2015/12/25,268.775
2015/12/26,234.528
2015/12/27,195.828
2015/12/28,171.724
2015/12/29,151.796
2015/12/30,132.153
2015/12/31,117.099
2016/01/01,107.472
2016/01/02,99.051
2016/01/03,96.228
2016/01/04,93.611
2016/01/05,96.485
2016/01/06,100.752
2016/01/07,105.872
2016/01/08,109.416
2016/01/09,102.433
2016/01/10,98.113
2016/01/11,99.951
2016/01/12,101.114
2016/01/13,105.586
2016/01/14,109.621
2016/01/15,112.453
2016/01/16,105.18
2016/01/17,98.372
2016/01/18,95.17
2016/01/19,99.933
2016/01/20,100.474
2016/01/21,105.709
2016/01/22,110.857
2016/01/23,115.384
2016/01/24,129.122
2016/01/25,126.716
2016/01/26,135.271
2016/01/27,141.472
2016/01/28,135.093
2016/01/29,131.632
2016/01/30,133.619
2016/01/31,132.412
2016/02/01,138.137
2016/02/02,132.067
2016/02/03,123.416
2016/02/04,129.012
2016/02/05,131.145
2016/02/06,135.173
2016/02/07,136.522
2016/02/08,148.354
2016/02/09,165.135
2016/02/10,178.933
2016/02/11,174.599
2016/02/12,167.9
2016/02/13,161.906
2016/02/14,158.823
2016/02/15,165.771
2016/02/16,173.285
2016/02/17,174.962
2016/02/18,177.704
2016/02/19,181.797
2016/02/20,188.282
2016/02/21,196.964
2016/02/22,199.598
2016/02/23,196.205
2016/02/24,190.188
2016/02/25,183.665
2016/02/26,179.639
2016/02/27,159.534
2016/02/28,180.095
2016/02/29,217.661
2016/03/01,239.371
2016/03/02,257.541
2016/03/03,252.128
2016/03/04,239.826
2016/03/05,285.647
2016/03/06,246.874
2016/03/07,215.635
2016/03/08,190.407
2016/03/09,168.378
2016/03/10,148.722
2016/03/11,133.217
2016/03/12,118.017
2016/03/13,112.27
2016/03/14,113.343
2016/03/15,115.363
2016/03/16,136.269
2016/03/17,143.053
2016/03/18,141.957
2016/03/19,134.466
2016/03/20,126.907
2016/03/21,123.502
2016/03/22,116.786
2016/03/23,112.167
2016/03/24,114.045
2016/03/25,114.201
2016/03/26,110.886
2016/03/27,107.963
2016/03/28,110.818
2016/03/29,114.426
2016/03/30,116.891
2016/03/31,119.151
2016/04/01,121.177
2016/04/02,119.57
2016/04/03,116.101
2016/04/04,117.328
2016/04/05,117.969
2016/04/06,120.747
2016/04/07,122.32
2016/04/08,125.548
2016/04/09,120.075
2016/04/10,115.542
2016/04/11,117.842
2016/04/12,120.318
2016/04/13,124.088
2016/04/14,126.464
2016/04/15,132.332
2016/04/16,127.959
2016/04/17,124.885
2016/04/18,125.019
2016/04/19,126.352
2016/04/20,127.838
2016/04/21,129.193
2016/04/22,131.487
2016/04/23,125.73
2016/04/24,118.664
2016/04/25,119.441
2016/04/26,120.22
2016/04/27,119.331
2016/04/28,117.039
2016/04/29,112.867
2016/04/30,108.474
2016/05/01,101.596
2016/05/02,105.877
2016/05/03,112.074
2016/05/04,119.798
2016/05/05,123.76
2016/05/06,126.559
2016/05/07,126.866
2016/05/08,124.678
2016/05/09,125.532
2016/05/10,127.871
2016/05/11,130.562
2016/05/12,135.692
2016/05/13,141.324
2016/05/14,136.585
2016/05/15,136.295
2016/05/16,143.917
2016/05/17,147.271
2016/05/18,145.004
2016/05/19,144.104
2016/05/20,141.38
2016/05/21,134.71
2016/05/22,126.587
2016/05/23,125.086
2016/05/24,121.936
2016/05/25,120.116
2016/05/26,124.213
2016/05/27,131.177
2016/05/28,134.379
2016/05/29,137.122
2016/05/30,135.384
2016/05/31,140.094
2016/06/01,136.07
2016/06/02,130.708
2016/06/03,129.451
2016/06/04,128.025
2016/06/05,127.676
2016/06/06,132.457
2016/06/07,136.389
2016/06/08,140.759
2016/06/09,147.137
2016/06/10,154.657
2016/06/11,157.217
2016/06/12,158.631
2016/06/13,165.844
2016/06/14,168.383
2016/06/15,169.692
2016/06/16,180.215
2016/06/17,184.784
2016/06/18,180.094
2016/06/19,173.312
2016/06/20,177.101
2016/06/21,184.701
2016/06/22,197.311
2016/06/23,195.27
2016/06/24,202.229
2016/06/25,195.677
2016/06/26,182.632
2016/06/27,175.362
2016/06/28,168.931
2016/06/29,169.657
2016/06/30,175.002
2016/07/01,177.467
2016/07/02,181.5
2016/07/03,176.086
2016/07/04,182.36
2016/07/05,182.498
2016/07/06,179.351
2016/07/07,178.423
2016/07/08,179.795
2016/07/09,169.998
2016/07/10,159.023
2016/07/11,167.067
2016/07/12,165.528
2016/07/13,172.883
2016/07/14,177.543
2016/07/15,188.753
2016/07/16,186.001
2016/07/17,180.392
2016/07/18,191.345
2016/07/19,203.854
2016/07/20,206.812
2016/07/21,215.269
2016/07/22,225.275
2016/07/23,224.317
2016/07/24,219.103
2016/07/25,215.057
2016/07/26,217.246
2016/07/27,222.428
2016/07/28,224.378
2016/07/29,234.191
2016/07/30,237.454
2016/07/31,232.908
2016/08/01,227.487
2016/08/02,237.221
2016/08/03,232.256
2016/08/04,226.044
2016/08/05,214.949
2016/08/06,204.48
2016/08/07,203.46
2016/08/08,196.379
2016/08/09,195.751
2016/08/10,190.013
2016/08/11,186.392
2016/08/12,193.341
2016/08/13,197.906
2016/08/14,197.996
2016/08/15,202.489
2016/08/16,202.855
2016/08/17,197.733
2016/08/18,195.423
2016/08/19,198.912
2016/08/20,188.857
2016/08/21,176.523
2016/08/22,173.816
2016/08/23,170.719
2016/08/24,165.97
2016/08/25,169.629
2016/08/26,172.587
2016/08/27,162.999
2016/08/28,154.865
2016/08/29,160.219
2016/08/30,164.075
2016/08/31,166.399
2016/09/01,174.03
2016/09/02,180.378
2016/09/03,172.53
2016/09/04,160.134
2016/09/05,161.248
2016/09/06,157.563
2016/09/07,155.501
2016/09/08,153.749
2016/09/09,160.169
2016/09/10,157.596
2016/09/11,153.418
2016/09/12,154.166
2016/09/13,161.998
2016/09/14,164.723
2016/09/15,167.137
2016/09/16,171.163
2016/09/17,163.111
2016/09/18,157.381
2016/09/19,162.935
2016/09/20,166.89
2016/09/21,170.099
2016/09/22,176.296
2016/09/23,181.888
2016/09/24,184.449
2016/09/25,175.221
2016/09/26,167.868
2016/09/27,161.135
2016/09/28,158.402
2016/09/29,154.883
2016/09/30,153.5
2016/10/01,143.068
2016/10/02,132.976
2016/10/03,129.917
2016/10/04,127.855
2016/10/05,124.413
2016/10/06,119.842
2016/10/07,119.823
2016/10/08,117.108
2016/10/09,117.159
2016/10/10,126.392
2016/10/11,133.113
2016/10/12,143.637
2016/10/13,148.88
2016/10/14,147.172
2016/10/15,141.844
2016/10/16,132.93
2016/10/17,127.585
2016/10/18,126.845
2016/10/19,128.396
2016/10/20,124.833
2016/10/21,127.213
2016/10/22,128.146
2016/10/23,124.145
2016/10/24,130.632
2016/10/25,135.982
2016/10/26,138.24
2016/10/27,137.481
2016/10/28,137.868
2016/10/29,135.933
2016/10/30,128.89
2016/10/31,132.905
2016/11/01,138.624
2016/11/02,140.363
2016/11/03,142.396
2016/11/04,142.162
2016/11/05,133.689
2016/11/06,126.772
2016/11/07,122.186
2016/11/08,115.536
2016/11/09,116.724
2016/11/10,116.2
2016/11/11,115.56
2016/11/12,113.739
2016/11/13,110.282
2016/11/14,112.656
2016/11/15,116.718
2016/11/16,115.686
2016/11/17,117.42
2016/11/18,119.329
2016/11/19,118.213
2016/11/20,113.482
2016/11/21,112.013
2016/11/22,111.052
2016/11/23,111.805
2016/11/24,110.148
2016/11/25,109.903
2016/11/26,108.328
2016/11/27,106.279
2016/11/28,109.487
2016/11/29,112.071
2016/11/30,113.356
2016/12/01,115.357
2016/12/02,117.041
2016/12/03,115.383
2016/12/04,112.967
2016/12/05,115.923
2016/12/06,117.026
2016/12/07,118.325
2016/12/08,121.362
2016/12/09,123.13
2016/12/10,120.631
2016/12/11,115.576
2016/12/12,117.747
2016/12/13,117.911
2016/12/14,117.152
2016/12/15,119.588
2016/12/16,120.178
2016/12/17,117.678
2016/12/18,119.194
2016/12/19,124.65
2016/12/20,127.967
2016/12/21,131.046
2016/12/22,134.93
2016/12/23,141.043
2016/12/24,140.762
2016/12/25,137.752
2016/12/26,143.643
2016/12/27,148.062
2016/12/28,153.706
2016/12/29,157.564
2016/12/30,158.447
2016/12/31,156.057
2017/01/01,153.801
2017/01/02,151.721
2017/01/03,151.733
2017/01/04,157.054
2017/01/05,170.282
2017/01/06,168.722
2017/01/07,162.335
2017/01/08,157.453
2017/01/09,161.801
2017/01/10,155.905
2017/01/11,157.68
2017/01/12,155.529
2017/01/13,155.427
2017/01/14,147.699
2017/01/15,135.941
2017/01/16,133.867
2017/01/17,133.17
2017/01/18,131.576
2017/01/19,134.647
2017/01/20,136.927
2017/01/21,134.845
2017/01/22,131.66
2017/01/23,137.554
2017/01/24,138.582
2017/01/25,137.219
2017/01/26,132.877
2017/01/27,133.648
2017/01/28,129.837
2017/01/29,123.07
2017/01/30,133.416
2017/01/31,139.112
2017/02/01,138.149
2017/02/02,150.154
2017/02/03,154.387
2017/02/04,157.619
2017/02/05,153.629
2017/02/06,176.866
2017/02/07,173.927
2017/02/08,179.237
2017/02/09,173.802
2017/02/10,171.925
2017/02/11,162.255
2017/02/12,153.296
2017/02/13,153.694
2017/02/14,157.786
2017/02/15,162.139
2017/02/16,173.271
2017/02/17,176.784
2017/02/18,168.893
2017/02/19,164.168
2017/02/20,171.435
2017/02/21,185.333
2017/02/22,195.791
2017/02/23,196.306
2017/02/24,195.986
2017/02/25,179.705
2017/02/26,169.592
2017/02/27,178.072
2017/02/28,187.702
2017/03/01,201.475
2017/03/02,217.603
2017/03/03,231.266
2017/03/04,233.784
2017/03/05,216.229
2017/03/06,227.437
2017/03/07,222.821
2017/03/08,210.706
2017/03/09,199.808
2017/03/10,201.566
2017/03/11,186.99
2017/03/12,179.587
2017/03/13,186.24
2017/03/14,188.838
2017/03/15,201.595
2017/03/16,213.651
2017/03/17,232.157
2017/03/18,228.529
2017/03/19,210.259
2017/03/20,211.339
2017/03/21,211.415
2017/03/22,202.734
2017/03/23,201.708
2017/03/24,207.505
2017/03/25,205.52
2017/03/26,199.894
2017/03/27,212.484
2017/03/28,211.301
2017/03/29,205.116
2017/03/30,205.297
2017/03/31,211.109
2017/04/01,199.794
2017/04/02,189.492
2017/04/03,193.15
2017/04/04,201.368
2017/04/05,200.672
2017/04/06,201.751
2017/04/07,206.005
2017/04/08,195.863
2017/04/09,178.547
2017/04/10,179.931
2017/04/11,185.17
2017/04/12,189.367
2017/04/13,197.549
2017/04/14,192.087
2017/04/15,184.281
2017/04/16,177.681
2017/04/17,180.267
2017/04/18,191.125
2017/04/19,190.514
2017/04/20,200.105
2017/04/21,198.171
2017/04/22,195.403
2017/04/23,192.629
2017/04/24,207.311
2017/04/25,219.243
2017/04/26,221.982
2017/04/27,235.61
2017/04/28,247.677
2017/04/29,241.144
2017/04/30,233.38
2017/05/01,241.323
2017/05/02,253.89
2017/05/03,271.794
2017/05/04,283.463
2017/05/05,317.626
2017/05/06,298.556
2017/05/07,283.881
2017/05/08,289.548
2017/05/09,312.164
2017/05/10,342.842
2017/05/11,363.799
2017/05/12,379.215
2017/05/13,387.899
2017/05/14,354.562
2017/05/15,349.24
2017/05/16,356.69
2017/05/17,392.103
2017/05/18,407.353
2017/05/19,434.338
2017/05/20,408.487
2017/05/21,392.302
2017/05/22,406.545
2017/05/23,416.594
2017/05/24,429.653
2017/05/25,461.168
2017/05/26,470.603
2017/05/27,444.35
2017/05/28,410.365
2017/05/29,390.7
2017/05/30,386.998
2017/05/31,375.384
2017/06/01,364.755
2017/06/02,365.628
2017/06/03,350.917
2017/06/04,338.835
2017/06/05,365.127
2017/06/06,379.189
2017/06/07,390.723
2017/06/08,378.202
2017/06/09,395.652
2017/06/10,398.474
2017/06/11,401.699
2017/06/12,434.232
2017/06/13,451.57
2017/06/14,467.838
2017/06/15,460.176
2017/06/16,447.433
2017/06/17,431.022
2017/06/18,401.892
2017/06/19,402.619
2017/06/20,411.572
2017/06/21,436.188
2017/06/22,450.907
2017/06/23,439.491
2017/06/24,432.893
2017/06/25,436.103
2017/06/26,446.981
2017/06/27,430.36
2017/06/28,433.039
2017/06/29,467.702
