Date,transactions7mom
2014/05/05,3244
2014/05/06,12148
2014/05/07,6165
2014/05/08,9288
2014/05/09,6303
2014/05/10,2222
2014/05/11,820
2014/05/12,6616
2014/05/13,-7839
2014/05/14,-8
2014/05/15,5952
2014/05/16,-942
2014/05/17,-2899
2014/05/18,-2698
2014/05/19,-10328
2014/05/20,2148
2014/05/21,-928
2014/05/22,-1551
2014/05/23,7464
2014/05/24,-620
2014/05/25,7665
2014/05/26,2923
2014/05/27,-2955
2014/05/28,3439
2014/05/29,-7950
2014/05/30,-7685
2014/05/31,-693
2014/06/01,-2358
2014/06/02,-2608
2014/06/03,1129
2014/06/04,-7296
2014/06/05,1572
2014/06/06,-2757
2014/06/07,-970
2014/06/08,-6875
2014/06/09,-4522
2014/06/10,-6368
2014/06/11,-2192
2014/06/12,-2221
2014/06/13,2373
2014/06/14,2363
2014/06/15,5554
2014/06/16,8355
2014/06/17,6744
2014/06/18,1049
2014/06/19,-2285
2014/06/20,-7381
2014/06/21,-2431
2014/06/22,-3802
2014/06/23,-8034
2014/06/24,-5198
2014/06/25,480
2014/06/26,-1026
2014/06/27,5574
2014/06/28,3223
2014/06/29,-987
2014/06/30,10059
2014/07/01,4615
2014/07/02,2381
2014/07/03,1449
2014/07/04,-3441
2014/07/05,-4408
2014/07/06,3060
2014/07/07,-5563
2014/07/08,657
2014/07/09,1761
2014/07/10,1746
2014/07/11,-407
2014/07/12,3495
2014/07/13,260
2014/07/14,-1910
2014/07/15,2190
2014/07/16,-2925
2014/07/17,1605
2014/07/18,4969
2014/07/19,6079
2014/07/20,-411
2014/07/21,1409
2014/07/22,-5441
2014/07/23,1310
2014/07/24,72
2014/07/25,-2555
2014/07/26,-3177
2014/07/27,-8
2014/07/28,559
2014/07/29,-5258
2014/07/30,-756
2014/07/31,3474
2014/08/01,6423
2014/08/02,-1373
2014/08/03,1629
2014/08/04,3125
2014/08/05,11230
2014/08/06,14257
2014/08/07,146
2014/08/08,381
2014/08/09,5591
2014/08/10,4269
2014/08/11,7674
2014/08/12,4120
2014/08/13,-4645
2014/08/14,9149
2014/08/15,4889
2014/08/16,7399
2014/08/17,2317
2014/08/18,-2833
2014/08/19,-2254
2014/08/20,-1920
2014/08/21,-5903
2014/08/22,-6187
2014/08/23,-10385
2014/08/24,-3504
2014/08/25,-2803
2014/08/26,-2067
2014/08/27,739
2014/08/28,-4544
2014/08/29,1603
2014/08/30,3601
2014/08/31,1018
2014/09/01,490
2014/09/02,-725
2014/09/03,-2713
2014/09/04,2197
2014/09/05,-551
2014/09/06,2158
2014/09/07,2630
2014/09/08,5375
2014/09/09,9904
2014/09/10,702
2014/09/11,-4796
2014/09/12,337
2014/09/13,-2125
2014/09/14,7300
2014/09/15,2886
2014/09/16,5397
2014/09/17,7718
2014/09/18,11329
2014/09/19,1036
2014/09/20,2241
2014/09/21,-7861
2014/09/22,-5608
2014/09/23,-9930
2014/09/24,-5301
2014/09/25,1166
2014/09/26,3155
2014/09/27,-302
2014/09/28,2674
2014/09/29,4887
2014/09/30,720
2014/10/01,3806
2014/10/02,-6403
2014/10/03,2527
2014/10/04,3474
2014/10/05,4851
2014/10/06,101
2014/10/07,1082
2014/10/08,50
2014/10/09,10693
2014/10/10,5955
2014/10/11,-1602
2014/10/12,-3800
2014/10/13,-101
2014/10/14,2297
2014/10/15,-2568
2014/10/16,-7052
2014/10/17,-10206
2014/10/18,1437
2014/10/19,-239
2014/10/20,4776
2014/10/21,266
2014/10/22,3722
2014/10/23,4898
2014/10/24,7050
2014/10/25,6047
2014/10/26,7515
2014/10/27,1255
2014/10/28,6344
2014/10/29,13684
2014/10/30,11965
2014/10/31,7768
2014/11/01,-2928
2014/11/02,6378
2014/11/03,6364
2014/11/04,-387
2014/11/05,-4190
2014/11/06,1690
2014/11/07,-1708
2014/11/08,3132
2014/11/09,-4953
2014/11/10,-1335
2014/11/11,-1966
2014/11/12,6110
2014/11/13,-1329
2014/11/14,2346
2014/11/15,538
2014/11/16,3797
2014/11/17,-637
2014/11/18,1881
2014/11/19,-10302
2014/11/20,-3563
2014/11/21,-4101
2014/11/22,1469
2014/11/23,1282
2014/11/24,-2550
2014/11/25,-1368
2014/11/26,-156
2014/11/27,-4709
2014/11/28,3712
2014/11/29,4370
2014/11/30,7712
2014/12/01,11833
2014/12/02,13267
2014/12/03,14258
2014/12/04,13661
2014/12/05,4980
2014/12/06,2152
2014/12/07,-10187
2014/12/08,-6910
2014/12/09,-9191
2014/12/10,-10577
2014/12/11,-14345
2014/12/12,-9588
2014/12/13,-5032
2014/12/14,4896
2014/12/15,3735
2014/12/16,10843
2014/12/17,9661
2014/12/18,11221
2014/12/19,14112
2014/12/20,10706
2014/12/21,-731
2014/12/22,2029
2014/12/23,-1602
2014/12/24,-16122
2014/12/25,-27318
2014/12/26,-19222
2014/12/27,-10105
2014/12/28,-3285
2014/12/29,-13064
2014/12/30,-14425
2014/12/31,-4935
2015/01/01,-8581
2015/01/02,3076
2015/01/03,5403
2015/01/04,9976
2015/01/05,12146
2015/01/06,2769
2015/01/07,12517
2015/01/08,47806
2015/01/09,23013
2015/01/10,22662
2015/01/11,4953
2015/01/12,3398
2015/01/13,14519
2015/01/14,14844
2015/01/15,13254
2015/01/16,2425
2015/01/17,-14366
2015/01/18,-7442
2015/01/19,-486
2015/01/20,-3375
2015/01/21,-7810
2015/01/22,-26676
2015/01/23,-12673
2015/01/24,-6930
2015/01/25,3400
2015/01/26,9713
2015/01/27,437
2015/01/28,-11742
2015/01/29,-2848
2015/01/30,-10826
2015/01/31,2715
2015/02/01,-7594
2015/02/02,-22226
2015/02/03,-7578
2015/02/04,5587
2015/02/05,-4307
2015/02/06,4467
2015/02/07,-606
2015/02/08,3708
2015/02/09,18769
2015/02/10,11165
2015/02/11,6235
2015/02/12,900
2015/02/13,27986
2015/02/14,13073
2015/02/15,2580
2015/02/16,-122
2015/02/17,8
2015/02/18,8662
2015/02/19,7078
2015/02/20,-14958
2015/02/21,-10928
2015/02/22,-336
2015/02/23,-3102
2015/02/24,2157
2015/02/25,-317
2015/02/26,6281
2015/02/27,2766
2015/02/28,1805
2015/03/01,3797
2015/03/02,3406
2015/03/03,5827
2015/03/04,-6846
2015/03/05,316
2015/03/06,-7601
2015/03/07,1875
2015/03/08,-1217
2015/03/09,613
2015/03/10,-5434
2015/03/11,2222
2015/03/12,-4019
2015/03/13,2169
2015/03/14,-1985
2015/03/15,-2580
2015/03/16,-313
2015/03/17,-5956
2015/03/18,-1157
2015/03/19,9196
2015/03/20,7310
2015/03/21,3305
2015/03/22,5653
2015/03/23,795
2015/03/24,-6679
2015/03/25,-2478
2015/03/26,-5127
2015/03/27,-3880
2015/03/28,-5459
2015/03/29,-81
2015/03/30,339
2015/03/31,22207
2015/04/01,22235
2015/04/02,10871
2015/04/03,5080
2015/04/04,2272
2015/04/05,4512
2015/04/06,1110
2015/04/07,-6399
2015/04/08,-8585
2015/04/09,4583
2015/04/10,8274
2015/04/11,9791
2015/04/12,-8004
2015/04/13,7928
2015/04/14,1439
2015/04/15,-3142
2015/04/16,-17579
2015/04/17,-10045
2015/04/18,-1726
2015/04/19,4118
2015/04/20,1341
2015/04/21,2348
2015/04/22,4242
2015/04/23,10800
2015/04/24,6023
2015/04/25,739
2015/04/26,1866
2015/04/27,-2954
2015/04/28,691
2015/04/29,5407
2015/04/30,3116
2015/05/01,-9240
2015/05/02,-3347
2015/05/03,-8394
2015/05/04,-9766
2015/05/05,2154
2015/05/06,-5561
2015/05/07,-1840
2015/05/08,9583
2015/05/09,-368
2015/05/10,4819
2015/05/11,7344
2015/05/12,-5243
2015/05/13,-2876
2015/05/14,-9554
2015/05/15,-3982
2015/05/16,-4033
2015/05/17,-2289
2015/05/18,-12782
2015/05/19,-2735
2015/05/20,-1953
2015/05/21,-3283
2015/05/22,-2381
2015/05/23,-4387
2015/05/24,6907
2015/05/25,7511
2015/05/26,1024
2015/05/27,1208
2015/05/28,12701
2015/05/29,21266
2015/05/30,41498
2015/05/31,4738
2015/06/01,22619
2015/06/02,19817
2015/06/03,19507
2015/06/04,7357
2015/06/05,-13835
2015/06/06,-35147
2015/06/07,-15158
2015/06/08,-20548
2015/06/09,-6570
2015/06/10,3652
2015/06/11,2284
2015/06/12,16740
2015/06/13,13166
2015/06/14,19410
2015/06/15,21229
2015/06/16,-64
2015/06/17,1854
2015/06/18,4284
2015/06/19,-1728
2015/06/20,-3806
2015/06/21,-6358
2015/06/22,-10053
2015/06/23,3997
2015/06/24,-20027
2015/06/25,-13457
2015/06/26,-8797
2015/06/27,3997
2015/06/28,2474
2015/06/29,4848
2015/06/30,30304
2015/07/01,31040
2015/07/02,30683
2015/07/03,13280
2015/07/04,-1445
2015/07/05,15938
2015/07/06,49849
2015/07/07,34889
2015/07/08,57609
2015/07/09,49031
2015/07/10,63308
2015/07/11,81622
2015/07/12,93608
2015/07/13,-14342
2015/07/14,-68139
2015/07/15,-86169
2015/07/16,-76777
2015/07/17,-76107
2015/07/18,-55506
2015/07/19,-87815
2015/07/20,-34445
2015/07/21,11184
2015/07/22,15688
2015/07/23,-4773
2015/07/24,-7010
2015/07/25,-30156
2015/07/26,-28103
2015/07/27,-10025
2015/07/28,-15444
2015/07/29,11943
2015/07/30,13327
2015/07/31,37603
2015/08/01,46936
2015/08/02,10817
2015/08/03,4610
2015/08/04,14197
2015/08/05,-9423
2015/08/06,11888
2015/08/07,-36144
2015/08/08,-45975
2015/08/09,-13057
2015/08/10,-3013
2015/08/11,-17832
2015/08/12,-15853
2015/08/13,-17335
2015/08/14,-95
2015/08/15,-6544
2015/08/16,-1032
2015/08/17,-1772
2015/08/18,5078
2015/08/19,2223
2015/08/20,720
2015/08/21,2514
2015/08/22,10700
2015/08/23,5035
2015/08/24,10311
2015/08/25,2181
2015/08/26,2696
2015/08/27,1862
2015/08/28,6603
2015/08/29,1822
2015/08/30,3794
2015/08/31,1890
2015/09/01,8418
2015/09/02,27215
2015/09/03,8594
2015/09/04,-16413
2015/09/05,16742
2015/09/06,7960
2015/09/07,-1788
2015/09/08,-5013
2015/09/09,-23598
2015/09/10,-3756
2015/09/11,76027
2015/09/12,13534
2015/09/13,39748
2015/09/14,41248
2015/09/15,37596
2015/09/16,40819
2015/09/17,134355
2015/09/18,-18487
2015/09/19,-22879
2015/09/20,-36867
2015/09/21,-35016
2015/09/22,-26212
2015/09/23,-35885
2015/09/24,-133908
2015/09/25,-33355
2015/09/26,749
2015/09/27,-430
2015/09/28,6880
2015/09/29,3863
2015/09/30,8458
2015/10/01,8951
2015/10/02,11606
2015/10/03,3947
2015/10/04,-5222
2015/10/05,-13032
2015/10/06,3878
2015/10/07,-4902
2015/10/08,6030
2015/10/09,-25090
2015/10/10,7423
2015/10/11,1026
2015/10/12,8873
2015/10/13,-9627
2015/10/14,7035
2015/10/15,13121
2015/10/16,28624
2015/10/17,8930
2015/10/18,15157
2015/10/19,9536
2015/10/20,11480
2015/10/21,8222
2015/10/22,-6075
2015/10/23,177
2015/10/24,4208
2015/10/25,11772
2015/10/26,-27568
2015/10/27,7372
2015/10/28,9981
2015/10/29,13657
2015/10/30,23205
2015/10/31,15270
2015/11/01,21002
2015/11/02,55719
2015/11/03,32614
2015/11/04,44007
2015/11/05,21752
2015/11/06,224
2015/11/07,-3908
2015/11/08,-19924
2015/11/09,-12268
2015/11/10,-24391
2015/11/11,-45282
2015/11/12,-24977
2015/11/13,-12081
2015/11/14,-1013
2015/11/15,10798
2015/11/16,-1544
2015/11/17,-5277
2015/11/18,6355
2015/11/19,-3339
2015/11/20,940
2015/11/21,529
2015/11/22,-13722
2015/11/23,-13034
2015/11/24,-4371
2015/11/25,-13403
2015/11/26,10148
2015/11/27,4495
2015/11/28,14661
2015/11/29,214
2015/11/30,37377
2015/12/01,25777
2015/12/02,31649
2015/12/03,137
2015/12/04,13331
2015/12/05,20497
2015/12/06,49852
2015/12/07,10197
2015/12/08,17101
2015/12/09,36793
2015/12/10,47188
2015/12/11,36666
2015/12/12,17960
2015/12/13,10219
2015/12/14,38599
2015/12/15,28769
2015/12/16,102
2015/12/17,4322
2015/12/18,3579
2015/12/19,9740
2015/12/20,3910
2015/12/21,-1987
2015/12/22,-1248
2015/12/23,661
2015/12/24,-6052
2015/12/25,-33457
2015/12/26,-34527
2015/12/27,-33616
2015/12/28,-56317
2015/12/29,-38108
2015/12/30,-44636
2015/12/31,-54870
2016/01/01,-56264
2016/01/02,-30299
2016/01/03,-17603
2016/01/04,8195
2016/01/05,-2245
2016/01/06,-4333
2016/01/07,34867
2016/01/08,57277
2016/01/09,30924
2016/01/10,18679
2016/01/11,9853
2016/01/12,12490
2016/01/13,16034
2016/01/14,-7038
2016/01/15,2286
2016/01/16,11341
2016/01/17,42835
2016/01/18,22706
2016/01/19,-7979
2016/01/20,20936
2016/01/21,39557
2016/01/22,29987
2016/01/23,-937
2016/01/24,-2723
2016/01/25,8256
2016/01/26,43638
2016/01/27,20603
2016/01/28,2273
2016/01/29,10718
2016/01/30,4386
2016/01/31,-25390
2016/02/01,249
2016/02/02,11179
2016/02/03,-38477
2016/02/04,-24386
2016/02/05,1075
2016/02/06,29349
2016/02/07,36150
2016/02/08,2370
2016/02/09,-10478
2016/02/10,44318
2016/02/11,20249
2016/02/12,-22944
2016/02/13,-39437
2016/02/14,-26092
2016/02/15,-4410
2016/02/16,-15262
2016/02/17,-8283
2016/02/18,-7932
2016/02/19,14935
2016/02/20,31059
2016/02/21,20567
2016/02/22,17372
2016/02/23,28810
2016/02/24,-2271
2016/02/25,3325
2016/02/26,-13796
2016/02/27,-33548
2016/02/28,26813
2016/02/29,27618
2016/03/01,32341
2016/03/02,45240
2016/03/03,5382
2016/03/04,3835
2016/03/05,52812
2016/03/06,-71711
2016/03/07,-82065
2016/03/08,-76809
2016/03/09,-79829
2016/03/10,-32946
2016/03/11,-17674
2016/03/12,-66973
2016/03/13,-11921
2016/03/14,8067
2016/03/15,2121
2016/03/16,21620
2016/03/17,19607
2016/03/18,16230
2016/03/19,9473
2016/03/20,28327
2016/03/21,7678
2016/03/22,2795
2016/03/23,-25181
2016/03/24,-18231
2016/03/25,-33723
2016/03/26,-18446
2016/03/27,-17872
2016/03/28,-2957
2016/03/29,-7808
2016/03/30,14222
2016/03/31,16405
2016/04/01,39606
2016/04/02,24468
2016/04/03,18162
2016/04/04,12853
2016/04/05,18769
2016/04/06,18252
2016/04/07,11972
2016/04/08,2278
2016/04/09,12915
2016/04/10,8494
2016/04/11,21124
2016/04/12,24037
2016/04/13,4209
2016/04/14,9440
2016/04/15,-2008
2016/04/16,-14413
2016/04/17,5489
2016/04/18,-9626
2016/04/19,-13697
2016/04/20,-6727
2016/04/21,-15120
2016/04/22,-1206
2016/04/23,3206
2016/04/24,-9247
2016/04/25,-2824
2016/04/26,24232
2016/04/27,22691
2016/04/28,35178
2016/04/29,50893
2016/04/30,30494
2016/05/01,8252
2016/05/02,6191
2016/05/03,-15135
2016/05/04,-5782
2016/05/05,-18404
2016/05/06,-28656
2016/05/07,-13654
2016/05/08,-2418
2016/05/09,2650
2016/05/10,10105
2016/05/11,755
2016/05/12,-1148
2016/05/13,-1076
2016/05/14,9224
2016/05/15,11175
2016/05/16,13390
2016/05/17,-7078
2016/05/18,651
2016/05/19,-9245
2016/05/20,-22747
2016/05/21,-19816
2016/05/22,-15868
2016/05/23,-17094
2016/05/24,7885
2016/05/25,12773
2016/05/26,931
2016/05/27,5910
2016/05/28,1601
2016/05/29,-5569
2016/05/30,-11350
2016/05/31,-31248
2016/06/01,-13462
2016/06/02,11005
2016/06/03,19370
2016/06/04,3625
2016/06/05,11037
2016/06/06,9777
2016/06/07,15754
2016/06/08,-4452
2016/06/09,5227
2016/06/10,-6304
2016/06/11,16457
2016/06/12,20933
2016/06/13,30192
2016/06/14,15821
2016/06/15,29261
2016/06/16,31533
2016/06/17,25380
2016/06/18,22156
2016/06/19,7556
2016/06/20,-2023
2016/06/21,1318
2016/06/22,-23538
2016/06/23,-26561
2016/06/24,-16107
2016/06/25,-28402
2016/06/26,-36919
2016/06/27,-32288
2016/06/28,-35556
2016/06/29,-11546
2016/06/30,-9350
2016/07/01,-31850
2016/07/02,-8031
2016/07/03,-4229
2016/07/04,-3133
2016/07/05,2355
2016/07/06,-9415
2016/07/07,-16399
2016/07/08,4910
2016/07/09,-13470
2016/07/10,-14521
2016/07/11,4197
2016/07/12,4077
2016/07/13,1823
2016/07/14,2143
2016/07/15,5390
2016/07/16,-3221
2016/07/17,8412
2016/07/18,4741
2016/07/19,3127
2016/07/20,10905
2016/07/21,-81
2016/07/22,5329
2016/07/23,13630
2016/07/24,12902
2016/07/25,16897
2016/07/26,15526
2016/07/27,8196
2016/07/28,17254
2016/07/29,9992
2016/07/30,3700
2016/07/31,8334
2016/08/01,-14688
2016/08/02,13400
2016/08/03,6141
2016/08/04,-3045
2016/08/05,-3192
2016/08/06,-3862
2016/08/07,166
2016/08/08,10251
2016/08/09,-19668
2016/08/10,2973
2016/08/11,22683
2016/08/12,4749
2016/08/13,18903
2016/08/14,7745
2016/08/15,-32397
2016/08/16,23020
2016/08/17,-6709
2016/08/18,-14978
2016/08/19,13117
2016/08/20,-6337
2016/08/21,-15270
2016/08/22,25465
2016/08/23,-15422
2016/08/24,-2902
2016/08/25,-5508
2016/08/26,-19306
2016/08/27,-17115
2016/08/28,-10404
2016/08/29,-3082
2016/08/30,12964
2016/08/31,-9752
2016/09/01,3447
2016/09/02,-932
2016/09/03,-8876
2016/09/04,8728
2016/09/05,2410
2016/09/06,-19856
2016/09/07,25431
2016/09/08,-10464
2016/09/09,-5311
2016/09/10,11087
2016/09/11,-2838
2016/09/12,-19057
2016/09/13,7739
2016/09/14,-19013
2016/09/15,6472
2016/09/16,-9403
2016/09/17,22201
2016/09/18,11231
2016/09/19,14921
2016/09/20,4443
2016/09/21,7406
2016/09/22,-2248
2016/09/23,12062
2016/09/24,-6882
2016/09/25,3999
2016/09/26,7209
2016/09/27,-3996
2016/09/28,-4203
2016/09/29,11501
2016/09/30,27750
2016/10/01,5289
2016/10/02,-2915
2016/10/03,28038
2016/10/04,24336
2016/10/05,31797
2016/10/06,31738
2016/10/07,15380
2016/10/08,36730
2016/10/09,17846
2016/10/10,-35782
2016/10/11,-1078
2016/10/12,-33348
2016/10/13,-44750
2016/10/14,-26593
2016/10/15,-40197
2016/10/16,-12642
2016/10/17,14235
2016/10/18,-12060
2016/10/19,-34338
2016/10/20,40671
2016/10/21,25603
2016/10/22,6253
2016/10/23,-6312
2016/10/24,-10270
2016/10/25,-14475
2016/10/26,24220
2016/10/27,55980
2016/10/28,-14467
2016/10/29,12981
2016/10/30,16380
2016/10/31,14794
2016/11/01,9615
2016/11/02,45107
2016/11/03,-54383
2016/11/04,-2797
2016/11/05,8528
2016/11/06,17819
2016/11/07,32504
2016/11/08,49385
2016/11/09,1663
2016/11/10,-637
2016/11/11,6529
2016/11/12,-9350
2016/11/13,-6118
2016/11/14,-3801
2016/11/15,-15695
2016/11/16,19670
2016/11/17,6095
2016/11/18,21321
2016/11/19,20900
2016/11/20,23948
2016/11/21,15320
2016/11/22,5305
2016/11/23,-12841
2016/11/24,51075
2016/11/25,39458
2016/11/26,27837
2016/11/27,-6218
2016/11/28,12712
2016/11/29,4000
2016/11/30,15735
2016/12/01,-88840
2016/12/02,100
2016/12/03,10361
2016/12/04,8257
2016/12/05,-20517
2016/12/06,30111
2016/12/07,18068
2016/12/08,43018
2016/12/09,-46655
2016/12/10,-37707
2016/12/11,-15756
2016/12/12,-9343
2016/12/13,-28033
2016/12/14,-24391
2016/12/15,4
2016/12/16,10548
2016/12/17,-12123
2016/12/18,5902
2016/12/19,13472
2016/12/20,4756
2016/12/21,39329
2016/12/22,31927
2016/12/23,25617
2016/12/24,2697
2016/12/25,-38449
2016/12/26,-37206
2016/12/27,55
2016/12/28,-20288
2016/12/29,-10030
2016/12/30,-18184
2016/12/31,9442
2017/01/01,-16853
2017/01/02,46020
2017/01/03,5110
2017/01/04,23259
2017/01/05,-16094
2017/01/06,59583
2017/01/07,31797
2017/01/08,79588
2017/01/09,-20981
2017/01/10,22228
2017/01/11,-25584
2017/01/12,6592
2017/01/13,-73647
2017/01/14,-39825
2017/01/15,-24102
2017/01/16,-2340
2017/01/17,-31189
2017/01/18,-5955
2017/01/19,5478
2017/01/20,25591
2017/01/21,21284
2017/01/22,880
2017/01/23,-32079
2017/01/24,-14511
2017/01/25,7628
2017/01/26,13169
2017/01/27,-35026
2017/01/28,-17138
2017/01/29,4748
2017/01/30,11872
2017/01/31,29510
2017/02/01,45790
2017/02/02,-54198
2017/02/03,60252
2017/02/04,38391
2017/02/05,50482
2017/02/06,-17362
2017/02/07,17579
2017/02/08,-42198
2017/02/09,86973
2017/02/10,-21772
2017/02/11,-22087
2017/02/12,-54338
2017/02/13,58225
2017/02/14,-10202
2017/02/15,-13523
2017/02/16,-63323
2017/02/17,17974
2017/02/18,23445
2017/02/19,13983
2017/02/20,-5547
2017/02/21,-35963
2017/02/22,-12591
2017/02/23,42711
2017/02/24,24026
2017/02/25,40362
2017/02/26,13438
2017/02/27,1831
2017/02/28,46309
2017/03/01,33683
2017/03/02,3508
2017/03/03,-6483
2017/03/04,-60706
2017/03/05,15567
2017/03/06,3178
2017/03/07,2488
2017/03/08,-18773
2017/03/09,-25787
2017/03/10,-28833
2017/03/11,14884
2017/03/12,-59637
2017/03/13,-14655
2017/03/14,-17510
2017/03/15,-4674
2017/03/16,23397
2017/03/17,-16284
2017/03/18,-17159
2017/03/19,48216
2017/03/20,3963
2017/03/21,-22326
2017/03/22,24142
2017/03/23,-39158
2017/03/24,-2697
2017/03/25,-20531
2017/03/26,-49833
2017/03/27,-44738
2017/03/28,5933
2017/03/29,-32641
2017/03/30,901
2017/03/31,-30077
2017/04/01,12897
2017/04/02,24707
2017/04/03,55806
2017/04/04,-37956
2017/04/05,32600
2017/04/06,1694
2017/04/07,36033
2017/04/08,-28917
2017/04/09,-5918
2017/04/10,-14728
2017/04/11,51836
2017/04/12,-38442
2017/04/13,-61766
2017/04/14,-5232
2017/04/15,43733
2017/04/16,-26444
2017/04/17,-28191
2017/04/18,-4781
2017/04/19,32010
2017/04/20,39225
2017/04/21,40118
2017/04/22,-1988
2017/04/23,33203
2017/04/24,-22499
2017/04/25,22294
2017/04/26,24357
2017/04/27,29960
2017/04/28,-25052
2017/04/29,72579
2017/04/30,36452
2017/05/01,72089
2017/05/02,7764
2017/05/03,-39301
2017/05/04,56832
2017/05/05,-38071
2017/05/06,21708
2017/05/07,34506
2017/05/08,70280
2017/05/09,-279
2017/05/10,16226
2017/05/11,-59961
2017/05/12,50480
2017/05/13,-33746
2017/05/14,53090
2017/05/15,-35857
2017/05/16,-98879
2017/05/17,6129
2017/05/18,-5846
2017/05/19,1794
2017/05/20,23532
2017/05/21,-43024
2017/05/22,-1337
2017/05/23,133697
2017/05/24,21116
2017/05/25,61189
2017/05/26,13849
2017/05/27,-20894
2017/05/28,-17932
2017/05/29,-6235
2017/05/30,-19760
2017/05/31,-17018
2017/06/01,-30412
2017/06/02,-61794
2017/06/03,-26618
2017/06/04,-42095
2017/06/05,-31721
2017/06/06,-50517
2017/06/07,18085
2017/06/08,-12327
2017/06/09,10640
2017/06/10,-50276
2017/06/11,-43137
2017/06/12,-20815
2017/06/13,-5630
2017/06/14,-52051
2017/06/15,-16459
2017/06/16,-12244
2017/06/17,-18443
2017/06/18,-13532
2017/06/19,672
2017/06/20,-23709
2017/06/21,-7441
2017/06/22,-21207
2017/06/23,-10011
2017/06/24,-9428
2017/06/25,-28617
2017/06/26,-7859
2017/06/27,-8320
2017/06/28,-409
2017/06/29,-38612
2017/06/30,7428
2017/07/01,-5289
2017/07/02,15754
2017/07/03,-8690
2017/07/04,-4276
2017/07/05,-42795
2017/07/06,-5970
2017/07/07,-23740
2017/07/08,-1022
2017/07/09,-8365
2017/07/10,-1549
2017/07/11,10256
2017/07/12,20102
2017/07/13,20774
2017/07/14,-15702
2017/07/15,1054
2017/07/16,15016
2017/07/17,-21358
2017/07/18,-5176
2017/07/19,-3342
2017/07/20,-15701
2017/07/21,40525
2017/07/22,1474
2017/07/23,-22143
2017/07/24,9727
2017/07/25,-16522
2017/07/26,-15913
2017/07/27,-4822
2017/07/28,-21232
2017/07/29,-12221
2017/07/30,3139
2017/07/31,-9027
2017/08/01,-112162
2017/08/02,-28537
2017/08/03,-12336
2017/08/04,-11444
2017/08/05,28617
2017/08/06,15489
2017/08/07,17982
2017/08/08,143684
2017/08/09,51648
2017/08/10,44952
2017/08/11,48244
2017/08/12,20792
2017/08/13,63675
2017/08/14,6383
2017/08/15,35440
2017/08/16,13919
2017/08/17,89309
2017/08/18,28244
2017/08/19,6295
2017/08/20,-52440
2017/08/21,-18575
2017/08/22,-114656
2017/08/23,40839
2017/08/24,-143436
2017/08/25,-104033
2017/08/26,-40301
2017/08/27,51014
2017/08/28,-13015
2017/08/29,84773
2017/08/30,-44277
2017/08/31,76857
2017/09/01,75428
2017/09/02,10267
2017/09/03,-66601
2017/09/04,45463
2017/09/05,-3216
2017/09/06,4765
2017/09/07,-24363
2017/09/08,-4183
2017/09/09,-18926
2017/09/10,-2033
2017/09/11,-15787
2017/09/12,-21709
2017/09/13,-12933
2017/09/14,11696
2017/09/15,12586
2017/09/16,10367
2017/09/17,4405
2017/09/18,-35241
2017/09/19,26719
2017/09/20,-27524
2017/09/21,-12813
2017/09/22,-64423
2017/09/23,-24393
2017/09/24,-12375
2017/09/25,8401
2017/09/26,-19251
2017/09/27,22208
2017/09/28,20718
2017/09/29,26793
2017/09/30,8845
2017/10/01,18391
2017/10/02,68374
2017/10/03,18439
2017/10/04,-25122
2017/10/05,-2681
2017/10/06,29271
2017/10/07,18528
2017/10/08,34680
2017/10/09,1933
2017/10/10,20992
2017/10/11,59628
2017/10/12,19893
2017/10/13,26143
2017/10/14,61931
2017/10/15,45075
2017/10/16,17766
2017/10/17,31333
2017/10/18,37108
2017/10/19,63796
2017/10/20,2547
2017/10/21,19105
2017/10/22,5671
2017/10/23,1374
2017/10/24,4433
2017/10/25,-12366
2017/10/26,-71040
2017/10/27,-85240
2017/10/28,-84870
2017/10/29,46686
2017/10/30,-3305
2017/10/31,-61746
2017/11/01,23275
2017/11/02,66419
2017/11/03,47126
2017/11/04,66757
2017/11/05,-84048
2017/11/06,-41724
2017/11/07,58519
2017/11/08,-39135
2017/11/09,-11058
2017/11/10,-2491
2017/11/11,-99437
2017/11/12,-65701
2017/11/13,38263
2017/11/14,-63613
2017/11/15,20434
2017/11/16,-30884
2017/11/17,34825
2017/11/18,76184
2017/11/19,78809
2017/11/20,26870
2017/11/21,99051
2017/11/22,-9751
2017/11/23,41806
2017/11/24,-864
2017/11/25,65795
2017/11/26,64829
2017/11/27,43057
2017/11/28,-5097
2017/11/29,86032
2017/11/30,32169
2017/12/01,107139
2017/12/02,-10340
2017/12/03,23344
2017/12/04,21419
2017/12/05,39710
2017/12/06,45482
2017/12/07,-9454
2017/12/08,-27789
2017/12/09,77032
2017/12/10,-11612
2017/12/11,-32078
2017/12/12,-32710
2017/12/13,-19006
2017/12/14,115694
2017/12/15,20571
2017/12/16,-39174
2017/12/17,50469
2017/12/18,25630
2017/12/19,5661
2017/12/20,-54252
2017/12/21,-155109
2017/12/22,-25014
2017/12/23,-55979
2017/12/24,-112354
2017/12/25,-165266
2017/12/26,-131184
2017/12/27,-62655
2017/12/28,-30446
2017/12/29,-26834
2017/12/30,36188
2017/12/31,10888
2018/01/01,12810
2018/01/02,93511
2018/01/03,88320
2018/01/04,119936
2018/01/05,-11095
2018/01/06,14419
2018/01/07,77766
2018/01/08,103905
2018/01/09,19292
2018/01/10,-48579
