Date,transactions14var
2014/02/28,41809240
2014/03/01,40752799
2014/03/02,41998367
2014/03/03,50529966
2014/03/04,65485364
2014/03/05,65788149
2014/03/06,65750021
2014/03/07,65918183
2014/03/08,58153280
2014/03/09,55197374
2014/03/10,54669528
2014/03/11,50597394
2014/03/12,52387380
2014/03/13,52629070
2014/03/14,52597774
2014/03/15,56640329
2014/03/16,51711711
2014/03/17,44605199
2014/03/18,42386179
2014/03/19,43444981
2014/03/20,43636497
2014/03/21,44129770
2014/03/22,43409245
2014/03/23,48429690
2014/03/24,48456395
2014/03/25,44526070
2014/03/26,38698444
2014/03/27,37858226
2014/03/28,36771128
2014/03/29,46404378
2014/03/30,49170793
2014/03/31,49202673
2014/04/01,39180217
2014/04/02,35168551
2014/04/03,33402734
2014/04/04,29304599
2014/04/05,34918107
2014/04/06,46284755
2014/04/07,42853750
2014/04/08,39126025
2014/04/09,37495790
2014/04/10,33829176
2014/04/11,33121736
2014/04/12,42547792
2014/04/13,49139826
2014/04/14,53246682
2014/04/15,60578711
2014/04/16,61765795
2014/04/17,60948067
2014/04/18,62431086
2014/04/19,64856157
2014/04/20,66630629
2014/04/21,66352788
2014/04/22,82587899
2014/04/23,91482608
2014/04/24,96429698
2014/04/25,102159192
2014/04/26,93409332
2014/04/27,90865245
2014/04/28,88020568
2014/04/29,81872279
2014/04/30,79599870
2014/05/01,79693665
2014/05/02,78009502
2014/05/03,77188257
2014/05/04,72355070
2014/05/05,72096018
2014/05/06,70367321
2014/05/07,65293738
2014/05/08,61076121
2014/05/09,54889520
2014/05/10,49897962
2014/05/11,49918162
2014/05/12,58971654
2014/05/13,61211037
2014/05/14,63676570
2014/05/15,69253166
2014/05/16,67127283
2014/05/17,68265331
2014/05/18,72201983
2014/05/19,71868282
2014/05/20,64249165
2014/05/21,63631701
2014/05/22,67571562
2014/05/23,71568549
2014/05/24,76959568
2014/05/25,69628605
2014/05/26,63931478
2014/05/27,63479694
2014/05/28,65624792
2014/05/29,58447999
2014/05/30,58424831
2014/05/31,60600733
2014/06/01,51479489
2014/06/02,51455107
2014/06/03,49926838
2014/06/04,48586196
2014/06/05,43138343
2014/06/06,37138881
2014/06/07,39771962
2014/06/08,52687845
2014/06/09,51376216
2014/06/10,48222365
2014/06/11,39552463
2014/06/12,39160285
2014/06/13,38933266
2014/06/14,37352375
2014/06/15,38537831
2014/06/16,41494462
2014/06/17,41966972
2014/06/18,41408435
2014/06/19,38923146
2014/06/20,39381276
2014/06/21,39470036
2014/06/22,36674291
2014/06/23,36655364
2014/06/24,37442294
2014/06/25,38092501
2014/06/26,36904612
2014/06/27,36013973
2014/06/28,35293019
2014/06/29,41253149
2014/06/30,43897768
2014/07/01,43097776
2014/07/02,45175285
2014/07/03,45314498
2014/07/04,44697593
2014/07/05,46377820
2014/07/06,43596711
2014/07/07,44689743
2014/07/08,49506791
2014/07/09,52471111
2014/07/10,53075960
2014/07/11,53441520
2014/07/12,54431012
2014/07/13,49295006
2014/07/14,43866519
2014/07/15,47779561
2014/07/16,46975320
2014/07/17,48476038
2014/07/18,48525429
2014/07/19,38337227
2014/07/20,38562716
2014/07/21,38424284
2014/07/22,35580040
2014/07/23,34310889
2014/07/24,35089197
2014/07/25,34377461
2014/07/26,31212741
2014/07/27,31836626
2014/07/28,32141465
2014/07/29,25120465
2014/07/30,25425357
2014/07/31,28381708
2014/08/01,30349533
2014/08/02,33688862
2014/08/03,31494185
2014/08/04,33364454
2014/08/05,39365339
2014/08/06,58891436
2014/08/07,60943422
2014/08/08,61322154
2014/08/09,57445812
2014/08/10,48754447
2014/08/11,55380240
2014/08/12,60863479
2014/08/13,65344044
2014/08/14,73384551
2014/08/15,74644512
2014/08/16,59704951
2014/08/17,47181470
2014/08/18,46946805
2014/08/19,47720567
2014/08/20,41713626
2014/08/21,42151372
2014/08/22,42709803
2014/08/23,47583199
2014/08/24,49797299
2014/08/25,47688515
2014/08/26,44572920
2014/08/27,43628331
2014/08/28,36628787
2014/08/29,35132860
2014/08/30,38642749
2014/08/31,41805144
2014/09/01,40529584
2014/09/02,38217352
2014/09/03,36667661
2014/09/04,35061918
2014/09/05,35118565
2014/09/06,29423061
2014/09/07,24630482
2014/09/08,28635828
2014/09/09,39952458
2014/09/10,38601015
2014/09/11,39114198
2014/09/12,39117262
2014/09/13,39082460
2014/09/14,30209903
2014/09/15,36041284
2014/09/16,56008543
2014/09/17,61763097
2014/09/18,63871890
2014/09/19,63212492
2014/09/20,63067550
2014/09/21,64034242
2014/09/22,63101124
2014/09/23,58051848
2014/09/24,58771016
2014/09/25,58850002
2014/09/26,57455190
2014/09/27,54452619
2014/09/28,60272883
2014/09/29,59696043
2014/09/30,46189484
2014/10/01,44574586
2014/10/02,42332536
2014/10/03,42755787
2014/10/04,39579352
2014/10/05,30027632
2014/10/06,31925413
2014/10/07,33228204
2014/10/08,35195157
2014/10/09,39503412
2014/10/10,42823076
2014/10/11,40054617
2014/10/12,38318810
2014/10/13,38318810
2014/10/14,40726469
2014/10/15,39726643
2014/10/16,39280825
2014/10/17,40362596
2014/10/18,40552360
2014/10/19,45834486
2014/10/20,49779399
2014/10/21,51844196
2014/10/22,52592824
2014/10/23,50472739
2014/10/24,48290397
2014/10/25,41852935
2014/10/26,33363625
2014/10/27,37810164
2014/10/28,45783713
2014/10/29,65323902
2014/10/30,79406657
2014/10/31,76866278
2014/11/01,71486369
2014/11/02,50675151
2014/11/03,56171676
2014/11/04,58443086
2014/11/05,61448325
2014/11/06,69501919
2014/11/07,66806888
2014/11/08,66467322
2014/11/09,63857034
2014/11/10,65243627
2014/11/11,64515050
2014/11/12,67255007
2014/11/13,67671109
2014/11/14,67783606
2014/11/15,60712789
2014/11/16,62101039
2014/11/17,60843366
2014/11/18,60809920
2014/11/19,59180687
2014/11/20,53928775
2014/11/21,54183026
2014/11/22,51205468
2014/11/23,44236950
2014/11/24,42880085
2014/11/25,42994979
2014/11/26,33462618
2014/11/27,26935588
2014/11/28,26762529
2014/11/29,20908961
2014/11/30,16781082
2014/12/01,28225743
2014/12/02,42405162
2014/12/03,55045446
2014/12/04,63992422
2014/12/05,62797804
2014/12/06,53414110
2014/12/07,57708046
2014/12/08,57698275
2014/12/09,57455587
2014/12/10,56446298
2014/12/11,56899874
2014/12/12,60317599
2014/12/13,64795353
2014/12/14,69243653
2014/12/15,65562807
2014/12/16,68479565
2014/12/17,67038585
2014/12/18,63012131
2014/12/19,66462097
2014/12/20,63137075
2014/12/21,56214271
2014/12/22,60106559
2014/12/23,67267721
2014/12/24,70912418
2014/12/25,100252896
2014/12/26,106975622
2014/12/27,106006495
2014/12/28,111728270
2014/12/29,108873639
2014/12/30,93111494
2014/12/31,83820092
2015/01/01,112211623
2015/01/02,97474608
2015/01/03,94549484
2015/01/04,96503427
2015/01/05,94464221
2015/01/06,71815662
2015/01/07,78575634
2015/01/08,111955508
2015/01/09,131866074
2015/01/10,151961330
2015/01/11,142988315
2015/01/12,149092349
2015/01/13,159117625
2015/01/14,158594555
2015/01/15,119147926
2015/01/16,99235683
2015/01/17,84643950
2015/01/18,89783773
2015/01/19,89008884
2015/01/20,79433459
2015/01/21,72795444
2015/01/22,71638824
2015/01/23,74295147
2015/01/24,85307787
2015/01/25,90123500
2015/01/26,98640539
2015/01/27,97167641
2015/01/28,101515168
2015/01/29,55840637
2015/01/30,55651326
2015/01/31,57765342
2015/02/01,64073118
2015/02/02,61897324
2015/02/03,56724070
2015/02/04,53170029
2015/02/05,52382650
2015/02/06,52405394
2015/02/07,51171553
2015/02/08,53407272
2015/02/09,44483044
2015/02/10,51030765
2015/02/11,54693896
2015/02/12,54742098
2015/02/13,87842337
2015/02/14,88959596
2015/02/15,79582392
2015/02/16,84481130
2015/02/17,89069984
2015/02/18,95017915
2015/02/19,88488980
2015/02/20,79492614
2015/02/21,76181599
2015/02/22,71723916
2015/02/23,69215841
2015/02/24,71198948
2015/02/25,74996562
2015/02/26,66094492
2015/02/27,50899404
2015/02/28,55957502
2015/03/01,50581668
2015/03/02,50875342
2015/03/03,60764340
2015/03/04,56895918
2015/03/05,56438470
2015/03/06,57885048
2015/03/07,53328908
2015/03/08,48782895
2015/03/09,51499555
2015/03/10,51857977
2015/03/11,49040168
2015/03/12,48799151
2015/03/13,48355002
2015/03/14,48487013
2015/03/15,54457350
2015/03/16,54772681
2015/03/17,41832363
2015/03/18,42154150
2015/03/19,46992506
2015/03/20,48221632
2015/03/21,47106515
2015/03/22,43073030
2015/03/23,43583306
2015/03/24,41267168
2015/03/25,40443451
2015/03/26,41475669
2015/03/27,41531739
2015/03/28,44372909
2015/03/29,36348263
2015/03/30,37603485
2015/03/31,56911919
2015/04/01,83949475
2015/04/02,90816251
2015/04/03,91311386
2015/04/04,95750080
2015/04/05,90543225
2015/04/06,91682413
2015/04/07,89303309
2015/04/08,91326294
2015/04/09,102269934
2015/04/10,104492694
2015/04/11,82982457
2015/04/12,91676896
2015/04/13,97471821
2015/04/14,93155508
2015/04/15,80500340
2015/04/16,79580409
2015/04/17,79800166
2015/04/18,67037427
2015/04/19,73602071
2015/04/20,82881806
2015/04/21,85608349
2015/04/22,86486116
2015/04/23,79019427
2015/04/24,75766573
2015/04/25,76616416
2015/04/26,63675405
2015/04/27,61535374
2015/04/28,64275792
2015/04/29,73438354
2015/04/30,72171998
2015/05/01,74867204
2015/05/02,78748680
2015/05/03,96118556
2015/05/04,87816679
2015/05/05,91255398
2015/05/06,91118070
2015/05/07,92011114
2015/05/08,92173736
2015/05/09,96918189
2015/05/10,104096989
2015/05/11,101496009
2015/05/12,98502941
2015/05/13,88121514
2015/05/14,82369171
2015/05/15,81430118
2015/05/16,88141306
2015/05/17,81767100
2015/05/18,83402607
2015/05/19,73799537
2015/05/20,69083846
2015/05/21,63812096
2015/05/22,59441267
2015/05/23,71590296
2015/05/24,65816241
2015/05/25,59594605
2015/05/26,57388192
2015/05/27,56500308
2015/05/28,64368759
2015/05/29,99856275
2015/05/30,130648370
2015/05/31,110304258
2015/06/01,140280841
2015/06/02,167914412
2015/06/03,189402737
2015/06/04,180464442
2015/06/05,174169740
2015/06/06,152914920
2015/06/07,188545366
2015/06/08,186963914
2015/06/09,190730996
2015/06/10,208455547
2015/06/11,208901739
2015/06/12,212868264
2015/06/13,207959660
2015/06/14,199628083
2015/06/15,201014422
2015/06/16,191254590
2015/06/17,203689947
2015/06/18,209935512
2015/06/19,214150973
2015/06/20,188376494
2015/06/21,137529232
2015/06/22,130287982
2015/06/23,132970509
2015/06/24,122967663
2015/06/25,124659941
2015/06/26,117066744
2015/06/27,116784560
2015/06/28,125131514
2015/06/29,116968826
2015/06/30,224132675
2015/07/01,255831517
2015/07/02,290419215
2015/07/03,295036911
2015/07/04,288765033
2015/07/05,248337165
2015/07/06,426675339
2015/07/07,706237225
2015/07/08,1007240834
2015/07/09,1140098043
2015/07/10,1243858371
2015/07/11,1189753213
2015/07/12,1132068302
2015/07/13,1026307985
2015/07/14,1138527414
2015/07/15,1264271557
2015/07/16,1384688064
2015/07/17,1446670291
2015/07/18,1297267050
2015/07/19,1263473674
2015/07/20,1316734392
2015/07/21,1245340427
2015/07/22,1068776533
2015/07/23,988681950
2015/07/24,824721370
2015/07/25,680933332
2015/07/26,245095846
2015/07/27,125863609
2015/07/28,123708874
2015/07/29,169475538
2015/07/30,168986301
2015/07/31,220238473
2015/08/01,260787686
2015/08/02,285260428
2015/08/03,284329850
2015/08/04,282177725
2015/08/05,286269459
2015/08/06,286622083
2015/08/07,284024282
2015/08/08,280982280
2015/08/09,291053000
2015/08/10,289436714
2015/08/11,292807268
2015/08/12,261915353
2015/08/13,262439794
2015/08/14,210857090
2015/08/15,173585481
2015/08/16,208436420
2015/08/17,205532144
2015/08/18,180726395
2015/08/19,150871132
2015/08/20,112916453
2015/08/21,113789898
2015/08/22,109814514
2015/08/23,99508116
2015/08/24,111803536
2015/08/25,118834581
2015/08/26,124715070
2015/08/27,127119966
2015/08/28,131186845
2015/08/29,109266573
2015/08/30,83650086
2015/08/31,94399353
2015/09/01,108491211
2015/09/02,184781505
2015/09/03,191906309
2015/09/04,205695265
2015/09/05,194862224
2015/09/06,161808896
2015/09/07,161880062
2015/09/08,163356460
2015/09/09,165290724
2015/09/10,166191234
2015/09/11,393380796
2015/09/12,375633500
2015/09/13,325796165
2015/09/14,406770501
2015/09/15,460327477
2015/09/16,513703352
2015/09/17,1478941237
2015/09/18,1345515959
2015/09/19,1387089909
2015/09/20,1369507710
2015/09/21,1349740124
2015/09/22,1316679710
2015/09/23,1300417548
2015/09/24,1298691154
2015/09/25,1271142421
2015/09/26,1337599940
2015/09/27,1434521333
2015/09/28,1396767127
2015/09/29,1363673161
2015/09/30,1309241621
2015/10/01,192171306
2015/10/02,124926616
2015/10/03,117442198
2015/10/04,135199456
2015/10/05,134587583
2015/10/06,148594330
2015/10/07,151025110
2015/10/08,159201449
2015/10/09,174015550
2015/10/10,161484185
2015/10/11,175048783
2015/10/12,170583990
2015/10/13,163080284
2015/10/14,166863823
2015/10/15,206926445
2015/10/16,212709512
2015/10/17,205626577
2015/10/18,158642952
2015/10/19,162776242
2015/10/20,165831848
2015/10/21,183407835
2015/10/22,192036093
2015/10/23,161092210
2015/10/24,152602917
2015/10/25,69893929
2015/10/26,107075545
2015/10/27,119065032
2015/10/28,144798780
2015/10/29,161219845
2015/10/30,200527373
2015/10/31,203081773
2015/11/01,153854557
2015/11/02,191019765
2015/11/03,277518052
2015/11/04,451986334
2015/11/05,489105263
2015/11/06,473413451
2015/11/07,448578786
2015/11/08,444030143
2015/11/09,288615448
2015/11/10,280228030
2015/11/11,281265171
2015/11/12,283860556
2015/11/13,290293402
2015/11/14,298027481
2015/11/15,318261593
2015/11/16,313179059
2015/11/17,268877469
2015/11/18,123685121
2015/11/19,73379436
2015/11/20,63005971
2015/11/21,63223188
2015/11/22,72903240
2015/11/23,75193622
2015/11/24,69185084
2015/11/25,65962422
2015/11/26,74777888
2015/11/27,78597501
2015/11/28,88851526
2015/11/29,121283682
2015/11/30,179240267
2015/12/01,215812199
2015/12/02,261532207
2015/12/03,264135519
2015/12/04,278901450
2015/12/05,318208452
2015/12/06,252853420
2015/12/07,264755173
2015/12/08,284551245
2015/12/09,397803899
2015/12/10,463193769
2015/12/11,485615638
2015/12/12,483583891
2015/12/13,235553491
2015/12/14,335632095
2015/12/15,368211497
2015/12/16,383735821
2015/12/17,298123047
2015/12/18,230609801
2015/12/19,199522487
2015/12/20,153903190
2015/12/21,153683144
2015/12/22,135931959
2015/12/23,136608284
2015/12/24,137434271
2015/12/25,214298780
2015/12/26,283810254
2015/12/27,429585174
2015/12/28,462873188
2015/12/29,454449398
2015/12/30,463201096
2015/12/31,552280250
2016/01/01,830654758
2016/01/02,865018492
2016/01/03,958673740
2016/01/04,766806415
2016/01/05,604091384
2016/01/06,425990381
2016/01/07,335755726
2016/01/08,337621760
2016/01/09,338658644
2016/01/10,337529130
2016/01/11,371992706
2016/01/12,401170310
2016/01/13,420732889
2016/01/14,409972295
2016/01/15,229378799
2016/01/16,177613015
2016/01/17,97772864
2016/01/18,152599064
2016/01/19,150975357
2016/01/20,161345065
2016/01/21,232859821
2016/01/22,251781843
2016/01/23,237258602
2016/01/24,149031440
2016/01/25,181647695
2016/01/26,237791153
2016/01/27,264394552
2016/01/28,244777135
2016/01/29,208014498
2016/01/30,198707635
2016/01/31,282926581
2016/02/01,292396508
2016/02/02,305565733
2016/02/03,340775507
2016/02/04,343282512
2016/02/05,355798194
2016/02/06,324414833
2016/02/07,311263588
2016/02/08,314118311
2016/02/09,315613190
2016/02/10,329316862
2016/02/11,325339453
2016/02/12,331154264
2016/02/13,366386501
2016/02/14,318803026
2016/02/15,316785966
2016/02/16,260274059
2016/02/17,236548872
2016/02/18,221158592
2016/02/19,214587167
2016/02/20,208841910
2016/02/21,212960939
2016/02/22,243240568
2016/02/23,286120817
2016/02/24,264565780
2016/02/25,262465999
2016/02/26,260481099
2016/02/27,271788791
2016/02/28,223953847
2016/02/29,369939051
2016/03/01,567444614
2016/03/02,696824492
2016/03/03,681687328
2016/03/04,705846666
2016/03/05,693708970
2016/03/06,980190280
2016/03/07,1095395965
2016/03/08,1090607941
2016/03/09,1146376880
2016/03/10,1202402960
2016/03/11,1239030628
2016/03/12,1318236930
2016/03/13,1546716994
2016/03/14,1301383420
2016/03/15,875244939
2016/03/16,492554918
2016/03/17,449719237
2016/03/18,446672883
2016/03/19,312313572
2016/03/20,269016799
2016/03/21,272567698
2016/03/22,281309951
2016/03/23,282206615
2016/03/24,282036566
2016/03/25,303625338
2016/03/26,335954737
2016/03/27,285533739
2016/03/28,288468394
2016/03/29,280898227
2016/03/30,253120014
2016/03/31,248136525
2016/04/01,265383710
2016/04/02,258176420
2016/04/03,257728403
2016/04/04,278220191
2016/04/05,310282067
2016/04/06,362610936
2016/04/07,404552576
2016/04/08,385443215
2016/04/09,270398749
2016/04/10,163912653
2016/04/11,209132399
2016/04/12,284535168
2016/04/13,295624600
2016/04/14,316533855
2016/04/15,316568850
2016/04/16,322633151
2016/04/17,270456086
2016/04/18,274075023
2016/04/19,286043257
2016/04/20,284422410
2016/04/21,282467910
2016/04/22,282613754
2016/04/23,317142692
2016/04/24,331533761
2016/04/25,309243434
2016/04/26,360811668
2016/04/27,404864814
2016/04/28,475065563
2016/04/29,624820913
2016/04/30,528309959
2016/05/01,532312463
2016/05/02,533240295
2016/05/03,546819285
2016/05/04,555708674
2016/05/05,551967045
2016/05/06,545505041
2016/05/07,468788531
2016/05/08,435242138
2016/05/09,429106890
2016/05/10,413853980
2016/05/11,406456826
2016/05/12,371733272
2016/05/13,274017537
2016/05/14,279892395
2016/05/15,245946376
2016/05/16,264217736
2016/05/17,269673394
2016/05/18,271624420
2016/05/19,271581417
2016/05/20,277748292
2016/05/21,315766655
2016/05/22,339020493
2016/05/23,337152430
2016/05/24,340054670
2016/05/25,377815560
2016/05/26,374691787
2016/05/27,367498007
2016/05/28,412526323
2016/05/29,500121514
2016/05/30,462287802
2016/05/31,420506294
2016/06/01,418423592
2016/06/02,437462120
2016/06/03,461767809
2016/06/04,445109347
2016/06/05,421885803
2016/06/06,420757697
2016/06/07,371032550
2016/06/08,310172659
2016/06/09,340706045
2016/06/10,351418432
2016/06/11,310758734
2016/06/12,199257487
2016/06/13,254331710
2016/06/14,284965421
2016/06/15,357668575
2016/06/16,468002215
2016/06/17,505445872
2016/06/18,414248861
2016/06/19,288468909
2016/06/20,281548389
2016/06/21,284050946
2016/06/22,278663646
2016/06/23,277990397
2016/06/24,268358257
2016/06/25,295446905
2016/06/26,476169728
2016/06/27,489185325
2016/06/28,512010892
2016/06/29,463198666
2016/06/30,357866023
2016/07/01,334665845
2016/07/02,367360188
2016/07/03,502010719
2016/07/04,432480923
2016/07/05,355898243
2016/07/06,320869952
2016/07/07,259734338
2016/07/08,204921884
2016/07/09,241925653
2016/07/10,335110858
2016/07/11,336848142
2016/07/12,345506335
2016/07/13,330366571
2016/07/14,291159516
2016/07/15,299262357
2016/07/16,334266876
2016/07/17,360734711
2016/07/18,378445084
2016/07/19,392330059
2016/07/20,420111517
2016/07/21,423139037
2016/07/22,437371955
2016/07/23,412219616
2016/07/24,304433848
2016/07/25,362308432
2016/07/26,406905757
2016/07/27,442637978
2016/07/28,472115170
2016/07/29,490327227
2016/07/30,426573340
2016/07/31,316306710
2016/08/01,317924047
2016/08/02,386944140
2016/08/03,413824040
2016/08/04,418359828
2016/08/05,419896351
2016/08/06,420538481
2016/08/07,377295164
2016/08/08,368679620
2016/08/09,358812828
2016/08/10,380347164
2016/08/11,436530280
2016/08/12,438035923
2016/08/13,397245421
2016/08/14,362625311
2016/08/15,401720911
2016/08/16,414703070
2016/08/17,407096345
2016/08/18,417990311
2016/08/19,444680656
2016/08/20,398273649
2016/08/21,440536161
2016/08/22,436198851
2016/08/23,444611000
2016/08/24,427406672
2016/08/25,374892693
2016/08/26,370910482
2016/08/27,442897592
2016/08/28,572141818
2016/08/29,545431476
2016/08/30,534875921
2016/08/31,518450513
2016/09/01,513617373
2016/09/02,471183450
2016/09/03,561855838
2016/09/04,570140699
2016/09/05,569232807
2016/09/06,552222999
2016/09/07,606768080
2016/09/08,595144241
2016/09/09,590495658
2016/09/10,582252498
2016/09/11,547615451
2016/09/12,550595009
2016/09/13,500838465
2016/09/14,511477152
2016/09/15,500977173
2016/09/16,496571682
2016/09/17,410063303
2016/09/18,372725715
2016/09/19,368636477
2016/09/20,402104782
2016/09/21,359007221
2016/09/22,365268180
2016/09/23,366361151
2016/09/24,325521244
2016/09/25,254298615
2016/09/26,246835837
2016/09/27,247935879
2016/09/28,252693364
2016/09/29,272081562
2016/09/30,305350582
2016/10/01,308045231
2016/10/02,302719350
2016/10/03,369893838
2016/10/04,441545847
2016/10/05,526141449
2016/10/06,642199998
2016/10/07,689117517
2016/10/08,625795956
2016/10/09,542281007
2016/10/10,559526816
2016/10/11,589130927
2016/10/12,591255963
2016/10/13,604381619
2016/10/14,599708144
2016/10/15,614424657
2016/10/16,579728314
2016/10/17,559260313
2016/10/18,525584402
2016/10/19,567208529
2016/10/20,545215248
2016/10/21,540785089
2016/10/22,538762996
2016/10/23,620844067
2016/10/24,617538976
2016/10/25,540681838
2016/10/26,541169464
2016/10/27,1179558688
2016/10/28,1194897164
2016/10/29,1149076281
2016/10/30,1098929730
2016/10/31,1099706797
2016/11/01,1092221454
2016/11/02,1024523285
2016/11/03,1030923711
2016/11/04,996078793
2016/11/05,949162726
2016/11/06,773095630
2016/11/07,793391299
2016/11/08,920766880
2016/11/09,864020553
2016/11/10,518538183
2016/11/11,518357028
2016/11/12,521164125
2016/11/13,454706206
2016/11/14,459287410
2016/11/15,489403520
2016/11/16,550028314
2016/11/17,561378225
2016/11/18,563952076
2016/11/19,532982873
2016/11/20,458826629
2016/11/21,483814337
2016/11/22,445303060
2016/11/23,453829241
2016/11/24,722385316
2016/11/25,841551538
2016/11/26,688755822
2016/11/27,564579786
2016/11/28,585842344
2016/11/29,591790376
2016/11/30,596030263
2016/12/01,710111199
2016/12/02,800121391
2016/12/03,725426761
2016/12/04,713961828
2016/12/05,716063404
2016/12/06,803683251
2016/12/07,835927346
2016/12/08,712254236
2016/12/09,654495395
2016/12/10,720327263
2016/12/11,769492428
2016/12/12,746538010
2016/12/13,750538860
2016/12/14,739302470
2016/12/15,633746676
2016/12/16,536707455
2016/12/17,625678920
2016/12/18,671701223
2016/12/19,675741765
2016/12/20,557381902
2016/12/21,655475937
2016/12/22,768437877
2016/12/23,823071937
2016/12/24,865821059
2016/12/25,1154890063
2016/12/26,1212511371
2016/12/27,1226962756
2016/12/28,1286533593
2016/12/29,1343574719
2016/12/30,1350609864
2016/12/31,1293447871
2017/01/01,1826556329
2017/01/02,1842382046
2017/01/03,1860534728
2017/01/04,1882773649
2017/01/05,1779607307
2017/01/06,2082527803
2017/01/07,1988422299
2017/01/08,1518599564
2017/01/09,1422618562
2017/01/10,1516599074
2017/01/11,1510893108
2017/01/12,1492923275
2017/01/13,1504968517
2017/01/14,1549379659
2017/01/15,927610337
2017/01/16,956086587
2017/01/17,942653362
2017/01/18,818119529
2017/01/19,835382708
2017/01/20,566838915
2017/01/21,588211485
2017/01/22,690739932
2017/01/23,811545178
2017/01/24,638087564
2017/01/25,645497734
2017/01/26,727582303
2017/01/27,735550594
2017/01/28,718118187
2017/01/29,689732565
2017/01/30,736102784
2017/01/31,793513982
2017/02/01,1159585356
2017/02/02,1137395994
2017/02/03,1264371579
2017/02/04,1254598778
2017/02/05,1131271315
2017/02/06,1169769772
2017/02/07,1293227279
2017/02/08,1304179801
2017/02/09,1508595971
2017/02/10,1473020425
2017/02/11,1388157606
2017/02/12,1416660489
2017/02/13,1271299332
2017/02/14,1289117083
2017/02/15,1050991399
2017/02/16,982675478
2017/02/17,966746317
2017/02/18,965435612
2017/02/19,1074463086
2017/02/20,812009464
2017/02/21,741539769
2017/02/22,717868494
2017/02/23,573672831
2017/02/24,782347689
2017/02/25,807950898
2017/02/26,637214741
2017/02/27,642245902
2017/02/28,677872775
2017/03/01,702240062
2017/03/02,746158252
2017/03/03,812822457
2017/03/04,887999765
2017/03/05,739216694
2017/03/06,726245709
2017/03/07,713820649
2017/03/08,675699734
2017/03/09,651897692
2017/03/10,546474387
2017/03/11,538273651
2017/03/12,890769345
2017/03/13,920811974
2017/03/14,874242854
2017/03/15,842958455
2017/03/16,831239578
2017/03/17,685935445
2017/03/18,694337728
2017/03/19,718799937
2017/03/20,729250276
2017/03/21,612298690
2017/03/22,668330971
2017/03/23,648250734
2017/03/24,611939790
2017/03/25,728958779
2017/03/26,743250774
2017/03/27,906095098
2017/03/28,850870343
2017/03/29,838157530
2017/03/30,664085642
2017/03/31,653364866
2017/04/01,666850950
2017/04/02,717620084
2017/04/03,736879985
2017/04/04,725901161
2017/04/05,725619684
2017/04/06,733246323
2017/04/07,753300965
2017/04/08,830109182
2017/04/09,723387566
2017/04/10,618153694
2017/04/11,674055536
2017/04/12,667386058
2017/04/13,769838241
2017/04/14,792663825
2017/04/15,775809113
2017/04/16,972845481
2017/04/17,980751555
2017/04/18,1057886943
2017/04/19,1017656162
2017/04/20,983236860
2017/04/21,1202242980
2017/04/22,1060059723
2017/04/23,1029391002
2017/04/24,1201793382
2017/04/25,1316797768
2017/04/26,1582375202
2017/04/27,1439132955
2017/04/28,1475626189
2017/04/29,1698944779
2017/04/30,1278985899
2017/05/01,1115111190
2017/05/02,1210250281
2017/05/03,1197160405
2017/05/04,1349040205
2017/05/05,1359350188
2017/05/06,1559086133
2017/05/07,1291286297
2017/05/08,870875724
2017/05/09,880742367
2017/05/10,868930910
2017/05/11,878804709
2017/05/12,865946390
2017/05/13,837535358
2017/05/14,885478973
2017/05/15,817542548
2017/05/16,1383119544
2017/05/17,1337090257
2017/05/18,1312555997
2017/05/19,1123089418
2017/05/20,1068119962
2017/05/21,1069281456
2017/05/22,924657520
2017/05/23,1079435610
2017/05/24,1093577294
2017/05/25,1078538399
2017/05/26,1075518422
2017/05/27,1076670555
2017/05/28,961994903
2017/05/29,959362628
2017/05/30,376252246
2017/05/31,369559124
2017/06/01,246675828
2017/06/02,494077165
2017/06/03,488600195
2017/06/04,731622873
2017/06/05,796652346
2017/06/06,640718081
2017/06/07,644471139
2017/06/08,548796617
2017/06/09,563033088
2017/06/10,691402129
2017/06/11,1103350128
2017/06/12,1096261520
2017/06/13,861121608
2017/06/14,777117105
2017/06/15,693997530
2017/06/16,697035310
2017/06/17,800782417
2017/06/18,1119019041
2017/06/19,1102964145
2017/06/20,1060013795
2017/06/21,714674876
2017/06/22,592672012
2017/06/23,569335941
2017/06/24,652386544
2017/06/25,999230880
2017/06/26,991176343
2017/06/27,901913645
2017/06/28,869514132
2017/06/29,796256915
2017/06/30,789446954
2017/07/01,832281759
2017/07/02,916179692
2017/07/03,883177524
2017/07/04,855682513
2017/07/05,768622044
2017/07/06,730186446
2017/07/07,700879109
2017/07/08,713872395
2017/07/09,656888088
2017/07/10,629871076
2017/07/11,650864354
2017/07/12,550747817
2017/07/13,553270237
2017/07/14,490041089
2017/07/15,489980984
2017/07/16,456328790
2017/07/17,433073160
2017/07/18,450485015
2017/07/19,475820663
2017/07/20,470068942
2017/07/21,538767481
2017/07/22,533152587
2017/07/23,587007071
2017/07/24,571949733
2017/07/25,512187463
2017/07/26,475495587
2017/07/27,466985348
2017/07/28,480436998
2017/07/29,505745580
2017/07/30,609650144
2017/07/31,609589959
2017/08/01,1169916861
2017/08/02,1099880444
2017/08/03,1091807254
2017/08/04,925783166
2017/08/05,962306092
2017/08/06,890771911
2017/08/07,924458565
2017/08/08,1105324082
2017/08/09,1197192311
2017/08/10,1281513324
