Date,difficulty90wma
2014/01/31,1386582253
2014/02/01,1410817867
2014/02/02,1434613207
2014/02/03,1457968275
2014/02/04,1480888290
2014/02/05,1509438167
2014/02/06,1540865972
2014/02/07,1571778398
2014/02/08,1602175446
2014/02/09,1632057115
2014/02/10,1661423406
2014/02/11,1690274319
2014/02/12,1718609853
2014/02/13,1746430009
2014/02/14,1773734786
2014/02/15,1800524185
2014/02/16,1826805968
2014/02/17,1863620874
2014/02/18,1899966083
2014/02/19,1935695886
2014/02/20,1970810283
2014/02/21,2005309273
2014/02/22,2039192856
2014/02/23,2072461032
2014/02/24,2105113801
2014/02/25,2137151164
2014/02/26,2168573120
2014/02/27,2199379670
2014/02/28,2236408823
2014/03/01,2281018878
2014/03/02,2324869881
2014/03/03,2367961833
2014/03/04,2410294733
2014/03/05,2451868582
2014/03/06,2492683380
2014/03/07,2532739126
2014/03/08,2572035821
2014/03/09,2610573464
2014/03/10,2648352056
2014/03/11,2685388209
2014/03/12,2721714381
2014/03/13,2766172536
2014/03/14,2810529822
2014/03/15,2854071024
2014/03/16,2896796141
2014/03/17,2938705174
2014/03/18,2979798121
2014/03/19,3020074984
2014/03/20,3059535762
2014/03/21,3098180455
2014/03/22,3136047927
2014/03/23,3173165875
2014/03/24,3209976575
2014/03/25,3262220074
2014/03/26,3313529277
2014/03/27,3363904186
2014/03/28,3413344800
2014/03/29,3461851119
2014/03/30,3509423144
2014/03/31,3556060873
2014/04/01,3601764308
2014/04/02,3646533447
2014/04/03,3690423274
2014/04/04,3733436817
2014/04/05,3787731852
2014/04/06,3853316325
2014/04/07,3917752753
2014/04/08,3981041136
2014/04/09,4043181473
2014/04/10,4104173766
2014/04/11,4164018013
2014/04/12,4222714216
2014/04/13,4280262373
2014/04/14,4336738623
2014/04/15,4392157442
2014/04/16,4446518830
2014/04/17,4504403550
2014/04/18,4575480862
2014/04/19,4645290946
2014/04/20,4713833803
2014/04/21,4781109433
2014/04/22,4847117836
2014/04/23,4911859011
2014/04/24,4975332959
2014/04/25,5037576769
2014/04/26,5098652082
2014/04/27,5158558899
2014/04/28,5217297218
2014/04/29,5275917903
2014/04/30,5354769739
2014/05/01,5432203498
2014/05/02,5508219180
2014/05/03,5582816786
2014/05/04,5655996314
2014/05/05,5727757766
2014/05/06,5798101142
2014/05/07,5867093561
2014/05/08,5934772312
2014/05/09,6001137396
2014/05/10,6066188813
2014/05/11,6129926563
2014/05/12,6200233994
2014/05/13,6279994051
2014/05/14,6358232249
2014/05/15,6434948588
2014/05/16,6510143068
2014/05/17,6583815690
2014/05/18,6655966453
2014/05/19,6726717850
2014/05/20,6796071484
2014/05/21,6864027354
2014/05/22,6930585460
2014/05/23,6995745802
2014/05/24,7076201427
2014/05/25,7173596231
2014/05/26,7269201989
2014/05/27,7363018700
2014/05/28,7455046364
2014/05/29,7545284981
2014/05/30,7633810462
2014/05/31,7720714454
2014/06/01,7805996957
2014/06/02,7889657972
2014/06/03,7971697497
2014/06/04,8052115534
2014/06/05,8133733436
2014/06/06,8239466856
2014/06/07,8343261125
2014/06/08,8445116241
2014/06/09,8545032205
2014/06/10,8643009017
2014/06/11,8739046677
2014/06/12,8833243428
2014/06/13,8925607132
2014/06/14,9016137786
2014/06/15,9104835392
2014/06/16,9191699949
2014/06/17,9276731458
2014/06/18,9391017648
2014/06/19,9509532766
2014/06/20,9625798222
2014/06/21,9739814018
2014/06/22,9851580152
2014/06/23,9961101539
2014/06/24,10068558037
2014/06/25,10173949647
2014/06/26,10277276368
2014/06/27,10378538200
2014/06/28,10477735144
2014/06/29,10618087059
2014/06/30,10786429636
2014/07/01,10951887818
2014/07/02,11114461603
2014/07/03,11274150993
2014/07/04,11430955987
2014/07/05,11585011672
2014/07/06,11736454723
2014/07/07,11885285140
2014/07/08,12031502923
2014/07/09,12175108072
2014/07/10,12316100588
2014/07/11,12454480470
2014/07/12,12590610185
2014/07/13,12735142214
2014/07/14,12876935148
2014/07/15,13015988989
2014/07/16,13152303735
2014/07/17,13285930285
2014/07/18,13417027536
2014/07/19,13545595490
2014/07/20,13671634146
2014/07/21,13795143505
2014/07/22,13916123565
2014/07/23,14034574328
2014/07/24,14150495793
2014/07/25,14266153381
2014/07/26,14407763048
2014/07/27,14546501507
2014/07/28,14682368757
2014/07/29,14815376475
2014/07/30,14945762564
2014/07/31,15073527024
2014/08/01,15198669855
2014/08/02,15321191058
2014/08/03,15441090633
2014/08/04,15558368578
2014/08/05,15673024895
2014/08/06,15785059584
2014/08/07,15894472643
2014/08/08,16018809902
2014/08/09,16144613418
2014/08/10,16267552765
2014/08/11,16387715536
2014/08/12,16505222328
2014/08/13,16620073142
2014/08/14,16732267979
2014/08/15,16841806837
2014/08/16,16948689718
2014/08/17,17052916621
2014/08/18,17154487545
2014/08/19,17267017129
2014/08/20,17453564915
2014/08/21,17636451832
2014/08/22,17815677881
2014/08/23,17991428542
2014/08/24,18163909617
2014/08/25,18333121107
2014/08/26,18499063013
2014/08/27,18661735333
2014/08/28,18821138069
2014/08/29,18977271220
2014/08/30,19130134786
2014/08/31,19280985710
2014/09/01,19506064511
2014/09/02,19726998523
2014/09/03,19943787746
2014/09/04,20156463529
2014/09/05,20365312186
2014/09/06,20570333718
2014/09/07,20771528124
2014/09/08,20968895404
2014/09/09,21162435559
2014/09/10,21352148589
2014/09/11,21538034493
2014/09/12,21720093271
2014/09/13,21906488468
2014/09/14,22133573767
2014/09/15,22356245590
2014/09/16,22574503939
2014/09/17,22788694231
2014/09/18,22998887660
2014/09/19,23205084227
2014/09/20,23407283931
2014/09/21,23605486772
2014/09/22,23799692751
2014/09/23,23989901866
2014/09/24,24176114119
2014/09/25,24371294696
2014/09/26,24655560216
2014/09/27,24934648973
2014/09/28,25209041188
2014/09/29,25479076146
2014/09/30,25744753847
2014/10/01,26006074293
2014/10/02,26263037482
2014/10/03,26515643415
2014/10/04,26763892091
2014/10/05,27007783512
2014/10/06,27247317676
2014/10/07,27482494583
2014/10/08,27713314235
2014/10/09,27941903799
2014/10/10,28171481041
2014/10/11,28396621768
2014/10/12,28617448413
2014/10/13,28833960977
2014/10/14,29046159459
2014/10/15,29254043858
2014/10/16,29457614176
2014/10/17,29656870413
2014/10/18,29851812567
2014/10/19,30042440640
2014/10/20,30228754631
2014/10/21,30410754540
2014/10/22,30588440367
2014/10/23,30775835765
2014/10/24,30966370655
2014/10/25,31152693286
2014/10/26,31334803659
2014/10/27,31512701773
2014/10/28,31686387629
2014/10/29,31855861226
2014/10/30,32021122565
2014/10/31,32182171645
2014/11/01,32339008467
2014/11/02,32491633030
2014/11/03,32640045334
2014/11/04,32784245380
2014/11/05,32989921169
2014/11/06,33204483886
2014/11/07,33414145775
2014/11/08,33618954424
2014/11/09,33818909832
2014/11/10,34014011999
2014/11/11,34204260926
2014/11/12,34389656612
2014/11/13,34570199058
2014/11/14,34745888262
2014/11/15,34916724227
2014/11/16,35082706950
2014/11/17,35243836433
2014/11/18,35401754668
2014/11/19,35569621974
2014/11/20,35733470878
2014/11/21,35893301379
2014/11/22,36049113477
2014/11/23,36200907172
2014/11/24,36348682464
2014/11/25,36492439353
2014/11/26,36632177838
2014/11/27,36767897921
2014/11/28,36899599601
2014/11/29,37027282878
2014/11/30,37150961718
2014/12/01,37271497359
2014/12/02,37388761203
2014/12/03,37496581984
2014/12/04,37601331009
2014/12/05,37703008278
2014/12/06,37801613792
2014/12/07,37897147550
2014/12/08,37989609553
2014/12/09,38078999800
2014/12/10,38165318291
2014/12/11,38248565027
2014/12/12,38328740006
2014/12/13,38405933937
2014/12/14,38480642461
2014/12/15,38552865580
2014/12/16,38622603292
2014/12/17,38680037760
2014/12/18,38732830255
2014/12/19,38783271604
2014/12/20,38831361809
2014/12/21,38877100868
2014/12/22,38920488783
2014/12/23,38961525553
2014/12/24,39000211178
2014/12/25,39036689716
2014/12/26,39071997009
2014/12/27,39106133059
2014/12/28,39139097864
2014/12/29,39170891424
2014/12/30,39207721681
2014/12/31,39263110011
2015/01/01,39317038139
2015/01/02,39369506064
2015/01/03,39420513787
2015/01/04,39470061308
2015/01/05,39518148626
2015/01/06,39564775742
2015/01/07,39609942655
2015/01/08,39653673000
2015/01/09,39696026430
2015/01/10,39737002943
2015/01/11,39776602539
2015/01/12,39826166429
2015/01/13,39936088531
2015/01/14,40043820358
2015/01/15,40149361908
2015/01/16,40252713183
2015/01/17,40353874182
2015/01/18,40452844904
2015/01/19,40549625351
2015/01/20,40644215522
2015/01/21,40736615417
2015/01/22,40826980854
2015/01/23,40915396103
2015/01/24,41001861163
2015/01/25,41086376035
2015/01/26,41168940719
2015/01/27,41227262694
2015/01/28,41246860670
2015/01/29,41265167502
2015/01/30,41282183190
2015/01/31,41297907734
2015/02/01,41312341135
2015/02/02,41325483392
2015/02/03,41337334505
2015/02/04,41348624341
2015/02/05,41359506556
2015/02/06,41369981150
2015/02/07,41380048124
2015/02/08,41389707476
2015/02/09,41425026032
2015/02/10,41503526491
2015/02/11,41580842151
2015/02/12,41656973013
2015/02/13,41731919076
2015/02/14,41805680341
2015/02/15,41878256808
2015/02/16,41949648476
2015/02/17,42019871909
2015/02/18,42089080595
2015/02/19,42157274536
2015/02/20,42224453731
2015/02/21,42290618179
2015/02/22,42356092306
2015/02/23,42469211797
2015/02/24,42580772228
2015/02/25,42690773602
2015/02/26,42799215916
2015/02/27,42906099171
2015/02/28,43011423368
2015/03/01,43115188506
2015/03/02,43217394585
2015/03/03,43318040176
2015/03/04,43417055265
2015/03/05,43514439852
2015/03/06,43610193937
2015/03/07,43704317520
2015/03/08,43800056379
2015/03/09,43907216490
2015/03/10,44012564614
2015/03/11,44116100752
2015/03/12,44217824903
2015/03/13,44317737068
2015/03/14,44415837247
2015/03/15,44512125438
2015/03/16,44606601644
2015/03/17,44699265863
2015/03/18,44790009008
2015/03/19,44878805906
2015/03/20,44965656556
2015/03/21,45050560959
2015/03/22,45133299332
2015/03/23,45198709169
2015/03/24,45262346143
2015/03/25,45324210252
2015/03/26,45384301497
2015/03/27,45442619878
2015/03/28,45499165395
2015/03/29,45553938048
2015/03/30,45606937837
2015/03/31,45658233739
2015/04/01,45708045736
2015/04/02,45756373826
2015/04/03,45803218010
2015/04/04,45848578289
2015/04/05,45942298357
2015/04/06,46044111533
2015/04/07,46143774420
2015/04/08,46241287017
2015/04/09,46336649325
2015/04/10,46429861343
2015/04/11,46520923072
2015/04/12,46609834511
2015/04/13,46696721674
2015/04/14,46782271906
2015/04/15,46866485209
2015/04/16,46949361582
2015/04/17,47030901025
2015/04/18,47111103537
2015/04/19,47177447380
2015/04/20,47214767335
2015/04/21,47251198669
2015/04/22,47286741382
2015/04/23,47321395474
2015/04/24,47355160946
2015/04/25,47388037796
2015/04/26,47420026026
2015/04/27,47451125634
2015/04/28,47481088928
2015/04/29,47509504555
2015/04/30,47536372517
2015/05/01,47561692814
2015/05/02,47585465445
2015/05/03,47607874652
2015/05/04,47629271520
2015/05/05,47649112705
2015/05/06,47667398206
2015/05/07,47684128023
2015/05/08,47699302157
2015/05/09,47712920607
2015/05/10,47724983374
2015/05/11,47735780088
2015/05/12,47745798297
2015/05/13,47755038000
2015/05/14,47763499196
2015/05/15,47771181887
2015/05/16,47778086071
2015/05/17,47797078747
2015/05/18,47827867332
2015/05/19,47857593140
2015/05/20,47886256170
2015/05/21,47913856424
2015/05/22,47940393901
2015/05/23,47965868602
2015/05/24,47990284130
2015/05/25,48014181194
2015/05/26,48037559793
2015/05/27,48060419929
2015/05/28,48082761600
2015/05/29,48104584807
2015/05/30,48125889550
2015/05/31,48140707523
2015/06/01,48134274705
2015/06/02,48127620833
2015/06/03,48120745907
2015/06/04,48113649928
2015/06/05,48106332895
2015/06/06,48098794809
2015/06/07,48091071733
2015/06/08,48083309087
2015/06/09,48075506873
2015/06/10,48067665089
2015/06/11,48059783736
2015/06/12,48051862813
2015/06/13,48043902321
2015/06/14,48069626924
2015/06/15,48107427854
2015/06/16,48144675712
2015/06/17,48181370498
2015/06/18,48217512211
2015/06/19,48253100852
2015/06/20,48288136420
2015/06/21,48322616474
2015/06/22,48356370073
2015/06/23,48389397215
2015/06/24,48421697901
2015/06/25,48453272132
2015/06/26,48484119907
2015/06/27,48514241226
2015/06/28,48539200519
2015/06/29,48561536421
2015/06/30,48583216776
2015/07/01,48604241583
2015/07/02,48624610844
2015/07/03,48644324558
2015/07/04,48663382724
2015/07/05,48682339162
2015/07/06,48701306437
2015/07/07,48720284548
2015/07/08,48739273496
2015/07/09,48758273281
2015/07/10,48777283902
2015/07/11,48801775471
2015/07/12,48857545917
2015/07/13,48912918323
2015/07/14,48967892689
2015/07/15,49022469014
2015/07/16,49076647299
2015/07/17,49130427543
2015/07/18,49183809747
2015/07/19,49236654780
2015/07/20,49288653463
2015/07/21,49339805797
2015/07/22,49390111781
2015/07/23,49439571415
2015/07/24,49488184700
2015/07/25,49547615945
2015/07/26,49620823159
2015/07/27,49692890509
2015/07/28,49763817996
2015/07/29,49833605620
2015/07/30,49902253380
2015/07/31,49969761277
2015/08/01,50036129311
2015/08/02,50101359528
2015/08/03,50165457900
2015/08/04,50228424427
2015/08/05,50290259108
2015/08/06,50350961944
2015/08/07,50410532935
2015/08/08,50474208572
2015/08/09,50540722250
2015/08/10,50606001144
2015/08/11,50670045252
2015/08/12,50732854576
2015/08/13,50794429114
2015/08/14,50854768868
2015/08/15,50913873837
2015/08/16,50971886987
2015/08/17,51028949623
2015/08/18,51085061746
2015/08/19,51140223354
2015/08/20,51194434448
2015/08/21,51247695028
2015/08/22,51333137456
2015/08/23,51418343989
2015/08/24,51502219841
2015/08/25,51584765010
2015/08/26,51665979498
2015/08/27,51745863303
2015/08/28,51824416426
2015/08/29,51901638867
2015/08/30,51977464312
2015/08/31,52051661664
2015/09/01,52124230923
2015/09/02,52195172090
2015/09/03,52264485164
2015/09/04,52369081777
2015/09/05,52494091572
2015/09/06,52616813686
2015/09/07,52737248118
2015/09/08,52855394868
2015/09/09,52971253936
2015/09/10,53084825322
2015/09/11,53196109026
2015/09/12,53305105048
2015/09/13,53412188107
2015/09/14,53517496987
2015/09/15,53621031689
2015/09/16,53722792211
2015/09/17,53830762295
2015/09/18,53981142955
2015/09/19,54129168802
2015/09/20,54274839834
2015/09/21,54418156051
2015/09/22,54559117455
2015/09/23,54697724043
2015/09/24,54833975818
2015/09/25,54967872778
2015/09/26,55099414924
2015/09/27,55228552971
2015/09/28,55355265295
2015/09/29,55479551896
2015/09/30,55601412774
2015/10/01,55735453353
2015/10/02,55884781223
2015/10/03,56031322473
2015/10/04,56175077103
2015/10/05,56316045113
2015/10/06,56454226503
2015/10/07,56589621273
2015/10/08,56722229422
2015/10/09,56852050952
2015/10/10,56979146640
2015/10/11,57103864586
2015/10/12,57226204789
2015/10/13,57346167248
2015/10/14,57463751965
2015/10/15,57579744125
2015/10/16,57694116312
2015/10/17,57806093514
2015/10/18,57915675732
2015/10/19,58022862966
2015/10/20,58127655217
2015/10/21,58230052483
2015/10/22,58330054766
2015/10/23,58427662064
2015/10/24,58523003982
2015/10/25,58616244430
2015/10/26,58707383408
2015/10/27,58796420915
2015/10/28,58883356952
2015/10/29,58993718059
2015/10/30,59106280868
2015/10/31,59216407613
2015/11/01,59324098296
2015/11/02,59429352916
2015/11/03,59532171472
2015/11/04,59632553966
2015/11/05,59730500397
2015/11/06,59826010765
2015/11/07,59919143254
2015/11/08,60009942619
2015/11/09,60098408861
2015/11/10,60184541979
2015/11/11,60311130935
2015/11/12,60471117379
2015/11/13,60627892978
2015/11/14,60781457730
2015/11/15,60931811637
2015/11/16,61078954699
2015/11/17,61222886915
2015/11/18,61363608285
2015/11/19,61501118810
2015/11/20,61635418489
2015/11/21,61766875460
2015/11/22,61895501753
2015/11/23,62021297368
2015/11/24,62280823040
2015/11/25,62550528431
2015/11/26,62815724383
2015/11/27,63076410897
2015/11/28,63332587972
2015/11/29,63584255609
2015/11/30,63831413808
2015/12/01,64074062568
2015/12/02,64312201889
2015/12/03,64545831772
2015/12/04,64775362346
2015/12/05,65001043071
2015/12/06,65226401268
2015/12/07,65584554097
2015/12/08,65937299176
2015/12/09,66284636507
2015/12/10,66626566089
2015/12/11,66963087921
2015/12/12,67294202005
2015/12/13,67619908339
2015/12/14,67940206925
2015/12/15,68255097761
2015/12/16,68564580848
2015/12/17,68868744895
2015/12/18,69210992897
2015/12/19,69820329001
2015/12/20,70421334625
2015/12/21,71014009767
2015/12/22,71598354429
2015/12/23,72174368609
2015/12/24,72742052309
2015/12/25,73301405528
2015/12/26,73852428265
2015/12/27,74395120522
2015/12/28,74929482298
2015/12/29,75455513592
2015/12/30,75973214406
2015/12/31,76608682676
2016/01/01,77338113895
2016/01/02,78057028113
2016/01/03,78765425332
2016/01/04,79463305550
2016/01/05,80150668767
2016/01/06,80827514984
2016/01/07,81493844200
2016/01/08,82149656417
2016/01/09,82794951632
2016/01/10,83429729847
2016/01/11,84053991062
2016/01/12,84667735277
2016/01/13,85411650922
2016/01/14,86211025534
2016/01/15,86997586843
2016/01/16,87771334850
2016/01/17,88532269554
2016/01/18,89280390955
2016/01/19,90015699054
2016/01/20,90738193849
2016/01/21,91447875343
2016/01/22,92144743534
2016/01/23,92828798422
2016/01/24,93500040007
2016/01/25,94158468290
2016/01/26,94872892070
2016/01/27,95651721312
2016/01/28,96416389856
2016/01/29,97166948666
2016/01/30,97903397744
2016/01/31,98625737087
2016/02/01,99333966698
2016/02/02,100028086575
2016/02/03,100708096719
2016/02/04,101373997129
2016/02/05,102025787806
2016/02/06,102663468750
2016/02/07,103735139731
2016/02/08,104868921381
2016/02/09,105982712197
2016/02/10,107076987611
2016/02/11,108152149914
2016/02/12,109208199105
2016/02/13,110245135184
2016/02/14,111262958152
2016/02/15,112261668008
2016/02/16,113241264751
2016/02/17,114201748384
2016/02/18,115143118904
2016/02/19,116256265052
2016/02/20,117583117090
2016/02/21,118886124585
2016/02/22,120165287539
2016/02/23,121422123292
2016/02/24,122656793263
2016/02/25,123869297453
2016/02/26,125059635862
2016/02/27,126227808490
2016/02/28,127373815337
2016/02/29,128497656402
2016/03/01,129599331686
2016/03/02,130678841189
2016/03/03,131736184910
2016/03/04,132767772315
2016/03/05,133669517750
2016/03/06,134550373337
2016/03/07,135411857782
2016/03/08,136253971087
2016/03/09,137076713250
2016/03/10,137880084272
2016/03/11,138664084153
2016/03/12,139428712893
2016/03/13,140173970492
2016/03/14,140899856950
2016/03/15,141606372267
2016/03/16,142293516442
2016/03/17,142961289477
2016/03/18,143696996211
2016/03/19,144484418878
2016/03/20,145254247365
2016/03/21,146006481673
2016/03/22,146741121801
2016/03/23,147458167750
2016/03/24,148157619520
2016/03/25,148839477111
2016/03/26,149503740522
2016/03/27,150150409754
2016/03/28,150779484806
2016/03/29,151390965679
2016/03/30,151984852373
2016/03/31,152562544173
2016/04/01,153147762314
2016/04/02,153724882922
2016/04/03,154286625954
2016/04/04,154832991411
2016/04/05,155363979292
2016/04/06,155879589597
2016/04/07,156379822326
2016/04/08,156864677480
2016/04/09,157334155058
2016/04/10,157788255061
2016/04/11,158226977487
2016/04/12,158650322338
2016/04/13,159059852818
2016/04/14,159624322510
2016/04/15,160265787769
2016/04/16,160891300889
2016/04/17,161500861871
2016/04/18,162094470714
2016/04/19,162672127419
2016/04/20,163233831985
2016/04/21,163779584412
2016/04/22,164309384700
2016/04/23,164823232850
2016/04/24,165321128861
2016/04/25,165803072734
2016/04/26,166269829010
2016/04/27,166722264170
2016/04/28,167160111502
2016/04/29,167583488716
2016/04/30,167992549468
2016/05/01,168387293756
2016/05/02,168767721580
2016/05/03,169133832942
2016/05/04,169485627840
2016/05/05,169823106275
2016/05/06,170146268247
2016/05/07,170455113755
2016/05/08,170754621686
2016/05/09,171045694255
2016/05/10,171328331461
2016/05/11,171862824442
2016/05/12,172468458415
2016/05/13,173061848585
2016/05/14,173642994952
2016/05/15,174211897516
2016/05/16,174768556278
2016/05/17,175312971237
2016/05/18,175845142393
2016/05/19,176365069746
2016/05/20,176874874283
2016/05/21,177377166447
2016/05/22,177871946238
2016/05/23,178359213657
2016/05/24,178850310366
2016/05/25,179433575313
2016/05/26,180008092906
2016/05/27,180573863146
2016/05/28,181130886032
2016/05/29,181679161565
2016/05/30,182218689744
2016/05/31,182749470569
2016/06/01,183271504042
2016/06/02,183784790160
2016/06/03,184289289030
2016/06/04,184783803807
2016/06/05,185268334490
2016/06/06,185742881079
2016/06/07,186207443574
2016/06/08,186598517339
2016/06/09,186972374538
2016/06/10,187337041451
2016/06/11,187692518078
2016/06/12,188038804420
2016/06/13,188375900476
2016/06/14,188703806246
2016/06/15,189022521730
2016/06/16,189332046928
2016/06/17,189633346597
2016/06/18,189927182386
2016/06/19,190213554295
2016/06/20,190492462323
2016/06/21,190989093838
2016/06/22,191544895864
2016/06/23,192089963744
2016/06/24,192624297479
2016/06/25,193147897070
2016/06/26,193660762516
2016/06/27,194162893816
2016/06/28,194654290972
2016/06/29,195134953983
2016/06/30,195604882849
2016/07/01,196064328382
2016/07/02,196513370583
2016/07/03,196952009452
2016/07/04,197382542211
2016/07/05,197887069039
2016/07/06,198380228977
2016/07/07,198862022026
2016/07/08,199332448186
2016/07/09,199791507456
2016/07/10,200239199837
2016/07/11,200675525328
2016/07/12,201100483931
2016/07/13,201514075643
2016/07/14,201918167169
2016/07/15,202313779912
2016/07/16,202700913871
2016/07/17,203079569048
2016/07/18,203449814920
2016/07/19,203813568368
2016/07/20,204168820182
2016/07/21,204515570361
2016/07/22,204853818905
2016/07/23,205183565815
2016/07/24,205504811090
2016/07/25,205817554731
2016/07/26,206121796737
2016/07/27,206417537108
2016/07/28,206704772882
2016/07/29,206983502369
2016/07/30,207253725570
2016/07/31,207515442484
2016/08/01,207768653111
2016/08/02,207955418939
2016/08/03,207937331299
2016/08/04,207913569921
2016/08/05,207884134807
2016/08/06,207849025955
2016/08/07,207808243367
2016/08/08,207761787041
2016/08/09,207709656979
2016/08/10,207654745303
2016/08/11,207597968330
2016/08/12,207539326061
2016/08/13,207478818494
2016/08/14,207416445631
2016/08/15,207387166688
2016/08/16,207660944508
2016/08/17,207929076256
2016/08/18,208191561933
2016/08/19,208448401538
2016/08/20,208699595072
2016/08/21,208945142534
2016/08/22,209185043925
2016/08/23,209419425263
2016/08/24,209649395511
2016/08/25,209874954668
2016/08/26,210096102735
2016/08/27,210312839711
2016/08/28,210525165597
2016/08/29,210756515750
2016/08/30,211034054130
2016/08/31,211306355919
2016/09/01,211573421116
2016/09/02,211835249723
2016/09/03,212091841738
2016/09/04,212343197162
2016/09/05,212589315995
2016/09/06,212830198237
2016/09/07,213065138280
2016/09/08,213294047924
2016/09/09,213516927170
2016/09/10,213733776016
2016/09/11,213944594463
2016/09/12,214233582141
2016/09/13,214542985861
2016/09/14,214845119387
2016/09/15,215139982717
2016/09/16,215427575853
2016/09/17,215707898794
2016/09/18,215980951539
2016/09/19,216246734090
2016/09/20,216507748528
2016/09/21,216764763036
2016/09/22,217017777613
2016/09/23,217266792261
2016/09/24,217511806978
2016/09/25,217948508502
2016/09/26,218521685943
2016/09/27,219087104155
2016/09/28,219644763138
2016/09/29,220194662892
2016/09/30,220736803418
2016/10/01,221271184715
2016/10/02,221797806783
2016/10/03,222316695147
2016/10/04,222828787840
2016/10/05,223334084861
2016/10/06,223832586211
2016/10/07,224324291889
2016/10/08,225013882939
2016/10/09,225869844978
2016/10/10,226714787768
2016/10/11,227548711310
2016/10/12,228371615604
2016/10/13,229183500648
2016/10/14,229984366444
2016/10/15,230774212992
2016/10/16,231553040291
2016/10/17,232320849113
2016/10/18,233077661538
2016/10/19,233823477565
2016/10/20,234558297195
2016/10/21,235282120428
2016/10/22,235973244328
2016/10/23,236567524662
2016/10/24,237152006279
2016/10/25,237726689179
2016/10/26,238291573363
2016/10/27,238846658829
2016/10/28,239391945579
2016/10/29,239927433612
2016/10/30,240453122928
2016/10/31,240969013528
2016/11/01,241474461649
2016/11/02,241967278503
2016/11/03,242447464092
2016/11/04,242915018414
2016/11/05,243377581295
2016/11/06,243841808871
2016/11/07,244293160507
2016/11/08,244731636202
2016/11/09,245157235957
2016/11/10,245569959771
2016/11/11,245969807645
2016/11/12,246356779578
2016/11/13,246730875570
2016/11/14,247092484058
2016/11/15,247444997380
2016/11/16,247788415536
2016/11/17,248122738526
2016/11/18,248839491565
2016/11/19,249748652621
2016/11/20,250642080971
2016/11/21,251519776615
2016/11/22,252381739551
2016/11/23,253227969780
2016/11/24,254058467303
2016/11/25,254873232119
2016/11/26,255672264228
2016/11/27,256455563630
2016/11/28,257223390718
2016/11/29,257976310600
2016/11/30,258714323276
2016/12/01,259437428746
2016/12/02,260241772565
2016/12/03,261043112913
2016/12/04,261828333638
2016/12/05,262597434739
2016/12/06,263350416216
2016/12/07,264087278070
2016/12/08,264808020300
2016/12/09,265512642907
2016/12/10,266201145890
2016/12/11,266873529250
2016/12/12,267530728538
2016/12/13,268173047997
2016/12/14,268800487629
2016/12/15,269886597040
2016/12/16,270993039285
2016/12/17,272078890326
2016/12/18,273144150163
2016/12/19,274188818794
2016/12/20,275212896221
2016/12/21,276216382442
2016/12/22,277199277459
2016/12/23,278161581272
2016/12/24,279103293879
2016/12/25,280026589579
2016/12/26,280933053373
2016/12/27,281822685261
2016/12/28,282737893561
2016/12/29,283758984821
2016/12/30,284761404237
2016/12/31,285745151809
2017/01/01,286710227538
2017/01/02,287656631423
2017/01/03,288584363464
2017/01/04,289493423661
2017/01/05,290383812015
2017/01/06,291255528525
2017/01/07,292110847425
2017/01/08,292951718058
2017/01/09,293778140425
2017/01/10,294629698726
2017/01/11,295849016218
2017/01/12,297049193981
2017/01/13,298230232017
2017/01/14,299392130326
2017/01/15,300534888907
2017/01/16,301658507760
2017/01/17,302762986886
2017/01/18,303848326284
2017/01/19,304914525954
2017/01/20,305961585897
2017/01/21,306989264969
2017/01/22,308053257717
2017/01/23,310271793605
2017/01/24,312456301406
2017/01/25,314606781121
2017/01/26,316723232748
2017/01/27,318805656289
2017/01/28,320854051743
2017/01/29,322868419109
2017/01/30,324848758389
2017/01/31,326795069582
2017/02/01,328707352689
2017/02/02,330585607708
2017/02/03,332429834641
2017/02/04,334253491681
2017/02/05,336671762190
2017/02/06,339049116855
2017/02/07,341385555676
2017/02/08,343681078654
2017/02/09,345935685789
2017/02/10,348149377079
2017/02/11,350322152526
2017/02/12,352454012130
2017/02/13,354544955890
2017/02/14,356594983806
2017/02/15,358604095878
2017/02/16,360572292107
2017/02/17,362503922773
2017/02/18,364636922058
2017/02/19,366906374201
2017/02/20,369137003638
2017/02/21,371328810367
2017/02/22,373481794390
2017/02/23,375595955705
2017/02/24,377671294314
2017/02/25,379707810215
2017/02/26,381705503410
2017/02/27,383664373898
2017/02/28,385584421678
2017/03/01,387465646752
2017/03/02,389308049118
2017/03/03,391217437679
2017/03/04,393422640247
2017/03/05,395585351096
2017/03/06,397705570226
2017/03/07,399783297636
2017/03/08,401818533326
2017/03/09,403811277297
2017/03/10,405761529549
2017/03/11,407669290081
2017/03/12,409534558894
2017/03/13,411357335987
2017/03/14,413137621360
2017/03/15,414875415015
2017/03/16,416575978612
2017/03/17,418440128587
2017/03/18,420393165575
2017/03/19,422305774884
2017/03/20,424177956512
2017/03/21,426009710460
2017/03/22,427801036729
2017/03/23,429551935317
2017/03/24,431262406225
2017/03/25,432932449454
2017/03/26,434562065003
2017/03/27,436151252871
2017/03/28,437700013060
2017/03/29,439208816772
2017/03/30,440836176338
2017/03/31,442792008521
2017/04/01,444703409072
2017/04/02,446570377992
2017/04/03,448392915281
2017/04/04,450171020939
2017/04/05,451904694966
2017/04/06,453593937361
2017/04/07,455238748126
2017/04/08,456839127259
2017/04/09,458395074762
